date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2016-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-10-04,0.00064206,0.04046767,0.016694,0.00009453,0.010962,0.020625,0.00006381,0.00011560
2016-10-05,0.00095402,0.02962529,0.024805,0.00011665,0.007084,0.036960,0.00004359,0.00016676
2016-10-06,0.02757802,0.11059605,0.717029,0.00409820,0.320782,0.988826,0.00169327,0.00574781
2016-10-07,0.02629494,0.12723726,0.683668,0.00451287,0.207726,1.010131,0.00131514,0.00670629
2016-10-08,0.00538254,0.10544196,0.139946,0.00089575,0.036782,0.210709,0.00022043,0.00135897
2016-10-09,0.00089795,0.06870599,0.023347,0.00012969,0.003825,0.036737,0.00001635,0.00020743
2016-10-10,0.00021996,0.03162503,0.005719,0.00002646,0.000165,0.009529,0.00000014,0.00004451
2016-10-11,0.00227394,0.04306608,0.059123,0.00020685,0.038506,0.073264,0.00012465,0.00026324
2016-10-12,0.00360339,0.07153577,0.093688,0.00057124,0.034558,0.134247,0.00020207,0.00082447
2016-10-13,0.00096976,0.04476311,0.025214,0.00014568,0.008974,0.036353,0.00004977,0.00021146
2016-10-14,0.00010919,0.01630557,0.002839,0.00001136,0.000581,0.004388,0.00000145,0.00001816
2016-10-15,0.00000002,0.00000529,0.000000,0.00000000,0.000000,0.000001,0.00000000,0.00000000
2016-10-16,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-10-17,0.00056519,0.00845537,0.014695,0.00003632,0.011197,0.017094,0.00002749,0.00004238
2016-10-18,0.00092147,0.02074144,0.023958,0.00014525,0.015402,0.029827,0.00009336,0.00018084
2016-10-19,0.00760289,0.05507344,0.197675,0.00124042,0.129506,0.244434,0.00079949,0.00154287
2016-10-20,0.00844854,0.04529685,0.219662,0.00138319,0.112624,0.293083,0.00064955,0.00188642
2016-10-21,0.00323898,0.03910146,0.084214,0.00052547,0.039642,0.114787,0.00022274,0.00073312
2016-10-22,0.00082007,0.03096036,0.021322,0.00012970,0.009999,0.029089,0.00005564,0.00018050
2016-10-23,0.00015065,0.01797013,0.003917,0.00002004,0.001720,0.005424,0.00000709,0.00002892
2016-10-24,0.00001248,0.00235172,0.000324,0.00000091,0.000000,0.000547,0.00000000,0.00000154
2016-10-25,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-10-26,0.00034881,0.03878004,0.009069,0.00004437,0.001357,0.014359,0.00000372,0.00007225
2016-10-27,0.00020031,0.01721164,0.005208,0.00002818,0.000603,0.008367,0.00000159,0.00004642
2016-10-28,0.00002270,0.00457678,0.000590,0.00000253,0.000000,0.000995,0.00000000,0.00000426
2016-10-29,0.00013727,0.00441849,0.003569,0.00001069,0.000001,0.006016,0.00000000,0.00001802
2016-10-30,0.00007302,0.00491623,0.001899,0.00001009,0.000000,0.003201,0.00000000,0.00001702
2016-10-31,0.00000744,0.00183348,0.000193,0.00000074,0.000000,0.000326,0.00000000,0.00000124
2016-11-01,0.00004096,0.00332736,0.001065,0.00000234,0.000003,0.001794,0.00000000,0.00000395
2016-11-02,0.00020271,0.04766492,0.005271,0.00002500,0.000146,0.008786,0.00000033,0.00004193
2016-11-03,0.00011280,0.00540615,0.002933,0.00001407,0.000000,0.004944,0.00000000,0.00002372
2016-11-04,0.00003223,0.00473996,0.000838,0.00000346,0.000000,0.001413,0.00000000,0.00000583
2016-11-05,0.00596674,0.04797510,0.155135,0.00081436,0.053617,0.224769,0.00019706,0.00123779
2016-11-06,0.00730887,0.08847245,0.190031,0.00118055,0.049053,0.286732,0.00018871,0.00186089
2016-11-07,0.00306733,0.05266093,0.079751,0.00048664,0.013924,0.124903,0.00004979,0.00078630
2016-11-08,0.00102032,0.04237768,0.026528,0.00015551,0.003263,0.042486,0.00001077,0.00025480
2016-11-09,0.00029651,0.02556293,0.007709,0.00003974,0.000501,0.012654,0.00000145,0.00006601
2016-11-10,0.00007337,0.01176883,0.001908,0.00000880,0.000015,0.003206,0.00000000,0.00001484
2016-11-11,0.00001801,0.01555342,0.000468,0.00000132,0.000021,0.000775,0.00000004,0.00000220
2016-11-12,0.00000301,0.00094084,0.000078,0.00000014,0.000000,0.000132,0.00000000,0.00000023
2016-11-13,0.00000049,0.00550902,0.000013,0.00000001,0.000002,0.000020,0.00000000,0.00000002
2016-11-14,0.00000000,0.00044273,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-11-15,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-11-16,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-11-17,0.01239910,0.09618482,0.322377,0.00134702,0.211548,0.398398,0.00080218,0.00172073
2016-11-18,0.06493661,0.15100704,1.688352,0.01114331,1.093986,2.096045,0.00714181,0.01388806
2016-11-19,0.05435394,0.14100494,1.413203,0.00929703,0.828158,1.814503,0.00538598,0.01197975
2016-11-20,0.03160735,0.13865685,0.821791,0.00540646,0.443943,1.080969,0.00288035,0.00713920
2016-11-21,0.03569532,0.15095534,0.928078,0.00608080,0.469760,1.242453,0.00301019,0.00818703
2016-11-22,0.15774347,0.17163296,4.101330,0.02730683,2.886828,4.934394,0.01915874,0.03289586
2016-11-23,0.17784264,0.17281461,4.623909,0.03081568,2.895408,5.809540,0.01927742,0.03873013
2016-11-24,0.19408059,0.17280704,5.046095,0.03363438,2.961711,6.475838,0.01972962,0.04317208
2016-11-25,0.19928812,0.17280621,5.181491,0.03453890,2.841672,6.786444,0.01893402,0.04524276
2016-11-26,0.15857818,0.17280616,4.123033,0.02748478,2.054517,5.541890,0.01369187,0.03694576
2016-11-27,0.22020058,0.17280615,5.725216,0.03815784,3.016130,7.583461,0.02008265,0.05055616
2016-11-28,0.40296086,0.17285731,10.498695,0.06991932,6.506525,13.237045,0.04333372,0.08815519
