date,stream,swe_mm_we,snow_density_kg_m3
1990-01-13,final,22.159307,163.4758
1990-01-14,final,23.483809,163.1242
1990-01-15,final,24.882007,160.2914
1990-01-16,final,26.261975,155.2856
1990-01-17,final,26.767273,155.6575
1990-01-18,final,27.474720,160.7227
1990-01-19,final,34.255930,155.1759
1990-01-20,final,41.041657,152.6263
1990-01-21,final,39.386189,157.4609
1990-01-22,final,37.345149,159.7484
1990-01-23,final,35.609811,161.9829
1990-01-24,final,36.077459,160.7516
1990-01-25,final,36.026082,160.9097
1990-01-26,final,33.936240,162.0929
1990-01-27,final,33.051883,162.8409
1990-01-28,final,32.371696,162.0402
1990-01-29,final,31.865028,161.7979
1990-01-30,final,33.428178,159.6566
1990-01-31,final,33.849520,159.8514
1990-02-01,final,35.381788,160.1232
1990-02-02,final,37.196331,156.9026
1990-02-03,final,38.318349,157.7643
1990-02-04,final,37.022767,159.0812
1990-02-05,final,36.486509,159.9158
1990-02-06,final,36.307843,160.1570
1990-02-07,final,36.096559,161.2466
1990-02-08,final,37.386320,161.2255
1990-02-09,final,38.924964,158.1756
1990-02-10,final,38.748243,158.9827
1990-02-11,final,37.559059,162.2134
1990-02-12,final,37.282731,165.1206
1990-02-13,final,39.199781,167.8820
1990-02-14,final,41.838658,167.1672
1990-02-15,final,48.575804,153.1606
1990-02-16,final,49.366416,153.7867
1990-02-17,final,48.935579,157.3759
1990-02-18,final,49.327094,155.6923
1990-02-19,final,49.852942,156.0775
1990-02-20,final,53.247890,152.4812
1990-02-21,final,53.719764,157.0497
1990-02-22,final,52.100125,160.4530
1990-02-23,final,51.086718,161.2931
1990-02-24,final,49.986237,161.9328
1990-02-25,final,48.680516,163.8451
1990-02-26,final,47.543001,166.9444
1990-02-27,final,46.876418,174.8429
1990-02-28,final,49.806452,174.7241
1990-03-01,final,50.179140,173.9733
1990-03-02,final,49.501382,172.6439
1990-03-03,final,47.072011,173.7695
1990-03-04,final,47.191614,173.4133
1990-03-05,final,46.804208,176.8182
1990-03-06,final,55.349544,184.7373
1990-03-07,final,64.719052,182.9095
1990-03-08,final,65.226949,185.2719
1990-03-09,final,58.540809,186.8700
1990-03-10,final,53.944229,188.6678
1990-03-11,final,51.351888,185.7899
1990-03-12,final,53.859671,189.2769
1990-03-13,final,56.903529,181.1475
1990-03-14,final,62.277545,177.0228
1990-03-15,final,61.794349,174.1996
1990-03-16,final,61.163101,174.7152
1990-03-17,final,60.750326,176.4746
1990-03-18,final,60.027907,180.2978
1990-03-19,final,58.843914,183.0548
1990-03-20,final,57.003157,185.1808
1990-03-21,final,54.025257,181.0032
1990-03-22,final,50.745302,179.9604
1990-03-23,final,48.612585,185.4357
1990-03-24,final,48.463096,187.9751
1990-03-25,final,45.805538,186.0340
1990-03-26,final,45.190049,188.3114
1990-03-27,final,42.044540,179.8384
1990-03-28,final,41.175040,190.9035
1990-03-29,final,43.138735,194.2197
1990-03-30,final,42.181524,188.0307
1990-03-31,final,43.014772,183.6653
1990-04-01,final,40.195771,182.1530
1990-04-02,final,39.120415,183.6378
1990-04-03,final,37.496376,180.9274
1990-04-04,final,35.012924,169.8625
1990-04-05,final,34.744626,181.4619
1990-04-06,final,36.811358,179.8883
1990-04-07,final,35.448956,181.3053
1990-04-08,final,34.020225,180.9698
1990-04-09,final,33.685808,174.0617
1990-04-10,final,35.071067,174.0617
1990-04-11,final,34.140202,170.6953
1990-04-12,final,33.166964,167.6814
1990-04-13,final,33.010031,164.3003
1990-04-14,final,32.539181,162.4268
1990-04-15,final,30.710104,161.3078
1990-04-16,final,28.425507,161.5229
1990-04-17,final,26.974329,172.6493
1990-04-18,final,26.936696,170.9803
1990-04-19,final,27.542673,169.0925
1990-04-20,final,28.154410,163.5678
1990-04-21,final,26.276685,162.3570
1990-04-22,final,24.573171,160.6368
1990-04-23,final,22.991943,155.0616
1990-04-24,final,22.579773,154.7355
1990-04-25,final,23.112802,153.3084
1990-04-26,final,24.914965,156.3930
1990-04-27,final,24.975080,155.4586
1990-04-28,final,25.906139,152.5452
1990-04-29,final,28.251190,162.0076
1990-04-30,final,36.227016,168.0426
1990-05-01,final,39.953016,167.8878
1990-05-02,final,41.227897,168.7766
1990-05-03,final,41.841316,172.0390
1990-05-04,final,38.876525,160.5855
1990-05-05,final,37.467596,159.6570
1990-05-06,final,35.141567,160.2003
1990-05-07,final,31.726923,156.8648
1990-05-08,final,28.745579,153.6528
1990-05-09,final,28.702171,171.7417
1990-05-10,final,28.228075,171.4074
1990-05-11,final,26.839175,164.7374
1990-05-12,final,26.989358,153.7890
1990-05-13,final,26.323082,148.5052
1990-05-14,final,25.411079,145.0383
1990-05-15,final,24.347997,142.3857
1990-05-16,final,25.374924,148.8514
1990-05-17,final,25.260595,148.3203
1990-05-18,final,24.215331,146.9959
1990-05-19,final,23.426067,143.9723
1990-05-20,final,22.850269,141.9210
1990-05-21,final,22.391302,140.4056
1990-05-22,final,21.275791,138.3302
1990-05-23,final,19.834122,137.0768
1990-05-24,final,18.353466,137.0384
1990-05-25,final,16.901605,135.9908
1990-05-26,final,16.293700,136.5525
1990-05-27,final,15.691730,136.2176
1990-05-28,final,14.663351,134.8984
1990-05-29,final,13.467203,134.2908
1990-05-30,final,13.467033,135.9091
1990-05-31,final,12.479132,134.7079
1990-06-01,final,11.623462,133.5384
1990-06-02,final,12.257314,149.5897
1990-06-03,final,11.387968,145.9321
1990-06-04,final,9.936256,138.5029
1990-06-05,final,8.334188,128.2638
1990-06-06,final,6.968197,125.9734
1990-06-07,final,5.869340,126.0898
1990-06-08,final,4.998021,125.3810
1990-06-09,final,4.118509,125.3812
1990-06-10,final,3.309666,125.3719
1990-06-11,final,2.612026,120.6112
1990-06-12,final,2.053869,116.2283
1990-06-13,final,1.713545,113.6162
1990-06-14,final,1.342687,112.7298
1990-06-15,final,1.063427,112.5463
1990-06-16,final,0.870373,110.3796
1990-06-17,final,0.721510,110.4031
1990-06-18,final,0.560665,108.7243
1990-06-19,final,0.380658,108.7243
1990-06-20,final,0.246317,106.6041
1990-06-21,final,0.152213,106.6041
1990-06-22,final,0.086828,103.6518
1990-06-23,final,0.045590,103.6518
1990-06-24,final,0.019822,101.7970
1990-06-25,final,0.009050,101.7970
1990-06-26,final,0.004739,101.7970
1990-06-27,final,0.000000,100.0000
1990-06-28,final,0.000000,100.0000
1990-06-29,final,0.000000,100.0000
1990-06-30,final,0.000000,100.0000
1990-07-01,final,0.000000,100.0000
1990-07-02,final,0.000000,100.0000
1990-07-03,final,0.000000,100.0000
1990-07-04,final,0.000000,100.0000
1990-07-05,final,0.000000,100.0000
1990-07-06,final,0.000000,100.0000
1990-07-07,final,0.000000,100.0000
1990-07-08,final,0.000000,100.0000
1990-07-09,final,0.000000,100.0000
1990-07-10,final,0.000000,100.0000
1990-07-11,final,0.000000,100.0000
1990-07-12,final,0.000000,100.0000
1990-07-13,final,0.000000,100.0000
1990-07-14,final,0.000000,100.0000
1990-07-15,final,0.000000,100.2140
1990-07-16,final,0.000000,100.0000
1990-07-17,final,0.000000,100.0000
1990-07-18,final,0.000000,100.0000
1990-07-19,final,0.000000,100.0000
1990-07-20,final,0.000000,100.0000
1990-07-21,final,0.000000,100.0000
1990-07-22,final,0.000000,100.0000
1990-07-23,final,0.000000,100.0000
1990-07-24,final,0.000000,100.0000
1990-07-25,final,0.000000,100.0000
1990-07-26,final,0.000000,100.0000
1990-07-27,final,0.000000,100.0000
1990-07-28,final,0.000000,100.0000
1990-07-29,final,0.000000,100.0000
1990-07-30,final,0.000000,100.0000
1990-07-31,final,0.000000,100.0000
1990-08-01,final,0.000000,100.0000
1990-08-02,final,0.000000,100.0000
1990-08-03,final,0.000000,100.0671
1990-08-04,final,0.000000,100.0000
1990-08-05,final,0.000000,100.0000
1990-08-06,final,0.000000,100.0168
1990-08-07,final,0.000000,100.0000
1990-08-08,final,0.000000,100.0000
1990-08-09,final,0.000000,100.0000
1990-08-10,final,0.000000,100.0000
1990-08-11,final,0.000000,100.0000
1990-08-12,final,0.000000,100.0000
1990-08-13,final,0.000000,100.0000
1990-08-14,final,0.000000,100.0000
1990-08-15,final,0.000000,100.0000
1990-08-16,final,0.000000,100.0000
1990-08-17,final,0.000000,100.0000
1990-08-18,final,0.000000,100.0000
1990-08-19,final,0.000000,100.0000
1990-08-20,final,0.000000,100.0000
1990-08-21,final,0.000000,100.0000
1990-08-22,final,0.000000,100.0000
1990-08-23,final,0.000000,100.0802
1990-08-24,final,0.000000,100.0000
1990-08-25,final,0.000000,100.0000
1990-08-26,final,0.000000,100.0000
1990-08-27,final,0.000000,100.0000
1990-08-28,final,0.000000,100.0000
1990-08-29,final,0.000000,100.0000
1990-08-30,final,0.000000,100.0000
1990-08-31,final,0.000000,100.0000
1990-09-01,final,0.000000,100.0000
1990-09-02,final,0.000000,100.0000
1990-09-03,final,0.000000,100.0000
1990-09-04,final,0.000000,100.0000
1990-09-05,final,0.000000,100.0000
1990-09-06,final,0.000000,100.0000
1990-09-07,final,0.000000,100.0000
1990-09-08,final,0.000000,100.0000
1990-09-09,final,0.000000,100.0000
1990-09-10,final,0.000000,100.0000
1990-09-11,final,0.000000,100.0000
1990-09-12,final,0.000000,100.0000
1990-09-13,final,0.000000,100.0000
1990-09-14,final,0.000000,100.0000
1990-09-15,final,0.000000,100.0000
1990-09-16,final,0.000000,100.0000
1990-09-17,final,0.000000,100.0000
1990-09-18,final,0.000000,100.5190
1990-09-19,final,0.149134,102.1907
1990-09-20,final,0.080532,102.3713
1990-09-21,final,0.053260,101.9947
1990-09-22,final,0.022589,101.6021
1990-09-23,final,0.008944,101.1233
1990-09-24,final,0.002972,101.1431
1990-09-25,final,0.000000,100.0790
1990-09-26,final,0.000000,100.7067
1990-09-27,final,0.000000,100.0000
1990-09-28,final,0.071088,101.5941
1990-09-29,final,0.135512,103.2730
1990-09-30,final,0.134412,103.7862
