date,stream,swe_mm_we,snow_density_kg_m3
2023-01-17,final,89.583480,186.2872
2023-01-18,final,97.261042,178.7365
2023-01-19,final,99.461691,179.6477
2023-01-20,final,99.382558,181.4679
2023-01-21,final,101.175501,181.1903
2023-01-22,final,101.469949,183.7146
2023-01-23,final,101.679852,185.2762
2023-01-24,final,102.307844,185.8907
2023-01-25,final,102.803183,185.9193
2023-01-26,final,103.286870,186.2287
2023-01-27,final,103.609148,186.6896
2023-01-28,final,105.235316,186.5543
2023-01-29,final,106.460307,186.3152
2023-01-30,final,108.072985,183.7262
2023-01-31,final,110.249633,181.7969
2023-02-01,final,110.146671,184.1466
2023-02-02,final,109.959778,186.3053
2023-02-03,final,109.412495,188.9092
2023-02-04,final,108.846586,192.0681
2023-02-05,final,108.086361,195.3285
2023-02-06,final,108.739633,196.5148
2023-02-07,final,109.266713,196.7303
2023-02-08,final,108.931029,198.9669
2023-02-09,final,110.208865,198.7372
2023-02-10,final,110.341441,198.6958
2023-02-11,final,110.028390,201.0258
2023-02-12,final,109.166250,203.8350
2023-02-13,final,108.355045,206.9042
2023-02-14,final,109.527228,207.7433
2023-02-15,final,115.768936,194.6932
2023-02-16,final,120.846674,185.4308
2023-02-17,final,120.687677,190.5948
2023-02-18,final,120.299899,193.0767
2023-02-19,final,119.764226,195.6346
2023-02-20,final,119.606408,197.7365
2023-02-21,final,119.016536,200.8642
2023-02-22,final,122.758788,201.1649
2023-02-23,final,128.779826,194.2572
2023-02-24,final,131.037894,192.7650
2023-02-25,final,131.532766,195.2342
2023-02-26,final,130.704247,199.4024
2023-02-27,final,131.286328,200.5199
2023-02-28,final,131.912022,201.3319
2023-03-01,final,133.815051,200.5024
2023-03-02,final,135.706275,199.9539
2023-03-03,final,135.589272,201.2517
2023-03-04,final,136.294010,203.3083
2023-03-05,final,136.151594,204.6173
2023-03-06,final,136.715944,205.7788
2023-03-07,final,136.270570,209.9250
2023-03-08,final,135.690496,210.8871
2023-03-09,final,135.888706,213.3701
2023-03-10,final,135.292859,213.2631
2023-03-11,final,142.171717,209.8729
2023-03-12,final,143.026220,212.7712
2023-03-13,final,143.726194,214.7432
2023-03-14,final,143.115001,215.3533
2023-03-15,final,142.375252,218.8428
2023-03-16,final,146.295810,222.4070
2023-03-17,final,148.689642,220.5375
2023-03-18,final,148.231945,221.4360
2023-03-19,final,147.896607,222.6159
2023-03-20,final,148.584293,221.2782
2023-03-21,final,151.525654,219.2906
2023-03-22,final,153.547808,216.3366
2023-03-23,final,155.048435,214.7701
2023-03-24,final,155.321817,216.3905
2023-03-25,final,157.028061,218.0926
2023-03-26,final,156.811311,217.5506
2023-03-27,final,157.342239,213.8626
2023-03-28,final,157.353386,215.5347
2023-03-29,final,156.723483,217.3944
2023-03-30,final,155.567677,219.0503
2023-03-31,final,157.232761,220.9893
2023-04-01,final,157.535769,219.9834
2023-04-02,final,156.427825,220.9106
2023-04-03,final,154.903439,220.7105
2023-04-04,final,156.641613,228.7612
2023-04-05,final,159.140818,223.5766
2023-04-06,final,159.351961,223.7382
2023-04-07,final,158.876508,223.5703
2023-04-08,final,157.941911,225.7159
2023-04-09,final,156.430968,228.1245
2023-04-10,final,153.748768,228.3802
2023-04-11,final,149.535745,230.4691
2023-04-12,final,142.499036,233.4273
2023-04-13,final,134.118774,236.1461
2023-04-14,final,129.453569,237.9826
2023-04-15,final,131.628826,242.5188
2023-04-16,final,130.698145,242.0163
2023-04-17,final,128.556395,243.5721
2023-04-18,final,124.904858,246.7098
2023-04-19,final,121.422405,245.9470
2023-04-20,final,122.183287,244.9833
2023-04-21,final,121.994192,244.1463
2023-04-22,final,123.945606,246.9975
2023-04-23,final,123.801894,247.2498
2023-04-24,final,121.951082,247.3311
2023-04-25,final,120.784368,244.4094
2023-04-26,final,124.215605,240.9653
2023-04-27,final,121.854066,242.5072
2023-04-28,final,120.692063,242.1088
2023-04-29,final,118.514034,240.0604
2023-04-30,final,113.740153,240.9785
2023-05-01,final,107.874895,239.3377
2023-05-02,final,100.921265,234.4402
2023-05-03,final,94.884009,234.2873
2023-05-04,final,88.924305,230.5764
2023-05-05,final,84.098606,227.5594
2023-05-06,final,81.991680,224.8542
2023-05-07,final,80.374465,225.5293
2023-05-08,final,78.472306,222.7475
2023-05-09,final,75.220035,221.3414
2023-05-10,final,71.127995,216.1374
2023-05-11,final,69.185319,214.5473
2023-05-12,final,68.357433,213.3353
2023-05-13,final,64.219578,210.9458
2023-05-14,final,60.142964,208.7533
2023-05-15,final,55.152661,206.8702
2023-05-16,final,49.949803,204.1626
2023-05-17,final,45.347563,199.8509
2023-05-18,final,41.335363,195.8068
2023-05-19,final,37.805863,193.2400
2023-05-20,final,34.807263,191.9079
2023-05-21,final,31.519227,185.8284
2023-05-22,final,28.819769,181.6256
2023-05-23,final,26.052079,176.4597
2023-05-24,final,22.972453,172.6278
2023-05-25,final,20.147450,168.9651
2023-05-26,final,17.682537,166.4934
2023-05-27,final,15.598779,163.4153
2023-05-28,final,13.899964,161.8035
2023-05-29,final,12.527767,158.6554
2023-05-30,final,11.053024,154.5038
2023-05-31,final,9.924439,151.4331
2023-06-01,final,9.110045,143.7900
2023-06-02,final,8.739424,136.3116
2023-06-03,final,8.386645,133.8904
2023-06-04,final,7.733947,134.4271
2023-06-05,final,6.991113,131.1243
2023-06-06,final,6.082742,126.8213
2023-06-07,final,5.242872,122.1773
2023-06-08,final,4.638301,121.2517
2023-06-09,final,4.059033,118.6805
2023-06-10,final,3.644465,118.7943
2023-06-11,final,3.262902,118.2860
2023-06-12,final,2.942644,116.5354
2023-06-13,final,2.651371,115.5803
2023-06-14,final,2.576893,114.2228
2023-06-15,final,2.292457,113.9635
2023-06-16,final,2.018483,112.3607
2023-06-17,final,1.878877,112.4007
2023-06-18,final,1.765188,111.9368
2023-06-19,final,1.429456,110.0028
2023-06-20,final,1.121279,106.5467
2023-06-21,final,0.862163,106.5467
2023-06-22,final,0.575873,106.5468
2023-06-23,final,0.348637,106.5468
2023-06-24,final,0.206067,106.5468
2023-06-25,final,0.133792,105.7720
2023-06-26,final,0.076017,105.7720
2023-06-27,final,0.039502,105.7720
2023-06-28,final,0.019523,105.7720
2023-06-29,final,0.006808,103.6518
2023-06-30,final,0.001684,101.8548
2023-07-01,final,0.000000,100.0000
2023-07-02,final,0.000000,100.0000
2023-07-03,final,0.000000,100.0000
2023-07-04,final,0.000000,100.0000
2023-07-05,final,0.000000,100.0000
2023-07-06,final,0.000000,100.0000
2023-07-07,final,0.000000,100.0000
2023-07-08,final,0.000000,100.0000
2023-07-09,final,0.000000,100.0000
2023-07-10,final,0.000000,100.0000
2023-07-11,final,0.000000,100.0000
2023-07-12,final,0.000000,100.0000
2023-07-13,final,0.000000,100.0000
2023-07-14,final,0.000000,100.0000
2023-07-15,final,0.000000,100.0000
2023-07-16,final,0.000000,100.0000
2023-07-17,final,0.000000,100.0000
2023-07-18,final,0.000000,100.0000
2023-07-19,final,0.000000,100.0000
2023-07-20,final,0.000000,100.0000
2023-07-21,final,0.000000,100.0000
2023-07-22,final,0.000000,100.0000
2023-07-23,final,0.000000,100.0000
2023-07-24,final,0.000000,100.0000
2023-07-25,final,0.000000,100.0000
2023-07-26,final,0.000000,100.0000
2023-07-27,final,0.000000,100.0000
2023-07-28,final,0.000000,100.0000
2023-07-29,final,0.000000,100.0000
2023-07-30,final,0.000000,100.0000
2023-07-31,final,0.000000,100.0000
2023-08-01,final,0.000000,100.0000
2023-08-02,final,0.000000,100.0000
2023-08-03,final,0.000000,100.0000
2023-08-04,final,0.000000,100.0000
2023-08-05,final,0.000000,100.0000
2023-08-06,final,0.000000,100.0000
2023-08-07,final,0.000000,100.0000
2023-08-08,final,0.000000,100.0000
2023-08-09,final,0.000000,100.0000
2023-08-10,final,0.000000,100.0000
2023-08-11,final,0.000000,100.0000
2023-08-12,final,0.000000,100.0000
2023-08-13,final,0.000000,100.0000
2023-08-14,final,0.000000,100.0000
2023-08-15,final,0.000000,100.0000
2023-08-16,final,0.000000,100.0000
2023-08-17,final,0.000000,100.0000
2023-08-18,final,0.000000,100.0000
2023-08-19,final,0.000000,100.0000
2023-08-20,final,0.000000,100.0000
2023-08-21,final,0.000000,100.0000
2023-08-22,final,0.000000,100.0000
2023-08-23,final,0.000000,100.0000
2023-08-24,final,0.000000,100.0000
2023-08-25,final,0.000000,100.0000
2023-08-26,final,0.000000,100.0000
2023-08-27,final,0.000000,100.0000
2023-08-28,final,0.000000,100.0000
2023-08-29,final,0.000000,100.0000
2023-08-30,final,0.000000,100.0000
2023-08-31,final,0.000000,100.0000
2023-09-01,final,0.000000,100.0000
2023-09-02,final,0.000000,100.0000
2023-09-03,final,0.000000,100.0000
2023-09-04,final,0.000000,100.0000
2023-09-05,final,0.000000,100.0000
2023-09-06,final,0.000000,100.0000
2023-09-07,final,0.000000,100.0000
2023-09-08,final,0.000000,100.0000
2023-09-09,final,0.000000,100.0000
2023-09-10,final,0.000000,100.0000
2023-09-11,final,0.000000,100.1842
2023-09-12,final,0.002154,100.0115
2023-09-13,final,0.002154,100.1515
2023-09-14,final,0.000863,100.2570
2023-09-15,final,0.032129,101.0052
2023-09-16,final,0.036656,102.7284
2023-09-17,final,0.015333,101.4632
2023-09-18,final,0.005124,100.9842
2023-09-19,final,0.008054,100.4428
2023-09-20,final,0.003384,100.3039
2023-09-21,final,0.021090,102.1827
2023-09-22,final,0.010772,100.8083
2023-09-23,final,0.005173,101.8432
2023-09-24,final,0.003448,100.6933
2023-09-25,final,0.001294,100.3896
2023-09-26,final,0.000000,100.0000
2023-09-27,final,0.000000,100.0000
2023-09-28,final,0.000000,100.0000
2023-09-29,final,0.000000,100.0000
2023-09-30,final,0.000000,100.0000
