date,frsno,snodp_m,snomas_kg_m2,depth_m
1988-10-01,0.00003957,0.00835059,0.001029,0.00000403
1988-10-02,0.00000039,0.00322283,0.000010,0.00000001
1988-10-03,0.00000000,0.00000000,0.000000,0.00000000
1988-10-04,0.00004084,0.01009352,0.001062,0.00000307
1988-10-05,0.00006566,0.00533526,0.001707,0.00000632
1988-10-06,0.00003083,0.00505698,0.000802,0.00000372
1988-10-07,0.00000499,0.01955996,0.000130,0.00000031
1988-10-08,0.00001376,0.00812765,0.000358,0.00000089
1988-10-09,0.00013746,0.00768863,0.003574,0.00001229
1988-10-10,0.00018281,0.00681197,0.004753,0.00002086
1988-10-11,0.00003137,0.00670239,0.000816,0.00000295
1988-10-12,0.00000000,0.00000000,0.000000,0.00000000
1988-10-13,0.00000031,0.00215091,0.000008,0.00000001
1988-10-14,0.00000000,0.00000000,0.000000,0.00000000
1988-10-15,0.00000000,0.00045332,0.000000,0.00000000
1988-10-16,0.00000000,0.00000000,0.000000,0.00000000
1988-10-17,0.00000000,0.00000000,0.000000,0.00000000
1988-10-18,0.00000027,0.00114706,0.000007,0.00000000
1988-10-19,0.00000000,0.00000000,0.000000,0.00000000
1988-10-20,0.00000000,0.00000229,0.000000,0.00000000
1988-10-21,0.00000000,0.00000000,0.000000,0.00000000
1988-10-22,0.00000000,0.00000000,0.000000,0.00000000
1988-10-23,0.00000019,0.00249622,0.000005,0.00000000
1988-10-24,0.00000000,0.00000000,0.000000,0.00000000
1988-10-25,0.00000000,0.00000000,0.000000,0.00000000
1988-10-26,0.00000000,0.00000000,0.000000,0.00000000
1988-10-27,0.00000027,0.00280851,0.000007,0.00000001
1988-10-28,0.00015963,0.01343528,0.004150,0.00001389
1988-10-29,0.00012825,0.00947784,0.003335,0.00001539
1988-10-30,0.00005228,0.00942102,0.001359,0.00000579
1988-10-31,0.00000875,0.00255840,0.000227,0.00000046
1988-11-01,0.00000001,0.00063894,0.000000,0.00000000
1988-11-02,0.00003991,0.00816929,0.001038,0.00000266
1988-11-03,0.00025411,0.02720343,0.006607,0.00002840
1988-11-04,0.00738699,0.05555267,0.192062,0.00114120
1988-11-05,0.01507978,0.05918242,0.392074,0.00246130
1988-11-06,0.01311352,0.03641800,0.340952,0.00198683
1988-11-07,0.01077973,0.06635339,0.280273,0.00161982
1988-11-08,0.01336111,0.07210473,0.347389,0.00206937
1988-11-09,0.09378116,0.10953103,2.438310,0.01524440
1988-11-10,0.13026227,0.11735728,3.386819,0.02188983
1988-11-11,0.15945168,0.13135718,4.145748,0.02680457
1988-11-12,0.21210340,0.13629961,5.529545,0.03635621
1988-11-13,0.17599778,0.13588963,4.580863,0.03011201
1988-11-14,0.11140929,0.13024275,2.896642,0.01897213
1988-11-15,0.20439092,0.15268267,5.391112,0.03492039
1988-11-16,0.26954853,0.17216433,7.120130,0.04722367
1988-11-17,0.26371567,0.17243399,6.972617,0.04620895
1988-11-18,0.27658334,0.17342209,7.340996,0.04861043
1988-11-19,0.29882981,0.17320929,7.913249,0.05233534
1988-11-20,0.28578977,0.17195748,7.556043,0.04986731
1988-11-21,0.25588314,0.17179467,6.765301,0.04459018
1988-11-22,0.23352911,0.17196579,6.176091,0.04066292
1988-11-23,0.19050300,0.17116525,5.046621,0.03311822
1988-11-24,0.16389010,0.16770991,4.351479,0.02841619
1988-11-25,0.25674974,0.17214970,6.810755,0.04477352
1988-11-26,0.31757722,0.17085108,8.456546,0.05557298
1988-11-27,0.36279892,0.17254374,9.755221,0.06406252
1988-11-28,0.36304135,0.16973067,9.780826,0.06399644
1988-11-29,0.35477287,0.17114263,9.583842,0.06257934
1988-11-30,0.35801115,0.17067300,9.683095,0.06308878
1988-12-01,0.32644745,0.16930541,8.840446,0.05732705
1988-12-02,0.24981321,0.16885949,6.806242,0.04374424
