date,stream,swe_mm_we,snow_density_kg_m3
1992-02-07,final,59.474020,211.2136
1992-02-08,final,58.886373,209.9539
1992-02-09,final,59.542059,208.5843
1992-02-10,final,59.231604,209.7569
1992-02-11,final,60.477278,206.7092
1992-02-12,final,61.491863,204.4331
1992-02-13,final,61.465896,203.0074
1992-02-14,final,68.117878,195.3472
1992-02-15,final,68.512623,196.3746
1992-02-16,final,68.995445,197.7110
1992-02-17,final,72.817728,193.8261
1992-02-18,final,72.712962,191.9897
1992-02-19,final,72.518358,191.6392
1992-02-20,final,72.280164,192.6927
1992-02-21,final,72.078943,189.7492
1992-02-22,final,71.817901,192.2639
1992-02-23,final,74.085018,200.1021
1992-02-24,final,75.472343,205.1154
1992-02-25,final,75.063434,206.6592
1992-02-26,final,74.558808,205.6429
1992-02-27,final,74.005504,206.0402
1992-02-28,final,73.199426,206.7940
1992-02-29,final,71.677749,203.7290
1992-03-01,final,70.322366,205.2200
1992-03-02,final,68.758978,207.2596
1992-03-03,final,67.179941,209.6140
1992-03-04,final,70.091259,201.7821
1992-03-05,final,80.930362,199.8098
1992-03-06,final,82.385147,200.2664
1992-03-07,final,79.234651,196.4813
1992-03-08,final,78.531309,200.2728
1992-03-09,final,87.757893,202.4430
1992-03-10,final,80.985777,197.1940
1992-03-11,final,78.789266,201.2857
1992-03-12,final,76.837978,200.4972
1992-03-13,final,74.960238,203.9170
1992-03-14,final,73.954553,206.8335
1992-03-15,final,72.484181,207.8419
1992-03-16,final,70.607295,210.3716
1992-03-17,final,68.442975,210.4506
1992-03-18,final,68.679789,215.4441
1992-03-19,final,70.705057,215.6996
1992-03-20,final,71.273950,214.2777
1992-03-21,final,70.801897,215.1076
1992-03-22,final,75.335100,207.6449
1992-03-23,final,75.112835,205.3499
1992-03-24,final,75.685289,204.6960
1992-03-25,final,76.152722,205.8896
1992-03-26,final,75.098909,206.0758
1992-03-27,final,73.926695,205.1499
1992-03-28,final,75.980765,198.2742
1992-03-29,final,76.236219,193.0111
1992-03-30,final,76.238208,193.1241
1992-03-31,final,75.099957,195.2394
1992-04-01,final,76.820773,197.2369
1992-04-02,final,76.362688,202.8514
1992-04-03,final,75.363599,205.0619
1992-04-04,final,73.237677,203.1041
1992-04-05,final,70.695830,202.1111
1992-04-06,final,65.158474,202.9915
1992-04-07,final,61.167080,195.8371
1992-04-08,final,59.305704,198.2526
1992-04-09,final,54.426282,196.6926
1992-04-10,final,51.868196,198.7934
1992-04-11,final,49.080779,201.3250
1992-04-12,final,46.321388,203.7744
1992-04-13,final,42.753574,204.9673
1992-04-14,final,39.897384,201.8815
1992-04-15,final,37.485271,201.1377
1992-04-16,final,36.651852,192.4117
1992-04-17,final,35.757088,190.4790
1992-04-18,final,36.187711,186.7244
1992-04-19,final,38.302469,187.1347
1992-04-20,final,39.055543,192.8589
1992-04-21,final,38.594396,193.1794
1992-04-22,final,36.947599,185.9135
1992-04-23,final,36.636594,177.1775
1992-04-24,final,35.955116,172.1206
1992-04-25,final,34.684554,169.9422
1992-04-26,final,33.218800,168.1224
1992-04-27,final,31.427636,164.8458
1992-04-28,final,28.888180,163.1483
1992-04-29,final,26.429829,161.7332
1992-04-30,final,23.652749,158.4671
1992-05-01,final,21.263231,158.5291
1992-05-02,final,19.592287,158.2422
1992-05-03,final,18.271776,158.5284
1992-05-04,final,16.928765,158.0097
1992-05-05,final,15.750119,155.3492
1992-05-06,final,14.515219,152.3264
1992-05-07,final,13.224460,148.7121
1992-05-08,final,12.045865,143.3357
1992-05-09,final,10.957766,141.1439
1992-05-10,final,10.769152,141.8253
1992-05-11,final,10.774843,139.2321
1992-05-12,final,9.990475,137.9738
1992-05-13,final,9.001346,135.9474
1992-05-14,final,8.077062,133.7100
1992-05-15,final,7.282507,131.0007
1992-05-16,final,6.568837,129.3470
1992-05-17,final,5.929320,128.1021
1992-05-18,final,5.202858,128.1958
1992-05-19,final,4.462782,127.3546
1992-05-20,final,3.784529,122.9608
1992-05-21,final,3.315096,121.2449
1992-05-22,final,2.871704,121.0520
1992-05-23,final,2.481591,118.0829
1992-05-24,final,2.235717,117.4040
1992-05-25,final,2.009816,115.9736
1992-05-26,final,1.873457,113.4384
1992-05-27,final,1.593732,113.0715
1992-05-28,final,1.845867,120.7686
1992-05-29,final,1.656168,122.5589
1992-05-30,final,1.632025,121.5296
1992-05-31,final,1.326976,119.0786
1992-06-01,final,2.139372,122.0179
1992-06-02,final,1.937348,124.5561
1992-06-03,final,1.127129,122.0282
1992-06-04,final,0.710357,114.8476
1992-06-05,final,0.508915,107.9895
1992-06-06,final,0.371043,106.9895
1992-06-07,final,0.258378,105.2898
1992-06-08,final,0.186122,104.3734
1992-06-09,final,0.166311,105.4196
1992-06-10,final,0.116355,105.4125
1992-06-11,final,0.070660,104.9706
1992-06-12,final,0.047832,103.0191
1992-06-13,final,0.029731,101.7954
1992-06-14,final,0.018959,101.7954
1992-06-15,final,0.012926,102.3149
1992-06-16,final,0.009050,101.7954
1992-06-17,final,0.064565,107.4525
1992-06-18,final,0.025994,104.5990
1992-06-19,final,0.008423,103.4910
1992-06-20,final,0.000000,100.0000
1992-06-21,final,0.000000,100.0000
1992-06-22,final,0.000000,100.0000
1992-06-23,final,0.000000,100.0000
1992-06-24,final,0.000000,100.0000
1992-06-25,final,0.000000,100.0000
1992-06-26,final,0.000000,100.0000
1992-06-27,final,0.000000,100.0000
1992-06-28,final,0.000000,100.0000
1992-06-29,final,0.000000,100.0000
1992-06-30,final,0.000000,100.0000
1992-07-01,final,0.000000,100.0000
1992-07-02,final,0.008764,101.5590
1992-07-03,final,0.005819,100.9598
1992-07-04,final,0.000418,100.2836
1992-07-05,final,0.000000,100.0000
1992-07-06,final,0.000000,100.0000
1992-07-07,final,0.000000,100.0000
1992-07-08,final,0.000000,100.0000
1992-07-09,final,0.000000,100.0000
1992-07-10,final,0.000000,100.0000
1992-07-11,final,0.000000,100.0000
1992-07-12,final,0.000000,100.0000
1992-07-13,final,0.000000,100.0000
1992-07-14,final,0.000000,100.0000
1992-07-15,final,0.000000,100.0000
1992-07-16,final,0.000000,100.0000
1992-07-17,final,0.000000,100.0000
1992-07-18,final,0.000000,100.0000
1992-07-19,final,0.000000,100.0000
1992-07-20,final,0.000000,100.0000
1992-07-21,final,0.000000,100.0000
1992-07-22,final,0.000000,100.0000
1992-07-23,final,0.000000,100.0000
1992-07-24,final,0.000000,100.0000
1992-07-25,final,0.000000,100.0000
1992-07-26,final,0.000000,100.0000
1992-07-27,final,0.000000,100.0000
1992-07-28,final,0.000000,100.0000
1992-07-29,final,0.000000,100.0000
1992-07-30,final,0.000000,100.0000
1992-07-31,final,0.000000,100.0000
1992-08-01,final,0.000000,100.0000
1992-08-02,final,0.000000,100.0000
1992-08-03,final,0.000000,100.0000
1992-08-04,final,0.000000,100.0000
1992-08-05,final,0.000000,100.0000
1992-08-06,final,0.000000,100.0000
1992-08-07,final,0.000000,100.0000
1992-08-08,final,0.000000,100.0000
1992-08-09,final,0.000000,100.0000
1992-08-10,final,0.000000,100.0000
1992-08-11,final,0.000000,100.0000
1992-08-12,final,0.000000,100.0000
1992-08-13,final,0.000000,100.0000
1992-08-14,final,0.000000,100.0000
1992-08-15,final,0.000000,100.0000
1992-08-16,final,0.000000,100.0000
1992-08-17,final,0.000000,100.0000
1992-08-18,final,0.000000,100.0000
1992-08-19,final,0.000000,100.0000
1992-08-20,final,0.000000,100.0000
1992-08-21,final,0.000000,100.0000
1992-08-22,final,0.000000,100.0000
1992-08-23,final,0.000000,100.0000
1992-08-24,final,0.141310,101.8789
1992-08-25,final,1.959315,107.6176
1992-08-26,final,1.277628,108.2075
1992-08-27,final,0.799726,107.8892
1992-08-28,final,0.449389,107.2829
1992-08-29,final,0.200143,105.4787
1992-08-30,final,0.090058,104.1956
1992-08-31,final,0.041718,103.1046
1992-09-01,final,0.080178,102.4837
1992-09-02,final,0.048289,102.5870
1992-09-03,final,0.019492,101.7235
1992-09-04,final,0.006801,101.2506
1992-09-05,final,0.009299,101.2969
1992-09-06,final,0.005071,100.5764
1992-09-07,final,0.002115,100.3043
1992-09-08,final,0.000000,100.0000
1992-09-09,final,0.000000,100.0000
1992-09-10,final,0.000000,100.0000
1992-09-11,final,0.000000,100.0000
1992-09-12,final,0.000000,100.0000
1992-09-13,final,0.000000,100.0000
1992-09-14,final,0.000000,100.0000
1992-09-15,final,0.000000,100.0000
1992-09-16,final,0.000000,100.0000
1992-09-17,final,0.000000,100.0000
1992-09-18,final,0.000000,100.0967
1992-09-19,final,0.019401,100.3983
1992-09-20,final,0.015792,102.1174
1992-09-21,final,0.096103,103.7035
1992-09-22,final,0.050966,102.5567
1992-09-23,final,0.021224,102.0971
1992-09-24,final,0.005928,100.9470
1992-09-25,final,0.070812,104.6080
1992-09-26,final,0.126825,105.2493
1992-09-27,final,0.088003,104.1154
1992-09-28,final,0.050472,102.9186
1992-09-29,final,0.024323,102.1682
1992-09-30,final,0.011760,101.7166
