date,stream,swe_mm_we,snow_density_kg_m3
1995-12-05,final,11.313352,148.1995
1995-12-06,final,12.155027,149.5995
1995-12-07,final,12.424392,145.5840
1995-12-08,final,14.230768,148.5078
1995-12-09,final,14.279269,145.1642
1995-12-10,final,14.336469,145.1897
1995-12-11,final,14.117417,145.4239
1995-12-12,final,13.846510,144.9249
1995-12-13,final,14.058534,145.4834
1995-12-14,final,16.650552,145.4678
1995-12-15,final,17.296530,146.5596
1995-12-16,final,17.174476,147.0072
1995-12-17,final,17.504152,152.3605
1995-12-18,final,18.198423,154.8645
1995-12-19,final,18.143884,153.8322
1995-12-20,final,18.085045,154.2512
1995-12-21,final,18.072006,154.4673
1995-12-22,final,18.531907,149.9533
1995-12-23,final,18.878517,152.6300
1995-12-24,final,18.812662,155.6347
1995-12-25,final,18.693549,157.4574
1995-12-26,final,18.582719,158.0823
1995-12-27,final,18.461352,158.5602
1995-12-28,final,18.332798,158.9973
1995-12-29,final,18.303293,158.9033
1995-12-30,final,18.690136,155.6480
1995-12-31,final,22.431762,152.0531
1996-01-01,final,27.868730,152.4273
1996-01-02,final,30.022381,149.7135
1996-01-03,final,30.165802,151.7357
1996-01-04,final,31.682752,152.7485
1996-01-05,final,34.408703,150.1975
1996-01-06,final,35.209097,151.0851
1996-01-07,final,34.991809,153.3085
1996-01-08,final,34.682709,155.4109
1996-01-09,final,34.095483,157.6933
1996-01-10,final,33.503181,160.0842
1996-01-11,final,34.196227,160.7626
1996-01-12,final,33.837820,162.2185
1996-01-13,final,33.094330,164.2149
1996-01-14,final,32.405823,165.9037
1996-01-15,final,31.894400,166.0840
1996-01-16,final,31.436464,166.8455
1996-01-17,final,35.298425,164.7456
1996-01-18,final,41.014131,158.7257
1996-01-19,final,41.712183,157.3075
1996-01-20,final,43.795878,155.6332
1996-01-21,final,43.707160,157.0239
1996-01-22,final,43.612856,157.8037
1996-01-23,final,46.351079,152.8992
1996-01-24,final,46.244095,155.2640
1996-01-25,final,47.872935,155.5551
1996-01-26,final,52.527441,147.8436
1996-01-27,final,52.442640,152.6385
1996-01-28,final,53.548862,154.9688
1996-01-29,final,55.038077,156.2148
1996-01-30,final,55.896129,155.3776
1996-01-31,final,61.842408,152.6966
1996-02-01,final,68.502527,150.0526
1996-02-02,final,70.548059,147.6530
1996-02-03,final,71.492508,150.0259
1996-02-04,final,70.902770,154.8921
1996-02-05,final,71.461604,160.7536
1996-02-06,final,71.116841,166.3888
1996-02-07,final,70.164588,171.3550
1996-02-08,final,69.121000,176.1003
1996-02-09,final,67.880677,179.1884
1996-02-10,final,66.540770,181.3745
1996-02-11,final,65.549362,183.5314
1996-02-12,final,64.875154,184.8820
1996-02-13,final,64.105908,185.0437
1996-02-14,final,63.273466,185.2760
1996-02-15,final,62.217570,188.5364
1996-02-16,final,61.523187,189.9240
1996-02-17,final,60.754940,189.3561
1996-02-18,final,60.585120,191.7537
1996-02-19,final,61.249668,189.5450
1996-02-20,final,62.421737,189.7814
1996-02-21,final,70.186712,176.7820
1996-02-22,final,73.492944,176.8821
1996-02-23,final,76.657778,184.3140
1996-02-24,final,76.321683,177.7720
1996-02-25,final,75.940177,179.5890
1996-02-26,final,76.644121,184.9256
1996-02-27,final,80.693570,184.8388
1996-02-28,final,80.932569,177.1591
1996-02-29,final,81.623947,177.5121
1996-03-01,final,81.486762,180.5828
1996-03-02,final,81.410129,181.6047
1996-03-03,final,81.078699,182.3702
1996-03-04,final,80.456400,184.1725
1996-03-05,final,81.232521,184.2937
1996-03-06,final,87.007172,178.3362
1996-03-07,final,89.084416,177.4042
1996-03-08,final,88.688349,183.2444
1996-03-09,final,88.029261,187.8231
1996-03-10,final,86.573500,191.5191
1996-03-11,final,84.298414,194.0493
1996-03-12,final,82.549601,193.8396
1996-03-13,final,81.941095,193.0916
1996-03-14,final,84.902572,196.8226
1996-03-15,final,87.520546,199.5299
1996-03-16,final,86.146856,201.7445
1996-03-17,final,85.442337,202.3818
1996-03-18,final,87.863442,196.1303
1996-03-19,final,88.076323,199.2059
1996-03-20,final,87.548857,199.9946
1996-03-21,final,86.365075,201.2612
1996-03-22,final,84.776489,200.7272
1996-03-23,final,83.140772,196.8211
1996-03-24,final,88.643032,199.3702
1996-03-25,final,90.095338,196.2430
1996-03-26,final,89.753977,195.8884
1996-03-27,final,88.604819,198.1602
1996-03-28,final,87.137571,199.1048
1996-03-29,final,85.682908,199.6830
1996-03-30,final,86.269346,200.2625
1996-03-31,final,85.459375,197.9632
1996-04-01,final,84.469560,196.9263
1996-04-02,final,82.909642,192.0662
1996-04-03,final,81.863924,193.2404
1996-04-04,final,83.075825,196.1909
1996-04-05,final,87.644751,205.2476
1996-04-06,final,86.998720,202.4553
1996-04-07,final,85.429031,204.0603
1996-04-08,final,82.969652,203.3695
1996-04-09,final,79.351249,201.4444
1996-04-10,final,75.297388,199.0487
1996-04-11,final,72.801619,201.9774
1996-04-12,final,74.187064,201.3357
1996-04-13,final,75.313131,204.6825
1996-04-14,final,83.766254,212.6438
1996-04-15,final,83.029605,213.1291
1996-04-16,final,81.033147,215.3291
1996-04-17,final,78.247920,215.9782
1996-04-18,final,78.371757,203.9178
1996-04-19,final,80.247039,197.8546
1996-04-20,final,80.390360,197.8978
1996-04-21,final,80.993184,196.0861
1996-04-22,final,81.018235,199.8360
1996-04-23,final,80.484065,194.1934
1996-04-24,final,78.890357,190.2488
1996-04-25,final,75.779007,185.6954
1996-04-26,final,74.447982,182.6112
1996-04-27,final,72.955599,183.7581
1996-04-28,final,72.776249,205.7037
1996-04-29,final,74.926100,204.4831
1996-04-30,final,74.120542,205.1250
1996-05-01,final,72.897384,201.9095
1996-05-02,final,71.663388,195.1101
1996-05-03,final,69.713424,189.7292
1996-05-04,final,67.498254,187.3650
1996-05-05,final,65.035843,186.5083
1996-05-06,final,62.066554,185.3634
1996-05-07,final,59.044150,186.1018
1996-05-08,final,55.740248,185.5941
1996-05-09,final,52.457307,185.4214
1996-05-10,final,49.871853,188.5942
1996-05-11,final,47.580419,188.2653
1996-05-12,final,44.482449,189.0173
1996-05-13,final,40.728806,188.9696
1996-05-14,final,36.791707,189.5109
1996-05-15,final,33.403625,184.9222
1996-05-16,final,30.042196,182.9439
1996-05-17,final,26.543027,174.9351
1996-05-18,final,24.191852,170.3329
1996-05-19,final,21.489604,163.3648
1996-05-20,final,19.267493,161.0178
1996-05-21,final,18.147908,157.3642
1996-05-22,final,16.623431,155.1697
1996-05-23,final,14.886660,151.6863
1996-05-24,final,13.874117,150.2448
1996-05-25,final,13.000955,148.5186
1996-05-26,final,13.826027,140.8623
1996-05-27,final,15.245173,143.8308
1996-05-28,final,13.740492,143.6814
1996-05-29,final,12.730287,139.9634
1996-05-30,final,11.302386,136.6064
1996-05-31,final,10.278712,132.4007
1996-06-01,final,9.567176,129.3332
1996-06-02,final,8.916113,128.2843
1996-06-03,final,8.095750,126.8696
1996-06-04,final,7.002681,126.8986
1996-06-05,final,5.835476,125.2131
1996-06-06,final,4.834424,125.0064
1996-06-07,final,4.268908,125.0319
1996-06-08,final,3.732420,123.5635
1996-06-09,final,3.196282,121.6335
1996-06-10,final,2.690255,118.0388
1996-06-11,final,2.263940,112.7619
1996-06-12,final,1.887148,110.4897
1996-06-13,final,1.562734,108.4070
1996-06-14,final,1.284364,108.4070
1996-06-15,final,1.039426,108.4066
1996-06-16,final,0.891157,108.5920
1996-06-17,final,0.681704,106.4027
1996-06-18,final,0.479508,105.0050
1996-06-19,final,0.328029,105.0050
1996-06-20,final,0.199826,105.0050
1996-06-21,final,0.104954,103.9751
1996-06-22,final,0.064531,104.1009
1996-06-23,final,0.040950,104.7046
1996-06-24,final,0.020652,103.9719
1996-06-25,final,0.010106,101.8548
1996-06-26,final,0.004213,101.8548
1996-06-27,final,0.000000,100.0000
1996-06-28,final,0.000000,100.0000
1996-06-29,final,0.000000,100.2995
1996-06-30,final,0.000000,100.0000
1996-07-01,final,0.000000,100.0000
1996-07-02,final,0.000000,100.0000
1996-07-03,final,0.000000,100.0000
1996-07-04,final,0.000000,100.0000
1996-07-05,final,0.000000,100.0000
1996-07-06,final,0.000000,100.0000
1996-07-07,final,0.000000,100.0000
1996-07-08,final,0.000000,100.0000
1996-07-09,final,0.000000,100.0000
1996-07-10,final,0.000000,100.0000
1996-07-11,final,0.000000,100.0000
1996-07-12,final,0.000000,100.0000
1996-07-13,final,0.000000,100.0000
1996-07-14,final,0.000000,100.0000
1996-07-15,final,0.000000,100.0000
1996-07-16,final,0.000000,100.0000
1996-07-17,final,0.000000,100.0000
1996-07-18,final,0.000000,100.0000
1996-07-19,final,0.000000,100.0000
1996-07-20,final,0.000000,100.0000
1996-07-21,final,0.000000,100.0000
1996-07-22,final,0.000000,100.0000
1996-07-23,final,0.000000,100.0000
1996-07-24,final,0.000000,100.0000
1996-07-25,final,0.000000,100.0000
1996-07-26,final,0.000000,100.0000
1996-07-27,final,0.000000,100.0000
1996-07-28,final,0.000000,100.0000
1996-07-29,final,0.000000,100.0000
1996-07-30,final,0.000000,100.0000
1996-07-31,final,0.000000,100.0000
1996-08-01,final,0.000000,100.0000
1996-08-02,final,0.000000,100.0000
1996-08-03,final,0.000000,100.0000
1996-08-04,final,0.000000,100.0000
1996-08-05,final,0.000000,100.0000
1996-08-06,final,0.000000,100.0000
1996-08-07,final,0.000000,100.0000
1996-08-08,final,0.000000,100.0000
1996-08-09,final,0.000000,100.0000
1996-08-10,final,0.000000,100.0000
1996-08-11,final,0.000000,100.0000
1996-08-12,final,0.000000,100.0000
1996-08-13,final,0.000000,100.0000
1996-08-14,final,0.000000,100.0000
1996-08-15,final,0.000000,100.0000
1996-08-16,final,0.000000,100.0000
1996-08-17,final,0.000000,100.0000
1996-08-18,final,0.000000,100.0000
1996-08-19,final,0.000000,100.0000
1996-08-20,final,0.000000,100.0000
1996-08-21,final,0.000000,100.0000
1996-08-22,final,0.000000,100.0000
1996-08-23,final,0.000000,100.0000
1996-08-24,final,0.000000,100.0000
1996-08-25,final,0.000000,100.0000
1996-08-26,final,0.000000,100.0000
1996-08-27,final,0.000000,100.0000
1996-08-28,final,0.000000,100.0000
1996-08-29,final,0.000000,100.0155
1996-08-30,final,0.000000,100.0000
1996-08-31,final,0.000000,100.0000
1996-09-01,final,0.000000,100.0000
1996-09-02,final,0.000000,100.0000
1996-09-03,final,0.000000,100.0000
1996-09-04,final,0.000000,100.0000
1996-09-05,final,0.000000,100.0000
1996-09-06,final,0.000000,100.0000
1996-09-07,final,0.000000,100.0840
1996-09-08,final,0.000000,100.0000
1996-09-09,final,0.000000,100.0000
1996-09-10,final,0.000000,100.0000
1996-09-11,final,0.000000,100.0000
1996-09-12,final,0.004229,100.3308
1996-09-13,final,0.005911,100.5711
1996-09-14,final,0.010679,101.1620
1996-09-15,final,0.173399,103.5072
1996-09-16,final,0.092765,102.8486
1996-09-17,final,0.434428,112.3682
1996-09-18,final,1.119247,120.2993
1996-09-19,final,3.184478,136.1358
1996-09-20,final,3.083338,131.5982
1996-09-21,final,2.359709,128.5939
1996-09-22,final,1.107385,123.7507
1996-09-23,final,0.459634,117.4849
1996-09-24,final,0.255101,114.6962
1996-09-25,final,0.107606,106.6564
1996-09-26,final,1.800881,127.2436
1996-09-27,final,5.491725,141.6403
1996-09-28,final,5.190998,136.0072
1996-09-29,final,3.104978,134.7860
1996-09-30,final,1.404641,130.2150
