date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca
2001-01-06,final,42.056723,177.7874,0.21219360,0.67003952
2001-01-07,final,41.716013,178.7280,0.20756209,0.65939938
2001-01-08,final,41.611543,179.7874,0.20534541,0.65648694
2001-01-09,final,41.393254,180.6172,0.20247626,0.64814993
2001-01-10,final,41.902475,181.1456,0.20475813,0.65915148
2001-01-11,final,42.164614,180.7394,0.20525188,0.65183428
2001-01-12,final,41.910723,181.1680,0.20177552,0.64402877
2001-01-13,final,45.293974,174.5036,0.23018950,0.69930726
2001-01-14,final,47.065020,175.2551,0.24472234,0.71377458
2001-01-15,final,47.098761,175.4466,0.24388999,0.71036579
2001-01-16,final,49.561723,161.7955,0.26948967,0.85368026
2001-01-17,final,53.299292,162.4522,0.29733991,0.94800586
2001-01-18,final,53.169553,166.7030,0.29122611,0.94024288
2001-01-19,final,52.587179,169.7269,0.28328132,0.92029953
2001-01-20,final,52.424540,171.1334,0.28036612,0.91086541
2001-01-21,final,52.538521,170.8682,0.28182641,0.89931173
2001-01-22,final,52.235586,172.2792,0.27700562,0.88970277
2001-01-23,final,51.747216,174.6457,0.26993210,0.86588208
2001-01-24,final,51.328188,176.4378,0.26373628,0.84420560
2001-01-25,final,51.419154,176.7065,0.26219022,0.83505427
2001-01-26,final,53.717115,172.7810,0.28300207,0.83199907
2001-01-27,final,54.019643,173.6957,0.28333667,0.83440128
2001-01-28,final,60.139530,168.9652,0.33059133,0.94031445
2001-01-29,final,65.615385,165.8444,0.37296701,0.99685305
2001-01-30,final,65.407034,167.5677,0.36794981,0.99620222
2001-01-31,final,64.704465,168.1078,0.36158481,0.98453659
2001-02-01,final,64.669040,169.2090,0.35847350,0.98242059
2001-02-02,final,64.328898,170.6228,0.35256928,0.97343364
2001-02-03,final,63.014114,173.1046,0.33886004,0.90718369
2001-02-04,final,63.151486,175.5826,0.33401454,0.88628897
2001-02-05,final,62.587011,179.4527,0.32235410,0.86596293
2001-02-06,final,61.784554,183.2228,0.30998560,0.83108799
2001-02-07,final,61.849296,186.3129,0.30407335,0.81052169
2001-02-08,final,64.310158,181.2757,0.32353466,0.80418054
2001-02-09,final,70.279132,169.8915,0.37442433,0.95065868
2001-02-10,final,70.114874,175.6711,0.36540963,0.93490354
2001-02-11,final,69.760323,179.0442,0.35796951,0.91500902
2001-02-12,final,69.423734,180.2303,0.35334266,0.87098445
2001-02-13,final,68.985694,182.2034,0.34616107,0.85001078
2001-02-14,final,72.508102,178.2276,0.37172497,0.85990758
2001-02-15,final,74.467084,178.6102,0.38315406,0.88102159
2001-02-16,final,74.223114,180.5490,0.37655096,0.86608964
2001-02-17,final,73.918437,182.6427,0.36932795,0.85609504
2001-02-18,final,73.240049,184.8828,0.35936083,0.83065070
2001-02-19,final,72.981912,186.9542,0.35200345,0.80355159
2001-02-20,final,72.758528,189.3600,0.34416633,0.77584217
2001-02-21,final,73.104587,190.4930,0.34315142,0.76136353
2001-02-22,final,73.470861,190.8052,0.34265664,0.74588965
2001-02-23,final,73.159150,192.3826,0.33468341,0.72981076
2001-02-24,final,75.881056,189.6741,0.35088259,0.74429638
2001-02-25,final,76.828695,190.9313,0.35606203,0.75259380
2001-02-26,final,76.679555,192.3086,0.35113373,0.74371736
2001-02-27,final,81.379704,183.7686,0.38872179,0.81386652
2001-02-28,final,83.569003,183.8966,0.40116079,0.83632166
2001-03-01,final,86.069099,185.1766,0.41446005,0.84492252
2001-03-02,final,86.005419,187.0859,0.40809408,0.82864240
2001-03-03,final,85.555679,189.1260,0.39967491,0.81279572
2001-03-04,final,85.823141,189.5176,0.39729234,0.80405094
2001-03-05,final,85.167516,190.9438,0.38692300,0.78242676
2001-03-06,final,84.161491,193.5026,0.37248611,0.75799479
2001-03-07,final,83.413927,195.3883,0.36029365,0.74111115
2001-03-08,final,84.807261,195.0696,0.36295643,0.75753010
2001-03-09,final,84.069179,196.9133,0.35071413,0.74250426
2001-03-10,final,83.880425,201.0421,0.34318886,0.72319011
2001-03-11,final,89.384337,202.8569,0.38148220,0.84822941
2001-03-12,final,92.926463,198.7333,0.40700220,0.87389658
2001-03-13,final,92.619266,200.6139,0.40023736,0.84935036
2001-03-14,final,91.486803,203.9475,0.38615629,0.80824866
2001-03-15,final,92.485164,204.0775,0.39145640,0.79120993
2001-03-16,final,92.180985,205.1160,0.38683817,0.78580060
2001-03-17,final,97.368426,197.1496,0.43020552,0.83381796
2001-03-18,final,99.357371,198.7172,0.43915405,0.87856352
2001-03-19,final,98.851774,201.3762,0.42950174,0.85033451
2001-03-20,final,97.394377,204.9649,0.41220962,0.80692630
2001-03-21,final,94.620952,209.2061,0.38474146,0.75600939
2001-03-22,final,90.945975,210.5524,0.35533467,0.71717924
2001-03-23,final,87.777120,210.7399,0.33256204,0.69523260
2001-03-24,final,86.343497,217.2920,0.32174953,0.69606731
2001-03-25,final,83.830342,218.5147,0.30346349,0.67852243
2001-03-26,final,82.566465,230.1250,0.29435835,0.73480492
2001-03-27,final,79.869439,232.3669,0.27784132,0.66633964
2001-03-28,final,79.105345,231.6048,0.27347130,0.64779605
2001-03-29,final,79.644600,228.9992,0.27814248,0.63750946
2001-03-30,final,80.735217,224.3911,0.28711485,0.66030819
2001-03-31,final,80.292315,221.8748,0.28543119,0.63392425
2001-04-01,final,78.839436,220.6497,0.27611145,0.60197530
2001-04-02,final,76.913718,217.9057,0.26324650,0.56399809
2001-04-03,final,74.202666,214.8304,0.24778936,0.53142635
2001-04-04,final,71.590456,214.2502,0.23297632,0.50391170
2001-04-05,final,69.095466,213.1602,0.21986140,0.47862165
2001-04-06,final,71.034645,206.3943,0.23633577,0.50679562
2001-04-07,final,75.542784,197.9498,0.26744734,0.56912348
2001-04-08,final,76.004115,196.7464,0.26921827,0.56245218
2001-04-09,final,77.168690,195.8685,0.27564286,0.57632108
2001-04-10,final,77.040749,200.5744,0.27450721,0.57312147
2001-04-11,final,85.411121,203.4714,0.33472787,0.77114593
2001-04-12,final,84.785321,203.4941,0.33038955,0.70814359
2001-04-13,final,85.972490,205.1419,0.33756359,0.70387863
2001-04-14,final,84.633114,204.3440,0.32637245,0.66328092
2001-04-15,final,83.466056,204.2397,0.31555596,0.60877806
2001-04-16,final,81.403692,199.5418,0.29925152,0.55147557
2001-04-17,final,79.507077,200.8974,0.28333570,0.51384114
2001-04-18,final,76.491056,191.4400,0.26365333,0.47399308
2001-04-19,final,72.507969,189.2350,0.24232881,0.44065402
2001-04-20,final,70.053498,186.3092,0.22973060,0.42615034
2001-04-21,final,70.024371,192.6807,0.22625313,0.42398315
2001-04-22,final,73.928603,197.5164,0.25723357,0.51453606
2001-04-23,final,79.409757,201.2474,0.29306112,0.63014419
2001-04-24,final,77.957760,201.7769,0.28120749,0.56890939
2001-04-25,final,75.724777,202.3204,0.26360507,0.49644508
2001-04-26,final,73.072396,198.3956,0.24515810,0.44483687
2001-04-27,final,69.873193,187.9457,0.22782701,0.41998449
2001-04-28,final,66.448343,181.2674,0.21234686,0.40974689
2001-04-29,final,62.708092,180.0243,0.19730539,0.40458341
2001-04-30,final,59.809534,179.5074,0.18520750,0.40209227
2001-05-01,final,57.177919,181.2604,0.17311689,0.39622105
2001-05-02,final,53.707712,194.0354,0.15914166,0.39541536
2001-05-03,final,59.507542,206.1074,0.20256354,0.67135317
2001-05-04,final,66.222482,197.9912,0.25015272,0.78639259
2001-05-05,final,70.865358,191.7321,0.28362571,0.80357901
2001-05-06,final,70.293469,193.6713,0.27513495,0.73527031
2001-05-07,final,66.118653,196.7326,0.24470993,0.63501554
2001-05-08,final,62.108802,193.4262,0.21766082,0.54178684
2001-05-09,final,57.345652,186.7821,0.19144332,0.45192873
2001-05-10,final,52.912966,183.6240,0.16955339,0.39046896
2001-05-11,final,49.163300,177.9190,0.15396823,0.36134638
2001-05-12,final,45.843366,174.2820,0.14101477,0.34507158
2001-05-13,final,42.376220,170.8527,0.12845793,0.33543319
2001-05-14,final,38.672050,169.6490,0.11511797,0.31979592
2001-05-15,final,34.859706,166.9185,0.10430091,0.30446529
2001-05-16,final,31.593521,167.8730,0.09288743,0.28944910
2001-05-17,final,28.289881,164.6162,0.08401260,0.27897525
2001-05-18,final,26.023528,163.7315,0.07750746,0.26940638
2001-05-19,final,23.861123,164.2389,0.06988542,0.25663412
2001-05-20,final,21.730856,162.8171,0.06322283,0.24365068
2001-05-21,final,21.165318,180.5223,0.06561962,0.29100118
2001-05-22,final,20.715044,173.9475,0.06357936,0.27527925
2001-05-23,final,19.360834,168.4454,0.05794668,0.24207606
2001-05-24,final,17.636818,160.0063,0.05183451,0.21890703
2001-05-25,final,15.946247,155.1357,0.04654779,0.20541757
2001-05-26,final,14.187974,152.9722,0.04141728,0.19486096
2001-05-27,final,12.187472,149.6857,0.03566561,0.17701940
2001-05-28,final,10.463842,143.0490,0.03082953,0.16321933
2001-05-29,final,8.946157,143.2397,0.02599953,0.15017693
2001-05-30,final,7.787294,140.8381,0.02253042,0.13654689
2001-05-31,final,6.701691,141.2081,0.01916384,0.11967501
2001-06-01,final,5.683866,137.8812,0.01663903,0.10318353
2001-06-02,final,4.678462,136.2395,0.01392593,0.08866072
2001-06-03,final,3.823597,132.1798,0.01149961,0.07482132
2001-06-04,final,3.292136,132.1330,0.00985449,0.06515679
2001-06-05,final,3.014230,131.2836,0.00900999,0.05994533
2001-06-06,final,2.682771,125.7171,0.00847313,0.05332629
2001-06-07,final,2.199412,120.0772,0.00730554,0.04681870
2001-06-08,final,1.753366,116.1131,0.00594536,0.04205994
2001-06-09,final,1.381997,115.1861,0.00483118,0.03723001
2001-06-10,final,1.001506,110.2848,0.00365053,0.03151205
2001-06-11,final,0.707390,109.2542,0.00263070,0.02559530
2001-06-12,final,0.476428,107.1698,0.00177127,0.01771267
2001-06-13,final,0.384569,111.8354,0.00159038,0.01590384
2001-06-14,final,1.879809,128.0990,0.01156115,0.11475259
2001-06-15,final,1.553156,124.4087,0.00933953,0.09302731
2001-06-16,final,0.679271,120.4852,0.00387960,0.03879600
2001-06-17,final,0.241889,110.7650,0.00130224,0.01302243
2001-06-18,final,0.085313,105.0386,0.00042801,0.00428010
2001-06-19,final,0.035710,103.2369,0.00018061,0.00180609
2001-06-20,final,0.016588,102.3857,0.00008764,0.00087639
2001-06-21,final,0.006808,102.3858,0.00003225,0.00032252
2001-06-22,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-23,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-24,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-25,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-26,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-27,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-28,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-29,final,0.000000,100.0000,0.00000000,0.00000000
2001-06-30,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-01,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-02,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-03,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-04,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-05,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-06,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-07,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-08,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-09,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-10,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-11,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-12,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-13,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-14,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-15,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-16,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-17,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-18,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-19,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-20,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-21,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-22,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-23,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-24,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-25,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-26,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-27,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-28,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-29,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-30,final,0.000000,100.0000,0.00000000,0.00000000
2001-07-31,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-01,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-02,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-03,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-04,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-05,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-06,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-07,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-08,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-09,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-10,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-11,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-12,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-13,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-14,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-15,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-16,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-17,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-18,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-19,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-20,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-21,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-22,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-23,final,0.000000,100.2367,0.00000000,0.00000000
2001-08-24,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-25,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-26,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-27,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-28,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-29,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-30,final,0.000000,100.0000,0.00000000,0.00000000
2001-08-31,final,0.025880,100.3098,0.00020986,0.00209860
2001-09-01,final,0.009920,100.2495,0.00008048,0.00080483
2001-09-02,final,0.002588,100.1355,0.00002072,0.00020718
2001-09-03,final,0.000863,100.1356,0.00000703,0.00007027
2001-09-04,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-05,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-06,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-07,final,0.138296,110.9955,0.00104012,0.01040116
2001-09-08,final,1.661845,117.1727,0.01173896,0.11738962
2001-09-09,final,2.891606,120.9303,0.01930547,0.17909820
2001-09-10,final,1.736197,119.5467,0.01134511,0.11326461
2001-09-11,final,0.708426,115.8875,0.00459999,0.04599991
2001-09-12,final,0.250184,112.1124,0.00163758,0.01637578
2001-09-13,final,0.072161,107.5913,0.00047745,0.00477446
2001-09-14,final,0.018069,102.2010,0.00012714,0.00127141
2001-09-15,final,0.004629,100.8437,0.00003283,0.00032833
2001-09-16,final,0.000842,100.3391,0.00000598,0.00005983
2001-09-17,final,0.008179,100.3263,0.00007337,0.00073375
2001-09-18,final,0.045218,102.0047,0.00034305,0.00343054
2001-09-19,final,0.023457,101.3277,0.00018096,0.00180955
2001-09-20,final,0.011937,101.2075,0.00009241,0.00092408
2001-09-21,final,0.005124,100.8308,0.00003962,0.00039624
2001-09-22,final,0.000863,100.2599,0.00000657,0.00006568
2001-09-23,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-24,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-25,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-26,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-27,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-28,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-29,final,0.000000,100.0000,0.00000000,0.00000000
2001-09-30,final,0.000000,100.0000,0.00000000,0.00000000
