date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca
2015-02-12,final,49.208977,191.9985,0.20133764,0.57899409
2015-02-13,final,48.610737,192.0200,0.19592122,0.56185415
2015-02-14,final,47.568379,193.1681,0.18721586,0.53475351
2015-02-15,final,46.434830,194.4720,0.17815410,0.50898624
2015-02-16,final,48.719197,195.5908,0.19759841,0.57723231
2015-02-17,final,50.856675,190.0220,0.21640441,0.64230594
2015-02-18,final,50.576419,190.7601,0.21292923,0.63133816
2015-02-19,final,50.139132,191.8430,0.20848809,0.61566808
2015-02-20,final,49.177728,191.8350,0.20022223,0.57745227
2015-02-21,final,50.430324,191.7881,0.20970558,0.57662792
2015-02-22,final,54.852806,180.1573,0.24959499,0.75147368
2015-02-23,final,64.786304,160.6777,0.35294711,0.88883974
2015-02-24,final,68.043254,165.8075,0.36537561,0.89477297
2015-02-25,final,68.028224,172.5655,0.35129468,0.88767497
2015-02-26,final,71.101386,173.4584,0.36938327,0.89307299
2015-02-27,final,74.055544,169.6673,0.39425681,0.92092846
2015-02-28,final,75.573449,171.4530,0.40027894,0.92298969
2015-03-01,final,79.199357,170.6508,0.42413611,0.94016891
2015-03-02,final,82.927049,171.8702,0.44199297,0.94818703
2015-03-03,final,85.478519,177.4692,0.44248217,0.96061690
2015-03-04,final,88.037798,175.6245,0.45828245,0.97077882
2015-03-05,final,88.153348,177.1603,0.45365071,0.96840980
2015-03-06,final,87.652849,179.2575,0.44358401,0.95949217
2015-03-07,final,86.546225,183.2774,0.42674986,0.93943913
2015-03-08,final,84.891449,187.8440,0.40596729,0.91120111
2015-03-09,final,83.075115,192.6288,0.38567155,0.87371704
2015-03-10,final,80.959149,196.6280,0.36541239,0.82570729
2015-03-11,final,78.633474,200.0378,0.34474151,0.76781983
2015-03-12,final,76.081462,202.3207,0.32361792,0.70518222
2015-03-13,final,73.960179,203.5179,0.30514486,0.64971223
2015-03-14,final,72.303065,204.9997,0.28969601,0.60651764
2015-03-15,final,70.339592,202.6217,0.27400084,0.57553911
2015-03-16,final,67.500706,199.2951,0.25328503,0.54580676
2015-03-17,final,64.178599,197.3031,0.23255737,0.52125117
2015-03-18,final,61.010812,196.8172,0.21365418,0.50146322
2015-03-19,final,59.841366,192.3045,0.20953862,0.51138154
2015-03-20,final,60.760788,193.0037,0.21650187,0.54117458
2015-03-21,final,59.566493,193.5954,0.20691696,0.51747022
2015-03-22,final,58.106156,195.2376,0.19637949,0.49349250
2015-03-23,final,56.510889,196.7673,0.18552482,0.47092657
2015-03-24,final,56.264835,196.0509,0.18516170,0.46110524
2015-03-25,final,56.939323,196.0882,0.19141347,0.46299059
2015-03-26,final,58.032273,200.0615,0.19972633,0.50363909
2015-03-27,final,57.291047,200.1316,0.19403288,0.48143131
2015-03-28,final,55.661631,197.8389,0.18276526,0.44942109
2015-03-29,final,53.369527,192.2686,0.17055186,0.42598417
2015-03-30,final,51.815849,190.3613,0.16108438,0.41160912
2015-03-31,final,50.337907,190.6057,0.15274846,0.40031910
2015-04-01,final,48.654354,191.8316,0.14410673,0.39002878
2015-04-02,final,47.927376,199.4408,0.13942046,0.38297400
2015-04-03,final,49.223220,207.1232,0.15123143,0.44348926
2015-04-04,final,48.851163,204.4995,0.14912511,0.43514078
2015-04-05,final,48.074620,204.9679,0.14445060,0.41438335
2015-04-06,final,46.893977,200.5536,0.13872075,0.39279470
2015-04-07,final,45.790793,196.3136,0.13301603,0.37655610
2015-04-08,final,44.984210,193.0246,0.12913856,0.36788526
2015-04-09,final,45.439343,198.8602,0.13390747,0.39096742
2015-04-10,final,45.137911,196.1086,0.13277988,0.38533077
2015-04-11,final,44.391582,196.9059,0.12877276,0.36886488
2015-04-12,final,43.489987,195.2493,0.12474226,0.35450053
2015-04-13,final,42.924780,193.3248,0.12212797,0.34868624
2015-04-14,final,42.018004,191.6671,0.11819471,0.34240274
2015-04-15,final,41.061355,198.3223,0.11417345,0.34023131
2015-04-16,final,42.767362,205.1531,0.12839141,0.41173010
2015-04-17,final,50.158585,197.0134,0.18508673,0.66288089
2015-04-18,final,54.900988,193.3220,0.21740690,0.72116987
2015-04-19,final,56.755348,190.4608,0.22940967,0.67692637
2015-04-20,final,55.670656,192.5932,0.22058738,0.60894891
2015-04-21,final,54.256388,189.7371,0.20834617,0.53784885
2015-04-22,final,52.032553,184.8972,0.19161854,0.47830001
2015-04-23,final,50.038207,180.0627,0.17717557,0.44026435
2015-04-24,final,48.344286,178.5141,0.16536695,0.40957659
2015-04-25,final,47.576837,179.2643,0.15983448,0.39818379
2015-04-26,final,47.686371,177.4971,0.16010550,0.39330908
2015-04-27,final,50.970858,179.3930,0.18217956,0.51054701
2015-04-28,final,50.276312,180.4387,0.17640060,0.49299719
2015-04-29,final,48.145731,179.4039,0.16331117,0.44353434
2015-04-30,final,44.990753,176.9334,0.14620480,0.38008969
2015-05-01,final,41.850475,174.5854,0.13275052,0.34477916
2015-05-02,final,38.951900,172.3015,0.12170229,0.32916944
2015-05-03,final,36.337770,170.6607,0.11169252,0.31971588
2015-05-04,final,34.406916,168.2181,0.10507908,0.31454176
2015-05-05,final,32.572466,167.2980,0.09962254,0.31353857
2015-05-06,final,32.569158,165.0476,0.10544292,0.32679235
2015-05-07,final,31.042538,164.0204,0.10059039,0.30983353
2015-05-08,final,30.599348,163.9359,0.09953842,0.31760010
2015-05-09,final,31.012374,163.2658,0.10458550,0.34257933
2015-05-10,final,35.338966,181.6326,0.13364346,0.48937100
2015-05-11,final,35.949800,178.3327,0.13718150,0.49941968
2015-05-12,final,33.963515,175.0677,0.12385684,0.41123244
2015-05-13,final,31.993839,166.0401,0.11255144,0.33359979
2015-05-14,final,30.105802,160.9457,0.10345753,0.30174227
2015-05-15,final,28.837562,155.4644,0.09701286,0.28482718
2015-05-16,final,29.201717,158.5260,0.09917527,0.28895775
2015-05-17,final,30.513482,158.4170,0.10775827,0.31603829
2015-05-18,final,29.810940,155.1827,0.10273307,0.29399035
2015-05-19,final,31.788958,149.4932,0.12108602,0.37338283
2015-05-20,final,32.204937,154.0320,0.12345038,0.39132337
2015-05-21,final,30.498120,153.9650,0.11199941,0.33373608
2015-05-22,final,30.296279,149.4270,0.11336134,0.31649529
2015-05-23,final,29.428602,147.7097,0.10887826,0.28889375
2015-05-24,final,29.763731,149.2168,0.11041812,0.29476707
2015-05-25,final,30.434017,149.3209,0.11354093,0.30753480
2015-05-26,final,29.282567,147.9845,0.10567690,0.26911865
2015-05-27,final,27.844305,145.6995,0.09780119,0.24672411
2015-05-28,final,26.091305,140.3899,0.09120803,0.23327937
2015-05-29,final,24.715844,137.8511,0.08577338,0.22278929
2015-05-30,final,23.715003,138.2120,0.08108064,0.21205934
2015-05-31,final,22.257244,137.6544,0.07464268,0.20344987
2015-06-01,final,20.208625,137.1848,0.06698735,0.19598478
2015-06-02,final,17.952863,137.2133,0.05850504,0.18858998
2015-06-03,final,16.092909,137.1814,0.05172621,0.17989183
2015-06-04,final,14.495012,135.1077,0.04546441,0.16954891
2015-06-05,final,12.938027,134.4972,0.03951297,0.15585270
2015-06-06,final,11.603539,135.1545,0.03470887,0.14144317
2015-06-07,final,10.252190,135.2187,0.03034865,0.12841796
2015-06-08,final,9.151541,135.5473,0.02664838,0.11667321
2015-06-09,final,7.927429,134.2659,0.02323382,0.10244434
2015-06-10,final,6.720360,132.6284,0.01926774,0.08939254
2015-06-11,final,5.726273,131.7955,0.01624830,0.08030886
2015-06-12,final,4.881676,127.2668,0.01368659,0.07446157
2015-06-13,final,4.172227,125.3852,0.01158088,0.06833449
2015-06-14,final,3.528805,122.0639,0.01068347,0.06304910
2015-06-15,final,2.893676,120.9478,0.00871268,0.05535169
2015-06-16,final,2.318770,116.2541,0.00735678,0.04880844
2015-06-17,final,1.705523,114.9172,0.00563365,0.04260243
2015-06-18,final,1.249368,111.2121,0.00436031,0.03768054
2015-06-19,final,0.858627,111.2121,0.00300451,0.02950994
2015-06-20,final,0.493241,109.1277,0.00173140,0.01731402
2015-06-21,final,0.246136,108.2004,0.00087577,0.00875774
2015-06-22,final,0.111412,105.7720,0.00043773,0.00437733
2015-06-23,final,0.050397,105.7720,0.00019847,0.00198467
2015-06-24,final,0.022009,105.7720,0.00008951,0.00089505
2015-06-25,final,0.007179,103.9748,0.00002722,0.00027222
2015-06-26,final,0.000000,100.0000,0.00000000,0.00000000
2015-06-27,final,0.000000,100.0000,0.00000000,0.00000000
2015-06-28,final,0.000000,100.0000,0.00000000,0.00000000
2015-06-29,final,0.000000,100.0000,0.00000000,0.00000000
2015-06-30,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-01,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-02,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-03,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-04,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-05,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-06,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-07,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-08,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-09,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-10,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-11,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-12,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-13,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-14,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-15,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-16,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-17,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-18,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-19,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-20,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-21,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-22,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-23,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-24,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-25,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-26,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-27,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-28,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-29,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-30,final,0.000000,100.0000,0.00000000,0.00000000
2015-07-31,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-01,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-02,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-03,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-04,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-05,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-06,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-07,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-08,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-09,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-10,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-11,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-12,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-13,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-14,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-15,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-16,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-17,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-18,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-19,final,0.007040,100.2216,0.00005889,0.00058889
2015-08-20,final,0.003312,100.3099,0.00002606,0.00026058
2015-08-21,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-22,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-23,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-24,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-25,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-26,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-27,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-28,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-29,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-30,final,0.000000,100.0000,0.00000000,0.00000000
2015-08-31,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-01,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-02,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-03,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-04,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-05,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-06,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-07,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-08,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-09,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-10,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-11,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-12,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-13,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-14,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-15,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-16,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-17,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-18,final,0.007835,100.3828,0.00006627,0.00066268
2015-09-19,final,0.004125,100.4294,0.00003273,0.00032727
2015-09-20,final,0.001650,100.3129,0.00001301,0.00013013
2015-09-21,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-22,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-23,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-24,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-25,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-26,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-27,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-28,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-29,final,0.000000,100.0000,0.00000000,0.00000000
2015-09-30,final,0.000000,100.0000,0.00000000,0.00000000
