date,stream,swe_mm_we,snow_density_kg_m3
1984-05-23,final,39.109349,196.9018
1984-05-24,final,34.075753,193.5698
1984-05-25,final,29.348247,190.7254
1984-05-26,final,26.575841,186.7495
1984-05-27,final,23.667195,181.8145
1984-05-28,final,21.253390,176.1886
1984-05-29,final,18.938899,173.5733
1984-05-30,final,16.174582,170.6196
1984-05-31,final,13.294275,165.6704
1984-06-01,final,11.004122,164.9439
1984-06-02,final,9.256133,162.3964
1984-06-03,final,7.607285,160.5124
1984-06-04,final,6.256756,151.5062
1984-06-05,final,5.295804,151.2565
1984-06-06,final,5.357217,140.8892
1984-06-07,final,6.321900,130.1073
1984-06-08,final,7.212743,131.8610
1984-06-09,final,7.104827,131.6596
1984-06-10,final,6.553949,129.5475
1984-06-11,final,5.073175,128.1844
1984-06-12,final,3.988351,124.3961
1984-06-13,final,3.118272,120.4085
1984-06-14,final,2.282158,114.2543
1984-06-15,final,1.690727,112.1209
1984-06-16,final,1.305410,112.1160
1984-06-17,final,1.029991,112.9387
1984-06-18,final,0.834044,109.3289
1984-06-19,final,0.609645,108.2987
1984-06-20,final,0.414097,106.8640
1984-06-21,final,0.240657,105.5354
1984-06-22,final,0.136181,105.5876
1984-06-23,final,0.079085,105.5876
1984-06-24,final,0.043536,105.5878
1984-06-25,final,0.022366,103.7908
1984-06-26,final,0.012244,103.8516
1984-06-27,final,0.005911,103.7891
1984-06-28,final,0.000000,100.0000
1984-06-29,final,0.000000,100.0000
1984-06-30,final,0.000000,100.0000
1984-07-01,final,0.000000,100.0565
1984-07-02,final,0.000000,100.0000
1984-07-03,final,0.000000,100.0000
1984-07-04,final,0.000000,100.0000
1984-07-05,final,0.000000,100.0000
1984-07-06,final,0.000000,100.0000
1984-07-07,final,0.000000,100.0000
1984-07-08,final,0.000000,100.0000
1984-07-09,final,0.000000,100.0000
1984-07-10,final,0.000000,100.0000
1984-07-11,final,0.000000,100.0000
1984-07-12,final,0.000000,100.0000
1984-07-13,final,0.000000,100.0000
1984-07-14,final,0.000000,100.0000
1984-07-15,final,0.000000,100.0000
1984-07-16,final,0.000000,100.0000
1984-07-17,final,0.000000,100.0000
1984-07-18,final,0.000000,100.0000
1984-07-19,final,0.000000,100.0000
1984-07-20,final,0.000000,100.0000
1984-07-21,final,0.000000,100.0000
1984-07-22,final,0.000000,100.0000
1984-07-23,final,0.000000,100.0000
1984-07-24,final,0.000000,100.0000
1984-07-25,final,0.000000,100.0000
1984-07-26,final,0.000000,100.0000
1984-07-27,final,0.000000,100.0000
1984-07-28,final,0.000000,100.0000
1984-07-29,final,0.000000,100.0000
1984-07-30,final,0.000000,100.0000
1984-07-31,final,0.000000,100.0000
1984-08-01,final,0.000000,100.0000
1984-08-02,final,0.000000,100.0000
1984-08-03,final,0.000000,100.0000
1984-08-04,final,0.000000,100.0000
1984-08-05,final,0.000000,100.0000
1984-08-06,final,0.000000,100.0000
1984-08-07,final,0.000000,100.0000
1984-08-08,final,0.000000,100.0000
1984-08-09,final,0.000000,100.0000
1984-08-10,final,0.000000,100.0915
1984-08-11,final,0.000000,100.0000
1984-08-12,final,0.000000,100.0000
1984-08-13,final,0.000000,100.0000
1984-08-14,final,0.000000,100.0000
1984-08-15,final,0.000000,100.0000
1984-08-16,final,0.000000,100.0000
1984-08-17,final,0.000000,100.0000
1984-08-18,final,0.000000,100.0000
1984-08-19,final,0.000000,100.0000
1984-08-20,final,0.000000,100.0000
1984-08-21,final,0.000000,100.0000
1984-08-22,final,0.000000,100.0000
1984-08-23,final,0.000000,100.0000
1984-08-24,final,0.000000,100.0000
1984-08-25,final,0.000000,100.0000
1984-08-26,final,0.000000,100.0000
1984-08-27,final,0.000000,100.0000
1984-08-28,final,0.000000,100.0000
1984-08-29,final,0.000000,100.0000
1984-08-30,final,0.000000,100.0000
1984-08-31,final,0.000000,100.0000
1984-09-01,final,0.000000,100.0000
1984-09-02,final,0.000000,100.6843
1984-09-03,final,0.000000,100.0000
1984-09-04,final,0.000000,100.0000
1984-09-05,final,0.000000,100.0000
1984-09-06,final,0.000000,100.0000
1984-09-07,final,0.000000,100.2711
1984-09-08,final,0.021350,101.8729
1984-09-09,final,0.010061,101.5424
1984-09-10,final,0.000839,100.4634
1984-09-11,final,0.000000,100.0005
1984-09-12,final,0.000000,100.0000
1984-09-13,final,0.000000,100.0000
1984-09-14,final,0.000000,100.0000
1984-09-15,final,0.000000,100.0000
1984-09-16,final,0.000000,100.4481
1984-09-17,final,0.000000,100.8814
1984-09-18,final,0.000000,100.0000
1984-09-19,final,0.000000,100.0000
1984-09-20,final,0.000000,100.1526
1984-09-21,final,0.001294,100.0106
1984-09-22,final,0.002732,101.1035
1984-09-23,final,0.000205,100.0659
1984-09-24,final,0.004265,100.6230
1984-09-25,final,2.199597,132.2812
1984-09-26,final,1.556022,133.8816
1984-09-27,final,0.913994,130.4614
1984-09-28,final,2.386908,135.9102
1984-09-29,final,4.279275,138.8457
1984-09-30,final,3.430716,137.0443
