date,stream,swe_mm_we,snow_density_kg_m3
1993-10-01,final,0.000000,100.0000
1993-10-02,final,0.000000,100.0000
1993-10-03,final,0.000000,100.0000
1993-10-04,final,0.000000,100.0000
1993-10-05,final,0.000000,100.0000
1993-10-06,final,0.000000,100.0246
1993-10-07,final,0.327598,106.0275
1993-10-08,final,1.221661,124.0190
1993-10-09,final,2.858475,137.4620
1993-10-10,final,3.795281,133.0932
1993-10-11,final,3.388076,132.5312
1993-10-12,final,2.765779,130.7459
1993-10-13,final,2.233773,127.3538
1993-10-14,final,1.711064,123.4899
1993-10-15,final,1.803815,122.0770
1993-10-16,final,2.566928,121.8667
1993-10-17,final,3.402944,123.1551
1993-10-18,final,6.231871,130.2270
1993-10-19,final,7.028234,132.6221
1993-10-20,final,6.705471,136.2946
1993-10-21,final,6.410602,133.6790
1993-10-22,final,5.544793,133.1191
1993-10-23,final,4.699966,131.9405
1993-10-24,final,3.920607,129.6933
1993-10-25,final,3.256219,128.4098
1993-10-26,final,3.880412,138.6760
1993-10-27,final,6.497066,138.4943
1993-10-28,final,6.206084,140.4803
1993-10-29,final,12.444121,149.1745
1993-10-30,final,13.409402,148.6238
1993-10-31,final,12.599813,147.6415
1993-11-01,final,11.700095,149.4914
1993-11-02,final,12.408220,151.0026
1993-11-03,final,12.092672,148.5334
1993-11-04,final,11.377995,150.8483
1993-11-05,final,13.623136,155.3474
1993-11-06,final,13.788461,147.2447
1993-11-07,final,13.553448,147.9001
1993-11-08,final,13.220310,148.6437
1993-11-09,final,12.913966,149.1418
1993-11-10,final,12.560359,149.9456
1993-11-11,final,11.925846,151.0414
1993-11-12,final,20.029196,152.8769
1993-11-13,final,24.067894,154.9263
1993-11-14,final,31.368732,150.5206
1993-11-15,final,34.230670,152.8373
1993-11-16,final,33.302559,154.7334
1993-11-17,final,32.432020,156.7990
1993-11-18,final,31.624573,159.3161
1993-11-19,final,32.368616,161.0398
1993-11-20,final,31.608629,159.3596
1993-11-21,final,31.273757,161.0157
1993-11-22,final,30.895201,163.7365
1993-11-23,final,31.510885,168.6707
1993-11-24,final,35.803950,159.7056
1993-11-25,final,37.271142,152.9205
1993-11-26,final,37.209589,154.1144
1993-11-27,final,37.141151,157.1268
1993-11-28,final,36.756460,158.7567
1993-11-29,final,36.277346,160.7126
1993-11-30,final,35.406264,161.1366
1993-12-01,final,35.219143,161.8224
1993-12-02,final,35.067644,162.8142
1993-12-03,final,36.060775,161.7406
1993-12-04,final,36.032153,161.8094
1993-12-05,final,36.236581,164.7762
1993-12-06,final,36.083940,163.9227
1993-12-07,final,36.096200,165.4712
1993-12-08,final,35.890067,165.4911
1993-12-09,final,35.409161,166.6962
1993-12-10,final,35.023344,168.0084
1993-12-11,final,34.635998,169.9587
1993-12-12,final,34.928397,172.1726
1993-12-13,final,39.435432,176.8171
1993-12-14,final,39.269365,173.4765
1993-12-15,final,39.099634,174.8185
1993-12-16,final,41.633448,167.8180
1993-12-17,final,42.888745,166.2961
1993-12-18,final,42.627891,166.8151
1993-12-19,final,42.404550,167.8195
1993-12-20,final,44.284621,163.6924
1993-12-21,final,43.932251,165.6480
1993-12-22,final,45.676492,160.9474
1993-12-23,final,46.623975,158.2312
1993-12-24,final,47.069955,157.5964
1993-12-25,final,46.833512,159.5722
1993-12-26,final,45.970511,161.1301
1993-12-27,final,45.665143,163.4399
1993-12-28,final,48.015922,162.7937
1993-12-29,final,47.759530,164.5825
1993-12-30,final,47.475900,166.0657
1993-12-31,final,47.281241,167.6815
1994-01-01,final,47.024873,169.2134
1994-01-02,final,47.384792,171.4012
1994-01-03,final,47.283288,172.0737
1994-01-04,final,47.230022,173.6401
1994-01-05,final,47.126822,175.6346
1994-01-06,final,51.125128,171.9460
1994-01-07,final,52.333267,170.0468
1994-01-08,final,51.935999,172.0304
1994-01-09,final,51.752292,173.3298
1994-01-10,final,52.346734,172.9259
1994-01-11,final,52.267978,174.2143
1994-01-12,final,52.127179,175.5001
1994-01-13,final,52.078422,176.6497
1994-01-14,final,51.949632,178.0652
1994-01-15,final,51.629881,180.1929
1994-01-16,final,51.459401,182.6518
1994-01-17,final,52.426243,181.3170
1994-01-18,final,52.300363,182.1389
1994-01-19,final,51.815600,183.8922
1994-01-20,final,51.404685,185.3617
1994-01-21,final,51.067919,187.2082
1994-01-22,final,50.660563,187.4050
1994-01-23,final,50.319664,186.7771
1994-01-24,final,49.958251,187.0525
1994-01-25,final,49.702940,185.4462
1994-01-26,final,53.611025,184.9639
1994-01-27,final,59.308747,177.8517
1994-01-28,final,59.822203,178.2843
1994-01-29,final,59.959216,178.7329
1994-01-30,final,62.779548,171.0365
1994-01-31,final,63.253440,169.7604
1994-02-01,final,63.310731,171.5829
1994-02-02,final,62.780865,173.0630
1994-02-03,final,62.264056,174.4983
1994-02-04,final,61.830417,175.7500
1994-02-05,final,64.069581,173.7681
1994-02-06,final,63.970687,175.5228
1994-02-07,final,62.941933,175.6565
1994-02-08,final,68.817111,173.3699
1994-02-09,final,75.487999,168.0070
1994-02-10,final,75.273396,171.9559
1994-02-11,final,76.168440,174.0502
1994-02-12,final,83.466712,177.8863
1994-02-13,final,82.332448,179.3394
1994-02-14,final,81.680912,177.6870
1994-02-15,final,80.727550,175.2428
1994-02-16,final,80.293235,177.0275
1994-02-17,final,79.593787,180.4690
1994-02-18,final,81.529074,182.9111
1994-02-19,final,84.569062,183.6780
1994-02-20,final,86.660101,181.4747
1994-02-21,final,87.440930,181.4969
1994-02-22,final,90.165210,183.1376
1994-02-23,final,90.976258,182.5122
1994-02-24,final,90.545543,184.6761
1994-02-25,final,91.141660,186.4310
1994-02-26,final,90.623582,190.8428
1994-02-27,final,88.664604,191.9137
1994-02-28,final,89.404218,194.1688
1994-03-01,final,91.590965,202.6515
1994-03-02,final,90.536704,206.1918
1994-03-03,final,89.154106,210.2979
1994-03-04,final,87.129842,212.3067
1994-03-05,final,84.954293,213.4002
1994-03-06,final,83.352366,212.7861
1994-03-07,final,81.917334,213.6639
1994-03-08,final,82.910303,221.9799
1994-03-09,final,85.915717,218.8666
1994-03-10,final,84.659600,219.2914
1994-03-11,final,83.345639,223.3611
1994-03-12,final,83.122221,222.7659
1994-03-13,final,82.627318,223.8810
1994-03-14,final,80.745446,226.3862
1994-03-15,final,78.087411,226.3503
1994-03-16,final,75.623431,227.4893
1994-03-17,final,72.640883,227.3138
1994-03-18,final,71.127051,226.3136
1994-03-19,final,69.475873,222.6678
1994-03-20,final,69.673303,208.9424
1994-03-21,final,70.420662,208.2609
1994-03-22,final,69.270362,209.1966
1994-03-23,final,69.560524,212.2251
1994-03-24,final,69.574046,211.1203
1994-03-25,final,72.222940,209.8953
1994-03-26,final,73.316747,203.1886
1994-03-27,final,77.308064,205.8340
1994-03-28,final,77.202601,197.6197
1994-03-29,final,79.454413,200.7771
1994-03-30,final,78.042312,195.5174
1994-03-31,final,77.320810,194.5625
1994-04-01,final,76.140516,195.3536
1994-04-02,final,77.870667,196.2406
1994-04-03,final,78.363119,199.3031
1994-04-04,final,77.408610,203.1237
1994-04-05,final,80.739580,201.3631
1994-04-06,final,82.771857,193.7605
1994-04-07,final,82.271393,196.1456
1994-04-08,final,84.254789,195.5374
1994-04-09,final,85.026237,194.4621
1994-04-10,final,89.642819,195.8758
1994-04-11,final,93.408218,194.1613
1994-04-12,final,93.135014,195.8772
1994-04-13,final,91.274682,194.3605
1994-04-14,final,88.852216,193.7322
1994-04-15,final,87.990893,197.6329
1994-04-16,final,86.521656,196.5933
1994-04-17,final,83.637144,191.5894
1994-04-18,final,79.671752,187.9543
1994-04-19,final,75.009187,189.6851
1994-04-20,final,69.866771,191.5275
1994-04-21,final,64.397926,193.2902
1994-04-22,final,59.000306,194.8776
1994-04-23,final,53.875752,196.7210
1994-04-24,final,49.779214,198.4468
1994-04-25,final,48.799824,197.2315
1994-04-26,final,52.284553,203.7201
1994-04-27,final,55.531653,193.1897
1994-04-28,final,59.863441,189.6325
1994-04-29,final,60.731687,190.9257
1994-04-30,final,63.855165,186.8235
1994-05-01,final,61.864991,188.3898
1994-05-02,final,61.009963,184.3961
1994-05-03,final,59.469713,180.6127
1994-05-04,final,58.355779,176.0975
1994-05-05,final,55.118509,174.0350
1994-05-06,final,50.389370,170.6297
1994-05-07,final,46.739080,170.0738
1994-05-08,final,44.036207,167.4980
1994-05-09,final,42.551016,168.6787
1994-05-10,final,42.013880,169.1744
1994-05-11,final,39.276092,167.5650
1994-05-12,final,36.204788,165.8064
1994-05-13,final,33.407293,163.8676
1994-05-14,final,31.060415,164.7377
1994-05-15,final,28.684483,164.5207
1994-05-16,final,26.253537,164.7237
1994-05-17,final,23.521168,163.8490
1994-05-18,final,21.309453,163.2184
1994-05-19,final,19.277179,161.5227
1994-05-20,final,17.200496,155.1083
1994-05-21,final,16.260489,155.8291
1994-05-22,final,15.396344,154.9764
1994-05-23,final,13.870991,154.3038
1994-05-24,final,12.374988,153.5528
1994-05-25,final,11.105610,150.0222
1994-05-26,final,11.602014,143.1556
1994-05-27,final,10.555583,143.1387
1994-05-28,final,9.153817,136.4240
1994-05-29,final,8.025907,134.7384
1994-05-30,final,6.869880,132.0653
1994-05-31,final,5.761708,129.2946
1994-06-01,final,4.762106,127.1754
1994-06-02,final,4.052029,126.1379
1994-06-03,final,3.360408,122.3200
1994-06-04,final,2.621418,120.3945
1994-06-05,final,2.125777,117.4597
1994-06-06,final,1.694175,114.5586
1994-06-07,final,1.335369,111.8981
1994-06-08,final,1.067200,111.8981
1994-06-09,final,0.832188,111.9813
1994-06-10,final,0.611928,109.8143
1994-06-11,final,0.403293,108.8870
1994-06-12,final,0.238933,107.8564
1994-06-13,final,0.129069,105.7720
1994-06-14,final,0.066468,105.7720
1994-06-15,final,0.035798,105.7720
1994-06-16,final,0.018341,105.7720
1994-06-17,final,0.005170,101.7970
1994-06-18,final,0.002154,101.7970
1994-06-19,final,0.000000,100.0000
1994-06-20,final,0.000000,100.0000
1994-06-21,final,0.000000,100.0000
1994-06-22,final,0.000000,100.0000
1994-06-23,final,0.000000,100.0000
1994-06-24,final,0.000000,100.0000
1994-06-25,final,0.000000,100.0000
1994-06-26,final,0.000000,100.0000
1994-06-27,final,0.000000,100.0000
1994-06-28,final,0.000000,100.0000
1994-06-29,final,0.000000,100.0000
1994-06-30,final,0.000000,100.0000
1994-07-01,final,0.000000,100.0000
1994-07-02,final,0.000000,100.0000
1994-07-03,final,0.000000,100.0000
1994-07-04,final,0.000000,100.0000
1994-07-05,final,0.000000,100.0000
1994-07-06,final,0.000000,100.0000
1994-07-07,final,0.000000,101.2670
1994-07-08,final,0.002068,100.3454
1994-07-09,final,0.000000,100.0000
1994-07-10,final,0.000000,100.0000
1994-07-11,final,0.000000,100.0000
1994-07-12,final,0.000000,100.0000
1994-07-13,final,0.000000,100.0000
1994-07-14,final,0.000000,100.0000
1994-07-15,final,0.000000,100.0000
1994-07-16,final,0.000000,100.0000
1994-07-17,final,0.000000,100.0000
1994-07-18,final,0.000000,100.0000
1994-07-19,final,0.000000,100.0000
1994-07-20,final,0.000000,100.0000
1994-07-21,final,0.000000,100.0000
1994-07-22,final,0.000000,100.0000
1994-07-23,final,0.000000,100.0000
1994-07-24,final,0.000000,100.0000
1994-07-25,final,0.000000,100.0000
1994-07-26,final,0.000000,100.0000
1994-07-27,final,0.000000,100.0000
1994-07-28,final,0.000000,100.0000
1994-07-29,final,0.000000,100.0000
1994-07-30,final,0.000000,100.0000
1994-07-31,final,0.000000,100.0000
1994-08-01,final,0.000000,100.0000
1994-08-02,final,0.000000,100.0000
1994-08-03,final,0.000000,100.0000
1994-08-04,final,0.000000,100.0000
1994-08-05,final,0.000000,100.0000
1994-08-06,final,0.000000,100.0000
1994-08-07,final,0.000000,100.0000
1994-08-08,final,0.000000,100.0000
1994-08-09,final,0.000000,100.0000
1994-08-10,final,0.000000,100.0000
1994-08-11,final,0.000000,100.0000
1994-08-12,final,0.000000,100.0000
1994-08-13,final,0.000000,100.0000
1994-08-14,final,0.000000,100.0000
1994-08-15,final,0.000000,100.0000
1994-08-16,final,0.000000,100.0000
1994-08-17,final,0.000000,100.0000
1994-08-18,final,0.000000,100.0000
1994-08-19,final,0.000000,100.0000
1994-08-20,final,0.000000,100.0000
1994-08-21,final,0.000000,100.0000
1994-08-22,final,0.000000,100.0000
1994-08-23,final,0.000000,100.0000
1994-08-24,final,0.000000,100.0000
1994-08-25,final,0.000000,100.0000
1994-08-26,final,0.000000,100.0000
1994-08-27,final,0.000000,100.0000
1994-08-28,final,0.000000,100.0000
1994-08-29,final,0.000000,100.0000
1994-08-30,final,0.000000,100.0000
1994-08-31,final,0.000000,100.0000
1994-09-01,final,0.000000,100.0000
1994-09-02,final,0.000000,100.0000
1994-09-03,final,0.000000,100.0000
1994-09-04,final,0.000000,100.0000
1994-09-05,final,0.000000,100.0000
1994-09-06,final,0.000000,100.0000
1994-09-07,final,0.000000,100.0000
1994-09-08,final,0.000000,100.0000
1994-09-09,final,0.000000,100.0000
1994-09-10,final,0.000000,100.0000
1994-09-11,final,0.000000,100.0000
1994-09-12,final,0.000000,100.0000
1994-09-13,final,0.000000,100.0000
1994-09-14,final,0.007332,100.1397
1994-09-15,final,0.035379,103.6869
1994-09-16,final,0.022358,101.5104
1994-09-17,final,0.011399,101.0385
1994-09-18,final,0.004660,100.4609
1994-09-19,final,0.002962,100.4947
1994-09-20,final,0.006368,100.2798
1994-09-21,final,0.023681,102.2649
1994-09-22,final,0.410313,124.6543
1994-09-23,final,0.235838,120.2639
1994-09-24,final,0.081233,108.2956
1994-09-25,final,0.032281,105.1808
1994-09-26,final,0.012592,102.6106
1994-09-27,final,0.002105,100.4868
1994-09-28,final,0.000842,100.3170
1994-09-29,final,0.000000,100.0000
1994-09-30,final,0.001294,100.0854
