date,frsno,snodp_m,snomas_kg_m2,depth_m
2022-10-01,0.00079792,0.01717483,0.020746,0.00007773
2022-10-02,0.00047284,0.02366191,0.012294,0.00006568
2022-10-03,0.00177124,0.03141313,0.046052,0.00017611
2022-10-04,0.00068511,0.03416913,0.017813,0.00009245
2022-10-05,0.00013681,0.01608931,0.003557,0.00001022
2022-10-06,0.00042259,0.02229222,0.010987,0.00004683
2022-10-07,0.00005992,0.01265106,0.001558,0.00000581
2022-10-08,0.00000002,0.00091128,0.000000,0.00000000
2022-10-09,0.00000014,0.00083894,0.000004,0.00000000
2022-10-10,0.00000000,0.00000000,0.000000,0.00000000
2022-10-11,0.00000000,0.00000000,0.000000,0.00000000
2022-10-12,0.00000000,0.00000884,0.000000,0.00000000
2022-10-13,0.00000000,0.00023486,0.000000,0.00000000
2022-10-14,0.00000000,0.00000000,0.000000,0.00000000
2022-10-15,0.00000000,0.00000000,0.000000,0.00000000
2022-10-16,0.00009095,0.03488091,0.002365,0.00000754
2022-10-17,0.00008828,0.01640245,0.002295,0.00000880
2022-10-18,0.00002227,0.00688297,0.000579,0.00000217
2022-10-19,0.00000028,0.00006002,0.000007,0.00000000
2022-10-20,0.00000000,0.00000000,0.000000,0.00000000
2022-10-21,0.00000000,0.00000000,0.000000,0.00000000
2022-10-22,0.00000386,0.01260146,0.000100,0.00000018
2022-10-23,0.03088283,0.07902922,0.802954,0.00387087
2022-10-24,0.13390678,0.15013055,3.481576,0.02311293
2022-10-25,0.12519117,0.14423199,3.254970,0.02153740
2022-10-26,0.09803391,0.14996668,2.548882,0.01693390
2022-10-27,0.15542359,0.15744910,4.041013,0.02675872
2022-10-28,0.15925723,0.16387712,4.140688,0.02749651
2022-10-29,0.07512568,0.16355812,1.953268,0.01298908
2022-10-30,0.03606844,0.15936370,0.937779,0.00623770
2022-10-31,0.01637181,0.14545206,0.425667,0.00281741
2022-11-01,0.00654442,0.11321711,0.170155,0.00110437
2022-11-02,0.00303911,0.08502502,0.079017,0.00050223
2022-11-03,0.07045723,0.12853652,1.831888,0.01170148
2022-11-04,0.20496716,0.16957430,5.329146,0.03546942
2022-11-05,0.20078373,0.16461717,5.220377,0.03473835
2022-11-06,0.18667309,0.16447811,4.853500,0.03233399
2022-11-07,0.13478788,0.16253846,3.504485,0.02335104
2022-11-08,0.06319187,0.15060267,1.642989,0.01093607
2022-11-09,0.03072876,0.12592964,0.798948,0.00529531
2022-11-10,0.05976322,0.13549369,1.553844,0.01028233
2022-11-11,0.06847676,0.15170230,1.780396,0.01177523
2022-11-12,0.06643019,0.12567028,1.727185,0.01136507
2022-11-13,0.06014470,0.13391742,1.563762,0.01028960
2022-11-14,0.07577424,0.16380213,1.970130,0.01310217
2022-11-15,0.09621006,0.16663540,2.501461,0.01662577
2022-11-16,0.09653030,0.15287585,2.509788,0.01650762
2022-11-17,0.09861292,0.15868577,2.563936,0.01693202
2022-11-18,0.12306753,0.16879062,3.199756,0.02130092
2022-11-19,0.12498920,0.15895982,3.249719,0.02148192
2022-11-20,0.11174178,0.15908884,2.905286,0.01923492
2022-11-21,0.09295538,0.15743881,2.416840,0.01601078
2022-11-22,0.07208024,0.15628737,1.874086,0.01242082
2022-11-23,0.06296510,0.15757019,1.637093,0.01086519
2022-11-24,0.08659310,0.16577323,2.251421,0.01496257
2022-11-25,0.08110437,0.15599039,2.108714,0.01397723
2022-11-26,0.05443548,0.15596143,1.415322,0.00938489
2022-11-27,0.08290302,0.16783371,2.155479,0.01432328
2022-11-28,0.09236345,0.15969953,2.401450,0.01589527
2022-11-29,0.19076093,0.17184189,4.959784,0.03302980
2022-11-30,0.24353517,0.17080310,6.331915,0.04213245
2022-12-01,0.21553560,0.17079326,5.603926,0.03730499
2022-12-02,0.20797320,0.17079322,5.407303,0.03601215
2022-12-03,0.24357582,0.17083466,6.332971,0.04219136
2022-12-04,0.24572810,0.16943035,6.419820,0.04265858
2022-12-05,0.21451397,0.16492314,5.610545,0.03712084
2022-12-06,0.26805726,0.16721352,7.490157,0.04919713
2022-12-07,0.30814052,0.16789423,8.733202,0.05695697
2022-12-08,0.37004085,0.17280507,10.997744,0.07135438
2022-12-09,0.38217306,0.17065775,11.670657,0.07509146
2022-12-10,0.36919488,0.17063588,11.401102,0.07257920
2022-12-11,0.35135000,0.16831405,10.910831,0.06865620
2022-12-12,0.34059080,0.16618873,10.537491,0.06546666
2022-12-13,0.40386702,0.18225931,12.979391,0.08093183
2022-12-14,0.44716387,0.18947861,14.997804,0.09372460
2022-12-15,0.45211785,0.19126649,15.584132,0.09676663
2022-12-16,0.46041526,0.19265150,15.995739,0.09875160
2022-12-17,0.45922421,0.19193516,15.948375,0.09777482
2022-12-18,0.45115223,0.19094267,15.691224,0.09542056
2022-12-19,0.43958463,0.18996658,15.346384,0.09247619
2022-12-20,0.42510816,0.18908520,14.932221,0.08912708
2022-12-21,0.41879743,0.18989942,14.992254,0.08886008
2022-12-22,0.43831182,0.19338759,16.128118,0.09569412
2022-12-23,0.43915906,0.19319325,16.199691,0.09569378
2022-12-24,0.43216723,0.19450338,16.318228,0.09580253
2022-12-25,0.40314740,0.19551604,15.865005,0.09172235
2022-12-26,0.37025693,0.19525886,15.140520,0.08570273
2022-12-27,0.33591620,0.19309434,14.166293,0.07786152
2022-12-28,0.43003402,0.20066306,18.221178,0.10287791
2022-12-29,0.58506501,0.21228328,24.198416,0.14087199
2022-12-30,0.59844021,0.21346838,24.873151,0.14376840
2022-12-31,0.60055527,0.22473680,27.031085,0.15545954
