date,frsno,snodp_m,snomas_kg_m2,depth_m
1998-10-01,0.00000000,0.00000000,0.000000,0.00000000
1998-10-02,0.00680735,0.02842170,0.176991,0.00095386
1998-10-03,0.00141104,0.02491963,0.036687,0.00021995
1998-10-04,0.04823827,0.08486544,1.254195,0.00748220
1998-10-05,0.11464553,0.12237004,2.980784,0.01956339
1998-10-06,0.09817514,0.09810804,2.552554,0.01662337
1998-10-07,0.02306011,0.08904882,0.599563,0.00387777
1998-10-08,0.00355980,0.06640358,0.092555,0.00057434
1998-10-09,0.00053291,0.03995227,0.013856,0.00007971
1998-10-10,0.00004348,0.00964747,0.001131,0.00000406
1998-10-11,0.00000005,0.00082219,0.000001,0.00000000
1998-10-12,0.00000000,0.00000000,0.000000,0.00000000
1998-10-13,0.00000000,0.00000000,0.000000,0.00000000
1998-10-14,0.00000000,0.00000000,0.000000,0.00000000
1998-10-15,0.00000001,0.00055841,0.000000,0.00000000
1998-10-16,0.00502112,0.05112916,0.130549,0.00056439
1998-10-17,0.04667841,0.14774134,1.213639,0.00791548
1998-10-18,0.03240036,0.14559867,0.842409,0.00549095
1998-10-19,0.01006966,0.13265337,0.261811,0.00168215
1998-10-20,0.00535431,0.09513501,0.139212,0.00083171
1998-10-21,0.00430204,0.09394053,0.111853,0.00068362
1998-10-22,0.00777541,0.07079275,0.202161,0.00121781
1998-10-23,0.00375899,0.05465271,0.097734,0.00057477
1998-10-24,0.00182411,0.05188106,0.047427,0.00027850
1998-10-25,0.00179449,0.03966902,0.046657,0.00028111
1998-10-26,0.02022178,0.04382549,0.525766,0.00314851
1998-10-27,0.01273298,0.04069336,0.331058,0.00202407
1998-10-28,0.06541938,0.11118160,1.700904,0.01067569
1998-10-29,0.06469323,0.11914373,1.682024,0.01080423
1998-10-30,0.03960158,0.11682035,1.029641,0.00659285
1998-10-31,0.04634502,0.14383148,1.204971,0.00752767
1998-11-01,0.10273897,0.15897372,2.671213,0.01774505
1998-11-02,0.07499903,0.16216325,1.949975,0.01292658
1998-11-03,0.07901541,0.16015915,2.054401,0.01357959
1998-11-04,0.07493511,0.15801646,1.948313,0.01291953
1998-11-05,0.05836490,0.15778437,1.517488,0.01006880
1998-11-06,0.06917697,0.16278534,1.798601,0.01194642
1998-11-07,0.12278104,0.17121027,3.192307,0.02121875
1998-11-08,0.15284599,0.17240716,3.973996,0.02645464
1998-11-09,0.35622660,0.17444931,9.461070,0.06268311
1998-11-10,0.46875478,0.17678719,12.771418,0.08446202
1998-11-11,0.45876397,0.17667362,12.554000,0.08261782
1998-11-12,0.42376881,0.17719894,11.809582,0.07697881
1998-11-13,0.31631318,0.17392373,8.575307,0.05550349
1998-11-14,0.21244562,0.17175313,5.631475,0.03634226
1998-11-15,0.11793870,0.16723637,3.066406,0.01983043
1998-11-16,0.06475830,0.15589652,1.683716,0.01073756
1998-11-17,0.04218841,0.14407685,1.096899,0.00693728
1998-11-18,0.04086538,0.13643540,1.062500,0.00675013
1998-11-19,0.04719094,0.14188967,1.226964,0.00796645
1998-11-20,0.05025133,0.12877447,1.306535,0.00835588
1998-11-21,0.04681061,0.12038261,1.217076,0.00777088
1998-11-22,0.03946859,0.11426344,1.026183,0.00655874
1998-11-23,0.02862860,0.10611026,0.744344,0.00469887
1998-11-24,0.01982018,0.09642888,0.515325,0.00325496
1998-11-25,0.01543345,0.08324350,0.401270,0.00254111
1998-11-26,0.01246335,0.07332231,0.324047,0.00205984
1998-11-27,0.00686998,0.05939061,0.178619,0.00112740
1998-11-28,0.00375982,0.04989359,0.097755,0.00061523
1998-11-29,0.03758015,0.11367570,0.977084,0.00607002
1998-11-30,0.04732590,0.11482761,1.230473,0.00788564
1998-12-01,0.02666745,0.11455969,0.693354,0.00443639
1998-12-02,0.01453154,0.11323620,0.377820,0.00241377
1998-12-03,0.00833294,0.11144770,0.216656,0.00137971
1998-12-04,0.00661634,0.10659789,0.172025,0.00110761
1998-12-05,0.02868684,0.13076736,0.745858,0.00486840
1998-12-06,0.06800979,0.16655830,1.768254,0.01162096
1998-12-07,0.08576571,0.17040311,2.229908,0.01476014
1998-12-08,0.08929768,0.16490119,2.321740,0.01526246
