date,stream,swe_mm_we,snow_density_kg_m3
1988-12-16,final,34.765026,163.0354
1988-12-17,final,33.221221,166.6303
1988-12-18,final,32.418022,168.7638
1988-12-19,final,30.934486,168.6563
1988-12-20,final,34.595943,163.3635
1988-12-21,final,34.657606,161.2864
1988-12-22,final,39.656809,157.6308
1988-12-23,final,39.969124,154.7621
1988-12-24,final,41.745798,152.6150
1988-12-25,final,44.984769,150.2728
1988-12-26,final,50.506326,151.8653
1988-12-27,final,52.360600,154.9948
1988-12-28,final,52.604431,154.4204
1988-12-29,final,52.812153,154.4943
1988-12-30,final,52.986551,155.3466
1988-12-31,final,52.966945,156.8829
1989-01-01,final,52.676054,156.9076
1989-01-02,final,51.305704,158.5911
1989-01-03,final,51.071556,160.2440
1989-01-04,final,50.871504,162.1960
1989-01-05,final,55.508527,163.4143
1989-01-06,final,56.100230,171.4903
1989-01-07,final,59.410699,166.5179
1989-01-08,final,59.144213,164.0003
1989-01-09,final,59.314678,164.1409
1989-01-10,final,58.903994,163.5798
1989-01-11,final,59.706316,166.3172
1989-01-12,final,63.111281,153.9829
1989-01-13,final,63.132317,157.5057
1989-01-14,final,61.890104,159.7793
1989-01-15,final,61.792192,161.6695
1989-01-16,final,61.577609,161.2245
1989-01-17,final,61.457963,162.7589
1989-01-18,final,61.491574,164.6179
1989-01-19,final,61.457708,166.6226
1989-01-20,final,61.433029,168.7194
1989-01-21,final,61.385629,170.5349
1989-01-22,final,61.308755,172.2153
1989-01-23,final,61.138776,173.9857
1989-01-24,final,61.456726,175.0986
1989-01-25,final,67.008925,175.1224
1989-01-26,final,67.363243,173.3365
1989-01-27,final,66.674573,175.5518
1989-01-28,final,71.095601,173.3507
1989-01-29,final,75.915801,174.7500
1989-01-30,final,74.312381,177.2964
1989-01-31,final,72.928656,178.5880
1989-02-01,final,71.801667,180.3834
1989-02-02,final,72.742472,182.1430
1989-02-03,final,75.663943,176.7284
1989-02-04,final,85.442879,157.7187
1989-02-05,final,101.758711,149.2424
1989-02-06,final,101.978873,148.8681
1989-02-07,final,101.944724,153.9818
1989-02-08,final,101.897288,160.0922
1989-02-09,final,102.548050,165.6319
1989-02-10,final,101.817869,171.4067
1989-02-11,final,101.309999,176.2125
1989-02-12,final,102.162627,178.8116
1989-02-13,final,102.351652,178.0725
1989-02-14,final,102.922351,177.9534
1989-02-15,final,102.675897,179.5888
1989-02-16,final,102.429857,182.7763
1989-02-17,final,100.996202,184.1000
1989-02-18,final,100.824905,187.6374
1989-02-19,final,100.819251,190.8827
1989-02-20,final,106.150480,191.0964
1989-02-21,final,108.189984,191.7828
1989-02-22,final,107.967903,191.7672
1989-02-23,final,108.084623,193.9094
1989-02-24,final,106.862860,204.4992
1989-02-25,final,105.831381,209.3426
1989-02-26,final,102.601155,214.4007
1989-02-27,final,103.230057,216.4113
1989-02-28,final,101.990705,217.4002
1989-03-01,final,101.525083,219.1206
1989-03-02,final,99.884102,221.6238
1989-03-03,final,106.111677,215.4635
1989-03-04,final,110.670473,199.8514
1989-03-05,final,111.118026,203.0058
1989-03-06,final,110.820400,207.1676
1989-03-07,final,109.881788,211.2872
1989-03-08,final,108.243660,216.3326
1989-03-09,final,103.842950,217.1843
1989-03-10,final,99.153570,217.1530
1989-03-11,final,92.772984,217.5359
1989-03-12,final,87.618071,222.4767
1989-03-13,final,83.744436,226.7165
1989-03-14,final,80.204760,233.0125
1989-03-15,final,79.241947,227.2929
1989-03-16,final,77.342515,224.1534
1989-03-17,final,74.547058,226.7516
1989-03-18,final,75.205695,233.7132
1989-03-19,final,73.586714,234.1565
1989-03-20,final,77.635011,229.0379
1989-03-21,final,74.780693,222.7290
1989-03-22,final,73.290623,224.1960
1989-03-23,final,71.118242,224.9287
1989-03-24,final,68.234300,221.2349
1989-03-25,final,65.726629,215.2820
1989-03-26,final,63.874736,208.1197
1989-03-27,final,63.442623,209.4115
1989-03-28,final,61.926928,203.6666
1989-03-29,final,61.000638,207.0342
1989-03-30,final,63.641825,211.1681
1989-03-31,final,65.366652,213.0715
1989-04-01,final,63.625230,204.6684
1989-04-02,final,65.131225,200.7654
1989-04-03,final,66.539423,194.1837
1989-04-04,final,67.914230,196.0658
1989-04-05,final,71.056178,202.3202
1989-04-06,final,66.242235,185.9501
1989-04-07,final,64.798753,182.3998
1989-04-08,final,62.419580,182.8478
1989-04-09,final,59.195842,195.9723
1989-04-10,final,60.620165,186.7622
1989-04-11,final,55.229835,191.1506
1989-04-12,final,55.389759,195.5101
1989-04-13,final,54.403921,192.0240
1989-04-14,final,51.288283,189.6052
1989-04-15,final,49.331959,186.9913
1989-04-16,final,47.014349,186.3549
1989-04-17,final,44.802999,182.2145
1989-04-18,final,42.197672,180.8528
1989-04-19,final,39.571442,179.4206
1989-04-20,final,36.796945,178.1668
1989-04-21,final,33.214541,176.1062
1989-04-22,final,29.967219,174.7131
1989-04-23,final,27.261458,174.1553
1989-04-24,final,25.384216,173.3913
1989-04-25,final,23.938536,172.2693
1989-04-26,final,22.776885,171.0618
1989-04-27,final,22.333055,172.6081
1989-04-28,final,23.285756,169.7136
1989-04-29,final,24.912572,180.3876
1989-04-30,final,26.456340,183.0382
1989-05-01,final,26.969895,180.4459
1989-05-02,final,25.732281,177.5171
1989-05-03,final,24.204594,169.6178
1989-05-04,final,23.433787,160.3481
1989-05-05,final,20.362931,145.0988
1989-05-06,final,19.384597,145.6282
1989-05-07,final,17.783670,144.9569
1989-05-08,final,15.824300,144.6652
1989-05-09,final,13.730819,143.9596
1989-05-10,final,11.895204,141.0325
1989-05-11,final,10.367641,140.8954
1989-05-12,final,9.206220,141.0591
1989-05-13,final,9.408949,146.7547
1989-05-14,final,10.515137,145.1702
1989-05-15,final,10.928634,144.3642
1989-05-16,final,10.073002,144.1297
1989-05-17,final,10.288205,139.2389
1989-05-18,final,9.278558,138.1300
1989-05-19,final,7.796824,135.5421
1989-05-20,final,6.835929,130.8156
1989-05-21,final,5.875480,129.1570
1989-05-22,final,5.017644,128.7140
1989-05-23,final,4.254742,127.6705
1989-05-24,final,3.569498,122.7694
1989-05-25,final,3.252004,127.4414
1989-05-26,final,3.250440,127.1442
1989-05-27,final,2.989068,124.4784
1989-05-28,final,2.500855,121.0114
1989-05-29,final,2.020741,116.5487
1989-05-30,final,1.651422,111.8245
1989-05-31,final,1.556592,111.6147
1989-06-01,final,1.436167,112.6815
1989-06-02,final,1.241871,111.6065
1989-06-03,final,1.042112,110.6169
1989-06-04,final,1.263447,112.6731
1989-06-05,final,1.152858,112.9496
1989-06-06,final,0.757382,110.3417
1989-06-07,final,0.600584,109.0804
1989-06-08,final,0.512016,107.1753
1989-06-09,final,0.434789,105.9433
1989-06-10,final,0.314893,105.5057
1989-06-11,final,0.210375,104.9697
1989-06-12,final,0.138227,104.4005
1989-06-13,final,0.112552,105.3595
1989-06-14,final,0.074766,102.5084
1989-06-15,final,0.047317,102.5274
1989-06-16,final,0.024561,101.7970
1989-06-17,final,0.012066,101.7970
1989-06-18,final,0.006033,101.7970
1989-06-19,final,0.003017,101.7970
1989-06-20,final,0.000000,100.0000
1989-06-21,final,0.000000,100.0000
1989-06-22,final,0.935761,110.8790
1989-06-23,final,0.885832,110.3854
1989-06-24,final,0.348653,109.0243
1989-06-25,final,0.083937,104.6003
1989-06-26,final,0.024029,102.0546
1989-06-27,final,0.008000,100.9367
1989-06-28,final,0.002105,100.5360
1989-06-29,final,0.000000,100.0000
1989-06-30,final,0.000000,100.0000
1989-07-01,final,0.000000,100.0000
1989-07-02,final,0.000000,100.0000
1989-07-03,final,0.000000,100.0000
1989-07-04,final,0.000000,100.0000
1989-07-05,final,0.000000,100.0000
1989-07-06,final,0.000000,100.0000
1989-07-07,final,0.000000,100.0000
1989-07-08,final,0.000000,100.0000
1989-07-09,final,0.000000,100.0000
1989-07-10,final,0.000000,100.0000
1989-07-11,final,0.000000,100.0000
1989-07-12,final,0.000000,100.0000
1989-07-13,final,0.000000,100.0000
1989-07-14,final,0.000000,100.0000
1989-07-15,final,0.000000,100.0000
1989-07-16,final,0.000000,100.0000
1989-07-17,final,0.000000,100.0000
1989-07-18,final,0.000000,100.0000
1989-07-19,final,0.000000,100.0000
1989-07-20,final,0.000000,100.0000
1989-07-21,final,0.000000,100.0000
1989-07-22,final,0.000000,100.0000
1989-07-23,final,0.000000,100.0000
1989-07-24,final,0.000000,100.0000
1989-07-25,final,0.000000,100.0000
1989-07-26,final,0.000000,100.0000
1989-07-27,final,0.000000,100.0000
1989-07-28,final,0.000000,100.0000
1989-07-29,final,0.000000,100.0000
1989-07-30,final,0.000000,100.0000
1989-07-31,final,0.000000,100.0000
1989-08-01,final,0.000000,100.0000
1989-08-02,final,0.000000,100.0000
1989-08-03,final,0.000000,100.0000
1989-08-04,final,0.000000,100.0000
1989-08-05,final,0.000000,100.0000
1989-08-06,final,0.000000,100.0000
1989-08-07,final,0.000000,100.0000
1989-08-08,final,0.000000,100.0000
1989-08-09,final,0.000000,100.0000
1989-08-10,final,0.000000,100.0000
1989-08-11,final,0.000000,100.0000
1989-08-12,final,0.000000,100.0000
1989-08-13,final,0.000000,100.0000
1989-08-14,final,0.000000,100.2250
1989-08-15,final,0.000000,100.0000
1989-08-16,final,0.000000,100.0000
1989-08-17,final,0.000000,100.0000
1989-08-18,final,0.000000,100.0000
1989-08-19,final,0.000000,100.0000
1989-08-20,final,0.000000,100.0000
1989-08-21,final,0.000000,100.0000
1989-08-22,final,0.000000,100.0000
1989-08-23,final,0.000000,100.0000
1989-08-24,final,0.000000,100.0000
1989-08-25,final,0.000000,100.0000
1989-08-26,final,0.000000,100.0000
1989-08-27,final,0.000000,100.0000
1989-08-28,final,0.000000,100.0038
1989-08-29,final,0.000000,100.0000
1989-08-30,final,0.000000,100.0000
1989-08-31,final,0.000000,100.0000
1989-09-01,final,0.000000,100.0000
1989-09-02,final,0.000000,100.0000
1989-09-03,final,0.000000,100.0000
1989-09-04,final,0.000000,100.0000
1989-09-05,final,0.000000,100.0000
1989-09-06,final,0.000000,100.0000
1989-09-07,final,0.000000,100.0000
1989-09-08,final,0.005602,100.1667
1989-09-09,final,0.018091,102.0904
1989-09-10,final,0.009870,101.0831
1989-09-11,final,0.146835,110.7145
1989-09-12,final,1.031114,117.8603
1989-09-13,final,3.093349,130.1789
1989-09-14,final,2.169843,131.3629
1989-09-15,final,1.109442,128.6069
1989-09-16,final,0.456675,121.5639
1989-09-17,final,0.173763,111.2793
1989-09-18,final,0.061506,105.8744
1989-09-19,final,0.016563,101.8217
1989-09-20,final,0.016995,101.7486
1989-09-21,final,0.032198,103.3518
1989-09-22,final,0.050794,102.6760
1989-09-23,final,0.029784,102.3677
1989-09-24,final,0.009667,101.6150
1989-09-25,final,0.001258,100.2451
1989-09-26,final,0.000000,100.0000
1989-09-27,final,0.000000,100.0000
1989-09-28,final,0.000000,100.0000
1989-09-29,final,0.000000,100.0000
1989-09-30,final,0.000000,100.0000
