date,frsno,snodp_m,snomas_kg_m2,depth_m
1987-10-01,0.00000000,0.00000000,0.000000,0.00000000
1987-10-02,0.00000000,0.00000000,0.000000,0.00000000
1987-10-03,0.00000000,0.00000000,0.000000,0.00000000
1987-10-04,0.00000000,0.00000000,0.000000,0.00000000
1987-10-05,0.00000000,0.00000001,0.000000,0.00000000
1987-10-06,0.00000000,0.00000000,0.000000,0.00000000
1987-10-07,0.00000000,0.00000766,0.000000,0.00000000
1987-10-08,0.00000000,0.00000000,0.000000,0.00000000
1987-10-09,0.00000003,0.00037931,0.000001,0.00000000
1987-10-10,0.00009926,0.00794838,0.002581,0.00001066
1987-10-11,0.00005191,0.00581222,0.001350,0.00000510
1987-10-12,0.00000920,0.00175110,0.000239,0.00000044
1987-10-13,0.00000162,0.00046375,0.000042,0.00000001
1987-10-14,0.01460411,0.06005219,0.379707,0.00225574
1987-10-15,0.01382937,0.09005384,0.359564,0.00232715
1987-10-16,0.00619436,0.07679280,0.161053,0.00102280
1987-10-17,0.00283897,0.05937854,0.073813,0.00044836
1987-10-18,0.00105207,0.04255632,0.027354,0.00016118
1987-10-19,0.00052111,0.03268758,0.013549,0.00007617
1987-10-20,0.00043542,0.02562386,0.011321,0.00006137
1987-10-21,0.00032010,0.02128054,0.008322,0.00004039
1987-10-22,0.00016910,0.01748399,0.004397,0.00002011
1987-10-23,0.00016683,0.01225582,0.004337,0.00001789
1987-10-24,0.00023453,0.02980427,0.006098,0.00003021
1987-10-25,0.00876360,0.04581659,0.227854,0.00136651
1987-10-26,0.00596743,0.04265887,0.155153,0.00093342
1987-10-27,0.00215013,0.04181048,0.055903,0.00033419
1987-10-28,0.00079575,0.03560030,0.020690,0.00011985
1987-10-29,0.00031822,0.02231070,0.008274,0.00004563
1987-10-30,0.00446370,0.04743240,0.116056,0.00061720
1987-10-31,0.00673782,0.07249723,0.175183,0.00106530
1987-11-01,0.00517605,0.05896955,0.134577,0.00080557
1987-11-02,0.01229322,0.07186719,0.319624,0.00191828
1987-11-03,0.00824414,0.07566053,0.214348,0.00132138
1987-11-04,0.00328414,0.07037318,0.085388,0.00051705
1987-11-05,0.00388012,0.05901883,0.100883,0.00059982
1987-11-06,0.04686830,0.09184023,1.218576,0.00714203
1987-11-07,0.07658580,0.12661186,1.991231,0.01305565
1987-11-08,0.07798679,0.15195535,2.027657,0.01331435
1987-11-09,0.04586606,0.14204136,1.192518,0.00779734
1987-11-10,0.02328277,0.14135182,0.605352,0.00396165
1987-11-11,0.02086174,0.14256832,0.542405,0.00355434
1987-11-12,0.01510849,0.12609697,0.392821,0.00255479
1987-11-13,0.00884897,0.10812839,0.230073,0.00147675
1987-11-14,0.02597243,0.11850003,0.675283,0.00427438
1987-11-15,0.18201289,0.16768529,4.732335,0.03077115
1987-11-16,0.26627347,0.17333277,6.923110,0.04615391
1987-11-17,0.27654251,0.17333272,7.190105,0.04793386
1987-11-18,0.29815327,0.17333267,7.751985,0.05167970
1987-11-19,0.24202487,0.17333261,6.292647,0.04195079
1987-11-20,0.15825171,0.17333253,4.114544,0.02743016
1987-11-21,0.09451773,0.17333247,2.457461,0.01638299
1987-11-22,0.07278240,0.17300121,1.892342,0.01261352
1987-11-23,0.06618306,0.16941087,1.720760,0.01145662
1987-11-24,0.08127063,0.16539152,2.113036,0.01405547
1987-11-25,0.09059908,0.16659144,2.355576,0.01565301
1987-11-26,0.16470750,0.17194388,4.282395,0.02835339
1987-11-27,0.22288142,0.17333238,5.794917,0.03863256
1987-11-28,0.20086814,0.17333234,5.222572,0.03481694
1987-11-29,0.15318092,0.17333229,3.982704,0.02655119
1987-11-30,0.13010038,0.17333224,3.382610,0.02255058
