date,frsno,snodp_m,snomas_kg_m2,depth_m
2010-10-01,0.00000000,0.00000000,0.000000,0.00000000
2010-10-02,0.00000000,0.00000000,0.000000,0.00000000
2010-10-03,0.00000000,0.00000000,0.000000,0.00000000
2010-10-04,0.00000000,0.00000000,0.000000,0.00000000
2010-10-05,0.00000000,0.00000000,0.000000,0.00000000
2010-10-06,0.00000000,0.00000000,0.000000,0.00000000
2010-10-07,0.00000000,0.00000000,0.000000,0.00000000
2010-10-08,0.00000006,0.00108986,0.000002,0.00000000
2010-10-09,0.00000072,0.00635329,0.000019,0.00000001
2010-10-10,0.00572526,0.03385406,0.148857,0.00082627
2010-10-11,0.00241119,0.02750885,0.062691,0.00038291
2010-10-12,0.00342251,0.03890464,0.088985,0.00047716
2010-10-13,0.00221607,0.04643202,0.057618,0.00035074
2010-10-14,0.00055787,0.03041757,0.014505,0.00007991
2010-10-15,0.00009764,0.01139376,0.002539,0.00001182
2010-10-16,0.00001043,0.00278798,0.000271,0.00000101
2010-10-17,0.00000000,0.00000000,0.000000,0.00000000
2010-10-18,0.00000018,0.00237137,0.000005,0.00000000
2010-10-19,0.00019863,0.01933098,0.005165,0.00002457
2010-10-20,0.00012446,0.00768442,0.003236,0.00001711
2010-10-21,0.00039268,0.00994720,0.010210,0.00004391
2010-10-22,0.00970289,0.05817403,0.252275,0.00144423
2010-10-23,0.05264535,0.08955430,1.368779,0.00858484
2010-10-24,0.05905763,0.09207403,1.535498,0.00972602
2010-10-25,0.07663842,0.09464703,1.992714,0.01270451
2010-10-26,0.15157494,0.12641607,3.952912,0.02588919
2010-10-27,0.16479139,0.13462907,4.317308,0.02832132
2010-10-28,0.14135410,0.11614567,3.691654,0.02399050
2010-10-29,0.07494555,0.11411107,1.948584,0.01261132
2010-10-30,0.02678492,0.10010632,0.696408,0.00443846
2010-10-31,0.01601435,0.07424599,0.416373,0.00263302
2010-11-01,0.01236508,0.07286351,0.321492,0.00202242
2010-11-02,0.00629859,0.06142286,0.163763,0.00102216
2010-11-03,0.00209089,0.04662799,0.054363,0.00033760
2010-11-04,0.00071622,0.03607883,0.018622,0.00011249
2010-11-05,0.00025590,0.02387658,0.006653,0.00003818
2010-11-06,0.00009932,0.01288705,0.002582,0.00001220
2010-11-07,0.00004767,0.00520294,0.001239,0.00000567
2010-11-08,0.00003613,0.00334713,0.000939,0.00000437
2010-11-09,0.03193063,0.09546539,0.830196,0.00429047
2010-11-10,0.08785889,0.14875799,2.284331,0.01501121
2010-11-11,0.10624837,0.15822831,2.762457,0.01826853
2010-11-12,0.11953515,0.16353193,3.107914,0.02056058
2010-11-13,0.10730863,0.15864874,2.790024,0.01845030
2010-11-14,0.11773345,0.15881143,3.061070,0.02030127
2010-11-15,0.17369170,0.16533852,4.516703,0.03005749
2010-11-16,0.22895457,0.16007589,6.101494,0.04035836
2010-11-17,0.25806260,0.16795596,7.635273,0.05016878
2010-11-18,0.24301855,0.16269715,7.304351,0.04738795
2010-11-19,0.19409399,0.15480421,5.810071,0.03684599
2010-11-20,0.16363299,0.15033621,4.800755,0.02986716
2010-11-21,0.16997123,0.14898646,4.990732,0.03094238
2010-11-22,0.29032101,0.16757910,8.759494,0.05567494
2010-11-23,0.30478795,0.16252504,9.279492,0.05875892
2010-11-24,0.31348464,0.16868359,9.631827,0.06083873
2010-11-25,0.33573164,0.16385659,10.381040,0.06546119
2010-11-26,0.32598250,0.16231617,10.141085,0.06362064
2010-11-27,0.30401127,0.16160659,9.581566,0.05961493
2010-11-28,0.28811836,0.16342256,9.181735,0.05662831
2010-11-29,0.34253547,0.18040613,10.885006,0.06763745
2010-11-30,0.35356636,0.17504454,11.313191,0.07002373
2010-12-01,0.34128613,0.17119419,11.022905,0.06770259
2010-12-02,0.31525928,0.17020024,10.517693,0.06391295
2010-12-03,0.27733708,0.16885860,9.530236,0.05684271
2010-12-04,0.24988960,0.16940837,8.904833,0.05199766
2010-12-05,0.23386211,0.16805407,8.619845,0.04952860
2010-12-06,0.21874405,0.16309645,8.287202,0.04678717
2010-12-07,0.22074000,0.17033011,8.770414,0.04905386
2010-12-08,0.21992090,0.16487256,9.028854,0.05010696
2010-12-09,0.20475606,0.15907327,8.526252,0.04635529
2010-12-10,0.19876759,0.15700432,8.358147,0.04474766
2010-12-11,0.21465695,0.16621114,9.212480,0.04959228
2010-12-12,0.21987991,0.16249976,9.522279,0.05105939
2010-12-13,0.21189125,0.15998337,9.448505,0.04991744
2010-12-14,0.19588328,0.15556385,8.864375,0.04565284
2010-12-15,0.19139408,0.15405261,8.746071,0.04441020
2010-12-16,0.21816661,0.17665010,9.834151,0.05089762
2010-12-17,0.26822659,0.18259715,11.148015,0.05976295
2010-12-18,0.31641464,0.17910336,12.636147,0.06905488
2010-12-19,0.39727985,0.18651013,15.920200,0.08982529
2010-12-20,0.43333472,0.19466512,19.003829,0.10656563
2010-12-21,0.49787511,0.21729389,24.187309,0.13663333
2010-12-22,0.51824187,0.23058971,27.152566,0.15064484
2010-12-23,0.50266969,0.22498365,27.858413,0.14614710
