date,frsno,snodp_m,snomas_kg_m2,depth_m
2009-10-01,0.00410956,0.04521870,0.106849,0.00068030
2009-10-02,0.00560599,0.02102420,0.145756,0.00092468
2009-10-03,0.00313135,0.02363114,0.081415,0.00051834
2009-10-04,0.00159345,0.02912106,0.041430,0.00025683
2009-10-05,0.00577447,0.05630423,0.150136,0.00084168
2009-10-06,0.01405578,0.05780713,0.365450,0.00230453
2009-10-07,0.00749688,0.04841550,0.194919,0.00121624
2009-10-08,0.00500124,0.06895950,0.130032,0.00077701
2009-10-09,0.00822300,0.07108637,0.213798,0.00134723
2009-10-10,0.03434147,0.07768480,0.892878,0.00590135
2009-10-11,0.04003079,0.07578897,1.040801,0.00687504
2009-10-12,0.03896189,0.06665005,1.013009,0.00669901
2009-10-13,0.02293074,0.07933663,0.596199,0.00363995
2009-10-14,0.01062261,0.08256295,0.276188,0.00176827
2009-10-15,0.00385671,0.06580006,0.100274,0.00062289
2009-10-16,0.00145729,0.04551292,0.037890,0.00022438
2009-10-17,0.00041325,0.02987054,0.010744,0.00005950
2009-10-18,0.00008580,0.00958662,0.002231,0.00001144
2009-10-19,0.00000749,0.00210950,0.000195,0.00000061
2009-10-20,0.00000000,0.00000027,0.000000,0.00000000
2009-10-21,0.08318708,0.11816607,2.162864,0.01287453
2009-10-22,0.17739820,0.11387410,4.612353,0.03064104
2009-10-23,0.08296199,0.11431731,2.157012,0.01432893
2009-10-24,0.03556275,0.12028461,0.924632,0.00597461
2009-10-25,0.03746971,0.13630416,0.974212,0.00644531
2009-10-26,0.06571057,0.13242494,1.708475,0.01126613
2009-10-27,0.04628735,0.13416386,1.203471,0.00791616
2009-10-28,0.16534574,0.17218905,4.298989,0.02851860
2009-10-29,0.36346798,0.17343620,9.467158,0.06307787
2009-10-30,0.41057243,0.17380490,10.764621,0.07156156
2009-10-31,0.28446227,0.17332912,7.437702,0.04934177
2009-11-01,0.13466696,0.17299213,3.506704,0.02321313
2009-11-02,0.05803076,0.17291748,1.508800,0.00997099
2009-11-03,0.03163945,0.17022911,0.822626,0.00541640
2009-11-04,0.01651511,0.14624804,0.429393,0.00274416
2009-11-05,0.00631447,0.09813167,0.164176,0.00090986
2009-11-06,0.00223532,0.05470276,0.058118,0.00031455
2009-11-07,0.00096498,0.02711770,0.025090,0.00012993
2009-11-08,0.00043041,0.01700230,0.011191,0.00005338
2009-11-09,0.00037068,0.02311389,0.009638,0.00005018
2009-11-10,0.00025652,0.01366209,0.006670,0.00003266
2009-11-11,0.00013962,0.01275429,0.003630,0.00001759
2009-11-12,0.00007192,0.01104072,0.001870,0.00000900
2009-11-13,0.03746706,0.08267940,0.974144,0.00495180
2009-11-14,0.12642397,0.15872601,3.287023,0.02174359
2009-11-15,0.28394169,0.17178241,7.382484,0.04912275
2009-11-16,0.31719201,0.17311692,8.246992,0.05494180
2009-11-17,0.23369731,0.17310227,6.076130,0.04047848
2009-11-18,0.13774234,0.17309502,3.581301,0.02385874
2009-11-19,0.08762990,0.17309492,2.278377,0.01517882
2009-11-20,0.05878492,0.17308139,1.528408,0.01018189
2009-11-21,0.04091929,0.17172978,1.063902,0.00708445
2009-11-22,0.04042208,0.16787869,1.050974,0.00698769
2009-11-23,0.05671815,0.16108833,1.474672,0.00979106
2009-11-24,0.07205447,0.15887956,1.873416,0.01244644
2009-11-25,0.06476473,0.15721510,1.683883,0.01119403
2009-11-26,0.05416837,0.15487452,1.408378,0.00936645
2009-11-27,0.03758500,0.14858813,0.977210,0.00647606
2009-11-28,0.02970452,0.13112249,0.772318,0.00503392
2009-11-29,0.03181309,0.14341051,0.827140,0.00541156
2009-11-30,0.02965328,0.12978544,0.770985,0.00499397
2009-12-01,0.02446067,0.12100692,0.635977,0.00412911
2009-12-02,0.03190349,0.14696629,0.829491,0.00546928
2009-12-03,0.04980996,0.15104451,1.295059,0.00861374
2009-12-04,0.05506100,0.14550497,1.431586,0.00938120
2009-12-05,0.05623201,0.15069414,1.462032,0.00957875
2009-12-06,0.07898936,0.17050860,2.053723,0.01367442
2009-12-07,0.14290928,0.17147887,3.715641,0.02466108
2009-12-08,0.44912128,0.17711301,12.270939,0.08099887
2009-12-09,0.56821243,0.18149579,16.106939,0.10650913
2009-12-10,0.56042623,0.18058210,15.835203,0.10425797
2009-12-11,0.54430614,0.17959426,15.335622,0.10048352
2009-12-12,0.52839374,0.17926077,14.945601,0.09737478
2009-12-13,0.57103130,0.18460620,16.974809,0.10984122
2009-12-14,0.64093684,0.19817115,21.140755,0.13535779
2009-12-15,0.62667077,0.19615164,20.758719,0.13076883
2009-12-16,0.60277200,0.19276103,19.878943,0.12317329
2009-12-17,0.57387495,0.18821451,18.659690,0.11377096
2009-12-18,0.54822746,0.18524678,17.687628,0.10660008
2009-12-19,0.53147554,0.18299034,17.028329,0.10158851
2009-12-20,0.51059451,0.18142881,16.359565,0.09649627
2009-12-21,0.47169097,0.17859563,15.081902,0.08763131
2009-12-22,0.44974595,0.17558835,14.412000,0.08279935
2009-12-23,0.51927557,0.18130191,16.897915,0.09804163
2009-12-24,0.55245004,0.18280255,18.068245,0.10507635
