date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca
2014-03-07,final,96.193231,209.4366,0.37058061,0.67159427
2014-03-08,final,102.735209,206.8527,0.41502231,0.80051180
2014-03-09,final,101.998359,207.5470,0.40494487,0.76971854
2014-03-10,final,100.390475,210.0721,0.38948071,0.71771773
2014-03-11,final,98.944200,212.6016,0.37617564,0.66462598
2014-03-12,final,100.283033,211.5148,0.38414091,0.68525607
2014-03-13,final,99.767070,212.8670,0.37762027,0.66872014
2014-03-14,final,98.939149,213.6549,0.36979622,0.64282324
2014-03-15,final,98.489078,214.8861,0.36352272,0.62491674
2014-03-16,final,98.948889,212.2739,0.36584542,0.63214558
2014-03-17,final,98.131655,210.8300,0.35842008,0.61550932
2014-03-18,final,98.102143,212.8828,0.35769822,0.60329610
2014-03-19,final,99.307839,211.9443,0.36683689,0.64147862
2014-03-20,final,98.840919,209.8080,0.36205845,0.63224471
2014-03-21,final,97.941326,211.1294,0.35431145,0.60992454
2014-03-22,final,97.385988,211.6308,0.34914154,0.59806220
2014-03-23,final,99.269836,212.8480,0.36139389,0.63480664
2014-03-24,final,98.392518,211.7270,0.35378724,0.60899828
2014-03-25,final,97.628941,212.8479,0.34682920,0.59222375
2014-03-26,final,96.560949,213.3629,0.33690102,0.56636362
2014-03-27,final,99.403114,210.8438,0.35609373,0.57361503
2014-03-28,final,100.600652,206.0307,0.36401686,0.57562154
2014-03-29,final,100.273286,205.4180,0.36011549,0.56784870
2014-03-30,final,99.428180,205.4320,0.35169389,0.54989809
2014-03-31,final,100.420467,206.8819,0.35500466,0.54710982
2014-04-01,final,100.321461,208.9965,0.35323931,0.54889667
2014-04-02,final,100.885004,205.0531,0.35603114,0.56208887
2014-04-03,final,104.788722,209.2163,0.38662517,0.63715773
2014-04-04,final,106.939961,207.8558,0.40089722,0.70491121
2014-04-05,final,105.972309,208.6123,0.39143946,0.66376415
2014-04-06,final,106.185212,207.6571,0.38985434,0.64510545
2014-04-07,final,106.733279,205.2059,0.39220228,0.62399153
2014-04-08,final,105.973005,204.7412,0.38412880,0.59967159
2014-04-09,final,104.414106,201.2668,0.36951758,0.55676420
2014-04-10,final,102.139434,197.7308,0.35158012,0.53042341
2014-04-11,final,99.938390,198.5103,0.33432210,0.51710148
2014-04-12,final,97.239942,197.6028,0.31696534,0.50910916
2014-04-13,final,95.603429,203.8155,0.30621789,0.51235873
2014-04-14,final,101.832742,211.9161,0.34980708,0.68158388
2014-04-15,final,101.284254,213.7036,0.34433605,0.66313720
2014-04-16,final,99.921597,213.3860,0.33385020,0.60238279
2014-04-17,final,100.479557,213.3636,0.33637155,0.62207325
2014-04-18,final,98.634709,214.3191,0.32201817,0.56888129
2014-04-19,final,95.609987,208.6900,0.30173649,0.51864489
2014-04-20,final,92.442303,204.8730,0.28557169,0.50079396
2014-04-21,final,88.667734,205.5144,0.26677588,0.48912096
2014-04-22,final,84.632682,206.6630,0.24847659,0.47460159
2014-04-23,final,79.988115,211.9773,0.22811099,0.45784955
2014-04-24,final,78.489008,214.7339,0.22102596,0.45157984
2014-04-25,final,77.445115,213.0055,0.21449232,0.44328582
2014-04-26,final,75.291728,213.1048,0.20416197,0.42936300
2014-04-27,final,77.573163,220.2899,0.22639121,0.49170178
2014-04-28,final,77.832202,219.4199,0.22938415,0.48148295
2014-04-29,final,78.197485,221.9718,0.23364229,0.47171753
2014-04-30,final,78.562234,219.9846,0.23771253,0.47407491
2014-05-01,final,78.363847,210.0728,0.23695683,0.46600331
2014-05-02,final,77.744352,207.8389,0.23288788,0.45490941
2014-05-03,final,75.930413,202.1468,0.22205583,0.42614316
2014-05-04,final,73.002317,199.3517,0.20745782,0.40625778
2014-05-05,final,69.353848,195.3475,0.19461362,0.39284320
2014-05-06,final,66.451062,195.8725,0.18229524,0.37943442
2014-05-07,final,64.262852,198.1072,0.17199452,0.36951781
2014-05-08,final,63.910040,205.6825,0.17278757,0.39051408
2014-05-09,final,64.537050,202.6433,0.17694551,0.39931594
2014-05-10,final,64.228316,200.3991,0.17476949,0.38240593
2014-05-11,final,66.875648,200.3187,0.19436422,0.46511753
2014-05-12,final,75.482562,208.4913,0.25556264,0.69670482
2014-05-13,final,78.607157,202.2619,0.27985460,0.75228985
2014-05-14,final,77.613575,202.5924,0.27189044,0.71286069
2014-05-15,final,75.356862,203.5240,0.25611618,0.61592911
2014-05-16,final,72.131421,202.9280,0.23390490,0.49607709
2014-05-17,final,68.821183,197.6666,0.21292357,0.41430847
2014-05-18,final,64.354424,184.2724,0.19414778,0.37258048
2014-05-19,final,59.810889,179.3896,0.17759875,0.35266055
2014-05-20,final,56.744936,177.4714,0.16544290,0.34156145
2014-05-21,final,53.958879,175.8734,0.15533858,0.33432229
2014-05-22,final,51.162191,175.4021,0.14641918,0.32676029
2014-05-23,final,48.031250,175.3853,0.13636456,0.32077136
2014-05-24,final,45.052544,173.8471,0.12885380,0.31559812
2014-05-25,final,43.149194,171.1002,0.12644868,0.31997326
2014-05-26,final,40.745378,171.0224,0.11889949,0.31041493
2014-05-27,final,37.875544,168.2111,0.11003023,0.30209639
2014-05-28,final,34.100383,165.8217,0.09875467,0.28883547
2014-05-29,final,30.218191,166.7678,0.08620821,0.27712756
2014-05-30,final,26.481488,165.4810,0.07496804,0.26665933
2014-05-31,final,23.399450,165.6769,0.06572721,0.25491906
2014-06-01,final,20.342497,164.0367,0.05674061,0.23365573
2014-06-02,final,17.886804,159.9083,0.04965948,0.21076631
2014-06-03,final,15.667115,157.4787,0.04320240,0.18853241
2014-06-04,final,13.482901,155.7777,0.03699044,0.16532566
2014-06-05,final,11.859514,154.4100,0.03256732,0.14885081
2014-06-06,final,10.502947,151.7593,0.02895677,0.13575785
2014-06-07,final,9.192989,148.7055,0.02516531,0.12071797
2014-06-08,final,8.044826,142.1914,0.02273552,0.10773592
2014-06-09,final,7.470882,133.9617,0.02249266,0.10610634
2014-06-10,final,6.891542,127.1341,0.02090946,0.10002865
2014-06-11,final,6.063961,125.8561,0.01812933,0.09138988
2014-06-12,final,5.249270,125.9023,0.01553955,0.08440115
2014-06-13,final,4.468659,124.2955,0.01364901,0.07487708
2014-06-14,final,3.737608,120.2900,0.01151795,0.06561427
2014-06-15,final,3.428234,119.0997,0.01073734,0.06284091
2014-06-16,final,3.082777,118.8618,0.00959913,0.05766629
2014-06-17,final,2.667854,117.1133,0.00830133,0.05209770
2014-06-18,final,2.248652,117.4203,0.00696457,0.04513329
2014-06-19,final,1.976450,116.1588,0.00624342,0.04179665
2014-06-20,final,1.705039,115.1859,0.00537717,0.03720851
2014-06-21,final,1.393364,113.2097,0.00447462,0.03357144
2014-06-22,final,1.136393,112.2884,0.00382352,0.02940255
2014-06-23,final,0.920636,110.2040,0.00309444,0.02627547
2014-06-24,final,0.709767,108.8062,0.00250191,0.02343047
2014-06-25,final,0.498949,108.8062,0.00174969,0.01726833
2014-06-26,final,0.299099,107.0092,0.00104223,0.01042229
2014-06-27,final,0.160118,105.1435,0.00058473,0.00584727
2014-06-28,final,0.100541,103.9751,0.00039929,0.00399295
2014-06-29,final,0.062100,103.9750,0.00024536,0.00245360
2014-06-30,final,0.030832,103.9750,0.00012432,0.00124320
2014-07-01,final,0.013520,103.9750,0.00005153,0.00051530
2014-07-02,final,0.004229,102.1202,0.00001715,0.00017153
2014-07-03,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-04,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-05,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-06,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-07,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-08,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-09,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-10,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-11,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-12,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-13,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-14,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-15,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-16,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-17,final,0.000000,100.1330,0.00000000,0.00000000
2014-07-18,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-19,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-20,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-21,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-22,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-23,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-24,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-25,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-26,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-27,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-28,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-29,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-30,final,0.000000,100.0000,0.00000000,0.00000000
2014-07-31,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-01,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-02,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-03,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-04,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-05,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-06,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-07,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-08,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-09,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-10,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-11,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-12,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-13,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-14,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-15,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-16,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-17,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-18,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-19,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-20,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-21,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-22,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-23,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-24,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-25,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-26,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-27,final,0.000000,100.0000,0.00000000,0.00000000
2014-08-28,final,0.000431,100.1456,0.00000410,0.00004098
2014-08-29,final,0.008018,100.6019,0.00006279,0.00062787
2014-08-30,final,0.002108,100.5759,0.00001582,0.00015823
2014-08-31,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-01,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-02,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-03,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-04,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-05,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-06,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-07,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-08,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-09,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-10,final,0.008413,100.5261,0.00006798,0.00067975
2014-09-11,final,0.004210,100.5094,0.00003276,0.00032764
2014-09-12,final,0.182597,112.7158,0.00123011,0.01230111
2014-09-13,final,0.121534,107.4288,0.00082376,0.00823757
2014-09-14,final,0.033591,104.7074,0.00023839,0.00238392
2014-09-15,final,0.002076,100.4577,0.00001627,0.00016268
2014-09-16,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-17,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-18,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-19,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-20,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-21,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-22,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-23,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-24,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-25,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-26,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-27,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-28,final,0.000000,100.0000,0.00000000,0.00000000
2014-09-29,final,0.010263,100.8331,0.00008895,0.00088948
2014-09-30,final,0.604793,112.2051,0.00424914,0.04249140
