date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2014-10-01,0.00413859,0.05532910,0.107603,0.00056070,0.052993,0.145062,0.00011712,0.00086497
2014-10-02,0.01003581,0.09326565,0.260931,0.00164703,0.066836,0.394066,0.00037565,0.00251911
2014-10-03,0.00328678,0.07528376,0.085456,0.00052137,0.024891,0.127000,0.00013487,0.00078648
2014-10-04,0.00085930,0.05290364,0.022342,0.00012524,0.006629,0.033119,0.00003717,0.00018565
2014-10-05,0.00010046,0.01388560,0.002612,0.00001122,0.000642,0.003964,0.00000152,0.00001788
2014-10-06,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-07,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-08,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-09,0.00000143,0.00289714,0.000037,0.00000003,0.000003,0.000060,0.00000000,0.00000005
2014-10-10,0.00479367,0.03797210,0.124635,0.00069970,0.000013,0.210117,0.00000001,0.00117964
2014-10-11,0.00197244,0.02753589,0.051284,0.00028570,0.000000,0.086460,0.00000000,0.00048167
2014-10-12,0.00960844,0.05186471,0.249819,0.00097034,0.042855,0.391783,0.00009813,0.00156861
2014-10-13,0.03778122,0.11505577,0.982312,0.00627905,0.257691,1.479351,0.00152821,0.00953780
2014-10-14,0.01731804,0.09646569,0.450269,0.00277560,0.085274,0.700630,0.00046057,0.00436354
2014-10-15,0.00324575,0.08374719,0.084389,0.00051184,0.013543,0.132985,0.00006290,0.00081978
2014-10-16,0.00058287,0.03949658,0.015155,0.00008501,0.001142,0.024767,0.00000451,0.00014022
2014-10-17,0.00007721,0.01214223,0.002007,0.00000890,0.000018,0.003372,0.00000000,0.00001501
2014-10-18,0.00000017,0.00005147,0.000004,0.00000000,0.000000,0.000007,0.00000000,0.00000000
2014-10-19,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-20,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-21,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-22,0.00003290,0.01263302,0.000855,0.00000322,0.000000,0.001442,0.00000000,0.00000543
2014-10-23,0.00003128,0.00258427,0.000813,0.00000371,0.000000,0.001371,0.00000000,0.00000626
2014-10-24,0.00000662,0.00183555,0.000172,0.00000056,0.000000,0.000290,0.00000000,0.00000095
2014-10-25,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-26,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2014-10-27,0.00919617,0.04467765,0.239100,0.00113321,0.049932,0.368856,0.00020903,0.00176713
