date,frsno,snodp_m,snomas_kg_m2,depth_m
1990-10-01,0.00014683,0.01827104,0.003818,0.00001892
1990-10-02,0.00001546,0.00282831,0.000402,0.00000162
1990-10-03,0.00000118,0.00659614,0.000031,0.00000004
1990-10-04,0.00013781,0.00548086,0.003583,0.00000887
1990-10-05,0.00002314,0.00305369,0.000602,0.00000154
1990-10-06,0.00000000,0.00000000,0.000000,0.00000000
1990-10-07,0.01763195,0.03967418,0.458431,0.00250360
1990-10-08,0.08097702,0.12042068,2.105403,0.01359945
1990-10-09,0.09726233,0.14881228,2.528820,0.01675995
1990-10-10,0.04539965,0.14692318,1.180391,0.00783529
1990-10-11,0.01277887,0.12820362,0.332251,0.00217124
1990-10-12,0.00684969,0.07824576,0.178092,0.00110094
1990-10-13,0.00275534,0.04407232,0.071639,0.00042704
1990-10-14,0.00093033,0.03129300,0.024189,0.00013954
1990-10-15,0.00037317,0.02115362,0.009702,0.00005060
1990-10-16,0.00005333,0.00705294,0.001387,0.00000404
1990-10-17,0.01954565,0.05826937,0.508187,0.00282809
1990-10-18,0.01868915,0.06023030,0.485918,0.00311595
1990-10-19,0.00822203,0.06256563,0.213773,0.00134049
1990-10-20,0.14935722,0.14819418,3.883288,0.02268180
1990-10-21,0.21970483,0.16651190,5.712326,0.03799953
1990-10-22,0.11420224,0.16895931,2.969258,0.01976104
1990-10-23,0.03904292,0.16777961,1.015116,0.00674978
1990-10-24,0.01701037,0.15690814,0.442270,0.00290377
1990-10-25,0.00491494,0.11355154,0.127788,0.00078440
1990-10-26,0.00119450,0.06313821,0.031057,0.00018264
1990-10-27,0.00030421,0.02925381,0.007910,0.00004158
1990-10-28,0.00005961,0.01165555,0.001550,0.00000683
1990-10-29,0.00000330,0.00231734,0.000086,0.00000016
1990-10-30,0.00000000,0.00000000,0.000000,0.00000000
1990-10-31,0.00000096,0.00170464,0.000025,0.00000002
1990-11-01,0.00009943,0.01893815,0.002585,0.00001179
1990-11-02,0.03144238,0.09953570,0.817502,0.00480931
1990-11-03,0.23381385,0.16938270,6.079160,0.04025442
1990-11-04,0.25785556,0.17171118,6.704244,0.04464326
1990-11-05,0.22061255,0.17252586,5.735926,0.03821975
1990-11-06,0.29695080,0.17312148,7.720721,0.05146735
1990-11-07,0.37206057,0.17359065,9.714631,0.06468591
1990-11-08,0.33695924,0.17366410,8.825278,0.05866778
1990-11-09,0.25594640,0.17334619,6.685958,0.04437251
1990-11-10,0.16487053,0.17305720,4.286634,0.02844192
1990-11-11,0.09036426,0.17301977,2.349471,0.01558758
1990-11-12,0.04193876,0.16956844,1.090408,0.00720087
1990-11-13,0.01848580,0.14446784,0.480631,0.00308076
1990-11-14,0.00834175,0.10299071,0.216885,0.00134945
1990-11-15,0.00347653,0.07652109,0.090390,0.00055333
1990-11-16,0.00166695,0.06488345,0.043341,0.00026327
1990-11-17,0.00097781,0.05506378,0.025423,0.00015114
1990-11-18,0.00055875,0.04355495,0.014528,0.00008436
1990-11-19,0.00064065,0.04125185,0.016657,0.00010011
1990-11-20,0.00555519,0.06702666,0.144435,0.00073915
1990-11-21,0.05485720,0.13889101,1.426287,0.00939712
1990-11-22,0.06143876,0.12442955,1.597408,0.01037037
1990-11-23,0.05100926,0.11849030,1.326241,0.00861772
1990-11-24,0.03578167,0.11539888,0.930324,0.00604098
1990-11-25,0.02394935,0.11571386,0.622683,0.00404363
1990-11-26,0.02836826,0.12495075,0.737575,0.00474461
1990-11-27,0.18566183,0.17075628,4.827207,0.03205993
1990-11-28,0.23291199,0.17179350,6.055712,0.04027268
1990-11-29,0.21773639,0.17167814,5.661146,0.03765448
1990-11-30,0.16853194,0.17166834,4.381831,0.02916297
1990-12-01,0.14210238,0.17142987,3.694662,0.02459979
1990-12-02,0.13282718,0.17193580,3.453507,0.02300604
1990-12-03,0.13688151,0.17180701,3.558919,0.02370488
1990-12-04,0.12839892,0.17159802,3.338372,0.02223754
1990-12-05,0.10608564,0.17152924,2.758227,0.01837568
1990-12-06,0.10601483,0.17193861,2.756386,0.01836069
1990-12-07,0.10326024,0.17251141,2.684766,0.01789571
1990-12-08,0.08426905,0.17235553,2.190995,0.01460276
1990-12-09,0.06868343,0.17056798,1.785769,0.01188758
1990-12-10,0.04884597,0.16946825,1.269995,0.00845398
1990-12-11,0.03402389,0.16809770,0.884621,0.00588740
1990-12-12,0.04335707,0.16765726,1.127284,0.00746366
1990-12-13,0.13941907,0.16873802,3.624896,0.02407445
1990-12-14,0.23687142,0.16878678,6.158657,0.04099989
1990-12-15,0.27844676,0.16896349,7.239616,0.04820174
1990-12-16,0.30179127,0.16814378,7.896938,0.05245860
1990-12-17,0.33333344,0.17336656,8.943173,0.05919931
1990-12-18,0.34833081,0.17141350,9.387123,0.06186191
1990-12-19,0.37022229,0.17270177,9.958891,0.06557333
1990-12-20,0.47904065,0.17728647,13.209975,0.08694184
1990-12-21,0.57664205,0.18245743,16.576778,0.10884409
1990-12-22,0.59801286,0.18353436,17.388165,0.11362698
1990-12-23,0.59844608,0.18312013,17.418934,0.11329658
1990-12-24,0.59523568,0.18258199,17.326833,0.11221874
1990-12-25,0.59431677,0.18226936,17.338603,0.11176346
1990-12-26,0.59308375,0.18174030,17.314119,0.11104433
1990-12-27,0.58821884,0.18096215,17.148779,0.10945442
1990-12-28,0.57503700,0.18099328,16.899053,0.10718366
1990-12-29,0.58076898,0.18557553,17.882150,0.11259134
1990-12-30,0.60312335,0.18866383,19.077324,0.11950425
1990-12-31,0.59498536,0.18778345,18.845092,0.11723632
1991-01-01,0.57466776,0.18636164,18.223548,0.11232422
1991-01-02,0.53915754,0.18441442,17.142634,0.10429365
1991-01-03,0.50033512,0.18290889,16.050673,0.09612917
1991-01-04,0.55216055,0.19065009,18.687954,0.11244327
