date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2011-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2011-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2011-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2011-10-04,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2011-10-05,0.00034414,0.00953034,0.008948,0.00002524,0.000670,0.014626,0.00000101,0.00004186
2011-10-06,0.02779194,0.05264674,0.722590,0.00372300,0.292670,1.017486,0.00109287,0.00552708
2011-10-07,0.06007791,0.11747686,1.562026,0.01017619,0.337029,2.402288,0.00200545,0.01578075
2011-10-08,0.10840545,0.16103599,2.818542,0.01795740,1.119174,3.984190,0.00659768,0.02574938
2011-10-09,0.11846149,0.16512267,3.079999,0.02043504,1.099980,4.438153,0.00727481,0.02946203
2011-10-10,0.05420043,0.15242160,1.409211,0.00925893,0.386765,2.110538,0.00253518,0.01387096
2011-10-11,0.01811030,0.12701281,0.470868,0.00298473,0.099086,0.725884,0.00062563,0.00460291
2011-10-12,0.00881133,0.09398483,0.229094,0.00138572,0.024243,0.369608,0.00012058,0.00225352
2011-10-13,0.00348536,0.06715570,0.090619,0.00052971,0.006828,0.148094,0.00003212,0.00087102
2011-10-14,0.00065181,0.03960552,0.016947,0.00009151,0.000911,0.027946,0.00000402,0.00015152
2011-10-15,0.00006887,0.00916842,0.001791,0.00000679,0.000000,0.003019,0.00000000,0.00001145
2011-10-16,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2011-10-17,0.01290251,0.04007045,0.335465,0.00126639,0.040901,0.537515,0.00012033,0.00205251
2011-10-18,0.01804318,0.06806916,0.469123,0.00289488,0.055195,0.753048,0.00027367,0.00469285
2011-10-19,0.00914176,0.06299976,0.237686,0.00144509,0.023515,0.384592,0.00011113,0.00236009
2011-10-20,0.00234190,0.04844780,0.060889,0.00036364,0.005883,0.098620,0.00002513,0.00059583
2011-10-21,0.00060860,0.03269687,0.015824,0.00009104,0.001346,0.025754,0.00000532,0.00014984
2011-10-22,0.00016152,0.01804011,0.004199,0.00002068,0.000090,0.007018,0.00000009,0.00003480
2011-10-23,0.00003449,0.00637204,0.000897,0.00000346,0.000000,0.001512,0.00000000,0.00000584
2011-10-24,0.00000016,0.00005089,0.000004,0.00000000,0.000000,0.000007,0.00000000,0.00000000
2011-10-25,0.00012620,0.00418677,0.003281,0.00000211,0.002070,0.004112,0.00000128,0.00000267
2011-10-26,0.16074329,0.14170556,4.179326,0.02649105,2.401609,5.398715,0.01428823,0.03486133
2011-10-27,0.28389057,0.16566384,7.381155,0.04906173,4.511587,9.349479,0.02988825,0.06221340
2011-10-28,0.19239168,0.16094075,5.002184,0.03323564,2.222512,6.908844,0.01470696,0.04594502
2011-10-29,0.13599294,0.15862632,3.535817,0.02351953,1.122746,5.191015,0.00744389,0.03454629
2011-10-30,0.09811390,0.15040199,2.550961,0.01696713,0.597368,3.890990,0.00396487,0.02588578
2011-10-31,0.04953204,0.14159943,1.287833,0.00856618,0.218171,2.021547,0.00144584,0.01345023
2011-11-01,0.02358836,0.12231128,0.613297,0.00397632,0.122430,0.949998,0.00076847,0.00617667
2011-11-02,0.15805622,0.16044724,4.109462,0.02646163,3.026086,4.852582,0.01909894,0.03151192
2011-11-03,0.19176478,0.16990285,4.985884,0.03320291,3.409102,6.067447,0.02268973,0.04041422
2011-11-04,0.09794383,0.16990276,2.546539,0.01696396,1.718079,3.114805,0.01144237,0.02075138
2011-11-05,0.13064604,0.17197729,3.396797,0.02250198,2.744989,3.843892,0.01801732,0.02557814
2011-11-06,0.26457186,0.17325834,6.878868,0.04584390,5.520824,7.810392,0.03676837,0.05206907
2011-11-07,0.24727152,0.17325863,6.429060,0.04285023,4.609311,7.677280,0.03070407,0.05118165
2011-11-08,0.28128292,0.17333257,7.313356,0.04875549,5.045985,8.868614,0.03363975,0.05912384
2011-11-09,0.25716345,0.17333253,6.686250,0.04457479,4.166174,8.414846,0.02777436,0.05609872
2011-11-10,0.20225084,0.17315356,5.258522,0.03504162,2.658204,7.042158,0.01772127,0.04692218
2011-11-11,0.14332301,0.17189746,3.726398,0.02473978,1.609501,5.178443,0.01072994,0.03434955
2011-11-12,0.10415619,0.17155838,2.708061,0.01794655,1.059379,3.838942,0.00704907,0.02542147
2011-11-13,0.15071138,0.17077165,3.925660,0.02598339,2.135197,5.153794,0.01417818,0.03408094
2011-11-14,0.24930235,0.16913434,6.542239,0.04320526,3.868372,8.376325,0.02566162,0.05523898
2011-11-15,0.21591710,0.16671399,5.622429,0.03704738,2.836805,7.533173,0.01881293,0.04955495
2011-11-16,0.19557813,0.16397515,5.085031,0.03356445,2.325249,6.978050,0.01541816,0.04601155
2011-11-17,0.17969019,0.16100312,4.671945,0.03084306,2.068838,6.457495,0.01371692,0.04259040
2011-11-18,0.14867029,0.15583053,3.865428,0.02541717,1.499534,5.488266,0.00992208,0.03604573
2011-11-19,0.14436390,0.15199801,3.753462,0.02461958,1.665321,5.185780,0.01102828,0.03394227
2011-11-20,0.19470399,0.15024367,5.116165,0.03358612,2.790082,6.711695,0.01851276,0.04392539
2011-11-21,0.19472763,0.14867768,5.220539,0.03401943,2.560969,7.044818,0.01697705,0.04570931
2011-11-22,0.20560168,0.15172009,5.647496,0.03649771,2.426271,7.857032,0.01597988,0.05057151
2011-11-23,0.18162707,0.13937987,4.990683,0.03183557,1.806534,7.174787,0.01192705,0.04549143
2011-11-24,0.13743408,0.13162899,3.761466,0.02349110,1.205952,5.514371,0.00798802,0.03412513
2011-11-25,0.11161660,0.13747436,2.999610,0.01849919,0.838667,4.481866,0.00536573,0.02750782
2011-11-26,0.12236739,0.14880296,3.293353,0.02049300,0.779412,5.017742,0.00503272,0.03109767
2011-11-27,0.11763851,0.13640777,3.164429,0.01944630,0.723211,4.838934,0.00462914,0.02960984
2011-11-28,0.09854833,0.13367893,2.653761,0.01616705,0.552152,4.095319,0.00356467,0.02481141
2011-11-29,0.07846424,0.13134165,2.108596,0.01274552,0.389610,3.287700,0.00250719,0.01976830
2011-11-30,0.06684835,0.12706953,1.796643,0.01070147,0.276625,2.839269,0.00179011,0.01681405
2011-12-01,0.08194383,0.14154742,2.193760,0.01336305,0.621581,3.272165,0.00386104,0.01988077
2011-12-02,0.11009007,0.15496364,2.934616,0.01842269,1.203542,4.122012,0.00795024,0.02560606
2011-12-03,0.17745111,0.17270789,4.729457,0.03030976,2.685269,6.131628,0.01790149,0.03882096
2011-12-04,0.27029244,0.17079385,7.166404,0.04644774,4.611536,8.918864,0.03067614,0.05726596
2011-12-05,0.33740514,0.17161565,8.915840,0.05809263,6.030174,10.895206,0.04015544,0.07039629
2011-12-06,0.36112808,0.16737866,9.539196,0.06214586,6.630953,11.534048,0.04397474,0.07460997
2011-12-07,0.35278870,0.16790417,9.357725,0.06087604,6.359925,11.414007,0.04218832,0.07369450
2011-12-08,0.30452486,0.16750033,8.104983,0.05249833,5.215689,10.086837,0.03457353,0.06479349
2011-12-09,0.27985836,0.16743162,7.469005,0.04822150,4.469668,9.526341,0.02962746,0.06097572
2011-12-10,0.24982604,0.16776294,6.684970,0.04297670,3.645350,8.769937,0.02417581,0.05587280
2011-12-11,0.21226760,0.16727656,5.702244,0.03641177,2.819800,7.679400,0.01869607,0.04856350
2011-12-12,0.19546580,0.16808481,5.254056,0.03343105,2.403540,7.209312,0.01595110,0.04542107
2011-12-13,0.21717559,0.17184084,5.817110,0.03718137,2.907947,7.812593,0.01934178,0.04941809
2011-12-14,0.30091594,0.17274416,8.025452,0.05181316,4.853697,10.201055,0.03234584,0.06516639
2011-12-15,0.34245398,0.17266352,9.126942,0.05908109,5.719696,11.464075,0.03810605,0.07346851
2011-12-16,0.32419725,0.17256931,8.646240,0.05584102,5.172375,11.029069,0.03445891,0.07050766
2011-12-17,0.29260760,0.17246681,7.816501,0.05028556,4.358199,10.188655,0.02903314,0.06486324
2011-12-18,0.23329879,0.17239631,6.269423,0.03995515,3.239189,8.347952,0.02157519,0.05256252
2011-12-19,0.18986816,0.17227613,5.125927,0.03234808,2.434543,6.972029,0.01621276,0.04341578
2011-12-20,0.22483020,0.17220313,6.028983,0.03835083,3.419101,7.819180,0.02277773,0.04903289
2011-12-21,0.21864244,0.17232291,5.876171,0.03731363,3.111700,7.772405,0.02073323,0.04868663
2011-12-22,0.28528330,0.17328134,7.720071,0.04943889,4.452145,9.961640,0.02968074,0.06299160
2011-12-23,0.34081690,0.17354349,9.209875,0.05928241,5.777475,11.564262,0.03851621,0.07352657
2011-12-24,0.32336560,0.17337103,8.736568,0.05611016,5.327146,11.075193,0.03551403,0.07023767
2011-12-25,0.30022397,0.17331737,8.132797,0.05205400,4.714220,10.477703,0.03142788,0.06620209
2011-12-26,0.27003558,0.17337831,7.364418,0.04688106,3.929734,9.720372,0.02619800,0.06106821
2011-12-27,0.24626089,0.17328481,6.741012,0.04268419,3.279524,9.115352,0.02186329,0.05696587
2011-12-28,0.22259085,0.17305742,6.097411,0.03839131,2.718367,8.415199,0.01812227,0.05229446
2011-12-29,0.20174266,0.17306650,5.569076,0.03477681,2.168367,7.901726,0.01445564,0.04871572
2011-12-30,0.17289650,0.17235283,4.759675,0.02940795,1.376908,7.080018,0.00917842,0.04328400
2011-12-31,0.14320789,0.17029949,3.869226,0.02387486,0.940892,5.877859,0.00626978,0.03595071
2012-01-01,0.13762544,0.16953088,3.718825,0.02286095,0.918874,5.639396,0.00612235,0.03434247
2012-01-02,0.12553386,0.16704576,3.397010,0.02064490,0.775404,5.195249,0.00516500,0.03126303
2012-01-03,0.10882382,0.16391401,2.948176,0.01774520,0.593114,4.563585,0.00392044,0.02722802
2012-01-04,0.09818298,0.15873170,2.651293,0.01583062,0.468570,4.148489,0.00302377,0.02461522
2012-01-05,0.08495295,0.14827604,2.292686,0.01330717,0.355014,3.621794,0.00224831,0.02089277
2012-01-06,0.07068774,0.14130905,1.911680,0.01089625,0.262484,3.042913,0.00164642,0.01724098
2012-01-07,0.07313745,0.14608490,1.977480,0.01144794,0.280769,3.141306,0.00172882,0.01811458
2012-01-08,0.11152779,0.15869425,2.989733,0.01824989,0.653322,4.592347,0.00420072,0.02788664
2012-01-09,0.11444461,0.14919594,3.059931,0.01867076,0.767036,4.632697,0.00488466,0.02812707
2012-01-10,0.09992272,0.14915466,2.676833,0.01620257,0.613781,4.091943,0.00390716,0.02463637
2012-01-11,0.10135332,0.15175418,2.727397,0.01650798,0.667612,4.140266,0.00433937,0.02485481
2012-01-12,0.11383098,0.14897942,3.064169,0.01866508,0.860077,4.576023,0.00562177,0.02761187
2012-01-13,0.10982551,0.14881498,2.956888,0.01797571,0.817890,4.424091,0.00534718,0.02663801
2012-01-14,0.10640155,0.14906836,2.871370,0.01741395,0.815821,4.281334,0.00534757,0.02569064
2012-01-15,0.09732555,0.15068444,2.630638,0.01588758,0.678984,3.969336,0.00444858,0.02373394
2012-01-16,0.13289372,0.16793029,3.541232,0.02197433,1.353117,5.042127,0.00870820,0.03107397
2012-01-17,0.23472846,0.16948845,6.218536,0.03968960,2.903704,8.492279,0.01913741,0.05378696
2012-01-18,0.22653681,0.17018648,5.985277,0.03826190,2.820121,8.156353,0.01865136,0.05171336
2012-01-19,0.22015107,0.16999936,5.819229,0.03712921,2.604869,8.024056,0.01720963,0.05079265
2012-01-20,0.18235131,0.16784517,4.819417,0.03045438,1.646901,6.995542,0.01080432,0.04393295
2012-01-21,0.18636515,0.16771247,4.937340,0.03112340,1.584300,7.237292,0.01037871,0.04535281
2012-01-22,0.38041832,0.17146242,10.240911,0.06606389,6.076723,13.097254,0.04041335,0.08365836
