date,frsno,snodp_m,snomas_kg_m2,depth_m
2017-10-01,0.00779141,0.07357233,0.202577,0.00120998
2017-10-02,0.07142907,0.09183849,1.857156,0.01204350
2017-10-03,0.07020030,0.08835318,1.825208,0.01209172
2017-10-04,0.01331982,0.08007675,0.346315,0.00228474
2017-10-05,0.00112761,0.05238523,0.029318,0.00017798
2017-10-06,0.00009872,0.02265372,0.002567,0.00001275
2017-10-07,0.00001280,0.01046019,0.000333,0.00000098
2017-10-08,0.00000000,0.00000000,0.000000,0.00000000
2017-10-09,0.06175031,0.14043294,1.605508,0.00981200
2017-10-10,0.08598631,0.15162695,2.235644,0.01475788
2017-10-11,0.01908554,0.14547943,0.496224,0.00326917
2017-10-12,0.00350993,0.11704499,0.091258,0.00058074
2017-10-13,0.00043804,0.04334633,0.011389,0.00005869
2017-10-14,0.00098632,0.02942911,0.025644,0.00012208
2017-10-15,0.00249904,0.03218293,0.064975,0.00039532
2017-10-16,0.00076932,0.02606099,0.020002,0.00012088
2017-10-17,0.00018815,0.01694362,0.004892,0.00002723
2017-10-18,0.00002249,0.00324736,0.000585,0.00000189
2017-10-19,0.00000090,0.00023917,0.000023,0.00000002
2017-10-20,0.00000003,0.00066125,0.000001,0.00000000
2017-10-21,0.02526654,0.10118367,0.656930,0.00380871
2017-10-22,0.02612787,0.10308548,0.679325,0.00442421
2017-10-23,0.00985254,0.09485553,0.256166,0.00165910
2017-10-24,0.00379524,0.07589806,0.098676,0.00060593
2017-10-25,0.00117018,0.05783744,0.030425,0.00018030
2017-10-26,0.00054322,0.04414159,0.014124,0.00007484
2017-10-27,0.00476105,0.08063765,0.123787,0.00072203
2017-10-28,0.00272169,0.07397809,0.070764,0.00039916
2017-10-29,0.00092124,0.04052194,0.023952,0.00012291
2017-10-30,0.00057358,0.07005163,0.014913,0.00008256
2017-10-31,0.02228842,0.13317083,0.579499,0.00364788
2017-11-01,0.02133915,0.12303116,0.554818,0.00355064
2017-11-02,0.00975048,0.12406482,0.253512,0.00163774
2017-11-03,0.00471735,0.10501032,0.122651,0.00076761
2017-11-04,0.00371303,0.10261575,0.096539,0.00059827
2017-11-05,0.03237393,0.11700855,0.841722,0.00543732
2017-11-06,0.05070576,0.12162437,1.318350,0.00870234
2017-11-07,0.08122528,0.15014915,2.111857,0.01388079
2017-11-08,0.11542254,0.15293108,3.000986,0.01989635
2017-11-09,0.08158041,0.14734466,2.121091,0.01403031
2017-11-10,0.05117831,0.14546138,1.330636,0.00881573
2017-11-11,0.02786752,0.13767229,0.724555,0.00480059
2017-11-12,0.02133852,0.12945694,0.554801,0.00366788
2017-11-13,0.01350739,0.11088929,0.351192,0.00228788
2017-11-14,0.00653752,0.08597366,0.169975,0.00104177
2017-11-15,0.00375343,0.06405035,0.097589,0.00057460
2017-11-16,0.00243467,0.05758786,0.063301,0.00036555
2017-11-17,0.00953490,0.09068426,0.247907,0.00147365
2017-11-18,0.10242456,0.14412732,2.663038,0.01744856
2017-11-19,0.09348031,0.14189567,2.430488,0.01596361
2017-11-20,0.07124870,0.14195681,1.852466,0.01222096
2017-11-21,0.08284928,0.14190281,2.154081,0.01425400
2017-11-22,0.07788247,0.13888686,2.024944,0.01340466
2017-11-23,0.04135659,0.13071858,1.075271,0.00711980
2017-11-24,0.02028795,0.11556425,0.527487,0.00348308
2017-11-25,0.01065089,0.09505744,0.276923,0.00181019
2017-11-26,0.00679780,0.08212363,0.176743,0.00113925
2017-11-27,0.00321960,0.06511681,0.083710,0.00052504
2017-11-28,0.00299875,0.07983972,0.077968,0.00038904
2017-11-29,0.00393472,0.07968039,0.102303,0.00059550
2017-11-30,0.00303028,0.07789312,0.078787,0.00045772
2017-12-01,0.00278677,0.08176259,0.072456,0.00041593
