date,frsno,snodp_m,snomas_kg_m2,depth_m
2013-10-01,0.00000000,0.00000170,0.000000,0.00000000
2013-10-02,0.00000000,0.00000000,0.000000,0.00000000
2013-10-03,0.00001001,0.00033403,0.000260,0.00000007
2013-10-04,0.08578996,0.11251486,2.230539,0.01386832
2013-10-05,0.13625706,0.13092289,3.542684,0.02348854
2013-10-06,0.07370981,0.10535295,1.916455,0.01262446
2013-10-07,0.01495741,0.09176066,0.388893,0.00252634
2013-10-08,0.00216312,0.06208828,0.056241,0.00035153
2013-10-09,0.00028025,0.03454890,0.007286,0.00004020
2013-10-10,0.01268649,0.05400008,0.329849,0.00151918
2013-10-11,0.06748648,0.12156975,1.754648,0.01128102
2013-10-12,0.04430670,0.11282741,1.151974,0.00736886
2013-10-13,0.01314958,0.11014186,0.341889,0.00217023
2013-10-14,0.03258480,0.09493564,0.847205,0.00523235
2013-10-15,0.06429026,0.12545831,1.671547,0.01096340
2013-10-16,0.08043739,0.14657324,2.091372,0.01372901
2013-10-17,0.05597785,0.13343064,1.455424,0.00949480
2013-10-18,0.06609639,0.14459116,1.718506,0.01123841
2013-10-19,0.06273723,0.14077733,1.631168,0.01084150
2013-10-20,0.03831280,0.13151405,0.996133,0.00661519
2013-10-21,0.03742664,0.12421459,0.973093,0.00645904
2013-10-22,0.02174049,0.11031974,0.565253,0.00369382
2013-10-23,0.00702231,0.07770249,0.182580,0.00110865
2013-10-24,0.00194932,0.03644220,0.050682,0.00029194
2013-10-25,0.00059455,0.02407924,0.015458,0.00008744
2013-10-26,0.00060158,0.02422796,0.015641,0.00007913
2013-10-27,0.00021401,0.01509859,0.005564,0.00002604
2013-10-28,0.00020574,0.01892428,0.005349,0.00002021
2013-10-29,0.01095712,0.08022195,0.284885,0.00120502
2013-10-30,0.09571626,0.15744762,2.488623,0.01626741
2013-10-31,0.13176174,0.16135225,3.425805,0.02259452
2013-11-01,0.14104338,0.15953323,3.667128,0.02424875
2013-11-02,0.11799329,0.15541558,3.067825,0.02032733
2013-11-03,0.05965072,0.13942247,1.550919,0.01021160
2013-11-04,0.05241444,0.12534414,1.362776,0.00887563
2013-11-05,0.12359363,0.15794984,3.213434,0.02092200
2013-11-06,0.13555860,0.14162730,3.524524,0.02287443
2013-11-07,0.11001316,0.13977790,2.860342,0.01864384
2013-11-08,0.06143332,0.13810062,1.597266,0.01041936
2013-11-09,0.03594744,0.13236057,0.934633,0.00605330
2013-11-10,0.01727387,0.12139754,0.449121,0.00289890
2013-11-11,0.00856563,0.10013752,0.222706,0.00141308
2013-11-12,0.00421017,0.08124679,0.109464,0.00068319
2013-11-13,0.00204492,0.06181939,0.053168,0.00032773
2013-11-14,0.00175687,0.05673710,0.045679,0.00028508
2013-11-15,0.00279447,0.05365867,0.072656,0.00036000
2013-11-16,0.05710218,0.11523905,1.484657,0.00950392
2013-11-17,0.16904963,0.14360397,4.395290,0.02877460
2013-11-18,0.16524830,0.13586585,4.296456,0.02813842
2013-11-19,0.11313845,0.13461146,2.941600,0.01934458
2013-11-20,0.10028721,0.13416021,2.607468,0.01721242
2013-11-21,0.14373748,0.16101826,3.737175,0.02459445
2013-11-22,0.27371678,0.17220605,7.134873,0.04740856
2013-11-23,0.40383446,0.17479231,10.744714,0.07132775
2013-11-24,0.42925449,0.17823653,11.987530,0.07894598
2013-11-25,0.46487655,0.17991200,13.259093,0.08676198
2013-11-26,0.43420821,0.17943009,12.499784,0.08086695
2013-11-27,0.36803556,0.17774318,10.610107,0.06774473
2013-11-28,0.29050123,0.17655267,8.485335,0.05323909
2013-11-29,0.23784049,0.17557469,7.013368,0.04329133
2013-11-30,0.20666614,0.17484470,6.134066,0.03728231
2013-12-01,0.18597384,0.17421593,5.536381,0.03319889
2013-12-02,0.18080486,0.17281831,5.348472,0.03184569
2013-12-03,0.19171874,0.16694321,5.586032,0.03317583
2013-12-04,0.36231993,0.17521117,10.585879,0.06609413
2013-12-05,0.45938232,0.18063213,13.758415,0.08663581
2013-12-06,0.47117640,0.18151982,14.247481,0.08943685
2013-12-07,0.48189649,0.18262123,14.749650,0.09228957
2013-12-08,0.55926716,0.18993470,17.942648,0.11268826
2013-12-09,0.60095452,0.19540033,19.966126,0.12541600
2013-12-10,0.59360848,0.19457381,19.763633,0.12330357
2013-12-11,0.57817693,0.19304163,19.260278,0.11908006
2013-12-12,0.54470885,0.19140076,18.276777,0.11146065
2013-12-13,0.49648387,0.18941523,16.859589,0.10100062
2013-12-14,0.47650814,0.18816244,16.260232,0.09631932
2013-12-15,0.45794466,0.18720287,15.733102,0.09220577
2013-12-16,0.42047598,0.18554464,14.611424,0.08420619
2013-12-17,0.37433137,0.18274989,13.247236,0.07447639
2013-12-18,0.33296459,0.17840770,11.956651,0.06552184
2013-12-19,0.30141080,0.17279851,10.980411,0.05887934
2013-12-20,0.29835941,0.17284952,10.958432,0.05839931
2013-12-21,0.31626336,0.17531636,11.674392,0.06261312
2013-12-22,0.32509728,0.18038401,12.000169,0.06447975
2013-12-23,0.33509059,0.17660213,12.598483,0.06795601
2013-12-24,0.33717624,0.17732764,13.070174,0.07043447
2013-12-25,0.34019865,0.18388945,13.442925,0.07244634
2013-12-26,0.33107061,0.18233996,13.141790,0.07014332
2013-12-27,0.31482523,0.18005175,12.620608,0.06637022
2013-12-28,0.29593141,0.17638381,12.067384,0.06214122
2013-12-29,0.30475878,0.17938132,12.327593,0.06347692
2013-12-30,0.30713126,0.17883911,12.365178,0.06344751
2013-12-31,0.30067504,0.17792872,12.173237,0.06192005
2014-01-01,0.30729886,0.17875762,12.769216,0.06536119
2014-01-02,0.31832092,0.18067432,13.481975,0.06968843
2014-01-03,0.30370132,0.17928041,13.032284,0.06632839
2014-01-04,0.31034715,0.18239856,13.332960,0.06807613
2014-01-05,0.35158946,0.18725202,14.858946,0.07831864
2014-01-06,0.35516105,0.18742965,15.120871,0.07984780
2014-01-07,0.35085955,0.18754960,15.075345,0.07923649
2014-01-08,0.34728429,0.18814953,15.156042,0.07922209
2014-01-09,0.34593200,0.18906049,15.339713,0.07975114
2014-01-10,0.36748895,0.19533803,16.734590,0.08808284
2014-01-11,0.37317654,0.19766272,17.592159,0.09269225
2014-01-12,0.36279571,0.20084760,17.733516,0.09249446
2014-01-13,0.37638439,0.20473396,19.014645,0.09976488
2014-01-14,0.37494744,0.20768139,19.651640,0.10259390
2014-01-15,0.36958510,0.20639807,19.660543,0.10135620
2014-01-16,0.35286543,0.20173888,19.061162,0.09640998
2014-01-17,0.34204892,0.19889241,18.617466,0.09268500
2014-01-18,0.32970923,0.19596734,18.100977,0.08867497
2014-01-19,0.31548125,0.18998239,17.532225,0.08423877
2014-01-20,0.30250437,0.18446882,16.938003,0.07992995
2014-01-21,0.29121157,0.17881409,16.473153,0.07641290
2014-01-22,0.27998799,0.16781745,15.987956,0.07260830
2014-01-23,0.28133631,0.17512439,15.890355,0.07159857
2014-01-24,0.28334495,0.17397355,15.808760,0.07075248
2014-01-25,0.27055300,0.17036620,15.244128,0.06697300
2014-01-26,0.25511320,0.16553675,14.553291,0.06255949
2014-01-27,0.25240323,0.16206020,14.322227,0.06095982
2014-01-28,0.27107367,0.15963525,14.766964,0.06400963
2014-01-29,0.26819924,0.15927464,14.553608,0.06281785
2014-01-30,0.30085661,0.18872973,16.403159,0.07530255
2014-01-31,0.45451523,0.21434258,23.601893,0.12136645
2014-02-01,0.54917202,0.22460622,27.521960,0.14597559
2014-02-02,0.57586097,0.22607816,28.622409,0.15205425
2014-02-03,0.56623206,0.22541966,28.435344,0.14971128
2014-02-04,0.58747757,0.22651204,29.328302,0.15442449
