date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca
1981-02-20,final,16.001001,150.9736,0.08358099,0.38300166
1981-02-21,final,19.385058,165.9794,0.10970320,0.53757047
1981-02-22,final,19.469219,165.9928,0.10959408,0.53509478
1981-02-23,final,19.044082,167.3096,0.10525998,0.51097947
1981-02-24,final,18.069432,168.4842,0.09730894,0.46970416
1981-02-25,final,17.107988,169.0762,0.09004782,0.43339848
1981-02-26,final,16.332434,166.9698,0.08424678,0.40503935
1981-02-27,final,17.587549,167.8242,0.09209673,0.43026779
1981-02-28,final,17.196596,159.6781,0.08898617,0.41448803
1981-03-01,final,17.461792,156.9624,0.09094640,0.43143867
1981-03-02,final,18.255686,158.1327,0.09603021,0.44586666
1981-03-03,final,22.981988,154.5418,0.13148024,0.58464229
1981-03-04,final,31.835074,161.2415,0.19130947,0.79124538
1981-03-05,final,32.470952,162.8115,0.19137956,0.78899168
1981-03-06,final,31.503393,164.0798,0.18269591,0.75293732
1981-03-07,final,35.904374,161.5703,0.21520511,0.82774466
1981-03-08,final,35.736726,161.2319,0.21366420,0.80842929
1981-03-09,final,35.012541,163.1284,0.20575667,0.76551272
1981-03-10,final,34.048822,164.5040,0.19736244,0.70707323
1981-03-11,final,35.536436,161.5230,0.20626964,0.71220694
1981-03-12,final,37.545800,161.1910,0.21786981,0.72359086
1981-03-13,final,37.127021,161.7884,0.21097986,0.69053070
1981-03-14,final,37.339165,162.9839,0.20883871,0.67635904
1981-03-15,final,37.569942,161.0341,0.20781048,0.65918162
1981-03-16,final,36.754505,162.1466,0.19800796,0.62886405
1981-03-17,final,38.098073,164.3562,0.20638691,0.65486159
1981-03-18,final,40.077150,167.0523,0.22257746,0.70540720
1981-03-19,final,40.167756,167.0426,0.22071962,0.70160403
1981-03-20,final,39.169860,169.0107,0.20957017,0.65945067
1981-03-21,final,41.534610,169.9710,0.22414453,0.67693379
1981-03-22,final,43.502552,171.4244,0.23479232,0.71615197
1981-03-23,final,42.366059,171.1440,0.22288107,0.66390499
1981-03-24,final,41.033138,173.8106,0.20987713,0.61701802
1981-03-25,final,42.581586,172.5496,0.21838719,0.62559555
1981-03-26,final,41.334987,173.1717,0.20626892,0.58597120
1981-03-27,final,40.490993,173.2550,0.19590310,0.57198587
1981-03-28,final,42.322677,170.9390,0.20784499,0.59443502
1981-03-29,final,45.412065,178.7093,0.22843723,0.67630186
1981-03-30,final,44.044760,177.7229,0.21613647,0.62223815
1981-03-31,final,47.444845,172.1733,0.23731663,0.67576119
1981-04-01,final,46.888166,169.3266,0.23172554,0.65818476
1981-04-02,final,45.174615,171.1999,0.21640470,0.59586225
1981-04-03,final,44.947326,171.3564,0.21261944,0.57378396
1981-04-04,final,50.719535,178.5213,0.25173924,0.69756760
1981-04-05,final,51.182703,176.2838,0.25442135,0.68119229
1981-04-06,final,49.967635,176.2321,0.24252194,0.63517034
1981-04-07,final,47.975840,177.2837,0.22473966,0.57139299
1981-04-08,final,49.170824,170.6601,0.23123525,0.56866169
1981-04-09,final,49.298314,171.0358,0.22790652,0.54893609
1981-04-10,final,46.883206,169.9355,0.20705170,0.49860927
1981-04-11,final,44.377343,166.4166,0.18834292,0.46726338
1981-04-12,final,42.676270,164.9675,0.17540521,0.44635007
1981-04-13,final,40.843863,165.1099,0.16301464,0.42498349
1981-04-14,final,39.180799,167.9919,0.15129211,0.40674606
1981-04-15,final,37.932937,169.2445,0.14363858,0.40203756
1981-04-16,final,36.060828,169.1949,0.13379651,0.38430774
1981-04-17,final,33.578893,168.0352,0.12105583,0.36240952
1981-04-18,final,30.838855,166.9212,0.10814357,0.34361785
1981-04-19,final,28.747732,166.4814,0.09840414,0.33106826
1981-04-20,final,27.160028,163.1750,0.09333893,0.32961471
1981-04-21,final,26.298347,165.3130,0.08786757,0.31603306
1981-04-22,final,26.074722,166.4885,0.08775705,0.31179027
1981-04-23,final,25.697142,164.3700,0.08576972,0.30812940
1981-04-24,final,24.445697,164.6918,0.07993138,0.29377037
1981-04-25,final,22.614784,162.2491,0.07267709,0.28177560
1981-04-26,final,20.362781,160.1585,0.06511819,0.26981731
1981-04-27,final,18.503778,158.8768,0.05850618,0.25863518
1981-04-28,final,16.917010,158.2602,0.05283756,0.24945808
1981-04-29,final,15.382229,156.0753,0.04744474,0.23566200
1981-04-30,final,13.687425,155.7268,0.04207058,0.21729613
1981-05-01,final,11.806861,154.8431,0.03633918,0.19694005
1981-05-02,final,10.032990,155.7748,0.03040493,0.17495826
1981-05-03,final,8.650408,149.6711,0.02762363,0.16126679
1981-05-04,final,7.830786,147.7882,0.02588165,0.15783323
1981-05-05,final,7.255228,147.6674,0.02350849,0.14391432
1981-05-06,final,7.769904,137.0933,0.02999212,0.17692923
1981-05-07,final,7.503444,145.8952,0.02872912,0.17537223
1981-05-08,final,7.368457,147.1149,0.02789350,0.17198456
1981-05-09,final,8.849572,152.1385,0.03840969,0.24837145
1981-05-10,final,8.965929,148.3412,0.03949543,0.25807259
1981-05-11,final,7.963089,146.5959,0.03308194,0.20754308
1981-05-12,final,8.112384,141.7818,0.03392492,0.20640518
1981-05-13,final,8.816077,145.6780,0.03924139,0.24085336
1981-05-14,final,8.499564,142.0180,0.03743798,0.22548385
1981-05-15,final,7.132834,135.9577,0.02948250,0.16552301
1981-05-16,final,6.933493,133.3316,0.02988143,0.16522873
1981-05-17,final,9.731458,150.0377,0.04803196,0.32361540
1981-05-18,final,12.088601,153.8131,0.06235411,0.36669909
1981-05-19,final,9.840371,153.8635,0.04740341,0.27522527
1981-05-20,final,7.447042,140.9256,0.03294285,0.18263742
1981-05-21,final,7.163725,130.2876,0.03318467,0.17867775
1981-05-22,final,6.901921,128.7376,0.03115738,0.15902698
1981-05-23,final,6.652500,126.7499,0.02957476,0.14328440
1981-05-24,final,6.187651,123.9182,0.02727987,0.12882522
1981-05-25,final,5.448420,120.7765,0.02321532,0.10681027
1981-05-26,final,4.822857,117.2964,0.02021362,0.09519429
1981-05-27,final,4.279641,115.0766,0.01752375,0.08784527
1981-05-28,final,3.698941,113.2119,0.01504131,0.08209687
1981-05-29,final,3.144646,112.2251,0.01283767,0.07894968
1981-05-30,final,2.787007,112.7651,0.01139127,0.07782678
1981-05-31,final,2.276936,111.5370,0.00918435,0.06828861
1981-06-01,final,1.868683,113.2316,0.00730591,0.05689537
1981-06-02,final,1.495992,111.1564,0.00584261,0.04711088
1981-06-03,final,1.171365,111.0858,0.00447275,0.03780863
1981-06-04,final,0.998340,111.5935,0.00383637,0.03441117
1981-06-05,final,0.733423,109.9277,0.00284439,0.02739781
1981-06-06,final,0.489750,108.9852,0.00193290,0.01932900
1981-06-07,final,0.284232,108.8661,0.00112292,0.01122921
1981-06-08,final,0.148533,107.3949,0.00058277,0.00582767
1981-06-09,final,0.072987,107.3950,0.00028563,0.00285628
1981-06-10,final,0.032015,103.6077,0.00013015,0.00130152
1981-06-11,final,0.014947,103.6077,0.00005837,0.00058373
1981-06-12,final,0.007689,103.6077,0.00003002,0.00030021
1981-06-13,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-14,final,0.113972,107.0717,0.00082439,0.00824395
1981-06-15,final,0.234185,116.9108,0.00158484,0.01584841
1981-06-16,final,0.192504,109.0440,0.00136365,0.01363650
1981-06-17,final,0.060549,106.2692,0.00043884,0.00438845
1981-06-18,final,0.008344,101.2300,0.00006418,0.00064182
1981-06-19,final,0.001257,100.5066,0.00000920,0.00009195
1981-06-20,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-21,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-22,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-23,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-24,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-25,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-26,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-27,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-28,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-29,final,0.000000,100.0000,0.00000000,0.00000000
1981-06-30,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-01,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-02,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-03,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-04,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-05,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-06,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-07,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-08,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-09,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-10,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-11,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-12,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-13,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-14,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-15,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-16,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-17,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-18,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-19,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-20,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-21,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-22,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-23,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-24,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-25,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-26,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-27,final,0.000863,100.0143,0.00000848,0.00008479
1981-07-28,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-29,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-30,final,0.000000,100.0000,0.00000000,0.00000000
1981-07-31,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-01,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-02,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-03,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-04,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-05,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-06,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-07,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-08,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-09,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-10,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-11,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-12,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-13,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-14,final,0.000000,100.0999,0.00000000,0.00000000
1981-08-15,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-16,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-17,final,0.000000,100.0940,0.00000000,0.00000000
1981-08-18,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-19,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-20,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-21,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-22,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-23,final,0.000000,100.0910,0.00000000,0.00000000
1981-08-24,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-25,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-26,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-27,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-28,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-29,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-30,final,0.000000,100.0000,0.00000000,0.00000000
1981-08-31,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-01,final,0.000000,100.1271,0.00000000,0.00000000
1981-09-02,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-03,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-04,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-05,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-06,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-07,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-08,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-09,final,0.000000,100.3567,0.00000000,0.00000000
1981-09-10,final,0.002115,100.3432,0.00001785,0.00017845
1981-09-11,final,0.001709,100.7195,0.00001509,0.00015093
1981-09-12,final,0.002148,100.7077,0.00001829,0.00018286
1981-09-13,final,0.002545,100.9701,0.00002261,0.00022614
1981-09-14,final,0.000422,100.2070,0.00000329,0.00003286
1981-09-15,final,0.000000,100.0862,0.00000000,0.00000000
1981-09-16,final,0.000000,100.7654,0.00000000,0.00000000
1981-09-17,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-18,final,0.000000,100.1609,0.00000000,0.00000000
1981-09-19,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-20,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-21,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-22,final,0.000000,100.0000,0.00000000,0.00000000
1981-09-23,final,0.000000,100.2465,0.00000000,0.00000000
1981-09-24,final,0.037924,100.6352,0.00029271,0.00292708
1981-09-25,final,0.020256,100.3916,0.00015437,0.00154368
1981-09-26,final,0.016718,102.6271,0.00012842,0.00128422
1981-09-27,final,0.009858,100.7165,0.00007661,0.00076611
1981-09-28,final,0.003439,100.5809,0.00002665,0.00026652
1981-09-29,final,0.000863,100.2636,0.00000655,0.00006546
1981-09-30,final,0.000000,100.0000,0.00000000,0.00000000
