date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca
1982-11-06,final,9.705029,153.7239,0.06067116,0.45509705
1982-11-07,final,8.788970,155.2303,0.05364018,0.40773857
1982-11-08,final,8.066528,155.4066,0.04823148,0.37083967
1982-11-09,final,10.127277,151.2610,0.06347683,0.41658687
1982-11-10,final,11.633741,151.4948,0.07266525,0.43014663
1982-11-11,final,16.993364,148.7788,0.11007454,0.60086347
1982-11-12,final,22.156334,153.1424,0.14449775,0.69922716
1982-11-13,final,21.322594,151.5935,0.13712741,0.68537124
1982-11-14,final,20.093703,153.0860,0.12920828,0.65537957
1982-11-15,final,19.987116,153.2044,0.12688247,0.64801374
1982-11-16,final,18.941985,153.2188,0.11832471,0.61213893
1982-11-17,final,18.608834,153.6562,0.11459007,0.59757507
1982-11-18,final,18.058537,154.3642,0.10971190,0.57335608
1982-11-19,final,18.039629,156.1973,0.10752620,0.54392085
1982-11-20,final,21.857292,155.5249,0.13242969,0.56062196
1982-11-21,final,23.532272,152.1667,0.14559806,0.59005640
1982-11-22,final,22.954952,149.6047,0.14020981,0.56702443
1982-11-23,final,26.891052,151.6260,0.16816884,0.69822484
1982-11-24,final,27.074614,153.5867,0.16686211,0.71682648
1982-11-25,final,27.054777,157.2336,0.16364416,0.70940017
1982-11-26,final,27.080126,158.9248,0.16146362,0.69910808
1982-11-27,final,26.929303,160.2466,0.15834482,0.69860744
1982-11-28,final,26.942306,162.1788,0.15616473,0.69857908
1982-11-29,final,26.869357,163.0913,0.15445583,0.67938062
1982-11-30,final,30.251072,160.2145,0.17898010,0.70876891
1982-12-01,final,37.693524,159.5335,0.22811874,0.74906140
1982-12-02,final,41.797687,157.3565,0.25945073,0.78802124
1982-12-03,final,41.406673,157.1363,0.25358197,0.76122702
1982-12-04,final,41.181222,158.1720,0.24692843,0.75223158
1982-12-05,final,41.528956,161.3618,0.24389149,0.74529846
1982-12-06,final,42.195593,164.0975,0.24306643,0.75433084
1982-12-07,final,42.545332,164.7145,0.24140539,0.75636792
1982-12-08,final,42.369717,164.6258,0.23749963,0.78383950
1982-12-09,final,42.116243,167.4381,0.23080633,0.76463916
1982-12-10,final,43.661249,167.8209,0.23758720,0.75016086
1982-12-11,final,45.088959,167.9994,0.24232713,0.80147570
1982-12-12,final,44.652129,171.3462,0.23441050,0.78660884
1982-12-13,final,44.207762,173.2208,0.22823012,0.77157582
1982-12-14,final,46.659891,170.3125,0.24814621,0.76058506
1982-12-15,final,46.472647,170.6695,0.24545624,0.74599851
1982-12-16,final,46.788128,170.1483,0.24742999,0.74013093
1982-12-17,final,46.241980,172.2859,0.23940584,0.72126396
1982-12-18,final,45.312491,173.5554,0.23073581,0.69317991
1982-12-19,final,45.546832,172.3307,0.23049212,0.69205639
1982-12-20,final,45.058634,173.0040,0.22481325,0.67872320
1982-12-21,final,44.806037,174.1738,0.22043149,0.66995257
1982-12-22,final,44.473841,175.6959,0.21522366,0.65908170
1982-12-23,final,46.298998,173.5021,0.22656796,0.67225198
1982-12-24,final,56.205739,170.9255,0.29934348,0.86947926
1982-12-25,final,65.864050,167.8919,0.37145247,0.96065956
1982-12-26,final,62.312075,171.3494,0.34056413,0.92719167
1982-12-27,final,60.112103,172.6763,0.32198554,0.89510089
1982-12-28,final,61.110414,168.6924,0.33267519,0.91653410
1982-12-29,final,62.213591,168.2702,0.33843070,0.93199207
1982-12-30,final,61.771067,170.2331,0.33287627,0.91931317
1982-12-31,final,61.445163,171.4010,0.32870431,0.91126051
1983-01-01,final,59.805593,171.4633,0.31623877,0.89044071
1983-01-02,final,59.064701,171.3608,0.30902056,0.87697546
1983-01-03,final,58.897713,172.3717,0.30508349,0.87339074
1983-01-04,final,58.566174,173.7780,0.30015492,0.86780984
1983-01-05,final,58.287939,174.6155,0.29668141,0.85755772
1983-01-06,final,57.121802,177.3298,0.28432454,0.84170036
1983-01-07,final,56.297854,181.2079,0.27377106,0.82157769
1983-01-08,final,58.087894,190.0519,0.28113678,0.81580386
1983-01-09,final,58.818198,194.1985,0.28370857,0.80776862
1983-01-10,final,58.662902,193.3298,0.28319126,0.80196879
1983-01-11,final,58.649325,195.7662,0.28067104,0.79703116
1983-01-12,final,57.712629,197.9556,0.27210375,0.77636142
1983-01-13,final,57.359304,196.0664,0.26701541,0.76637352
1983-01-14,final,56.194110,194.6837,0.25801277,0.74236366
1983-01-15,final,55.700415,191.7901,0.25285457,0.72656840
1983-01-16,final,55.418093,192.9516,0.24911381,0.71815369
1983-01-17,final,55.970690,192.4233,0.25097600,0.73121378
1983-01-18,final,57.933263,189.7398,0.26609067,0.76275113
1983-01-19,final,59.345336,186.0228,0.27812038,0.78128778
1983-01-20,final,59.191753,188.4127,0.27493608,0.77846175
1983-01-21,final,61.850080,185.0016,0.29462835,0.86443637
1983-01-22,final,62.500899,186.8075,0.29597229,0.85547184
1983-01-23,final,62.029007,187.6980,0.29154457,0.84617012
1983-01-24,final,62.655669,186.7107,0.29688551,0.84189910
1983-01-25,final,63.567447,184.3980,0.30533568,0.82959944
1983-01-26,final,64.691693,184.1574,0.31026232,0.84039245
1983-01-27,final,65.009812,186.1286,0.30770500,0.83283304
1983-01-28,final,64.167594,187.9223,0.29980991,0.79503214
1983-01-29,final,66.874581,186.4186,0.31672609,0.79710273
1983-01-30,final,68.404420,187.2560,0.32315317,0.79398589
1983-01-31,final,68.901617,186.5029,0.32330206,0.80907158
1983-02-01,final,70.781068,182.4697,0.33896830,0.87351705
1983-02-02,final,71.789826,182.4330,0.34579180,0.88803253
1983-02-03,final,71.564569,183.2158,0.34258007,0.87991165
1983-02-04,final,72.367801,180.5750,0.35095466,0.88819833
1983-02-05,final,74.741487,178.1924,0.37026024,0.87905780
1983-02-06,final,74.786772,178.2502,0.36961278,0.87240930
1983-02-07,final,74.603051,179.7278,0.36472278,0.87005032
1983-02-08,final,75.680173,179.1918,0.37253203,0.85875191
1983-02-09,final,78.022072,179.4895,0.38268335,0.84676143
1983-02-10,final,78.838116,182.0431,0.38108052,0.83025010
1983-02-11,final,79.634628,183.3945,0.38269435,0.82420423
1983-02-12,final,79.311292,185.5703,0.37481508,0.81459715
1983-02-13,final,78.499626,188.1221,0.36361366,0.79080933
1983-02-14,final,79.011898,189.1802,0.36156489,0.77349598
1983-02-15,final,79.126211,190.3492,0.35799331,0.77330007
1983-02-16,final,78.483213,191.2497,0.34828057,0.76121148
1983-02-17,final,78.801579,197.1638,0.34632604,0.75745670
1983-02-18,final,78.061999,199.1856,0.33761939,0.74819085
1983-02-19,final,79.865857,199.7928,0.34487775,0.73630394
1983-02-20,final,85.254894,205.0598,0.37852909,0.80902786
1983-02-21,final,84.519241,196.0765,0.37026468,0.80000043
1983-02-22,final,83.840117,199.1109,0.36106458,0.78721059
1983-02-23,final,83.211799,199.2088,0.35152908,0.77327308
1983-02-24,final,82.395299,203.4415,0.34097837,0.75581590
1983-02-25,final,81.505454,204.9577,0.33020253,0.73869474
1983-02-26,final,81.365362,205.3209,0.32660217,0.72263223
1983-02-27,final,82.588133,202.6580,0.33415344,0.72184853
1983-02-28,final,83.656561,200.9663,0.34060577,0.72175822
1983-03-01,final,84.777537,199.9276,0.34545193,0.71602926
1983-03-02,final,81.741524,199.3981,0.32451161,0.67863729
1983-03-03,final,78.928489,200.1028,0.30585863,0.65099082
1983-03-04,final,79.345047,201.8873,0.30585608,0.64784117
1983-03-05,final,88.401614,210.0074,0.36673114,0.80417234
1983-03-06,final,99.782426,213.4325,0.43061000,0.91334465
1983-03-07,final,96.658778,207.4381,0.41120604,0.88766377
1983-03-08,final,94.747741,207.1053,0.39845505,0.83440441
1983-03-09,final,93.837166,212.5327,0.38785161,0.81944878
1983-03-10,final,91.181865,211.9106,0.36838595,0.79147198
1983-03-11,final,87.942801,215.6057,0.34444125,0.76301119
1983-03-12,final,84.445801,218.8195,0.31970112,0.71457600
1983-03-13,final,82.022001,220.0083,0.30284253,0.67256710
1983-03-14,final,80.199289,220.4271,0.28967647,0.64010655
1983-03-15,final,84.275436,207.2092,0.32435853,0.67901837
1983-03-16,final,94.249748,203.1856,0.39652259,0.89703084
1983-03-17,final,92.240571,203.4750,0.38261324,0.84675488
1983-03-18,final,94.658974,197.5796,0.40409900,0.87395340
1983-03-19,final,97.155710,191.5491,0.42955899,0.90861564
1983-03-20,final,99.210854,188.8613,0.44696102,0.91495848
1983-03-21,final,96.107418,187.7890,0.42609543,0.87467935
1983-03-22,final,95.428838,188.4494,0.42620982,0.85914329
1983-03-23,final,96.838205,190.0639,0.43290026,0.87937701
1983-03-24,final,97.076967,190.7237,0.43351339,0.85820243
1983-03-25,final,99.046862,188.9240,0.44927478,0.86494481
1983-03-26,final,100.306040,189.8884,0.45986614,0.87461587
1983-03-27,final,100.032008,189.9416,0.45500603,0.87497312
1983-03-28,final,98.696637,188.5940,0.44360420,0.82935823
1983-03-29,final,99.848006,189.3634,0.44509386,0.80085528
1983-03-30,final,97.819999,190.6963,0.42422045,0.76157618
1983-03-31,final,96.557686,193.0388,0.40625422,0.71616457
1983-04-01,final,101.938126,198.3932,0.43496262,0.77953584
1983-04-02,final,98.329500,201.2324,0.41142088,0.74640294
1983-04-03,final,101.432232,196.5752,0.43589162,0.75781436
1983-04-04,final,106.079065,184.7799,0.48076243,0.89053033
1983-04-05,final,107.611904,184.2515,0.49458954,0.93408985
1983-04-06,final,106.514896,186.6336,0.48290879,0.90570006
1983-04-07,final,104.288899,187.3861,0.46577315,0.87162652
1983-04-08,final,104.073519,188.9269,0.46031131,0.86247402
1983-04-09,final,103.899345,190.9025,0.45812567,0.85232246
1983-04-10,final,102.698938,194.1916,0.44232496,0.80135998
1983-04-11,final,100.309154,196.3009,0.41712315,0.73357069
1983-04-12,final,102.689750,200.1018,0.42497020,0.76808194
1983-04-13,final,106.496692,195.9000,0.45860975,0.86854324
1983-04-14,final,107.089840,194.4621,0.46430422,0.86408120
1983-04-15,final,106.288615,195.5193,0.45588059,0.84270794
1983-04-16,final,104.149267,195.8402,0.43771767,0.78112996
1983-04-17,final,102.241050,193.3480,0.42134355,0.74105774
1983-04-18,final,100.601720,194.7468,0.40471483,0.70691518
1983-04-19,final,98.374159,196.9842,0.38392266,0.66527046
1983-04-20,final,96.118438,197.2694,0.36503174,0.63814097
1983-04-21,final,95.243120,196.4761,0.35684268,0.62231737
1983-04-22,final,98.227363,215.2223,0.36722642,0.65591426
1983-04-23,final,96.331791,215.9025,0.35487286,0.62074885
1983-04-24,final,90.964236,198.8568,0.32643660,0.58786380
1983-04-25,final,86.351360,195.6348,0.30181811,0.56743172
1983-04-26,final,83.083429,202.4479,0.28166379,0.55246878
1983-04-27,final,82.168629,205.4964,0.27504868,0.54742969
1983-04-28,final,79.139052,200.6097,0.26538954,0.53130962
1983-04-29,final,76.012615,198.3476,0.25074722,0.51114431
1983-04-30,final,74.562936,198.6860,0.24371064,0.50017824
1983-05-01,final,75.381312,203.8801,0.25087791,0.50958646
1983-05-02,final,76.687203,201.8009,0.26086054,0.54574272
1983-05-03,final,76.738819,199.7121,0.26266960,0.55709876
1983-05-04,final,75.967244,198.5261,0.25766527,0.52453997
1983-05-05,final,71.604263,192.5971,0.23750662,0.46538457
1983-05-06,final,69.955595,194.4311,0.22627721,0.44465768
1983-05-07,final,68.651153,187.5533,0.22310238,0.43085958
1983-05-08,final,67.423073,185.9205,0.21582806,0.42287876
1983-05-09,final,65.091599,186.2595,0.20437855,0.41162142
1983-05-10,final,62.426643,188.3174,0.19224659,0.40309926
1983-05-11,final,60.183026,192.3631,0.18203714,0.39593797
1983-05-12,final,60.623633,208.5136,0.18190519,0.41130401
1983-05-13,final,60.006033,199.9557,0.18046183,0.40027371
1983-05-14,final,59.708532,202.4137,0.18768848,0.46256647
1983-05-15,final,62.464588,196.0491,0.20660237,0.54230227
1983-05-16,final,62.752105,193.9460,0.20952251,0.52445158
1983-05-17,final,69.083681,198.6606,0.25416217,0.59913628
1983-05-18,final,72.636977,206.2664,0.27363026,0.64606950
1983-05-19,final,70.194404,198.2873,0.25689005,0.56071153
1983-05-20,final,72.586695,192.1508,0.27140090,0.58276706
1983-05-21,final,72.461363,191.2291,0.26654564,0.57706595
1983-05-22,final,69.526955,188.6733,0.24489506,0.50917787
1983-05-23,final,65.993764,183.0675,0.22575753,0.46082780
1983-05-24,final,62.194632,179.8595,0.20544520,0.41550698
1983-05-25,final,57.747554,176.6775,0.18675791,0.38587239
1983-05-26,final,53.515622,175.3252,0.16968065,0.36702179
1983-05-27,final,49.348234,174.1213,0.15373964,0.35548578
1983-05-28,final,44.930038,171.8424,0.13915681,0.34726251
1983-05-29,final,40.584795,170.1701,0.12467194,0.34187635
1983-05-30,final,36.913609,170.3580,0.11254699,0.32931016
1983-05-31,final,34.531621,174.2606,0.10818697,0.35258429
1983-06-01,final,33.350472,176.9205,0.10662430,0.37552798
1983-06-02,final,29.365973,174.2521,0.09222813,0.32832979
1983-06-03,final,27.196654,173.0150,0.08330269,0.30269911
1983-06-04,final,25.166495,169.1297,0.07622075,0.28543605
1983-06-05,final,23.191214,166.6796,0.06959230,0.26920567
1983-06-06,final,21.766367,166.8605,0.06556568,0.26432084
1983-06-07,final,20.365306,166.5669,0.06123426,0.25334548
1983-06-08,final,18.486285,161.0641,0.05683807,0.23467571
1983-06-09,final,16.677691,159.4606,0.05095742,0.21672303
1983-06-10,final,14.773264,156.2263,0.04548694,0.20463038
1983-06-11,final,13.000540,153.8385,0.04000257,0.19380976
1983-06-12,final,11.100892,151.8875,0.03460780,0.18125778
1983-06-13,final,10.870930,144.3540,0.03753197,0.20929823
1983-06-14,final,11.268810,144.3691,0.04087653,0.23562333
1983-06-15,final,10.075056,143.7694,0.03481367,0.19921025
1983-06-16,final,8.634917,140.1691,0.02886087,0.17000598
1983-06-17,final,7.213321,135.9968,0.02386361,0.14825840
1983-06-18,final,5.874350,131.9507,0.01944909,0.12909301
1983-06-19,final,4.381071,130.3622,0.01453887,0.10059178
1983-06-20,final,3.270059,129.9464,0.01076470,0.08009898
1983-06-21,final,2.457597,129.4436,0.00791303,0.06439316
1983-06-22,final,1.838438,125.3217,0.00613691,0.05295598
1983-06-23,final,1.289037,122.5714,0.00419044,0.03773590
1983-06-24,final,0.875711,115.6632,0.00281973,0.02541001
1983-06-25,final,0.638647,114.3208,0.00222535,0.01997030
1983-06-26,final,0.494816,110.8012,0.00177652,0.01682163
1983-06-27,final,0.370773,108.5158,0.00132977,0.01316288
1983-06-28,final,0.268825,108.0552,0.00098204,0.00982039
1983-06-29,final,0.168405,108.2572,0.00060953,0.00609535
1983-06-30,final,0.100945,107.1154,0.00039083,0.00390833
1983-07-01,final,0.057160,107.1154,0.00021724,0.00217241
1983-07-02,final,0.026715,101.7970,0.00009953,0.00099534
1983-07-03,final,0.014220,101.7970,0.00005233,0.00052335
1983-07-04,final,0.007756,101.7970,0.00002911,0.00029109
1983-07-05,final,0.003017,101.7970,0.00001102,0.00011018
1983-07-06,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-07,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-08,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-09,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-10,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-11,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-12,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-13,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-14,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-15,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-16,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-17,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-18,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-19,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-20,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-21,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-22,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-23,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-24,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-25,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-26,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-27,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-28,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-29,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-30,final,0.000000,100.0000,0.00000000,0.00000000
1983-07-31,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-01,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-02,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-03,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-04,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-05,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-06,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-07,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-08,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-09,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-10,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-11,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-12,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-13,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-14,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-15,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-16,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-17,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-18,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-19,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-20,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-21,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-22,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-23,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-24,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-25,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-26,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-27,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-28,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-29,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-30,final,0.000000,100.0000,0.00000000,0.00000000
1983-08-31,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-01,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-02,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-03,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-04,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-05,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-06,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-07,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-08,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-09,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-10,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-11,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-12,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-13,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-14,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-15,final,0.000000,100.1924,0.00000000,0.00000000
1983-09-16,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-17,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-18,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-19,final,0.000000,100.0000,0.00000000,0.00000000
1983-09-20,final,0.150406,118.0493,0.00106756,0.01067562
1983-09-21,final,0.202043,108.7351,0.00142186,0.01421856
1983-09-22,final,0.119608,107.7572,0.00085787,0.00857872
1983-09-23,final,0.053435,104.8509,0.00039282,0.00392819
1983-09-24,final,0.015091,102.0416,0.00011240,0.00112403
1983-09-25,final,0.002922,101.3641,0.00002281,0.00022805
1983-09-26,final,0.000000,101.0229,0.00000000,0.00000000
1983-09-27,final,0.017237,100.2571,0.00013641,0.00136407
1983-09-28,final,0.011206,100.3527,0.00008717,0.00087168
1983-09-29,final,0.006033,100.3908,0.00004647,0.00046467
1983-09-30,final,0.006899,100.4339,0.00005055,0.00050554
