date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1998-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1998-10-02,0.00906444,0.03775805,0.235675,0.00127014,0.018878,0.384383,0.00006922,0.00209389
1998-10-03,0.00187893,0.03318274,0.048852,0.00029289,0.003996,0.079621,0.00001778,0.00048159
1998-10-04,0.06228050,0.10223676,1.619293,0.00976817,0.289085,2.531723,0.00156495,0.01539500
1998-10-05,0.14908003,0.13628676,3.876081,0.02558605,0.948673,5.884078,0.00617520,0.03890055
1998-10-06,0.12826685,0.11156781,3.334938,0.02181868,0.696374,5.144809,0.00447957,0.03371210
1998-10-07,0.03026015,0.10153231,0.786764,0.00510843,0.165817,1.212691,0.00104369,0.00789656
1998-10-08,0.00468276,0.08056844,0.121752,0.00076058,0.027102,0.186675,0.00014607,0.00118209
1998-10-09,0.00070694,0.05274179,0.018380,0.00010607,0.003935,0.028289,0.00001788,0.00016656
1998-10-10,0.00005790,0.01284648,0.001505,0.00000540,0.000202,0.002400,0.00000029,0.00000891
1998-10-11,0.00000006,0.00109459,0.000002,0.00000000,0.000000,0.000003,0.00000000,0.00000000
1998-10-12,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1998-10-13,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1998-10-14,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1998-10-15,0.00000001,0.00074357,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1998-10-16,0.00632088,0.06393280,0.164343,0.00072554,0.167755,0.162002,0.00066892,0.00076437
1998-10-17,0.05883290,0.16307726,1.529655,0.01007226,1.053510,1.856258,0.00684917,0.01228307
1998-10-18,0.04091647,0.16162376,1.063828,0.00700411,0.505519,1.446790,0.00325811,0.00957361
1998-10-19,0.01285667,0.14941387,0.334273,0.00216504,0.144888,0.464179,0.00092893,0.00301293
1998-10-20,0.00698534,0.11266462,0.181619,0.00109158,0.061896,0.263740,0.00033655,0.00160948
1998-10-21,0.00566906,0.11411809,0.147396,0.00090714,0.034746,0.224665,0.00017994,0.00140595
1998-10-22,0.01015505,0.09044324,0.264031,0.00160402,0.086343,0.385913,0.00037167,0.00244933
1998-10-23,0.00495120,0.07056890,0.128731,0.00076125,0.038036,0.190942,0.00013914,0.00118798
1998-10-24,0.00242127,0.06694186,0.062953,0.00037041,0.009779,0.099427,0.00003473,0.00060066
1998-10-25,0.00238953,0.05282289,0.062128,0.00037433,0.002512,0.103020,0.00000859,0.00062520
1998-10-26,0.02687265,0.05618293,0.698689,0.00418864,0.127012,1.090819,0.00045368,0.00675056
1998-10-27,0.01694264,0.05210359,0.440509,0.00269436,0.055486,0.704607,0.00021029,0.00439827
1998-10-28,0.08591761,0.13910924,2.233858,0.01409630,0.756466,3.247246,0.00429358,0.02082028
1998-10-29,0.08564866,0.14688197,2.226865,0.01433462,0.447069,3.447682,0.00262136,0.02236911
1998-10-30,0.05247720,0.14602711,1.364407,0.00875235,0.245506,2.131896,0.00144994,0.01376129
1998-10-31,0.05856301,0.15879965,1.522638,0.00970251,0.634048,2.132149,0.00357704,0.01390416
1998-11-01,0.11278153,0.16344278,2.932320,0.01949550,2.522061,3.213728,0.01677486,0.02136166
1998-11-02,0.08000045,0.16476012,2.080012,0.01382240,1.708947,2.334537,0.01134575,0.01552121
1998-11-03,0.08828494,0.16242697,2.295409,0.01520423,1.233413,3.023864,0.00813950,0.02005014
1998-11-04,0.08525154,0.15957320,2.216540,0.01471525,0.949826,3.085418,0.00627107,0.02050736
1998-11-05,0.06908482,0.16023427,1.796205,0.01194335,0.605577,2.612893,0.00400969,0.01738529
1998-11-06,0.08380424,0.16470387,2.178910,0.01448243,0.882744,3.067990,0.00582114,0.02042348
1998-11-07,0.14475413,0.17193889,3.763607,0.02504426,1.957846,5.002234,0.01295592,0.03333602
1998-11-08,0.18353455,0.17303857,4.771898,0.03180023,2.462545,6.355954,0.01639082,0.04237000
