date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1985-10-01,0.02404773,0.09172280,0.625241,0.00411143,0.163036,0.942281,0.00107101,0.00619695
1985-10-02,0.00531190,0.06920521,0.138110,0.00088484,0.032909,0.210270,0.00020685,0.00134989
1985-10-03,0.00131436,0.04170163,0.034173,0.00019557,0.006301,0.053292,0.00003483,0.00030583
1985-10-04,0.00027950,0.03479076,0.007267,0.00003919,0.002810,0.010324,0.00001374,0.00005664
1985-10-05,0.00016316,0.01742864,0.004242,0.00001657,0.002086,0.005721,0.00000562,0.00002408
1985-10-06,0.00032367,0.00993180,0.008416,0.00003408,0.000443,0.013884,0.00000108,0.00005672
1985-10-07,0.01765772,0.05226264,0.459101,0.00234889,0.043521,0.744160,0.00017108,0.00384273
1985-10-08,0.06001363,0.11352787,1.560354,0.00953450,0.628278,2.199694,0.00314721,0.01391574
1985-10-09,0.09535231,0.12927476,2.479160,0.01639743,1.783795,2.956132,0.01178993,0.01955786
1985-10-10,0.02954665,0.12347162,0.768213,0.00506321,0.611413,0.875767,0.00405674,0.00575357
1985-10-11,0.04006703,0.13568001,1.041743,0.00639733,0.822221,1.192320,0.00488621,0.00743386
1985-10-12,0.03041890,0.14899828,0.790891,0.00514953,0.533592,0.967381,0.00346565,0.00630455
1985-10-13,0.03523710,0.14661795,0.916165,0.00601230,0.880145,0.940872,0.00578077,0.00617112
1985-10-14,0.06267807,0.14743563,1.629630,0.01076001,0.967878,2.083546,0.00638542,0.01376068
1985-10-15,0.04031704,0.13553996,1.048243,0.00685031,0.416706,1.481433,0.00270573,0.00969320
1985-10-16,0.01199088,0.12032458,0.311763,0.00200155,0.115402,0.446453,0.00073929,0.00286738
1985-10-17,0.00428276,0.10851794,0.111352,0.00066995,0.035914,0.163097,0.00018678,0.00100137
1985-10-18,0.00809427,0.09505307,0.210451,0.00125432,0.043863,0.324719,0.00019664,0.00197981
1985-10-19,0.00390607,0.06821278,0.101558,0.00057818,0.014455,0.161304,0.00005084,0.00093991
1985-10-20,0.00102242,0.04907353,0.026583,0.00014569,0.002826,0.042878,0.00000924,0.00023928
1985-10-21,0.00028370,0.03303566,0.007376,0.00003724,0.000743,0.011926,0.00000258,0.00006102
1985-10-22,0.00107672,0.05719828,0.027995,0.00010139,0.008935,0.041068,0.00002164,0.00015609
1985-10-23,0.00229850,0.04053044,0.059761,0.00036584,0.014453,0.090839,0.00008367,0.00055938
