date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2012-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2012-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2012-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2012-10-04,0.00000018,0.00505306,0.000005,0.00000001,0.000008,0.000003,0.00000001,0.00000000
2012-10-05,0.00138900,0.02469950,0.036114,0.00017498,0.021448,0.046174,0.00011840,0.00021380
2012-10-06,0.00368728,0.05712969,0.095869,0.00061220,0.074745,0.110359,0.00047745,0.00070463
2012-10-07,0.00497189,0.06029230,0.129269,0.00081517,0.107999,0.143859,0.00069495,0.00089764
2012-10-08,0.00214469,0.03553350,0.055762,0.00033616,0.040349,0.066334,0.00025866,0.00038932
2012-10-09,0.00055232,0.02727617,0.014360,0.00007713,0.009369,0.017784,0.00005821,0.00009011
2012-10-10,0.00014353,0.01206201,0.003732,0.00001512,0.002585,0.004518,0.00001386,0.00001599
2012-10-11,0.00001978,0.00406222,0.000514,0.00000127,0.000409,0.000586,0.00000128,0.00000125
2012-10-12,0.00000042,0.00153363,0.000011,0.00000000,0.000000,0.000018,0.00000000,0.00000000
2012-10-13,0.01815628,0.09685637,0.472063,0.00285377,0.139784,0.699983,0.00067540,0.00434799
2012-10-14,0.01658716,0.08996307,0.431266,0.00270671,0.099055,0.659140,0.00061660,0.00414037
2012-10-15,0.00350216,0.07210383,0.091056,0.00055934,0.019256,0.140306,0.00010522,0.00087084
2012-10-16,0.00058447,0.04990218,0.015196,0.00008814,0.002806,0.023695,0.00001186,0.00014047
2012-10-17,0.00489903,0.04440756,0.127375,0.00074349,0.004478,0.211673,0.00002098,0.00123909
2012-10-18,0.00445645,0.03146541,0.115868,0.00067562,0.003769,0.192760,0.00001669,0.00112760
2012-10-19,0.00251489,0.03669924,0.065387,0.00036217,0.001670,0.109093,0.00000662,0.00060605
2012-10-20,0.00070856,0.03256094,0.018423,0.00010025,0.000341,0.030825,0.00000072,0.00016852
2012-10-21,0.00014371,0.01752303,0.003736,0.00001854,0.000000,0.006299,0.00000000,0.00003125
2012-10-22,0.00015582,0.01133596,0.004051,0.00001051,0.000000,0.006830,0.00000000,0.00001772
2012-10-23,0.00010355,0.00986131,0.002692,0.00001168,0.000000,0.004539,0.00000000,0.00001969
2012-10-24,0.00232279,0.02938523,0.060393,0.00024312,0.089666,0.040313,0.00046524,0.00009077
2012-10-25,0.05055539,0.14383453,1.314440,0.00871758,0.971485,1.549683,0.00641167,0.01029928
2012-10-26,0.10349312,0.15016139,2.690821,0.01785788,1.813233,3.292785,0.01199386,0.02188019
2012-10-27,0.09761899,0.13240021,2.538094,0.01686002,1.481138,3.263092,0.00985944,0.02166193
2012-10-28,0.07835979,0.13119696,2.037355,0.01354788,0.908761,2.811491,0.00605038,0.01869065
2012-10-29,0.03754972,0.12432364,0.976293,0.00648823,0.355584,1.402056,0.00235744,0.00932167
2012-10-30,0.01518665,0.10540977,0.394853,0.00259355,0.129873,0.576611,0.00084588,0.00379233
2012-10-31,0.00517556,0.07414943,0.134564,0.00083065,0.041907,0.198121,0.00025806,0.00122341
2012-11-01,0.00162189,0.05609945,0.042169,0.00025460,0.012568,0.062473,0.00006810,0.00038253
2012-11-02,0.00060600,0.03981235,0.015756,0.00009191,0.003693,0.024030,0.00001763,0.00014286
2012-11-03,0.00027466,0.03146123,0.007141,0.00003917,0.001376,0.011096,0.00000641,0.00006165
2012-11-04,0.00011562,0.01940947,0.003006,0.00001320,0.000335,0.004838,0.00000095,0.00002161
2012-11-05,0.00005774,0.01181147,0.001501,0.00000450,0.000000,0.002531,0.00000000,0.00000758
2012-11-06,0.00001343,0.00251949,0.000349,0.00000072,0.000000,0.000589,0.00000000,0.00000122
2012-11-07,0.00000204,0.00022447,0.000053,0.00000002,0.000000,0.000089,0.00000000,0.00000004
2012-11-08,0.00000078,0.00018355,0.000020,0.00000001,0.000000,0.000034,0.00000000,0.00000001
2012-11-09,0.00978655,0.03964134,0.254450,0.00123491,0.071579,0.379887,0.00020420,0.00194190
2012-11-10,0.10306423,0.12683887,2.679670,0.01598036,1.682281,3.363809,0.00886813,0.02085885
2012-11-11,0.25560774,0.17249001,6.645801,0.04429440,4.964769,7.798872,0.03307520,0.05198999
2012-11-12,0.27723228,0.16834332,7.208039,0.04786730,5.223240,8.569473,0.03477452,0.05684803
2012-11-13,0.22568227,0.16689091,5.867739,0.03897380,3.699696,7.354866,0.02462610,0.04881532
2012-11-14,0.18133157,0.16693155,4.714621,0.03133017,2.248766,6.406026,0.01497203,0.04255071
2012-11-15,0.13883427,0.16534548,3.609691,0.02399631,1.419954,5.111698,0.00945117,0.03397326
2012-11-16,0.09481072,0.16251831,2.465079,0.01639626,0.812790,3.598433,0.00540698,0.02393414
2012-11-17,0.06167830,0.15485700,1.603636,0.01065433,0.476018,2.377103,0.00316244,0.01579325
2012-11-18,0.04651886,0.14343997,1.209490,0.00796800,0.307492,1.828198,0.00203105,0.01204034
2012-11-19,0.04002900,0.13249916,1.040754,0.00677234,0.205177,1.613902,0.00134781,0.01049318
2012-11-20,0.02921885,0.12222406,0.759690,0.00483709,0.115449,1.201595,0.00073469,0.00765105
2012-11-21,0.01654318,0.10134186,0.430123,0.00272113,0.059566,0.684299,0.00036853,0.00433485
2012-11-22,0.01119076,0.09016315,0.290960,0.00182691,0.033700,0.467422,0.00020032,0.00294263
2012-11-23,0.00994497,0.09027743,0.258569,0.00162818,0.027411,0.417128,0.00016366,0.00263274
2012-11-24,0.00753248,0.08450414,0.195844,0.00122658,0.020214,0.316315,0.00011521,0.00198890
2012-11-25,0.00617605,0.07696276,0.160577,0.00100540,0.016050,0.259713,0.00008342,0.00163780
2012-11-26,0.00571297,0.07655034,0.148537,0.00094317,0.026056,0.232551,0.00015433,0.00148426
2012-11-27,0.00559514,0.07243125,0.145474,0.00091954,0.033534,0.222257,0.00020978,0.00140639
2012-11-28,0.00497327,0.06438011,0.129305,0.00081266,0.024509,0.201188,0.00014946,0.00126756
2012-11-29,0.00439576,0.05988449,0.114290,0.00071462,0.018274,0.180150,0.00010826,0.00113055
2012-11-30,0.00407226,0.06220036,0.105879,0.00065110,0.011864,0.170366,0.00006565,0.00105268
2012-12-01,0.00508691,0.06400712,0.132260,0.00076995,0.014283,0.213184,0.00006964,0.00125031
2012-12-02,0.00451450,0.06484814,0.117377,0.00070862,0.010357,0.190786,0.00006055,0.00115316
2012-12-03,0.01325022,0.10131453,0.344506,0.00216857,0.077833,0.527424,0.00042366,0.00336545
2012-12-04,0.02021365,0.08984338,0.525555,0.00336484,0.129838,0.796989,0.00079684,0.00512631
2012-12-05,0.01693858,0.08197908,0.440403,0.00281374,0.095063,0.677283,0.00057770,0.00434750
2012-12-06,0.01511471,0.09930210,0.392982,0.00247617,0.103292,0.591690,0.00057357,0.00378122
2012-12-07,0.01696725,0.11062790,0.441149,0.00281359,0.101221,0.674315,0.00059362,0.00433634
2012-12-08,0.02482370,0.11482400,0.645416,0.00412395,0.137464,0.993836,0.00084638,0.00637214
2012-12-09,0.08065266,0.16506585,2.096969,0.01375548,0.827171,2.967962,0.00522194,0.01960889
2012-12-10,0.14534882,0.15700702,3.779069,0.02483454,2.198040,4.863545,0.01422335,0.03211308
2012-12-11,0.20647221,0.16874596,5.368277,0.03570654,3.128829,6.904382,0.02074772,0.04596725
2012-12-12,0.21363216,0.15972299,5.554436,0.03648414,3.081040,7.251014,0.02017577,0.04767054
2012-12-13,0.19043333,0.15744515,4.951266,0.03241963,2.513030,6.623727,0.01638378,0.04341911
2012-12-14,0.21951082,0.16735274,5.707281,0.03734781,3.076982,7.511484,0.01968850,0.04946086
2012-12-15,0.35254977,0.17203256,9.166340,0.06086862,6.240895,11.172991,0.04160566,0.07408167
2012-12-16,0.44665379,0.17329335,11.728432,0.07790147,8.545204,13.911904,0.05683608,0.09235086
2012-12-17,0.49002993,0.17325738,12.934259,0.08562037,9.216280,15.484534,0.06120642,0.10236664
2012-12-18,0.52842970,0.17608313,14.271907,0.09424022,9.641657,17.447936,0.06392608,0.11503361
2012-12-19,0.65653864,0.18674069,19.333319,0.12661231,14.414337,22.707398,0.09517616,0.14817532
