date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2010-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-04,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-05,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-06,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-07,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-08,0.00000008,0.00145125,0.000002,0.00000000,0.000000,0.000004,0.00000000,0.00000000
2010-10-09,0.00000096,0.00845997,0.000025,0.00000002,0.000010,0.000035,0.00000000,0.00000003
2010-10-10,0.00762370,0.04507974,0.198216,0.00110025,0.039167,0.307313,0.00015242,0.00175040
2010-10-11,0.00321071,0.03663052,0.083479,0.00050988,0.014015,0.131126,0.00006237,0.00081684
2010-10-12,0.00372584,0.04198358,0.096872,0.00058005,0.037412,0.137657,0.00019590,0.00084356
2010-10-13,0.00234751,0.04247116,0.061035,0.00039042,0.024523,0.086080,0.00015734,0.00055029
2010-10-14,0.00066190,0.03106400,0.017209,0.00010064,0.004716,0.025779,0.00002370,0.00015341
2010-10-15,0.00012751,0.01457728,0.003315,0.00001569,0.000630,0.005157,0.00000182,0.00002521
2010-10-16,0.00001389,0.00371245,0.000361,0.00000134,0.000000,0.000609,0.00000000,0.00000226
2010-10-17,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2010-10-18,0.00000024,0.00315769,0.000006,0.00000000,0.000000,0.000010,0.00000000,0.00000001
2010-10-19,0.00026450,0.02574095,0.006877,0.00003272,0.000004,0.011592,0.00000000,0.00005516
2010-10-20,0.00016573,0.01023250,0.004309,0.00002278,0.000000,0.007265,0.00000000,0.00003841
2010-10-21,0.00052289,0.01324559,0.013595,0.00005847,0.000000,0.022921,0.00000000,0.00009858
2010-10-22,0.01291931,0.07555469,0.335902,0.00192309,0.011103,0.558692,0.00004119,0.00321394
2010-10-23,0.06932624,0.11197483,1.802482,0.01134959,0.503175,2.693716,0.00263392,0.01732794
2010-10-24,0.07802362,0.11504468,2.028614,0.01286392,0.433135,3.123001,0.00240578,0.02003747
2010-10-25,0.10087640,0.11605598,2.622939,0.01675580,0.758133,3.902066,0.00450899,0.02515626
2010-10-26,0.19954406,0.14085559,5.204076,0.03414064,1.472245,7.763853,0.00928687,0.05118859
2010-10-27,0.21616956,0.14955954,5.663995,0.03726593,1.507700,8.514923,0.00953730,0.05628585
2010-10-28,0.18657144,0.13415675,4.872759,0.03173313,1.103161,7.458440,0.00682550,0.04881802
2010-10-29,0.09920806,0.13287327,2.579410,0.01671731,0.503490,4.003346,0.00310071,0.02605734
2010-10-30,0.03554097,0.12214290,0.924065,0.00589405,0.153234,1.452802,0.00093891,0.00929293
2010-10-31,0.02130473,0.09544342,0.553923,0.00350392,0.081413,0.878032,0.00048961,0.00557153
2010-11-01,0.01646362,0.09499671,0.428054,0.00269300,0.057150,0.682469,0.00031337,0.00432527
2010-11-02,0.00838714,0.08179010,0.218066,0.00136110,0.024645,0.350739,0.00013054,0.00220517
2010-11-03,0.00278422,0.06208939,0.072390,0.00044954,0.007551,0.116864,0.00003753,0.00073215
2010-11-04,0.00095372,0.04803367,0.024797,0.00014978,0.002275,0.040245,0.00000847,0.00024672
2010-11-05,0.00034075,0.03179383,0.008860,0.00005083,0.000364,0.014687,0.00000099,0.00008502
2010-11-06,0.00013225,0.01716027,0.003439,0.00001625,0.000000,0.005797,0.00000000,0.00002739
2010-11-07,0.00006347,0.00692819,0.001650,0.00000755,0.000000,0.002782,0.00000000,0.00001272
2010-11-08,0.00004811,0.00445700,0.001251,0.00000582,0.000000,0.002109,0.00000000,0.00000981
2010-11-09,0.03990349,0.11366280,1.037491,0.00541084,0.783661,1.211601,0.00395261,0.00641109
2010-11-10,0.10460524,0.15610058,2.719736,0.01794683,1.954705,3.244494,0.01283058,0.02145622
2010-11-11,0.12459117,0.16260224,3.239371,0.02154028,2.119652,4.007420,0.01403760,0.02668659
2010-11-12,0.14019714,0.16752144,3.645126,0.02414612,2.157764,4.665352,0.01416825,0.03099024
2010-11-13,0.12895641,0.16414652,3.352867,0.02219368,1.725099,4.469402,0.01131002,0.02965911
2010-11-14,0.14117986,0.16417161,3.670676,0.02435197,1.703814,5.019807,0.01123440,0.03334970
2010-11-15,0.21124312,0.16951035,5.493279,0.03656735,2.980340,7.216979,0.01980730,0.04806358
2010-11-16,0.28367814,0.16586425,7.573607,0.05010677,3.814326,10.152211,0.02525525,0.06715318
2010-11-17,0.32702170,0.17454379,9.735145,0.06394265,3.829689,13.785876,0.02540200,0.09037885
2010-11-18,0.31031260,0.16999153,9.380901,0.06081491,3.350164,13.517567,0.02215867,0.08733039
2010-11-19,0.25178314,0.16350360,7.563200,0.04791837,2.221660,11.227125,0.01468202,0.07071618
2010-11-20,0.21189810,0.15899458,6.236795,0.03874108,1.507649,9.480660,0.00996868,0.05847693
2010-11-21,0.21872265,0.15927918,6.447767,0.03992887,2.082506,9.442032,0.01371908,0.05790695
2010-11-22,0.36612341,0.17773896,11.131961,0.07066308,5.527063,14.976531,0.03671239,0.09395089
2010-11-23,0.38407084,0.17549872,11.790154,0.07454948,5.907273,15.825399,0.03920434,0.09879377
2010-11-24,0.39593213,0.17949902,12.266622,0.07735620,6.267971,16.381279,0.04166266,0.10183949
2010-11-25,0.42217936,0.17743647,13.176474,0.08294582,6.853310,17.513723,0.04550591,0.10862699
2010-11-26,0.41050022,0.17618251,12.890823,0.08072015,6.581021,17.218907,0.04368778,0.10612178
2010-11-27,0.38510023,0.17551885,12.246047,0.07603152,5.856111,16.629097,0.03889817,0.10150242
2010-11-28,0.36713155,0.17651383,11.796684,0.07259200,5.407806,16.179008,0.03593438,0.09773658
2010-11-29,0.42877402,0.18437979,13.783454,0.08535072,7.599297,18.025355,0.05043416,0.10930105
2010-11-30,0.44120135,0.18223412,14.294827,0.08819544,7.956455,18.642508,0.05260107,0.11261069
2010-12-01,0.42802215,0.18007288,13.990783,0.08565705,7.483810,18.454114,0.04932449,0.11057865
2010-12-02,0.39609231,0.18003471,13.388958,0.08107023,6.231948,18.298168,0.04085964,0.10865189
2010-12-03,0.35121632,0.17909606,12.220211,0.07260656,4.932160,17.219305,0.03219754,0.10032433
2010-12-04,0.31962780,0.17938940,11.516398,0.06698422,4.159604,16.562646,0.02690449,0.09447611
2010-12-05,0.29803083,0.17796480,11.130283,0.06365082,3.744838,16.196183,0.02390373,0.09091456
2010-12-06,0.28005862,0.17373830,10.743468,0.06039365,3.311539,15.841253,0.02088620,0.08749301
2010-12-07,0.28507162,0.17981825,11.448145,0.06380944,3.409091,16.962375,0.02113624,0.09308028
2010-12-08,0.28585713,0.17646144,11.841062,0.06553546,3.339130,17.672795,0.02047312,0.09644508
2010-12-09,0.26791884,0.17233728,11.230434,0.06092233,2.971946,16.895182,0.01809566,0.09029844
2010-12-10,0.26148453,0.17313402,11.046624,0.05904560,2.756380,16.733154,0.01658366,0.08817152
2010-12-11,0.28248489,0.18130572,12.180144,0.06548513,2.980710,18.490314,0.01769833,0.09826354
2010-12-12,0.28847705,0.17972314,12.567640,0.06730636,3.066414,19.084818,0.01817767,0.10100522
2010-12-13,0.27947540,0.17858353,12.511939,0.06605120,2.704761,19.238979,0.01592185,0.10043644
2010-12-14,0.25924946,0.17537770,11.762459,0.06055524,2.199151,18.322221,0.01316418,0.09306220
2010-12-15,0.25288858,0.17382467,11.594966,0.05882226,2.176415,18.055436,0.01328624,0.09005679
2010-12-16,0.28611958,0.18837491,12.980948,0.06707209,2.978260,19.842094,0.01842117,0.10044323
2010-12-17,0.34409036,0.19033201,14.504573,0.07734719,4.351221,21.469064,0.02764505,0.11143940
2010-12-18,0.40076705,0.19150610,16.291413,0.08864275,5.732052,23.534399,0.03674023,0.12424426
2010-12-19,0.50040321,0.20152880,20.455305,0.11494225,8.289207,28.800399,0.05318022,0.15730670
2010-12-20,0.54989749,0.21509841,24.600018,0.13744514,9.154558,35.194526,0.05783714,0.19205067
2010-12-21,0.61077042,0.24132698,30.836181,0.17294337,14.375157,42.127296,0.09108840,0.22909018
2010-12-22,0.62996505,0.25663758,34.535275,0.19017844,17.076339,46.510887,0.10582210,0.24804100
