date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2006-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2006-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2006-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2006-10-04,0.00018283,0.00931360,0.004754,0.00001465,0.001263,0.007148,0.00000309,0.00002258
2006-10-05,0.00007269,0.00974212,0.001890,0.00000955,0.000506,0.002839,0.00000167,0.00001496
2006-10-06,0.00000325,0.00098838,0.000084,0.00000009,0.000000,0.000142,0.00000000,0.00000015
2006-10-07,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2006-10-08,0.00024947,0.00657088,0.006486,0.00001356,0.000014,0.010926,0.00000000,0.00002286
2006-10-09,0.01021187,0.08087155,0.265509,0.00140493,0.083423,0.390406,0.00036089,0.00212107
2006-10-10,0.06968386,0.13312180,1.811780,0.01194881,0.971993,2.387816,0.00637104,0.01577478
2006-10-11,0.03007749,0.13185033,0.782015,0.00513697,0.264999,1.136652,0.00173709,0.00746906
2006-10-12,0.01116573,0.12052215,0.290309,0.00187852,0.047102,0.457132,0.00030185,0.00296000
2006-10-13,0.00337816,0.08860191,0.087832,0.00052444,0.009105,0.141833,0.00004314,0.00085457
2006-10-14,0.00404462,0.05858043,0.105160,0.00047214,0.023980,0.160844,0.00003382,0.00077279
2006-10-15,0.01890160,0.08021152,0.491442,0.00302472,0.062593,0.785602,0.00025438,0.00492497
2006-10-16,0.00602412,0.07799410,0.156627,0.00097159,0.013000,0.255145,0.00005018,0.00160361
2006-10-17,0.03241261,0.10964752,0.842728,0.00480010,0.605501,1.005449,0.00274206,0.00621177
2006-10-18,0.13572683,0.15579483,3.528898,0.02337256,1.826497,4.696626,0.01194510,0.03121100
2006-10-19,0.11674223,0.14254752,3.035298,0.02005948,1.121009,4.348366,0.00730674,0.02880697
2006-10-20,0.10188336,0.14559153,2.648967,0.01759480,0.665958,4.009173,0.00439875,0.02664637
2006-10-21,0.16410190,0.15367237,4.269423,0.02830405,1.104202,6.440543,0.00719639,0.04278243
2006-10-22,0.17467247,0.14926515,4.564652,0.03022285,1.098478,6.942206,0.00725013,0.04598053
2006-10-23,0.14015907,0.13522414,3.653929,0.02415706,0.701052,5.679397,0.00462106,0.03755739
2006-10-24,0.06091973,0.12206469,1.583913,0.01035796,0.273414,2.482824,0.00179233,0.01623339
2006-10-25,0.02486451,0.11469658,0.646477,0.00407690,0.106798,1.016659,0.00064723,0.00642942
2006-10-26,0.18371183,0.16516979,4.780896,0.03076237,3.414085,5.718433,0.02151062,0.03710843
2006-10-27,0.26536670,0.17314863,6.916095,0.04594253,4.434296,8.618437,0.02942810,0.05727027
2006-10-28,0.14489951,0.17300432,3.767387,0.02501630,1.786579,5.126083,0.01186800,0.03403511
2006-10-29,0.06379381,0.17251375,1.658639,0.01100844,0.596754,2.387019,0.00395982,0.01584331
2006-10-30,0.03097803,0.16545333,0.805429,0.00521752,0.204191,1.217836,0.00132315,0.00788878
2006-10-31,0.02185361,0.13869306,0.568194,0.00347658,0.090387,0.895936,0.00054319,0.00548868
2006-11-01,0.01831114,0.11863585,0.476090,0.00291567,0.058045,0.762839,0.00033578,0.00468529
2006-11-02,0.01668265,0.10373987,0.433749,0.00266740,0.056202,0.692720,0.00033083,0.00427013
2006-11-03,0.01565543,0.08441120,0.407041,0.00235939,0.045096,0.655310,0.00024572,0.00380922
2006-11-04,0.01271015,0.07594790,0.330464,0.00191580,0.029190,0.537117,0.00015661,0.00312248
2006-11-05,0.01166909,0.06991346,0.303396,0.00174811,0.021681,0.496634,0.00011426,0.00286882
2006-11-06,0.00944932,0.07405083,0.245682,0.00141447,0.013722,0.404791,0.00007111,0.00233592
2006-11-07,0.00666348,0.06977387,0.173251,0.00099010,0.007067,0.287241,0.00002707,0.00165068
2006-11-08,0.00184879,0.06021485,0.048069,0.00028215,0.001360,0.080107,0.00000365,0.00047318
2006-11-09,0.00064573,0.03915523,0.016789,0.00009531,0.000007,0.028300,0.00000000,0.00016069
2006-11-10,0.00075229,0.06213773,0.019559,0.00012276,0.000026,0.032958,0.00000011,0.00020690
2006-11-11,0.00081934,0.03358575,0.021303,0.00011679,0.000003,0.035913,0.00000000,0.00019690
2006-11-12,0.06666159,0.14323523,1.733201,0.01110894,1.408380,1.956006,0.00874090,0.01273326
2006-11-13,0.12797670,0.16002664,3.327394,0.02197368,2.493051,3.899696,0.01643637,0.02577189
2006-11-14,0.22342551,0.16845636,5.809063,0.03845513,3.578885,7.338810,0.02358850,0.04865260
2006-11-15,0.33771454,0.17179072,8.804797,0.05847280,4.472165,11.776680,0.02979173,0.07814601
2006-11-16,0.29447463,0.17030824,7.672701,0.05077558,3.290471,10.678604,0.02190294,0.07058020
2006-11-17,0.22915082,0.16951257,5.969275,0.03941708,2.061838,8.649504,0.01371858,0.05704447
2006-11-18,0.17574294,0.16716031,4.569317,0.03009415,1.192921,6.885289,0.00793102,0.04529651
2006-11-19,0.13990670,0.16024186,3.637574,0.02383138,0.726798,5.634164,0.00479461,0.03688928
2006-11-20,0.10090589,0.14952078,2.623553,0.01701034,0.437588,4.122973,0.00274447,0.02679574
2006-11-21,0.06657424,0.13361648,1.730930,0.01113211,0.258439,2.740956,0.00160066,0.01767002
2006-11-22,0.03892757,0.11647538,1.012117,0.00644700,0.130077,1.617135,0.00080091,0.01031982
2006-11-23,0.02226982,0.10582836,0.579015,0.00368515,0.063081,0.932910,0.00037992,0.00595231
2006-11-24,0.01652793,0.11592770,0.429726,0.00272717,0.035118,0.700400,0.00020432,0.00445767
