date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1992-10-01,final,0.003535,101.1061,0.00002530,0.00025297,0.000000,0.006204,0.00000000,0.00004440
1992-10-02,final,0.001177,100.3910,0.00000881,0.00008806,0.000000,0.002065,0.00000000,0.00001545
1992-10-03,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1992-10-04,final,0.000000,100.8912,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1992-10-05,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1992-10-06,final,0.007633,101.9397,0.00006145,0.00061446,0.000000,0.013395,0.00000000,0.00010784
1992-10-07,final,1.695850,145.7841,0.01149053,0.11490535,0.964775,2.247820,0.00620968,0.01547763
1992-10-08,final,2.176189,139.2771,0.01446878,0.14468778,1.269661,2.860627,0.00837362,0.01907068
1992-10-09,final,1.951746,138.7922,0.01294640,0.12946405,1.028708,2.648649,0.00678535,0.01759806
1992-10-10,final,1.471079,133.8782,0.00983697,0.09836970,0.638137,2.099959,0.00436170,0.01397085
1992-10-11,final,0.999466,127.6181,0.00674049,0.06740486,0.360189,1.482127,0.00250854,0.00993565
1992-10-12,final,0.553343,123.4504,0.00375276,0.03752763,0.153286,0.855390,0.00109416,0.00576004
1992-10-13,final,0.285421,118.8951,0.00196767,0.01967672,0.061577,0.454425,0.00045624,0.00310882
1992-10-14,final,0.141401,113.8548,0.00098763,0.00987625,0.016326,0.235834,0.00013206,0.00163359
1992-10-15,final,0.085948,110.8511,0.00060386,0.00603856,0.004093,0.147750,0.00003469,0.00103358
1992-10-16,final,0.067068,109.8090,0.00048609,0.00486088,0.002696,0.115670,0.00002215,0.00083636
1992-10-17,final,0.167645,110.3926,0.00114879,0.01148793,0.021756,0.277793,0.00017787,0.00188185
1992-10-18,final,0.129930,108.4617,0.00090414,0.00904138,0.013584,0.217773,0.00011027,0.00150352
1992-10-19,final,0.098208,107.1341,0.00068198,0.00681980,0.008147,0.166205,0.00006773,0.00114575
1992-10-20,final,0.069413,106.2700,0.00048461,0.00484611,0.005432,0.117719,0.00004501,0.00081652
1992-10-21,final,0.046531,105.5916,0.00032212,0.00322116,0.002716,0.079611,0.00002271,0.00054817
1992-10-22,final,0.097144,106.4530,0.00069080,0.00690800,0.004175,0.167336,0.00003910,0.00118284
1992-10-23,final,0.063604,105.1123,0.00045775,0.00457751,0.000000,0.111625,0.00000000,0.00080336
1992-10-24,final,0.033589,103.4126,0.00024597,0.00245968,0.000000,0.058950,0.00000000,0.00043168
1992-10-25,final,0.083737,103.3330,0.00062565,0.00625653,0.002822,0.144828,0.00002776,0.00107707
1992-10-26,final,0.606179,112.9215,0.00441146,0.04411461,0.006804,1.058713,0.00006156,0.00769568
1992-10-27,final,0.488618,110.6497,0.00341910,0.03419097,0.005451,0.853414,0.00004749,0.00596469
1992-10-28,final,0.438265,112.4089,0.00307383,0.03073832,0.006939,0.763921,0.00006534,0.00534527
1992-10-29,final,1.473680,124.7525,0.01026162,0.10261616,0.170912,2.457282,0.00132191,0.01701118
1992-10-30,final,2.347057,129.0904,0.01601854,0.15946499,0.336154,3.865308,0.00259348,0.02615459
1992-10-31,final,7.945209,134.7517,0.05471127,0.43519045,3.253612,11.487410,0.02267377,0.07889989
1992-11-01,final,11.574469,147.8704,0.07660774,0.53680925,5.810835,15.926069,0.03871023,0.10522072
1992-11-02,final,14.322472,145.2796,0.09794886,0.58542367,8.133076,18.995526,0.05428395,0.13091628
1992-11-03,final,23.232845,150.7294,0.15502589,0.76239820,14.134555,30.102142,0.09120863,0.20320853
1992-11-04,final,26.762287,152.4477,0.17633475,0.80847778,15.671779,35.135729,0.10132744,0.23296600
1992-11-05,final,26.812511,151.9461,0.17678800,0.79942624,15.400427,35.428745,0.10120716,0.23385227
1992-11-06,final,27.474018,151.8527,0.18086998,0.81168535,15.958250,36.168534,0.10501452,0.23814159
1992-11-07,final,27.067451,152.8636,0.17614209,0.79832840,15.403608,35.873765,0.10036465,0.23335478
1992-11-08,final,27.246559,154.6356,0.17459403,0.78754925,15.680635,35.978944,0.10079224,0.23031510
1992-11-09,final,28.546390,155.1751,0.18311348,0.77946963,16.573192,37.586270,0.10593749,0.24138209
1992-11-10,final,30.959781,154.0930,0.20087400,0.78144690,18.047574,40.708622,0.11613423,0.26485335
1992-11-11,final,33.820826,147.3704,0.22577143,0.90070144,22.931242,42.042568,0.15075877,0.28240671
1992-11-12,final,35.184384,152.2742,0.22871614,0.92283203,23.944606,43.670526,0.15453860,0.28472091
1992-11-13,final,35.059175,155.1457,0.22355277,0.91396163,23.699081,43.636156,0.15040900,0.27877702
1992-11-14,final,34.767275,158.3665,0.21637375,0.90115956,23.225843,43.481168,0.14366365,0.27127057
1992-11-15,final,33.708853,163.1991,0.20195897,0.86748260,21.644039,42.817905,0.12931876,0.25680303
1992-11-16,final,31.526848,167.7861,0.18182891,0.81219553,19.709225,40.449268,0.11369280,0.23327233
1992-11-17,final,30.571608,171.4708,0.17106170,0.77573722,18.255926,39.870067,0.10192752,0.22325867
1992-11-18,final,29.791831,174.5569,0.16252505,0.74379481,17.048507,39.413165,0.09230364,0.21554289
1992-11-19,final,29.511518,174.1867,0.16042666,0.73111556,16.944237,38.999937,0.09170472,0.21231238
1992-11-20,final,31.432316,168.9265,0.17658965,0.76722680,19.089236,40.751460,0.10906760,0.22756945
1992-11-21,final,39.998953,157.8843,0.24491135,0.97109773,28.627370,48.584608,0.17679165,0.29634238
1992-11-22,final,39.513308,162.1771,0.23574762,0.96226820,27.804228,48.353777,0.16782412,0.28703052
1992-11-23,final,41.711485,158.7376,0.25509665,0.97256982,30.240472,50.372210,0.18847841,0.30539407
1992-11-24,final,46.969643,151.7742,0.30295018,0.99171730,36.225974,55.081217,0.23423829,0.35482831
1992-11-25,final,45.933750,154.3559,0.29117039,0.98318337,33.470197,55.343854,0.21447102,0.34907915
1992-11-26,final,45.607836,156.2981,0.28533028,0.97919262,32.510424,55.496508,0.20597153,0.34524690
1992-11-27,final,44.780154,157.7183,0.27709765,0.97571576,31.350673,54.919543,0.19675801,0.33775486
1992-11-28,final,44.473716,158.9966,0.27237825,0.97519692,31.027667,54.625614,0.19332865,0.33206146
1992-11-29,final,46.142603,156.3615,0.28792913,0.97417051,32.387364,56.527941,0.20580768,0.34993162
1992-11-30,final,46.046185,157.2330,0.28546461,0.97211199,31.922725,56.709533,0.20155801,0.34881491
1992-12-01,final,45.915015,158.4308,0.28217343,0.96948880,31.413374,56.863894,0.19633340,0.34698348
1992-12-02,final,45.102107,160.3522,0.27325680,0.96475603,30.362105,56.230951,0.18711098,0.33829772
1992-12-03,final,44.852549,162.9975,0.26710737,0.95841362,29.921697,56.125486,0.18089477,0.33219871
1992-12-04,final,45.593178,161.5945,0.27441893,0.95515072,30.794396,56.766402,0.18858788,0.33922220
1992-12-05,final,51.970037,150.6374,0.33381579,0.99785591,37.190848,63.128467,0.24231344,0.40290094
1992-12-06,final,57.152641,153.1488,0.36472049,1.00000000,43.377399,67.553082,0.28129938,0.42770424
1992-12-07,final,56.406207,157.2219,0.35154638,0.99963349,42.156293,67.165029,0.26688943,0.41546320
1992-12-08,final,55.864230,159.4213,0.34275562,0.99908886,41.122686,66.994238,0.25662235,0.40778708
1992-12-09,final,53.245279,161.4755,0.32169656,0.99453842,39.944813,63.287259,0.24607426,0.37879213
1992-12-10,final,55.984634,162.7799,0.33646274,0.99424308,41.330387,67.048733,0.25170797,0.40045341
1992-12-11,final,55.366190,167.2906,0.32311481,0.98869124,40.638722,66.485571,0.24022349,0.38569856
1992-12-12,final,54.916616,170.9867,0.31334350,0.97908393,39.886738,66.264319,0.22993162,0.37632028
1992-12-13,final,61.814586,162.6110,0.36951784,0.99855248,47.177818,72.865488,0.28679505,0.43197435
1992-12-14,final,63.262861,161.3313,0.38144044,0.99803606,47.804316,74.934212,0.29211171,0.44888449
1992-12-15,final,63.652721,160.2369,0.38606176,0.99825030,48.053471,75.430305,0.29789251,0.45263040
1992-12-16,final,63.924067,155.0335,0.40019170,0.99959146,49.795905,74.590966,0.31794303,0.46229023
1992-12-17,final,63.790032,157.5658,0.39460962,0.99889431,50.338367,73.946170,0.31793518,0.45249957
1992-12-18,final,65.541726,155.3548,0.41324785,0.99893888,51.255238,76.328164,0.32678348,0.47852929
1992-12-19,final,68.586627,153.8088,0.43934751,0.99736735,54.140086,79.493906,0.34854570,0.50790376
1992-12-20,final,67.984411,156.1318,0.42824771,0.99638022,53.153401,79.181966,0.33772988,0.49658955
1992-12-21,final,67.451005,158.1240,0.41885636,0.99425077,52.173112,78.985962,0.32738398,0.48791889
1992-12-22,final,67.347787,160.0019,0.41251623,0.99318459,51.829237,79.064442,0.32115663,0.48149361
1992-12-23,final,67.102876,161.8761,0.40535465,0.99253235,51.256185,79.067282,0.31370033,0.47455455
1992-12-24,final,66.878170,163.9279,0.39799618,0.99205931,50.957448,78.898468,0.30792148,0.46600345
1992-12-25,final,65.963894,166.1011,0.38661775,0.98967648,49.946062,78.057513,0.29770519,0.45374759
1992-12-26,final,65.554130,167.8994,0.37928020,0.98809555,49.501558,77.673977,0.29182361,0.44531077
1992-12-27,final,64.982795,169.8043,0.37116300,0.98504834,48.848940,77.164012,0.28463549,0.43649210
1992-12-28,final,65.898400,169.9728,0.37629711,0.98120705,49.711778,78.119455,0.28960229,0.44175253
