date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1985-10-01,final,6.459503,134.0820,0.04262759,0.36751801,2.072293,9.771890,0.01386339,0.06434483
1985-10-02,final,5.413999,137.0330,0.03480996,0.30734265,1.455855,8.402436,0.00959652,0.05384635
1985-10-03,final,4.720589,137.9808,0.02975471,0.26618845,1.069426,7.477253,0.00695074,0.04697194
1985-10-04,final,3.361371,139.3272,0.02074171,0.19184856,0.657985,5.402454,0.00426210,0.03318398
1985-10-05,final,2.875384,134.7849,0.01749669,0.16258832,0.497211,4.670927,0.00323563,0.02826392
1985-10-06,final,2.088621,129.7748,0.01241340,0.11863558,0.245091,3.480504,0.00162504,0.02055872
1985-10-07,final,2.378246,126.0018,0.01520020,0.14492905,0.158024,4.054535,0.00121722,0.02575748
1985-10-08,final,5.686362,134.9194,0.03820652,0.32423437,1.558694,8.802790,0.01106261,0.05870044
1985-10-09,final,10.136730,138.0197,0.06669597,0.51717312,6.139372,13.154773,0.04075746,0.08627980
1985-10-10,final,7.729320,138.8032,0.04896068,0.41416309,3.940335,10.590040,0.02559818,0.06659959
1985-10-11,final,7.101549,142.6249,0.04484065,0.37331655,2.979248,10.213926,0.01936552,0.06407462
1985-10-12,final,7.731252,144.3332,0.04825565,0.38026391,2.337058,11.803921,0.01524110,0.07318195
1985-10-13,final,7.882764,142.0402,0.04904281,0.38996387,3.322833,11.325556,0.02204024,0.06943001
1985-10-14,final,10.932420,145.7422,0.06979197,0.50122601,4.628511,15.691933,0.03052770,0.09943687
1985-10-15,final,10.559627,145.3470,0.06652660,0.48036315,4.027657,15.491328,0.02640967,0.09681526
1985-10-16,final,9.451645,146.5613,0.05773915,0.42570001,3.002659,14.320692,0.01946653,0.08663535
1985-10-17,final,8.147148,147.3341,0.04830724,0.36853544,2.012868,12.778588,0.01301749,0.07495135
1985-10-18,final,7.420520,144.9519,0.04363236,0.34213767,1.366181,11.991605,0.00891951,0.06984090
1985-10-19,final,6.541803,144.6614,0.03739667,0.29550440,0.952826,10.761535,0.00625678,0.06090758
1985-10-20,final,5.592491,143.0136,0.03097784,0.24729391,0.662237,9.314880,0.00431445,0.05110896
1985-10-21,final,4.767123,139.5137,0.02571119,0.20897647,0.466763,8.013937,0.00324221,0.04267548
1985-10-22,final,4.143372,136.9045,0.02204380,0.18139093,0.356052,7.002835,0.00256823,0.03674805
1985-10-23,final,5.157151,143.6362,0.02794048,0.23654989,1.167582,8.169315,0.00714238,0.04364325
1985-10-24,final,4.722056,141.4327,0.02514061,0.21317370,0.879907,7.622916,0.00537949,0.04006045
1985-10-25,final,4.058192,139.2738,0.02120515,0.18092678,0.622929,6.651849,0.00409619,0.03412257
1985-10-26,final,3.336362,135.4733,0.01705980,0.14769467,0.404283,5.550110,0.00271446,0.02789066
1985-10-27,final,2.834892,132.7352,0.01419526,0.12566611,0.296794,4.751181,0.00200554,0.02339861
1985-10-28,final,2.399633,126.7018,0.01189053,0.10824988,0.204970,4.056624,0.00142640,0.01979104
1985-10-29,final,2.116724,125.3270,0.01037364,0.09564611,0.157478,3.595975,0.00108539,0.01738636
1985-10-30,final,2.144471,127.6571,0.01085886,0.09955696,0.133481,3.662788,0.00092026,0.01836260
1985-10-31,final,2.146075,127.0436,0.01093385,0.10048040,0.169577,3.638350,0.00125353,0.01824258
1985-11-01,final,6.781468,149.6855,0.04133352,0.37727149,3.312402,9.400646,0.02088529,0.05677213
1985-11-02,final,6.761179,150.6657,0.04098357,0.37618469,3.269261,9.397610,0.02049059,0.05645597
1985-11-03,final,6.367267,149.1938,0.03835565,0.35161748,2.697446,9.138017,0.01691123,0.05454639
1985-11-04,final,5.461497,149.1689,0.03221902,0.29656826,2.009354,8.067898,0.01247188,0.04712829
