date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1986-10-01,0.00325738,0.08398754,0.084692,0.00051874,0.036801,0.117541,0.00022383,0.00072103
1986-10-02,0.00079570,0.06068128,0.020688,0.00011712,0.007479,0.029749,0.00003618,0.00017265
1986-10-03,0.01256294,0.07605569,0.326636,0.00187174,0.127507,0.463225,0.00071489,0.00266525
1986-10-04,0.02892415,0.09223972,0.752028,0.00489146,0.157239,1.160011,0.00099295,0.00756556
1986-10-05,0.00698231,0.07693572,0.181540,0.00117947,0.038375,0.279742,0.00024229,0.00182230
1986-10-06,0.00152946,0.06551398,0.039766,0.00024108,0.008878,0.060952,0.00005166,0.00037101
1986-10-07,0.00039350,0.03553922,0.010231,0.00005384,0.001420,0.016275,0.00000682,0.00008609
1986-10-08,0.00007143,0.01256350,0.001857,0.00000777,0.000041,0.003103,0.00000002,0.00001309
1986-10-09,0.00022030,0.02006670,0.005728,0.00002242,0.000415,0.009372,0.00000084,0.00003722
1986-10-10,0.00134000,0.02285907,0.034840,0.00012838,0.009223,0.052411,0.00002004,0.00020270
1986-10-11,0.09146880,0.14120688,2.378189,0.01478094,0.907681,3.386855,0.00478604,0.02163674
1986-10-12,0.26192795,0.17288170,6.844148,0.04549698,3.406346,9.202239,0.02253075,0.06125020
1986-10-13,0.25447037,0.17362846,6.669500,0.04436251,2.746164,9.360635,0.01830772,0.06223427
1986-10-14,0.14630024,0.17322707,3.808739,0.02529247,0.996985,5.737407,0.00664655,0.03808228
1986-10-15,0.04396070,0.17286379,1.142978,0.00757585,0.259620,1.748900,0.00172824,0.01158690
1986-10-16,0.01083677,0.15616114,0.281756,0.00183557,0.054887,0.437372,0.00033393,0.00286560
1986-10-17,0.00262977,0.10353586,0.068374,0.00041343,0.010083,0.108358,0.00004502,0.00066613
1986-10-18,0.00061927,0.05829958,0.016101,0.00008693,0.000920,0.026515,0.00000179,0.00014532
1986-10-19,0.00134717,0.03419974,0.035026,0.00019269,0.000025,0.059035,0.00000000,0.00032486
1986-10-20,0.01973220,0.08050765,0.513037,0.00276674,0.139225,0.769446,0.00047738,0.00433708
1986-10-21,0.02795987,0.12512925,0.726956,0.00465748,0.122980,1.141242,0.00077506,0.00732055
1986-10-22,0.07999295,0.13255138,2.079817,0.01322557,0.385216,3.242195,0.00225190,0.02075275
1986-10-23,0.06654446,0.11813147,1.730156,0.01087954,0.341775,2.682488,0.00201164,0.01696231
1986-10-24,0.03340963,0.12080234,0.868650,0.00555987,0.158558,1.355724,0.00091714,0.00874446
1986-10-25,0.01284042,0.11134286,0.333851,0.00212357,0.054441,0.525507,0.00030597,0.00337031
1986-10-26,0.00546539,0.08299870,0.142100,0.00088757,0.016120,0.228514,0.00007887,0.00144228
1986-10-27,0.00209139,0.05701318,0.054376,0.00032111,0.004535,0.088563,0.00002158,0.00052656
1986-10-28,0.00117670,0.04011402,0.030594,0.00017728,0.001633,0.050459,0.00000685,0.00029417
1986-10-29,0.00046965,0.03109320,0.012211,0.00006984,0.000634,0.020152,0.00000242,0.00011609
1986-10-30,0.00015610,0.02359741,0.004059,0.00001957,0.000108,0.006769,0.00000012,0.00003290
1986-10-31,0.07518839,0.10221351,1.954898,0.01096531,1.290520,2.410615,0.00754659,0.01331031
1986-11-01,0.37092190,0.16847746,9.666246,0.06374290,5.957152,12.210426,0.03854543,0.08102661
1986-11-02,0.47463873,0.17486346,12.829228,0.08452529,6.757724,16.993856,0.04450172,0.11197867
1986-11-03,0.31390468,0.17217843,8.329459,0.05446185,3.411844,11.702599,0.02250220,0.07638395
1986-11-04,0.23630067,0.17252667,6.291414,0.04087124,2.185299,9.107923,0.01452776,0.05894103
1986-11-05,0.15295805,0.17060444,4.036479,0.02599179,1.126499,6.032522,0.00748869,0.03868362
1986-11-06,0.08935725,0.17038692,2.323288,0.01499071,0.545147,3.542969,0.00361145,0.02279608
1986-11-07,0.21840178,0.17204059,5.678470,0.03724169,3.670742,7.055631,0.02446648,0.04600459
1986-11-08,0.31982276,0.17204393,8.315524,0.05470506,5.482939,10.258479,0.03655277,0.06715626
