date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2021-10-01,0.00994925,0.09853539,0.258680,0.00159663,0.088395,0.375484,0.00050938,0.00234241
2021-10-02,0.00510358,0.08225002,0.132693,0.00081110,0.036679,0.198552,0.00021709,0.00121855
2021-10-03,0.00065413,0.04881766,0.017007,0.00008751,0.002848,0.026720,0.00001153,0.00013963
2021-10-04,0.00002588,0.00709877,0.000673,0.00000157,0.000019,0.001121,0.00000000,0.00000264
2021-10-05,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2021-10-06,0.00015854,0.00722632,0.004122,0.00001013,0.001500,0.005920,0.00000240,0.00001543
2021-10-07,0.00007331,0.00906261,0.001906,0.00000807,0.000584,0.002813,0.00000158,0.00001252
2021-10-08,0.00000611,0.00179971,0.000159,0.00000041,0.000000,0.000268,0.00000000,0.00000069
2021-10-09,0.00073934,0.02128282,0.019223,0.00009639,0.002461,0.030720,0.00000708,0.00015764
2021-10-10,0.00225071,0.09045700,0.058518,0.00034619,0.008054,0.093133,0.00003976,0.00055638
2021-10-11,0.00092270,0.04059483,0.023990,0.00013081,0.002640,0.038635,0.00001204,0.00021227
2021-10-12,0.02182497,0.11240991,0.567449,0.00307002,0.364498,0.706659,0.00156057,0.00410540
2021-10-13,0.11187866,0.16310519,2.908845,0.01936360,2.036168,3.507441,0.01353280,0.02336312
2021-10-14,0.11410150,0.16754002,2.966639,0.01975154,1.752102,3.799727,0.01162957,0.02532265
2021-10-15,0.14633010,0.16927275,3.804582,0.02534004,2.256322,4.866581,0.01500047,0.03243227
2021-10-16,0.08959715,0.16560759,2.329526,0.01550667,1.050900,3.206574,0.00697117,0.02136143
2021-10-17,0.02137403,0.14240621,0.555725,0.00363124,0.256052,0.761279,0.00167773,0.00497121
2021-10-18,0.00440974,0.10444590,0.114653,0.00071549,0.049391,0.159419,0.00030057,0.00100010
2021-10-19,0.01392828,0.11995515,0.362135,0.00223046,0.254040,0.436281,0.00144114,0.00277188
2021-10-20,0.02460360,0.12257915,0.639694,0.00414686,0.442154,0.775192,0.00282745,0.00505189
2021-10-21,0.00936643,0.11019024,0.243527,0.00156487,0.160256,0.300646,0.00102986,0.00193186
2021-10-22,0.00327427,0.09523320,0.085131,0.00052293,0.050058,0.109189,0.00030337,0.00067352
2021-10-23,0.00089056,0.07271762,0.023155,0.00013321,0.012653,0.030358,0.00006518,0.00017988
2021-10-24,0.01552582,0.11228778,0.403671,0.00260251,0.234562,0.519668,0.00141229,0.00341893
2021-10-25,0.01005439,0.08686501,0.261414,0.00163612,0.121971,0.357062,0.00069807,0.00227957
2021-10-26,0.01233941,0.10559220,0.320825,0.00170425,0.279397,0.349241,0.00127650,0.00199766
2021-10-27,0.08274996,0.15246222,2.151499,0.01426722,1.560014,2.557217,0.01028950,0.01699565
2021-10-28,0.07116640,0.15069589,1.850326,0.01223305,0.900681,2.501717,0.00593079,0.01655596
2021-10-29,0.03135153,0.13683785,0.815140,0.00529773,0.343924,1.138361,0.00222042,0.00740855
2021-10-30,0.00945611,0.12283926,0.245859,0.00158106,0.104679,0.342699,0.00066350,0.00221044
2021-10-31,0.00323477,0.10425639,0.084104,0.00053659,0.035158,0.117678,0.00022082,0.00075318
2021-11-01,0.01127033,0.11297444,0.293029,0.00193386,0.210880,0.349376,0.00138429,0.00231083
2021-11-02,0.04294827,0.12633125,1.116655,0.00733315,0.753401,1.365822,0.00481696,0.00905907
2021-11-03,0.07785021,0.11617718,2.024105,0.01332087,1.243019,2.559876,0.00800979,0.01696389
2021-11-04,0.03371269,0.10443879,0.876530,0.00575959,0.516193,1.123696,0.00332823,0.00742733
2021-11-05,0.01255198,0.10229506,0.326351,0.00214332,0.186176,0.422502,0.00120233,0.00278877
2021-11-06,0.00459615,0.08421723,0.119500,0.00076996,0.065189,0.156753,0.00041455,0.00101375
2021-11-07,0.00150025,0.07037387,0.039006,0.00024180,0.019536,0.052362,0.00011719,0.00032727
2021-11-08,0.00056061,0.05580308,0.014576,0.00008176,0.008129,0.018998,0.00003678,0.00011261
2021-11-09,0.00029037,0.04698794,0.007550,0.00003475,0.004518,0.009629,0.00001390,0.00004905
2021-11-10,0.05400080,0.14692124,1.404021,0.00923579,0.964800,1.705295,0.00618054,0.01133148
2021-11-11,0.07999365,0.13424778,2.079835,0.01374348,1.084034,2.762885,0.00707982,0.01831428
2021-11-12,0.10855526,0.14465314,2.822437,0.01875606,1.299746,3.866896,0.00859415,0.02572642
2021-11-13,0.07658020,0.13391094,1.991085,0.01321905,0.767836,2.830149,0.00506034,0.01881535
2021-11-14,0.04165119,0.12806557,1.082931,0.00718079,0.364049,1.576034,0.00239541,0.01046322
2021-11-15,0.02043660,0.11691216,0.531352,0.00348969,0.167507,0.780924,0.00109074,0.00513520
2021-11-16,0.00981593,0.10044522,0.255214,0.00161425,0.068054,0.383593,0.00043470,0.00242334
2021-11-17,0.01257917,0.10100549,0.327058,0.00214626,0.115839,0.471940,0.00075571,0.00310009
2021-11-18,0.01439268,0.09567348,0.374210,0.00240768,0.145157,0.531323,0.00090908,0.00343560
2021-11-19,0.01438306,0.10995181,0.373959,0.00236162,0.130448,0.540991,0.00078856,0.00344063
2021-11-20,0.02099666,0.12372377,0.545913,0.00354473,0.236288,0.758294,0.00147579,0.00496388
