date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2017-10-01,0.00984010,0.09163547,0.255843,0.00154272,0.232019,0.272184,0.00130893,0.00170309
2017-10-02,0.08711491,0.10224915,2.264988,0.01492156,1.484129,2.800603,0.00957964,0.01858574
2017-10-03,0.08339973,0.09151794,2.168393,0.01440570,1.745854,2.458225,0.01154766,0.01636612
2017-10-04,0.01592717,0.08393522,0.414106,0.00273838,0.340521,0.464581,0.00223960,0.00308050
2017-10-05,0.00135744,0.05707874,0.035293,0.00021651,0.027851,0.040398,0.00016622,0.00025101
2017-10-06,0.00012633,0.02812764,0.003285,0.00001681,0.002735,0.003662,0.00001302,0.00001940
2017-10-07,0.00001696,0.01241005,0.000441,0.00000131,0.000010,0.000737,0.00000001,0.00000220
2017-10-08,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2017-10-09,0.05989646,0.14171020,1.557308,0.00956591,1.060173,1.898308,0.00659227,0.01160562
2017-10-10,0.08981486,0.15596330,2.335186,0.01545074,1.334882,3.021325,0.00879766,0.02001429
2017-10-11,0.02013839,0.15031838,0.523598,0.00345826,0.313394,0.667783,0.00205171,0.00442305
2017-10-12,0.00387814,0.12244535,0.100832,0.00064482,0.058499,0.129868,0.00036411,0.00083737
2017-10-13,0.00052016,0.04788254,0.013524,0.00007291,0.008535,0.016946,0.00004366,0.00009298
2017-10-14,0.00125771,0.03518332,0.032701,0.00015930,0.030869,0.033957,0.00014117,0.00017173
2017-10-15,0.00319467,0.03748276,0.083061,0.00051456,0.073217,0.089814,0.00047246,0.00054344
2017-10-16,0.00099601,0.03087354,0.025896,0.00015889,0.023870,0.027286,0.00015152,0.00016395
2017-10-17,0.00024794,0.02209058,0.006447,0.00003620,0.006302,0.006546,0.00003521,0.00003687
2017-10-18,0.00002995,0.00432415,0.000779,0.00000252,0.000684,0.000844,0.00000235,0.00000263
2017-10-19,0.00000119,0.00031848,0.000031,0.00000002,0.000000,0.000052,0.00000000,0.00000004
2017-10-20,0.00000004,0.00080432,0.000001,0.00000000,0.000000,0.000001,0.00000000,0.00000000
2017-10-21,0.03234304,0.11826503,0.840919,0.00490565,0.470342,1.095109,0.00271349,0.00640932
2017-10-22,0.03401359,0.12484139,0.884353,0.00578140,0.376364,1.232799,0.00241330,0.00809168
2017-10-23,0.01292723,0.11603123,0.336108,0.00218094,0.121949,0.483006,0.00078096,0.00314123
2017-10-24,0.00501004,0.09695503,0.130261,0.00080117,0.037745,0.193720,0.00023273,0.00119108
2017-10-25,0.00154794,0.07501739,0.040246,0.00023896,0.011067,0.060261,0.00006385,0.00035907
2017-10-26,0.00064557,0.04970240,0.016785,0.00009544,0.006559,0.023799,0.00003313,0.00013818
2017-10-27,0.00558506,0.08913970,0.145211,0.00086411,0.052459,0.208833,0.00026268,0.00127665
2017-10-28,0.00330232,0.08361518,0.085860,0.00049406,0.028841,0.124971,0.00012647,0.00074620
2017-10-29,0.00114942,0.04587604,0.029885,0.00015614,0.007871,0.044985,0.00002745,0.00024441
2017-10-30,0.00070806,0.06402275,0.018410,0.00010289,0.008353,0.025307,0.00004497,0.00014262
2017-10-31,0.02735799,0.13733917,0.711308,0.00451646,0.286098,1.002972,0.00165594,0.00647857
2017-11-01,0.02700539,0.13357931,0.702140,0.00452999,0.231977,1.024639,0.00142067,0.00666276
2017-11-02,0.01246683,0.13723618,0.324138,0.00210905,0.084714,0.488365,0.00052341,0.00319668
2017-11-03,0.00601338,0.12132394,0.156348,0.00098586,0.046123,0.231954,0.00027590,0.00147284
2017-11-04,0.00483966,0.12273554,0.125831,0.00078458,0.039302,0.185184,0.00020838,0.00117981
2017-11-05,0.03885204,0.13478981,1.010153,0.00663358,0.666235,1.246057,0.00431591,0.00822334
2017-11-06,0.06279311,0.13313057,1.632621,0.01081583,0.981937,2.078945,0.00643170,0.01382303
2017-11-07,0.09309402,0.15614673,2.420445,0.01597056,1.388014,3.128620,0.00896028,0.02077912
2017-11-08,0.13012783,0.15550953,3.383324,0.02243037,1.891420,4.406666,0.01237677,0.02932643
2017-11-09,0.09597471,0.15039360,2.495343,0.01650626,1.329185,3.295245,0.00863933,0.02190242
2017-11-10,0.06082588,0.14830199,1.581473,0.01047841,0.766967,2.140167,0.00501259,0.01422758
2017-11-11,0.03407704,0.13979370,0.886003,0.00587192,0.391378,1.225281,0.00256431,0.00814070
2017-11-12,0.02638945,0.13132328,0.686126,0.00453934,0.273940,0.968857,0.00180402,0.00641559
2017-11-13,0.01696054,0.11642461,0.440974,0.00288312,0.152297,0.638986,0.00099335,0.00417937
2017-11-14,0.00841891,0.09635310,0.218892,0.00134838,0.062998,0.325824,0.00038123,0.00201177
