date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2013-10-01,0.00000001,0.00000226,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2013-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2013-10-03,0.00001114,0.00036622,0.000290,0.00000008,0.000712,0.000000,0.00000019,0.00000000
2013-10-04,0.09736776,0.12389803,2.531562,0.01593282,2.914801,2.268686,0.01884217,0.01393721
2013-10-05,0.15848467,0.13781727,4.120601,0.02737814,3.603955,4.474985,0.02402263,0.02967978
2013-10-06,0.09105549,0.11382102,2.367443,0.01562401,1.349665,3.065568,0.00899270,0.02017262
2013-10-07,0.01865572,0.10077971,0.485049,0.00315755,0.295850,0.614826,0.00196394,0.00397629
2013-10-08,0.00272933,0.07171983,0.070963,0.00044823,0.046184,0.087959,0.00028409,0.00056082
2013-10-09,0.00036580,0.04507544,0.009511,0.00005331,0.006086,0.011860,0.00003137,0.00006835
2013-10-10,0.01628370,0.06678431,0.423376,0.00198703,0.249100,0.542918,0.00093402,0.00270932
2013-10-11,0.08544315,0.14136477,2.221522,0.01441778,0.893423,3.132505,0.00545516,0.02056552
2013-10-12,0.05739362,0.12959724,1.492234,0.00957944,0.409067,2.235211,0.00249727,0.01443731
2013-10-13,0.01709520,0.12755980,0.444475,0.00283089,0.112531,0.672166,0.00069427,0.00429646
2013-10-14,0.04051846,0.11499714,1.053480,0.00664356,0.695778,1.298839,0.00410950,0.00838175
2013-10-15,0.08167195,0.13172299,2.123471,0.01395698,1.010691,2.886760,0.00657743,0.01901885
2013-10-16,0.10047406,0.15690018,2.612325,0.01720556,1.411827,3.435783,0.00928666,0.02263737
2013-10-17,0.07142343,0.14786033,1.857009,0.01214682,0.797097,2.584035,0.00522972,0.01689146
2013-10-18,0.07127444,0.14829405,1.853135,0.01226956,0.591087,2.718813,0.00387255,0.01802931
2013-10-19,0.06973032,0.14125233,1.812988,0.01204386,0.500354,2.713364,0.00330624,0.01803725
2013-10-20,0.04728901,0.13202174,1.229514,0.00816310,0.253391,1.899067,0.00165970,0.01262399
2013-10-21,0.04705934,0.12439494,1.223543,0.00812091,0.273587,1.875146,0.00177678,0.01247255
2013-10-22,0.02810596,0.11007012,0.730755,0.00478017,0.122883,1.147713,0.00079274,0.00751526
2013-10-23,0.00918623,0.08129604,0.238842,0.00145752,0.034112,0.379272,0.00017752,0.00233551
2013-10-24,0.00257960,0.04632894,0.067069,0.00038803,0.008388,0.107321,0.00004166,0.00062561
2013-10-25,0.00078881,0.03157050,0.020509,0.00011635,0.002152,0.033101,0.00001123,0.00018845
2013-10-26,0.00080105,0.03225993,0.020827,0.00010537,0.000531,0.034749,0.00000183,0.00017640
2013-10-27,0.00028497,0.02010514,0.007409,0.00003467,0.000005,0.012488,0.00000000,0.00005845
2013-10-28,0.00021220,0.01821332,0.005517,0.00002378,0.000036,0.009277,0.00000010,0.00004002
2013-10-29,0.01337636,0.08115623,0.347785,0.00147531,0.294730,0.384177,0.00109060,0.00173920
2013-10-30,0.11737129,0.16501658,3.051654,0.02008906,1.589507,4.054584,0.01015391,0.02690388
2013-10-31,0.16797517,0.16861037,4.367354,0.02888757,1.933370,6.036898,0.01241377,0.04018745
2013-11-01,0.18399149,0.16783201,4.783779,0.03166826,1.528159,7.016907,0.00996238,0.04655697
2013-11-02,0.15523077,0.16540099,4.036000,0.02675698,0.906547,6.182586,0.00595287,0.04102714
2013-11-03,0.07877079,0.15577690,2.048041,0.01349617,0.399739,3.178661,0.00261608,0.02095915
2013-11-04,0.06890561,0.14075948,1.791546,0.01168165,0.383663,2.757255,0.00251033,0.01797253
2013-11-05,0.15451045,0.16481312,4.017272,0.02624938,2.147092,5.300085,0.01353201,0.03497262
2013-11-06,0.17030613,0.15621619,4.427959,0.02890220,2.299169,5.888161,0.01469837,0.03864503
2013-11-07,0.14068046,0.15512501,3.657692,0.02393489,1.659137,5.028561,0.01075960,0.03297223
2013-11-08,0.07905736,0.15408993,2.055491,0.01344479,0.883656,2.859288,0.00577747,0.01870404
2013-11-09,0.04677859,0.14908668,1.216243,0.00788557,0.450880,1.741229,0.00296479,0.01126088
2013-11-10,0.02256564,0.14020870,0.586707,0.00379104,0.208738,0.845966,0.00136112,0.00545779
2013-11-11,0.01125107,0.12329827,0.292528,0.00185951,0.094997,0.428021,0.00059526,0.00272671
2013-11-12,0.00555098,0.10199981,0.144325,0.00090281,0.041772,0.214670,0.00024770,0.00135217
2013-11-13,0.00270637,0.07944208,0.070366,0.00043506,0.018632,0.105851,0.00010260,0.00066310
2013-11-14,0.00233137,0.07276688,0.060616,0.00037910,0.017225,0.090379,0.00009891,0.00057130
2013-11-15,0.00369240,0.06992643,0.096002,0.00047867,0.026886,0.143412,0.00011155,0.00073048
2013-11-16,0.07511483,0.13974595,1.952986,0.01256733,0.592378,2.886268,0.00342094,0.01884111
2013-11-17,0.21927221,0.15963212,5.701077,0.03753186,2.200684,8.102103,0.01414464,0.05357387
2013-11-18,0.21589936,0.15304476,5.613383,0.03691129,1.631182,8.344896,0.01053120,0.05500619
2013-11-19,0.14869809,0.15205171,3.866150,0.02549367,0.949264,5.866931,0.00617678,0.03874371
2013-11-20,0.13241622,0.15134657,3.442822,0.02276662,0.755387,5.286214,0.00494047,0.03499412
2013-11-21,0.18058287,0.16823467,4.695155,0.03113851,1.618078,6.805815,0.01054482,0.04526434
2013-11-22,0.33112448,0.17287314,8.633521,0.05743137,4.673513,11.349810,0.03098427,0.07557224
2013-11-23,0.48412975,0.17527625,12.913637,0.08568656,8.423320,15.993682,0.05607366,0.10599895
2013-11-24,0.51594407,0.17986256,14.515656,0.09547825,9.159330,18.189722,0.06057327,0.11942063
2013-11-25,0.56079117,0.18209361,16.141598,0.10543757,10.045311,20.323226,0.06618850,0.13235968
2013-11-26,0.53161497,0.18145193,15.433707,0.09960911,8.833456,19.961019,0.05759810,0.12842573
2013-11-27,0.46220456,0.17920568,13.403748,0.08537778,6.445831,18.176394,0.04164955,0.11537230
2013-11-28,0.37181547,0.17762043,10.908649,0.06829039,4.435938,15.348477,0.02855773,0.09554422
2013-11-29,0.30778093,0.17631819,9.106879,0.05609930,3.013732,13.286353,0.01947040,0.08122417
2013-11-30,0.27049460,0.17534618,8.045862,0.04883010,2.115399,12.113746,0.01363585,0.07297090
2013-12-01,0.24487986,0.17450892,7.300403,0.04372874,1.523591,11.262893,0.00979592,0.06700429
2013-12-02,0.23910637,0.17356403,7.079031,0.04212135,1.230416,11.090773,0.00791195,0.06558662
2013-12-03,0.25149012,0.17147101,7.339488,0.04354117,1.605252,11.272774,0.01046992,0.06622574
2013-12-04,0.43736547,0.17770862,12.923552,0.08021606,6.779828,17.137719,0.04491164,0.10443242
2013-12-05,0.54143154,0.18305263,16.493357,0.10318204,9.441878,21.330180,0.06256487,0.13104258
2013-12-06,0.55555833,0.18423469,17.103563,0.10663835,9.634635,22.226726,0.06375054,0.13605640
