date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2013-10-01,final,0.401092,121.3364,0.00273950,0.02739497,0.071158,0.650196,0.00052734,0.00440970
2013-10-02,final,0.161862,114.9138,0.00113637,0.01136370,0.015641,0.272260,0.00012748,0.00189810
2013-10-03,final,0.073440,109.2013,0.00053509,0.00535092,0.004079,0.125808,0.00003403,0.00091340
2013-10-04,final,5.850710,136.5470,0.04087853,0.38782106,6.207315,5.581470,0.04121824,0.04062204
2013-10-05,final,8.055642,138.2225,0.05376789,0.45327201,8.325537,7.851869,0.05418656,0.05345179
2013-10-06,final,7.684061,139.8489,0.04982872,0.43284809,7.812472,7.587108,0.04944074,0.05012165
2013-10-07,final,5.873293,141.1442,0.03697389,0.34836776,5.906044,5.848566,0.03611433,0.03762286
2013-10-08,final,3.396528,139.7540,0.02100031,0.20950893,3.300684,3.468892,0.01976677,0.02193165
2013-10-09,final,1.706430,136.2398,0.01056617,0.10566166,1.415210,1.926304,0.00845971,0.01215656
2013-10-10,final,1.170046,136.2695,0.00745281,0.07452813,0.660928,1.554434,0.00399139,0.01006622
2013-10-11,final,7.296302,149.7560,0.04809340,0.43032379,3.510475,10.154637,0.02277355,0.06721014
2013-10-12,final,7.702239,147.3687,0.04966547,0.43888353,3.328674,11.004323,0.02130312,0.07107931
2013-10-13,final,6.654211,148.1564,0.04182768,0.38160517,2.408002,9.860139,0.01526593,0.06188205
2013-10-14,final,6.855665,141.9788,0.04498274,0.37885720,1.895549,10.600600,0.01232842,0.06963706
2013-10-15,final,8.810992,145.0366,0.05713217,0.44569699,3.033580,13.172995,0.01993104,0.08521938
2013-10-16,final,10.788792,148.1662,0.07121992,0.55918680,4.272254,15.708841,0.02827476,0.10364394
2013-10-17,final,10.580737,149.7422,0.06842833,0.54086450,3.985929,15.559881,0.02601206,0.10045302
2013-10-18,final,11.675046,147.8759,0.07736349,0.57247289,4.553220,17.052093,0.03033302,0.11287195
2013-10-19,final,11.636226,150.0377,0.07531830,0.56868665,4.524124,17.005932,0.02965285,0.10979615
2013-10-20,final,10.771050,151.5796,0.06801562,0.52570536,3.672849,16.130261,0.02372852,0.10145280
2013-10-21,final,10.846394,151.4911,0.06761707,0.50993203,3.454059,16.427678,0.02215258,0.10194320
2013-10-22,final,10.151409,151.5620,0.06205934,0.47751819,2.846137,15.666960,0.01800727,0.09531907
2013-10-23,final,8.554567,151.6320,0.05069501,0.41096809,1.998316,13.504601,0.01251868,0.07951850
2013-10-24,final,6.894176,149.3608,0.03978097,0.34289878,1.314007,11.107258,0.00820320,0.06362248
2013-10-25,final,5.749894,147.1678,0.03273971,0.29424898,0.888969,9.419940,0.00554769,0.05326995
2013-10-26,final,5.263590,144.5716,0.03006118,0.27021468,0.634172,8.758846,0.00415876,0.04961776
2013-10-27,final,4.419256,140.6271,0.02495015,0.22847690,0.447917,7.417655,0.00304102,0.04149175
2013-10-28,final,3.924634,138.8468,0.02175613,0.20091019,0.343714,6.628264,0.00231564,0.03643388
2013-10-29,final,3.664825,140.8412,0.02009296,0.18677884,0.334191,6.179485,0.00227297,0.03354723
2013-10-30,final,8.942272,145.8929,0.05855138,0.47348750,3.160290,13.307725,0.02191449,0.08621259
2013-10-31,final,10.635455,149.3522,0.06904496,0.53204415,4.571003,15.214175,0.03045479,0.09818090
2013-11-01,final,11.900779,148.9213,0.07814026,0.55237625,5.327527,16.863647,0.03533108,0.11046160
2013-11-02,final,11.830657,149.5507,0.07666535,0.53806312,5.009543,16.980664,0.03279417,0.10978852
2013-11-03,final,10.852740,151.2338,0.06803092,0.49689391,4.169975,15.898291,0.02680050,0.09916030
2013-11-04,final,11.260643,151.3587,0.07066854,0.49439371,4.398781,16.441415,0.02826140,0.10268635
2013-11-05,final,14.903192,144.9792,0.10082501,0.63083681,7.098441,20.795855,0.04855645,0.14028829
2013-11-06,final,15.436494,150.1360,0.10164224,0.64652225,7.485514,21.439561,0.04960578,0.14093027
2013-11-07,final,15.381799,150.8501,0.10058723,0.63763666,7.392669,21.413669,0.04878389,0.13969924
2013-11-08,final,14.640401,152.8311,0.09313459,0.60350694,6.670708,20.657596,0.04319107,0.13084244
2013-11-09,final,13.669460,154.8828,0.08439378,0.55803895,5.594597,19.766060,0.03545941,0.12133969
2013-11-10,final,12.548667,156.8487,0.07492537,0.50970273,4.546325,18.590511,0.02822372,0.11018557
2013-11-11,final,11.525008,157.3304,0.06674653,0.46628619,3.629975,17.485833,0.02211049,0.10044717
2013-11-12,final,10.674686,159.7726,0.06015760,0.43004772,2.927207,16.524108,0.01748913,0.09237272
2013-11-13,final,9.885506,158.7797,0.05431758,0.39717090,2.367412,15.561740,0.01396601,0.08478341
2013-11-14,final,9.578529,157.3123,0.05219254,0.38114928,2.125006,15.206011,0.01259109,0.08209201
2013-11-15,final,9.347787,157.0861,0.05040731,0.37004222,1.928194,14.949651,0.01132695,0.07991336
2013-11-16,final,12.502235,153.0843,0.07487861,0.48624824,3.638557,19.194398,0.02375846,0.11347481
2013-11-17,final,17.820236,150.9677,0.11248763,0.58929329,6.427855,26.421594,0.04168415,0.16594493
2013-11-18,final,17.705589,149.0553,0.11050466,0.57949943,6.183476,26.404895,0.03987669,0.16382945
2013-11-19,final,17.323897,150.5108,0.10604697,0.56258135,5.762397,26.052941,0.03648848,0.15856431
2013-11-20,final,17.717826,151.5515,0.10751495,0.55453356,5.803782,26.713044,0.03637464,0.16122657
2013-11-21,final,20.226285,149.8670,0.12604166,0.63250364,7.916164,29.520545,0.05163984,0.18221574
2013-11-22,final,26.242931,144.6440,0.17313918,0.85619171,13.300774,36.014384,0.09125411,0.23496320
2013-11-23,final,33.574983,145.6302,0.22479850,0.94045664,19.076156,44.521739,0.12977358,0.29654323
2013-11-24,final,36.568937,150.6167,0.23835605,0.95174946,21.988560,47.577262,0.14485495,0.30895028
2013-11-25,final,41.221057,152.8924,0.26685521,0.96190202,26.047738,52.677059,0.17071916,0.33943886
2013-11-26,final,41.421982,156.0338,0.26211828,0.96203844,26.263057,52.867116,0.16864838,0.33268896
2013-11-27,final,41.329085,158.1362,0.25748024,0.96065112,26.166309,52.777128,0.16570025,0.32677503
2013-11-28,final,41.144448,160.8952,0.25162048,0.95706301,25.933173,52.629107,0.16108023,0.31997924
2013-11-29,final,40.916953,164.1769,0.24499990,0.95356185,25.641348,52.450182,0.15538611,0.31265918
2013-11-30,final,40.659976,166.8595,0.23935193,0.94910188,25.270328,52.279309,0.15007334,0.30675813
2013-12-01,final,40.407759,169.4431,0.23409279,0.94436368,24.855830,52.149616,0.14487874,0.30145026
2013-12-02,final,40.465184,171.2356,0.23196408,0.93878890,24.596215,52.446409,0.14157531,0.30020848
2013-12-03,final,40.275285,174.1089,0.22700421,0.93123102,24.145098,52.453732,0.13655424,0.29529481
2013-12-04,final,49.482516,157.1899,0.31536806,0.97602089,32.017444,62.668814,0.21267492,0.39290237
2013-12-05,final,55.676381,150.2937,0.36731104,0.99446017,35.990564,70.539363,0.24241456,0.46160909
2013-12-06,final,55.990817,152.6883,0.36163648,0.99781978,36.264250,70.884566,0.23748173,0.45537451
2013-12-07,final,56.175627,155.1720,0.35782274,0.99663109,36.370072,71.129014,0.23343407,0.45173739
2013-12-08,final,61.655974,148.7866,0.41310367,0.99679039,41.104950,77.172196,0.27307463,0.51882694
2013-12-09,final,62.484594,152.9201,0.40855420,0.99597184,41.700293,78.176943,0.27072289,0.51261817
2013-12-10,final,62.463291,154.5957,0.40420063,0.99542692,41.641649,78.183833,0.26739986,0.50748653
2013-12-11,final,62.493676,155.9388,0.40030684,0.99477473,41.585121,78.279837,0.26500383,0.50246192
2013-12-12,final,62.391551,157.8514,0.39367651,0.99413873,41.463120,78.192719,0.26148431,0.49348291
2013-12-13,final,62.204992,160.3231,0.38548010,0.99059281,41.233649,78.038558,0.25657648,0.48280357
2013-12-14,final,62.168479,162.3430,0.37946127,0.98828569,41.132741,78.050665,0.25320515,0.47478585
2013-12-15,final,62.104051,164.3261,0.37354252,0.98702982,41.045226,78.003667,0.24996072,0.46684798
2013-12-16,final,61.871064,166.9376,0.36543285,0.98228284,40.720417,77.840007,0.24455526,0.45669659
2013-12-17,final,61.539369,170.1852,0.35593454,0.97622891,40.285812,77.586010,0.23762191,0.44526171
2013-12-18,final,61.238683,173.5561,0.34686429,0.97145720,39.900483,77.349230,0.23088619,0.43442888
2013-12-19,final,61.000405,177.0987,0.33844972,0.96551482,39.599295,77.158450,0.22458875,0.42441586
2013-12-20,final,61.712313,178.5945,0.33992868,0.96132337,40.181890,77.967990,0.22653329,0.42554330
2013-12-21,final,63.167905,178.1944,0.34951483,0.96009310,41.183085,79.766657,0.23329855,0.43725924
2013-12-22,final,64.613035,174.4605,0.36304481,0.96755451,42.583587,81.245482,0.24628686,0.45119819
2013-12-23,final,65.556132,173.8257,0.37103239,0.96964661,43.178047,82.451803,0.25051729,0.46202246
2013-12-24,final,65.909545,175.8330,0.36880893,0.96707109,43.343499,82.947128,0.24854261,0.45961116
2013-12-25,final,67.058434,177.3413,0.37229315,0.96660107,44.114859,84.381055,0.25111122,0.46378668
2013-12-26,final,66.908032,179.0436,0.36706008,0.96516476,43.972706,84.224424,0.24795287,0.45698718
2013-12-27,final,66.719504,181.1364,0.36128916,0.96196027,43.742321,84.067500,0.24384129,0.44996345
2013-12-28,final,66.500593,184.0243,0.35417498,0.95775012,43.429887,83.919199,0.23822888,0.44171541
2013-12-29,final,68.028840,181.4062,0.36581553,0.96346783,44.104627,86.091853,0.24177573,0.45946677
2013-12-30,final,68.226198,182.2702,0.36417149,0.96407959,44.252420,86.326633,0.24108490,0.45710306
2013-12-31,final,68.183656,184.0882,0.36005388,0.96197517,44.140380,86.336561,0.23811659,0.45211771
2014-01-01,final,70.028453,183.8247,0.37348956,0.95895883,45.333351,88.673493,0.24522571,0.47033001
2014-01-02,final,70.557222,185.6160,0.37294659,0.96275937,45.659081,89.355559,0.24445401,0.46995973
2014-01-03,final,70.318997,188.0812,0.36640708,0.95911266,45.330194,89.185786,0.23949570,0.46222639
2014-01-04,final,71.211128,188.6002,0.37141896,0.95559921,46.110795,90.162122,0.24493981,0.46691194
2014-01-05,final,74.879054,180.0717,0.40937527,0.98130975,48.813909,94.558491,0.26993019,0.51465765
2014-01-06,final,75.332308,180.5227,0.41363788,0.97919966,48.938443,95.259931,0.27005222,0.52204644
2014-01-07,final,75.157910,182.6662,0.40781464,0.97622396,48.724634,95.115288,0.26589666,0.51496408
2014-01-08,final,75.434684,184.3569,0.40574377,0.97332571,48.795605,95.547446,0.26426552,0.51256121
2014-01-09,final,76.274691,185.6004,0.40721755,0.97200412,49.642127,96.382535,0.26848903,0.51195892
2014-01-10,final,79.133397,183.8920,0.42761693,0.97080751,51.397241,100.074464,0.27925825,0.53962918
2014-01-11,final,80.856863,184.1615,0.43846158,0.96847825,52.031971,102.619936,0.28227053,0.55638732
2014-01-12,final,80.896259,188.0839,0.42812247,0.96006433,52.023463,102.695499,0.27702560,0.54220206
2014-01-13,final,83.969116,187.1078,0.44981112,0.95718098,53.508615,106.967088,0.28562178,0.57377566
2014-01-14,final,84.529418,189.0037,0.44766472,0.95482523,53.584874,107.892848,0.28267562,0.57223308
2014-01-15,final,84.849628,191.3078,0.44253799,0.95524941,53.561720,108.472301,0.27886737,0.56611089
2014-01-16,final,84.463606,194.4405,0.43208385,0.94832902,53.005504,108.214778,0.27155266,0.55328645
2014-01-17,final,84.150937,196.8910,0.42397094,0.94380774,52.607982,107.966173,0.26612888,0.54314323
2014-01-18,final,83.836434,199.4982,0.41615917,0.93833142,52.167749,107.746597,0.26038547,0.53376983
2014-01-19,final,83.507059,202.3280,0.40827242,0.93199094,51.668043,107.545824,0.25430029,0.52452286
2014-01-20,final,83.055438,205.1639,0.39986582,0.92457326,51.000715,107.257064,0.24751292,0.51489373
2014-01-21,final,82.725295,207.4665,0.39301367,0.91999230,50.549921,107.018014,0.24243798,0.50669978
2014-01-22,final,82.306519,209.4741,0.38643551,0.91358834,50.022338,106.681388,0.23749600,0.49888628
2014-01-23,final,82.517956,207.9580,0.38709532,0.92227834,50.237832,106.889763,0.23920953,0.49875051
2014-01-24,final,82.641654,207.6778,0.38610286,0.92894346,50.348864,107.023022,0.23910249,0.49708956
2014-01-25,final,82.277421,210.3750,0.38023423,0.92163493,49.949082,106.685630,0.23448538,0.49027603
2014-01-26,final,81.760401,213.5180,0.37231365,0.91142008,49.273598,106.288251,0.22792560,0.48132802
2014-01-27,final,81.597463,214.3869,0.36954054,0.90931819,48.945212,106.250228,0.22554913,0.47825545
2014-01-28,final,83.727600,208.0843,0.39232401,0.92174836,49.890222,109.275147,0.23636395,0.51007536
2014-01-29,final,83.400785,211.1590,0.38565876,0.91608926,49.595095,108.924407,0.23159653,0.50197723
2014-01-30,final,87.150198,209.5153,0.41298617,0.90803188,51.633140,113.965920,0.24412307,0.54047943
2014-01-31,final,98.333626,194.6476,0.49904634,0.91900613,58.594359,128.337157,0.29527328,0.65289697
2014-02-01,final,104.377986,188.5343,0.54044568,0.94053972,62.537805,135.967727,0.32156572,0.70570215
2014-02-02,final,105.537680,187.7079,0.54357841,0.95725338,63.604499,137.197636,0.32714919,0.70698455
2014-02-03,final,105.553547,189.5853,0.53792049,0.95484111,63.545821,137.269786,0.32398567,0.69944335
2014-02-04,final,107.368154,185.2521,0.55482106,0.97658978,65.181294,139.219640,0.33954474,0.71735677
2014-02-05,final,109.959199,181.2019,0.57966718,0.98593094,67.455139,142.050176,0.36122229,0.74459518
2014-02-06,final,110.214935,182.6115,0.57659148,0.98534854,67.592771,142.395081,0.35957108,0.74044397
2014-02-07,final,111.798372,181.9601,0.58803001,0.98460380,68.738843,144.308733,0.36755546,0.75449043
2014-02-08,final,114.065174,182.8158,0.59757577,0.98279836,70.361238,147.062069,0.37457852,0.76594085
2014-02-09,final,118.338594,184.7995,0.61563943,0.97378810,72.250677,153.135417,0.37822348,0.79489076
2014-02-10,final,121.728520,190.0461,0.61539452,0.95784268,73.819145,157.900561,0.37436947,0.79737076
2014-02-11,final,124.525900,193.1361,0.61703787,0.95805728,75.175147,161.786196,0.37343095,0.80096345
2014-02-12,final,124.265181,196.9436,0.60192291,0.95287810,74.770534,161.634118,0.36408174,0.78149530
2014-02-13,final,124.594094,200.5808,0.59162462,0.94571589,74.404748,162.487536,0.35506596,0.77022870
2014-02-14,final,124.823033,206.7530,0.57397723,0.92415562,72.728444,164.154951,0.33360422,0.75546117
2014-02-15,final,124.257110,212.6248,0.55299966,0.90734477,70.900037,164.542216,0.31359356,0.73375358
2014-02-16,final,121.991215,219.0189,0.52180965,0.88827195,67.309884,163.276148,0.28615434,0.69973168
2014-02-17,final,120.936897,223.4366,0.50366827,0.87709287,64.247607,163.737860,0.26448313,0.68425536
2014-02-18,final,120.009754,227.1971,0.49001218,0.86951772,63.136116,162.949900,0.25380193,0.66835320
2014-02-19,final,118.860972,229.8016,0.47640319,0.86240694,61.519609,162.154255,0.24197089,0.65340185
2014-02-20,final,121.384805,229.2004,0.49227278,0.86638267,62.239682,166.039945,0.24625847,0.67801597
2014-02-21,final,121.325372,228.8880,0.49195676,0.86462042,61.927846,166.171079,0.24433025,0.67891717
2014-02-22,final,121.258292,229.7256,0.48927679,0.86136845,61.528259,166.355044,0.24126732,0.67652635
2014-02-23,final,121.974163,229.7295,0.49220447,0.86086745,61.534436,167.606742,0.24105850,0.68182211
2014-02-24,final,121.248455,232.3078,0.48205402,0.85323809,60.379307,167.205251,0.23242495,0.67052638
2014-02-25,final,120.076825,234.0747,0.46959530,0.84241910,58.520631,166.552346,0.22094102,0.65733169
2014-02-26,final,120.142056,233.9748,0.46875591,0.83531010,57.468179,167.461438,0.21806226,0.65803204
2014-02-27,final,119.265407,237.6196,0.45729758,0.82614310,56.113779,166.945496,0.20832879,0.64527142
2014-02-28,final,122.964750,235.5190,0.47945949,0.83221751,58.348685,171.750503,0.22307841,0.67302969
2014-03-01,final,124.336055,234.8512,0.48416680,0.82754284,58.450591,174.080217,0.22216921,0.68197751
2014-03-02,final,129.651874,227.7822,0.51877178,0.85917639,60.676692,181.728803,0.23996165,0.72927612
2014-03-03,final,131.066591,228.5213,0.52159195,0.89685237,61.473219,183.610259,0.24336906,0.73165292
2014-03-04,final,130.063531,233.0948,0.50729483,0.87838032,59.737434,183.160414,0.22956188,0.71698590
2014-03-05,final,133.156693,228.5477,0.52637061,0.88599608,61.195345,187.488206,0.23976772,0.74275857
2014-03-06,final,132.193183,232.4137,0.51270719,0.87055562,59.719349,186.911629,0.22794981,0.72770176
2014-03-07,final,131.824914,232.9280,0.50454477,0.85306612,58.910512,186.875994,0.22313310,0.71701331
2014-03-08,final,138.875781,225.1378,0.55358641,0.91715462,63.778011,195.575324,0.25569200,0.77849957
2014-03-09,final,138.524964,228.4068,0.54376753,0.90997157,63.085187,195.482726,0.24789101,0.76715716
2014-03-10,final,137.107789,232.3689,0.52735613,0.88333802,60.903211,194.642983,0.23201224,0.75034362
2014-03-11,final,135.746167,235.5435,0.51280029,0.84465764,58.501035,194.066989,0.21700895,0.73612560
2014-03-12,final,137.372454,233.0578,0.52257501,0.86147615,59.733232,195.990818,0.22585245,0.74660341
2014-03-13,final,136.876551,235.1197,0.51488117,0.85107022,59.122830,195.581361,0.22055957,0.73709682
2014-03-14,final,136.044910,237.2677,0.50548797,0.83024263,57.661322,195.225277,0.21142850,0.72750571
2014-03-15,final,135.662864,240.5576,0.49852104,0.81775450,56.276539,195.600308,0.20233945,0.72214100
2014-03-16,final,136.269408,239.4190,0.50079403,0.82404945,56.498621,196.497123,0.20477083,0.72429441
2014-03-17,final,135.323695,240.7826,0.49153803,0.80980463,55.112071,195.884246,0.19715508,0.71380001
2014-03-18,final,135.373698,239.1351,0.49155145,0.79664934,54.540154,196.403806,0.19710417,0.71386200
2014-03-19,final,136.479864,234.9214,0.50070990,0.81750086,55.788255,197.402809,0.20837999,0.72142181
2014-03-20,final,135.982971,235.8091,0.49472365,0.81187716,55.262348,196.927823,0.20511845,0.71337837
2014-03-21,final,134.987384,237.7575,0.48547371,0.79458661,54.110095,196.050520,0.19756890,0.70284462
2014-03-22,final,134.330838,238.1881,0.47890819,0.78390926,53.123009,195.643535,0.19237653,0.69524236
