date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1980-10-01,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-02,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-03,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-04,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-05,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-06,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-07,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-08,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-09,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-10,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-11,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-12,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1980-10-13,final,0.257627,106.1014,0.00196447,0.01964466,0.002755,0.450057,0.00002394,0.00342958
1980-10-14,final,0.257996,107.6729,0.00185987,0.01859871,0.002745,0.450713,0.00002350,0.00324635
1980-10-15,final,2.355385,122.3053,0.01663531,0.16133297,0.358275,3.863222,0.00274964,0.02711913
1980-10-16,final,9.716680,152.7770,0.06418793,0.52222256,7.195573,11.620140,0.04415416,0.07931362
1980-10-17,final,16.134010,153.1154,0.10658516,0.70760834,12.892991,18.581011,0.08189236,0.12522846
1980-10-18,final,17.165767,151.3339,0.11167269,0.68343801,12.239304,20.885294,0.07664507,0.13811889
1980-10-19,final,15.191925,151.1285,0.09709308,0.63198066,9.163248,19.743635,0.05637600,0.12783488
1980-10-20,final,13.833558,152.8620,0.08523386,0.58986405,7.370514,18.713220,0.04410696,0.11628508
1980-10-21,final,10.822583,151.1935,0.06498973,0.50000312,4.386527,15.681867,0.02626705,0.09422573
1980-10-22,final,9.619202,152.7141,0.05597609,0.45349742,3.303089,14.387928,0.01937151,0.08361289
1980-10-23,final,9.015654,158.0363,0.05206579,0.43316457,2.660690,13.813714,0.01569764,0.07952409
1980-10-24,final,9.131210,156.8391,0.05289216,0.44357369,2.815264,13.899810,0.01678085,0.08015654
1980-10-25,final,8.815018,157.6322,0.05031473,0.42832321,2.595691,13.510669,0.01531153,0.07674248
1980-10-26,final,7.909025,158.0685,0.04411119,0.38721557,2.069923,12.317603,0.01211472,0.06826885
1980-10-27,final,12.339723,155.4578,0.07700818,0.61135600,7.137123,16.267736,0.04692759,0.09971932
1980-10-28,final,17.047229,153.9941,0.11005336,0.79159326,10.790207,21.771340,0.07026825,0.14009150
1980-10-29,final,16.997490,155.4485,0.10853112,0.78462007,10.556925,21.860180,0.06812628,0.13903716
1980-10-30,final,16.334740,157.7960,0.10211901,0.75268206,9.608577,21.413057,0.06109484,0.13309266
1980-10-31,final,14.293595,161.0282,0.08640403,0.66771782,7.524580,19.404266,0.04722363,0.11598561
1980-11-01,final,12.350600,163.6609,0.07236284,0.57585059,5.548909,17.485942,0.03446394,0.10097687
1980-11-02,final,10.431464,165.4559,0.05936152,0.48801323,3.934116,15.337026,0.02422915,0.08588680
1980-11-03,final,9.011774,166.4257,0.04994879,0.41880938,2.701737,13.775913,0.01653987,0.07517285
1980-11-04,final,8.065675,166.9018,0.04374937,0.37313131,1.953641,12.680320,0.01191678,0.06778329
1980-11-05,final,6.583291,165.4660,0.03481626,0.30777304,1.238882,10.618372,0.00752710,0.05541985
1980-11-06,final,5.179799,161.7645,0.02678817,0.24699812,0.757602,8.518600,0.00465569,0.04349841
1980-11-07,final,4.149745,156.0690,0.02109412,0.20003026,0.451942,6.941622,0.00295423,0.03478991
1980-11-08,final,3.303874,146.6176,0.01667914,0.16184667,0.272614,5.592505,0.00189349,0.02784244
1980-11-09,final,3.036905,143.9608,0.01522164,0.14959838,0.228564,5.157230,0.00159252,0.02551176
1980-11-10,final,2.557206,143.0393,0.01264939,0.12528169,0.179200,4.352624,0.00128009,0.02123333
1980-11-11,final,2.078871,138.1581,0.01031236,0.10305205,0.124420,3.554500,0.00089210,0.01742476
1980-11-12,final,1.707007,136.2338,0.00847926,0.08479256,0.095001,2.924088,0.00068853,0.01436133
1980-11-13,final,4.221299,136.4519,0.02712206,0.26006267,1.429592,6.329066,0.00972034,0.04026053
1980-11-14,final,9.610653,148.1401,0.06569244,0.58810535,5.284162,12.877196,0.03529548,0.08864244
1980-11-15,final,11.363897,150.2941,0.07636107,0.66022120,6.555832,14.994031,0.04343715,0.10121895
1980-11-16,final,11.464376,150.7233,0.07640002,0.66599146,6.789292,14.994111,0.04520005,0.09995629
1980-11-17,final,12.152970,148.4663,0.08151766,0.69352485,7.063647,15.995458,0.04687122,0.10767606
1980-11-18,final,11.835503,149.8449,0.07821160,0.67762568,6.685767,15.723604,0.04406093,0.10399569
1980-11-19,final,11.611938,150.0288,0.07636365,0.66763911,6.504476,15.468120,0.04275749,0.10173663
1980-11-20,final,10.954752,150.5266,0.07174548,0.63725935,5.903755,14.768303,0.03872425,0.09667683
1980-11-21,final,10.597986,149.3442,0.06925526,0.62026483,5.614116,14.360856,0.03697894,0.09362420
1980-11-22,final,10.398776,150.0482,0.06755792,0.60957649,5.463770,14.124753,0.03573083,0.09158768
1980-11-23,final,11.605265,149.3657,0.07709859,0.65888702,6.648124,15.347954,0.04447167,0.10173222
1980-11-24,final,15.368297,143.0675,0.10842979,0.81857842,10.571467,18.989950,0.07232958,0.13568581
1980-11-25,final,20.324149,147.2607,0.13874546,0.90591247,14.880918,24.433840,0.09954475,0.16834238
1980-11-26,final,20.222857,148.9918,0.13577354,0.89986283,14.510850,24.535478,0.09658038,0.16536474
1980-11-27,final,20.063406,150.4209,0.13338309,0.88918049,14.305158,24.410939,0.09515711,0.16224407
1980-11-28,final,19.724165,151.6830,0.12981090,0.87813027,13.750989,24.233971,0.09029049,0.15964919
1980-11-29,final,18.755853,154.4458,0.12063871,0.84923306,12.515956,23.467036,0.08015615,0.15120343
1980-11-30,final,17.674031,157.9930,0.11052791,0.81168680,11.101596,22.636283,0.06933671,0.14162767
1980-12-01,final,17.128552,160.3721,0.10541603,0.79214952,10.432597,22.184063,0.06407712,0.13662732
1980-12-02,final,17.766369,160.3971,0.10995539,0.80200969,10.667588,23.126018,0.06556305,0.14347205
1980-12-03,final,17.108559,162.3560,0.10426642,0.77463929,9.840811,22.595779,0.05956623,0.13801550
1980-12-04,final,16.037107,165.4761,0.09530547,0.72853743,8.407621,21.797442,0.04998145,0.12952554
1980-12-05,final,15.447259,167.2041,0.09060468,0.69989354,7.617180,21.359044,0.04489666,0.12511467
1980-12-06,final,18.987348,159.8011,0.11886354,0.76434653,10.436615,25.443234,0.06546618,0.15917907
1980-12-07,final,22.023575,155.4620,0.14295790,0.81551468,13.067400,28.785574,0.08448528,0.18710530
