date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2000-10-01,final,0.057089,106.5060,0.00038437,0.00384369,0.023883,0.082160,0.00014975,0.00056151
2000-10-02,final,0.017262,102.9941,0.00012633,0.00126330,0.003335,0.027778,0.00002644,0.00020175
2000-10-03,final,0.002352,100.6832,0.00001639,0.00016394,0.000000,0.004127,0.00000000,0.00002877
2000-10-04,final,0.000000,101.6457,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2000-10-05,final,0.109190,108.7136,0.00079772,0.00797717,0.009367,0.184557,0.00006318,0.00135230
2000-10-06,final,0.147012,110.0875,0.00103841,0.01038410,0.082915,0.195405,0.00055209,0.00140559
2000-10-07,final,0.201841,114.0930,0.00141547,0.01415475,0.159333,0.233936,0.00108838,0.00166244
2000-10-08,final,0.507754,116.9209,0.00345987,0.03459866,0.404757,0.585517,0.00270940,0.00402647
2000-10-09,final,0.471863,118.2252,0.00325993,0.03259934,0.300268,0.601418,0.00201371,0.00420084
2000-10-10,final,0.348119,115.2280,0.00245571,0.02455707,0.158242,0.491478,0.00109761,0.00348109
2000-10-11,final,0.487218,114.0420,0.00341287,0.03412868,0.073022,0.799940,0.00056685,0.00556164
2000-10-12,final,1.148858,115.7827,0.00801068,0.07398858,0.156889,1.897805,0.00129677,0.01307975
2000-10-13,final,1.208177,123.7177,0.00834957,0.07815142,0.184119,1.981350,0.00133149,0.01364828
2000-10-14,final,1.420528,124.8704,0.00967066,0.09154408,0.251722,2.302987,0.00183309,0.01558810
2000-10-15,final,1.418218,124.1646,0.00949558,0.09247856,0.278094,2.279023,0.00202202,0.01513819
2000-10-16,final,1.201226,124.0438,0.00791630,0.07843880,0.213575,1.946913,0.00156425,0.01271216
2000-10-17,final,0.982673,122.2521,0.00641038,0.06408127,0.140837,1.618267,0.00107457,0.01043897
2000-10-18,final,0.710317,118.8376,0.00461611,0.04616108,0.083195,1.183800,0.00064514,0.00761423
2000-10-19,final,0.471989,117.0492,0.00305811,0.03058108,0.044097,0.795051,0.00034886,0.00510362
2000-10-20,final,0.343283,114.4348,0.00221344,0.02213441,0.021781,0.586021,0.00017645,0.00375139
2000-10-21,final,0.243562,111.5826,0.00156371,0.01563713,0.011737,0.418592,0.00010374,0.00266600
2000-10-22,final,0.304565,112.3908,0.00201222,0.02012217,0.024947,0.515680,0.00020001,0.00338045
2000-10-23,final,1.178154,122.3968,0.00814782,0.08147821,0.311034,1.832839,0.00223729,0.01261033
2000-10-24,final,4.169166,125.0640,0.02874625,0.24904237,0.574392,6.883255,0.00452257,0.04703536
2000-10-25,final,4.486859,136.4180,0.02979427,0.25279095,0.618739,7.407328,0.00455181,0.04885257
2000-10-26,final,4.291304,134.3763,0.02805913,0.24183784,0.533654,7.128366,0.00403429,0.04619813
2000-10-27,final,3.776286,134.1532,0.02410133,0.21148280,0.400753,6.324846,0.00301981,0.04001808
2000-10-28,final,4.934167,132.3843,0.03273124,0.24441589,0.445064,8.323483,0.00348347,0.05481358
2000-10-29,final,7.800666,135.7894,0.05121633,0.35773760,0.996260,12.938058,0.00728300,0.08438642
2000-10-30,final,7.451726,134.3782,0.04786236,0.34030008,0.853729,12.433278,0.00631839,0.07922846
2000-10-31,final,7.785646,140.5481,0.04992222,0.33290544,1.140560,12.802751,0.00788262,0.08166252
2000-11-01,final,13.981342,148.6299,0.09279983,0.65709714,7.754449,18.682706,0.05131671,0.12411999
2000-11-02,final,16.083468,149.0948,0.10553076,0.70122236,9.351334,21.166294,0.06122843,0.13897945
2000-11-03,final,16.413143,151.5915,0.10701030,0.71848140,9.708592,21.475143,0.06332360,0.13999419
2000-11-04,final,16.390302,152.6635,0.10566854,0.70814777,9.431875,21.643983,0.06105265,0.13935396
2000-11-05,final,17.538389,151.8431,0.11332180,0.71665553,10.318906,22.989168,0.06743735,0.14796500
2000-11-06,final,21.251143,151.4630,0.13849062,0.78300699,13.407326,27.173301,0.08822079,0.17644484
2000-11-07,final,22.077859,150.2582,0.14428685,0.82392837,14.487515,27.808641,0.09602303,0.18072650
2000-11-08,final,22.010318,151.7488,0.14272740,0.81774509,14.402383,27.754382,0.09480307,0.17891073
2000-11-09,final,22.198645,151.9763,0.14372722,0.81502112,14.756945,27.817200,0.09734622,0.17874533
2000-11-10,final,22.942789,152.2202,0.14826299,0.81666591,15.770456,28.357970,0.10425924,0.18148625
2000-11-11,final,29.141656,145.1117,0.19959555,0.88747613,21.385130,34.997907,0.14407390,0.24151494
2000-11-12,final,31.351948,146.7744,0.21191704,0.92993804,23.190610,37.513837,0.15575747,0.25431806
2000-11-13,final,31.761650,149.5489,0.21121209,0.93180365,23.385371,38.085821,0.15573616,0.25309695
2000-11-14,final,31.581147,151.2467,0.20756990,0.92605839,23.158515,37.940315,0.15311907,0.24868081
2000-11-15,final,32.548237,148.4949,0.21875964,0.92286454,24.454494,38.659092,0.16822329,0.25691506
2000-11-16,final,34.214018,150.2226,0.22680464,0.92149880,25.492347,40.798964,0.17001035,0.26968488
2000-11-17,final,34.281465,151.7978,0.22418069,0.92068776,25.500338,40.911300,0.16830548,0.26636701
2000-11-18,final,34.940866,149.2580,0.23067137,0.93975570,26.046113,41.656490,0.17298286,0.27422675
2000-11-19,final,34.763075,152.3544,0.22572668,0.93050201,25.864828,41.481338,0.16992513,0.26785738
2000-11-20,final,34.548891,153.8583,0.22170491,0.92541063,25.678216,41.246336,0.16713210,0.26290791
2000-11-21,final,34.344742,155.5918,0.21746308,0.92040842,25.483287,41.035225,0.16369147,0.25806116
2000-11-22,final,33.960954,158.0084,0.21125189,0.90887531,24.966057,40.752189,0.15746712,0.25185992
2000-11-23,final,34.304845,159.8000,0.21081076,0.89964847,25.145221,41.220449,0.15627072,0.25198902
2000-11-24,final,34.360595,161.4331,0.20854247,0.89701794,25.178426,41.293222,0.15433142,0.24947234
2000-11-25,final,34.267833,162.1804,0.20682498,0.88932154,24.993779,41.269834,0.15205934,0.24817356
2000-11-26,final,34.121153,163.1677,0.20423268,0.88518226,24.826153,41.138968,0.14985630,0.24528738
2000-11-27,final,33.983682,164.3798,0.20166810,0.87514938,24.580244,41.083370,0.14698638,0.24295333
2000-11-28,final,34.739156,165.0938,0.20594328,0.86223157,24.739963,42.288644,0.14686460,0.25054825
2000-11-29,final,34.597163,166.9143,0.20260001,0.84819964,24.318816,42.357414,0.14238568,0.24806241
2000-11-30,final,34.271305,169.6894,0.19710279,0.83173845,23.716190,42.240519,0.13628387,0.24302165
2000-12-01,final,34.033843,171.3075,0.19375554,0.81537852,23.115789,42.277078,0.13114574,0.24102654
2000-12-02,final,33.819933,172.7086,0.19061287,0.80957688,22.856811,42.097196,0.12844500,0.23755021
2000-12-03,final,33.490289,174.6270,0.18636352,0.79950176,22.424433,41.845117,0.12456870,0.23301921
2000-12-04,final,33.058317,176.2487,0.18153415,0.78418396,21.839209,41.528851,0.11967874,0.22823559
2000-12-05,final,32.753905,178.0318,0.17773153,0.77408238,21.460160,41.280791,0.11621330,0.22417839
2000-12-06,final,33.450932,176.4420,0.18240465,0.78862862,21.750879,42.284584,0.11799350,0.23103569
2000-12-07,final,33.124856,178.3298,0.17833387,0.77617090,21.380180,41.992200,0.11459746,0.22645548
2000-12-08,final,32.795100,180.5802,0.17403905,0.76465557,20.932972,41.751122,0.11047459,0.22203083
2000-12-09,final,34.274190,175.9462,0.18587055,0.77372150,21.755271,43.726095,0.11680713,0.23801410
2000-12-10,final,34.652412,175.8496,0.18721886,0.76440020,21.699825,44.431739,0.11521434,0.24158297
2000-12-11,final,41.411518,162.3020,0.24466018,0.83876228,27.286773,52.075837,0.15744916,0.31050535
2000-12-12,final,41.699577,163.7490,0.24592180,0.83269786,27.352747,52.531573,0.15737799,0.31277323
2000-12-13,final,44.399579,159.9077,0.26949234,0.85130619,29.733529,55.472588,0.17772967,0.33877404
2000-12-14,final,45.471184,160.3937,0.27635451,0.84757701,30.321426,56.909397,0.18130811,0.34811546
2000-12-15,final,46.575565,161.2852,0.28108358,0.84456772,31.081163,58.273988,0.18494157,0.35367172
2000-12-16,final,50.668184,158.8283,0.31233404,0.85813703,33.743788,63.446267,0.20431758,0.39388751
2000-12-17,final,50.452517,160.3552,0.30633568,0.85317370,33.561922,63.205079,0.20080871,0.38600956
2000-12-18,final,51.595014,160.4188,0.31387785,0.84871728,33.955581,64.912956,0.20244021,0.39801434
2000-12-19,final,51.621407,161.4454,0.31118737,0.84485080,33.857486,65.033339,0.20011956,0.39504464
2000-12-20,final,51.960812,162.1055,0.31143979,0.83996300,33.880079,65.611940,0.19886399,0.39643561
2000-12-21,final,52.158733,163.2392,0.30932587,0.84007580,33.988402,65.877509,0.19777543,0.39354753
2000-12-22,final,52.126313,164.6866,0.30514815,0.83740486,33.935106,65.860850,0.19553714,0.38790551
2000-12-23,final,52.516551,166.0250,0.30422430,0.83173555,34.001178,66.495837,0.19370301,0.38766895
2000-12-24,final,52.395541,168.0003,0.29842590,0.82768545,33.865141,66.386173,0.19018434,0.38014932
2000-12-25,final,53.974740,166.4364,0.30989266,0.83152191,35.589359,67.855881,0.20387473,0.38993722
2000-12-26,final,56.379005,163.2944,0.32595697,0.90836165,37.996936,70.257645,0.21967239,0.40620285
2000-12-27,final,56.278558,166.6282,0.32028267,0.89933326,37.897095,70.156740,0.21604856,0.39898042
