date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2016-10-01,final,0.000603,101.4145,0.00000404,0.00004037,0.000000,0.001058,0.00000000,0.00000708
2016-10-02,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2016-10-03,final,0.184510,105.2277,0.00136730,0.01367298,0.008350,0.317513,0.00007871,0.00234019
2016-10-04,final,0.366394,121.7684,0.00248673,0.02486733,0.079506,0.582998,0.00051675,0.00397409
2016-10-05,final,0.433322,118.6423,0.00294889,0.02948886,0.119869,0.669982,0.00082395,0.00455323
2016-10-06,final,2.022274,127.8967,0.01495998,0.14959985,0.456105,3.204747,0.00327229,0.02378430
2016-10-07,final,2.480544,130.5285,0.01676076,0.16760758,0.608948,3.893618,0.00433296,0.02614387
2016-10-08,final,2.108847,129.8444,0.01413384,0.14133844,0.469647,3.346459,0.00335148,0.02227463
2016-10-09,final,1.373593,128.0035,0.00920897,0.09208967,0.260478,2.214006,0.00187357,0.01474726
2016-10-10,final,0.842965,125.5396,0.00565514,0.05655139,0.114292,1.393120,0.00084486,0.00928695
2016-10-11,final,0.563783,121.8178,0.00382637,0.03826374,0.047747,0.953396,0.00036773,0.00643769
2016-10-12,final,0.682496,118.0590,0.00465756,0.04657558,0.029124,1.175799,0.00024281,0.00799073
2016-10-13,final,0.470528,113.6872,0.00327139,0.03271389,0.018241,0.812009,0.00015529,0.00562407
2016-10-14,final,0.314185,111.5197,0.00217860,0.02178600,0.004049,0.548340,0.00003672,0.00379574
2016-10-15,final,0.173100,107.2807,0.00123092,0.01230923,0.001353,0.302772,0.00001182,0.00215135
2016-10-16,final,0.088120,105.7965,0.00062532,0.00625322,0.000000,0.154652,0.00000000,0.00109745
2016-10-17,final,0.049752,104.3499,0.00035686,0.00356858,0.000000,0.087315,0.00000000,0.00062629
2016-10-18,final,0.521288,112.0465,0.00346061,0.03460608,0.128650,0.817733,0.00090351,0.00539124
2016-10-19,final,1.018817,120.7052,0.00699855,0.06998552,0.265717,1.587415,0.00192806,0.01082683
2016-10-20,final,1.053942,117.8256,0.00709155,0.07091555,0.278429,1.639461,0.00200576,0.01093138
2016-10-21,final,0.965816,116.0687,0.00648191,0.06481912,0.242427,1.511981,0.00173613,0.01006502
2016-10-22,final,0.716229,116.1272,0.00479209,0.04792093,0.165637,1.131931,0.00118580,0.00751488
2016-10-23,final,0.424594,114.7273,0.00285900,0.02858997,0.083473,0.682143,0.00061697,0.00455175
2016-10-24,final,0.232080,112.9548,0.00157223,0.01572233,0.040464,0.376752,0.00030081,0.00253217
2016-10-25,final,0.182049,111.5905,0.00129194,0.01291939,0.020261,0.304201,0.00016771,0.00214074
2016-10-26,final,0.145552,110.1350,0.00104409,0.01044089,0.009451,0.248309,0.00008113,0.00177113
2016-10-27,final,0.088543,107.2948,0.00064264,0.00642637,0.001353,0.154373,0.00001168,0.00111902
2016-10-28,final,0.043723,105.1469,0.00032605,0.00326050,0.001353,0.075712,0.00001168,0.00056340
2016-10-29,final,0.026014,103.4387,0.00020211,0.00202107,0.001353,0.044633,0.00001267,0.00034514
2016-10-30,final,0.009490,101.5959,0.00007350,0.00073503,0.000000,0.016655,0.00000000,0.00012900
2016-10-31,final,0.005327,101.0643,0.00004199,0.00041988,0.000000,0.009349,0.00000000,0.00007369
2016-11-01,final,0.239383,110.0806,0.00166317,0.01663174,0.336900,0.165756,0.00230296,0.00118013
2016-11-02,final,0.676870,117.3852,0.00482063,0.04820629,0.351664,0.922403,0.00241242,0.00663885
2016-11-03,final,0.579506,115.1455,0.00396088,0.03960878,0.277696,0.807375,0.00189745,0.00551878
2016-11-04,final,0.452102,116.3253,0.00308433,0.03084332,0.202381,0.640644,0.00137911,0.00437179
2016-11-05,final,0.673940,117.2089,0.00489742,0.04897422,0.137665,1.078833,0.00097317,0.00786027
2016-11-06,final,0.762683,120.7170,0.00525674,0.05256744,0.101709,1.261725,0.00073050,0.00867411
2016-11-07,final,0.627581,118.2681,0.00436655,0.04366550,0.063051,1.053807,0.00046108,0.00731521
2016-11-08,final,0.511937,115.5764,0.00358929,0.03589292,0.033405,0.873234,0.00027270,0.00609335
2016-11-09,final,0.407922,114.5778,0.00285785,0.02857855,0.023252,0.698350,0.00019721,0.00486667
2016-11-10,final,0.303624,113.4893,0.00213183,0.02131827,0.018503,0.518893,0.00015896,0.00362136
2016-11-11,final,0.233111,113.5634,0.00163438,0.01634378,0.006824,0.403960,0.00005708,0.00282525
2016-11-12,final,0.191261,110.2956,0.00134006,0.01340061,0.002745,0.333592,0.00002342,0.00233414
2016-11-13,final,0.166778,110.1189,0.00116434,0.01164340,0.002745,0.290625,0.00002342,0.00202575
2016-11-14,final,0.161546,110.0475,0.00112825,0.01128252,0.002745,0.281443,0.00002334,0.00196247
2016-11-15,final,0.130410,108.4982,0.00091466,0.00914656,0.002745,0.226799,0.00002334,0.00158761
2016-11-16,final,0.097206,107.8654,0.00068390,0.00683903,0.001353,0.169575,0.00001173,0.00119140
2016-11-17,final,0.151840,124.1100,0.00102543,0.01025434,0.031494,0.242703,0.00022272,0.00163149
2016-11-18,final,5.211465,143.2481,0.03658733,0.36570197,4.252731,5.935319,0.02787228,0.04316728
2016-11-19,final,5.128425,147.2514,0.03428497,0.34284971,4.203381,5.826842,0.02714507,0.03967567
2016-11-20,final,4.799881,148.9074,0.03148777,0.31487774,3.907175,5.473882,0.02511045,0.03630272
2016-11-21,final,4.772528,149.3163,0.03149511,0.31495113,3.433206,5.783729,0.02208684,0.03859845
2016-11-22,final,10.415307,150.0120,0.06993386,0.60665373,8.344768,11.978584,0.05501663,0.08119651
2016-11-23,final,11.555752,152.0948,0.07588495,0.65676881,9.034325,13.459453,0.05866075,0.08888938
2016-11-24,final,13.019477,148.9174,0.08760715,0.68980747,10.522482,14.904733,0.06952933,0.10125607
2016-11-25,final,12.883596,150.9084,0.08454122,0.68086068,10.391322,14.765287,0.06766823,0.09728050
2016-11-26,final,12.629384,151.7317,0.08224974,0.67128842,10.172995,14.483982,0.06575625,0.09470249
2016-11-27,final,15.447034,150.9454,0.10330682,0.75499701,12.310366,17.815249,0.07948994,0.12128879
2016-11-28,final,20.529162,150.9843,0.13803579,0.80545206,16.583681,23.508038,0.10835672,0.16044377
2016-11-29,final,23.330468,149.0415,0.15881129,0.82101002,19.442454,26.265957,0.12931442,0.18108170
2016-11-30,final,23.732789,151.1878,0.15789441,0.82328060,19.666469,26.802900,0.12947528,0.17935112
2016-12-01,final,23.700836,152.1497,0.15632836,0.81992185,19.652703,26.757215,0.12895665,0.17699426
2016-12-02,final,23.872653,152.1969,0.15712113,0.82252462,19.856619,26.904797,0.13014535,0.17748811
2016-12-03,final,25.252313,150.9426,0.16683857,0.86045547,20.704101,28.686256,0.13576776,0.19029733
2016-12-04,final,25.190299,152.1040,0.16516781,0.85568247,20.624068,28.637849,0.13424463,0.18851511
2016-12-05,final,25.030590,153.1595,0.16258045,0.84933408,20.466415,28.476587,0.13201479,0.18565782
2016-12-06,final,25.634854,153.3583,0.16639259,0.84675591,20.686196,29.371139,0.13301753,0.19159107
2016-12-07,final,28.838309,142.4353,0.20036677,0.91119513,22.435637,33.672389,0.15035677,0.23812480
2016-12-08,final,29.170691,144.9577,0.19793058,0.91929663,22.663310,34.083827,0.15070196,0.23358864
2016-12-09,final,30.218616,147.9125,0.20262757,0.91262053,23.071726,35.614587,0.15179856,0.24100395
2016-12-10,final,30.517274,153.7584,0.19751403,0.89891816,23.040654,36.162194,0.14767659,0.23514177
2016-12-11,final,35.020818,155.5224,0.22544246,0.88612509,25.714639,42.047073,0.16299341,0.27259210
2016-12-12,final,37.508924,156.4240,0.23929640,0.88862887,26.792845,45.599667,0.16778767,0.29328618
2016-12-13,final,37.644948,158.2413,0.23688407,0.88029996,26.601820,45.982615,0.16416901,0.29178464
2016-12-14,final,37.729238,159.2128,0.23527897,0.87573888,26.461742,46.236307,0.16141038,0.29105047
2016-12-15,final,39.536988,160.6611,0.24535447,0.86290823,26.851408,49.114723,0.16274574,0.30772487
2016-12-16,final,42.277033,163.6697,0.25495539,0.85265149,27.674211,53.302306,0.16189378,0.32521780
2016-12-17,final,59.574620,154.1681,0.37675710,0.92258628,38.040160,75.833347,0.23541750,0.48346987
2016-12-18,final,62.278182,152.5223,0.39427095,0.97617713,40.268078,78.896024,0.25185823,0.50179393
2016-12-19,final,62.224937,156.2899,0.38598014,0.97124410,40.204088,78.850891,0.24584676,0.49178220
2016-12-20,final,61.989824,160.8229,0.37634768,0.96342112,39.927956,78.646747,0.23806472,0.48075265
2016-12-21,final,61.635346,164.7736,0.36559597,0.95505411,39.468450,78.371566,0.23039529,0.46767379
2016-12-22,final,62.371400,166.3694,0.36551784,0.95198157,40.005370,79.257970,0.23116425,0.46695610
2016-12-23,final,71.773774,163.1457,0.42954023,0.97957248,49.084179,88.904638,0.29389263,0.53195548
2016-12-24,final,71.890727,167.8215,0.41625012,0.97205533,48.976122,89.191476,0.28427178,0.51589504
2016-12-25,final,76.959830,168.9381,0.44363849,0.98559700,53.501112,94.671388,0.30608106,0.54749567
2016-12-26,final,79.742579,168.5656,0.46074389,0.98346262,55.900379,97.743670,0.32065831,0.56650987
2016-12-27,final,79.687875,170.4497,0.45412396,0.98255896,55.836560,97.695849,0.31685167,0.55776586
2016-12-28,final,79.593405,172.7260,0.44665598,0.97873087,55.595313,97.712196,0.31148632,0.54871039
2016-12-29,final,79.865899,175.2325,0.44097753,0.97471713,55.494635,98.266438,0.30637682,0.54260237
2016-12-30,final,79.730408,177.7854,0.43282025,0.97262445,55.350863,98.137200,0.30139119,0.53205046
2016-12-31,final,79.558826,180.2174,0.42510173,0.96788591,55.133172,98.000431,0.29645037,0.52223475
2017-01-01,final,80.208322,181.9839,0.42377636,0.96652073,55.802677,98.634820,0.29787422,0.51883369
2017-01-02,final,81.352058,183.6285,0.42579600,0.96400108,57.076642,99.680231,0.30253867,0.51885648
2017-01-03,final,84.959333,180.7528,0.45289830,0.96329816,61.063845,103.000657,0.33273929,0.54361951
2017-01-04,final,86.462414,180.9936,0.46080642,0.96211069,61.891637,105.013589,0.33430086,0.55631935
2017-01-05,final,96.978560,171.0043,0.55160281,0.96703360,69.057331,118.059358,0.39555377,0.66942134
2017-01-06,final,106.491882,157.6731,0.63789720,0.99998067,76.495751,129.139251,0.45986553,0.77231283
2017-01-07,final,106.560028,162.8445,0.62039702,0.99997482,76.573940,129.199814,0.44842109,0.75024052
2017-01-08,final,106.689421,168.5350,0.60492065,0.99871883,76.553359,129.442439,0.43572670,0.73266371
2017-01-09,final,108.594910,175.0141,0.59819269,0.99277818,77.446696,132.112113,0.42735278,0.72717847
2017-01-10,final,118.671560,180.5325,0.63523747,0.96705511,81.879935,146.449593,0.43449243,0.78680192
2017-01-11,final,120.809920,184.9666,0.63036875,0.96272948,82.779327,149.523385,0.42633580,0.78441560
2017-01-12,final,124.948750,188.7817,0.63885402,0.95674311,85.801320,154.505439,0.43231312,0.79479440
2017-01-13,final,128.267772,190.4026,0.64877457,0.95537004,88.908334,157.984527,0.44593541,0.80192010
2017-01-14,final,130.052889,194.3615,0.64244406,0.95266013,89.913197,160.358744,0.43965218,0.79555389
2017-01-15,final,131.860773,196.9236,0.63787468,0.95925939,90.711091,162.929180,0.43463481,0.79132275
2017-01-16,final,135.565376,197.6180,0.65088282,0.99339130,93.969684,166.970525,0.45051860,0.80215974
2017-01-17,final,138.305402,200.0208,0.65611032,0.99684409,96.435512,169.917573,0.46022861,0.80400291
2017-01-18,final,138.248795,204.4030,0.64159296,0.99631412,96.311412,169.911925,0.45134670,0.78523073
2017-01-19,final,138.136707,207.7081,0.63049204,0.99565966,96.163458,169.826915,0.44452495,0.77089899
2017-01-20,final,141.308125,205.1555,0.65233511,0.99578283,99.662783,172.750762,0.47071312,0.78946146
2017-01-21,final,143.935395,204.6862,0.66627599,0.99667952,102.699528,175.068874,0.48884325,0.80023943
2017-01-22,final,147.440453,203.4987,0.68821213,0.99644308,106.530567,178.327813,0.51210855,0.82117204
2017-01-23,final,149.380237,203.8608,0.69712742,0.99591504,108.330141,180.373455,0.51987636,0.83095369
2017-01-24,final,155.183652,202.2488,0.73321323,0.99408501,113.652382,186.540163,0.54796050,0.87308083
2017-01-25,final,157.085123,201.2259,0.74530677,0.99477730,115.820225,188.240519,0.56198385,0.88371734
2017-01-26,final,157.656967,202.0756,0.74480514,0.99494627,116.318581,188.867847,0.56206519,0.88277558
2017-01-27,final,157.794411,203.3601,0.73986981,0.99503131,116.407623,189.041837,0.55864479,0.87669646
2017-01-28,final,157.703009,205.2601,0.73199389,0.99459289,116.281674,188.976518,0.55292353,0.86719374
2017-01-29,final,157.547517,207.7085,0.72227945,0.99379052,116.083467,188.853276,0.54587869,0.85546373
2017-01-30,final,157.279110,211.0023,0.70951896,0.99002872,115.627227,188.726684,0.53586847,0.84062676
2017-01-31,final,156.862496,214.8243,0.69484333,0.98496005,115.002207,188.467419,0.52398173,0.82384549
2017-02-01,final,156.212323,218.9229,0.67864640,0.97945116,114.171958,187.953205,0.51044953,0.80563666
2017-02-02,final,155.647143,222.8451,0.66340774,0.97442027,113.513464,187.458479,0.49807584,0.78823492
2017-02-03,final,156.932795,224.7855,0.66333036,0.97202836,114.154757,189.230627,0.49616304,0.78954331
2017-02-04,final,157.032572,228.3973,0.65341949,0.96843901,113.880324,189.612937,0.48617947,0.77968732
2017-02-05,final,157.036152,232.4868,0.64180249,0.96145961,113.235087,190.106380,0.47268298,0.76948935
2017-02-06,final,156.359039,237.1779,0.62625758,0.95398639,112.149974,189.737310,0.45675063,0.75423696
2017-02-07,final,157.043028,240.0836,0.62151822,0.94821573,111.943603,191.093530,0.44752628,0.75288381
2017-02-08,final,160.429023,241.7492,0.63207826,0.93996365,112.228019,196.821247,0.44064624,0.77661128
2017-02-09,final,159.101682,246.0329,0.61383883,0.93338483,109.052868,196.889020,0.41797475,0.76171810
2017-02-10,final,156.126967,252.5227,0.58372084,0.92192340,104.168806,195.355881,0.38640032,0.73269974
2017-02-11,final,151.864630,256.8445,0.55438833,0.90363529,96.697070,193.516671,0.35173150,0.70739619
2017-02-12,final,155.024469,251.6339,0.57584647,0.90252413,97.517032,198.443141,0.36314752,0.73643624
2017-02-13,final,156.648296,248.4018,0.58069859,0.92074114,97.812263,201.070070,0.36563727,0.74307197
2017-02-14,final,157.892138,249.3391,0.58246110,0.92677927,98.014754,203.100142,0.36428589,0.74718550
2017-02-15,final,157.460788,251.8763,0.57385947,0.92433769,97.448335,202.770770,0.35782164,0.73697012
2017-02-16,final,156.899472,254.6192,0.56462498,0.91599358,96.642902,202.393765,0.34939014,0.72712937
2017-02-17,final,156.088372,257.3886,0.55456829,0.90366289,95.576218,201.775633,0.34073050,0.71601789
2017-02-18,final,155.760807,260.7086,0.54648362,0.89345659,94.683089,201.875075,0.33053473,0.70952711
2017-02-19,final,153.916897,265.1969,0.52920569,0.88221131,91.368862,201.141268,0.31121728,0.69378905
2017-02-20,final,156.313578,261.6526,0.54265697,0.88055735,92.015217,204.859462,0.31810064,0.71219917
2017-02-21,final,155.160076,264.5751,0.53086910,0.87493265,90.180443,204.220327,0.30565401,0.70090868
2017-02-22,final,153.141141,267.4871,0.51529563,0.86418008,86.532400,203.431383,0.28740349,0.68735639
2017-02-23,final,155.606884,260.2587,0.53402448,0.87318858,88.585060,206.209009,0.30873636,0.70411919
2017-02-24,final,159.158470,248.8554,0.57083139,0.89159827,91.618557,210.151758,0.33547513,0.74852764
2017-02-25,final,160.264813,246.3183,0.58431679,0.90261474,92.704400,211.273578,0.34605468,0.76420699
2017-02-26,final,160.656584,245.3934,0.59023096,0.90037522,92.851300,211.850228,0.34830528,0.77288720
2017-02-27,final,160.709155,245.9844,0.58971680,0.89912039,92.868572,211.929452,0.34839540,0.77191678
2017-02-28,final,168.525123,231.8224,0.66090892,0.92670660,100.018228,220.248491,0.40261433,0.85592383
2017-03-01,final,171.005644,227.5413,0.68261732,0.94992304,103.320440,222.108628,0.42328907,0.87841266
2017-03-02,final,170.707328,229.5006,0.67441115,0.94806490,103.057825,221.783357,0.41864837,0.86751452
2017-03-03,final,170.448671,231.6925,0.66612588,0.94484295,102.800091,221.524003,0.41348820,0.85686977
2017-03-04,final,169.866509,234.5198,0.65495700,0.93572664,102.055594,221.064405,0.40450446,0.84405109
2017-03-05,final,168.741296,238.3867,0.63857270,0.91849278,100.338721,220.385901,0.38781165,0.82789972
2017-03-06,final,170.082056,239.9550,0.63927319,0.90239929,100.514315,222.606372,0.38318629,0.83262128
2017-03-07,final,171.331877,238.0659,0.64975544,0.89998063,100.661252,224.688882,0.38484530,0.84976516
2017-03-08,final,171.058355,239.3114,0.64387786,0.89454535,100.159135,224.587952,0.37967420,0.84335417
2017-03-09,final,170.079993,242.8827,0.62902044,0.88012237,98.735202,223.945999,0.36614540,0.82749364
2017-03-10,final,168.479341,247.7378,0.60923142,0.86335469,96.456383,222.857371,0.34722331,0.80705008
2017-03-11,final,166.395959,251.9971,0.58622610,0.85044151,93.467780,221.457439,0.32586812,0.78279890
2017-03-12,final,164.016541,255.7495,0.56489826,0.84222549,89.516884,220.264502,0.30542639,0.76080202
2017-03-13,final,162.573847,258.3141,0.55066869,0.83708091,86.468472,220.034141,0.28891268,0.74829700
2017-03-14,final,160.530603,258.8793,0.53446277,0.83106426,83.403363,218.762415,0.27377273,0.73128626
2017-03-15,final,156.934675,262.8352,0.51018470,0.81494198,78.221803,216.363655,0.25136059,0.70559939
2017-03-16,final,152.604645,268.0159,0.48300117,0.79644193,72.551816,213.045304,0.22703344,0.67625928
2017-03-17,final,148.031939,272.6188,0.45627272,0.77410361,66.832548,209.338264,0.20369843,0.64696875
2017-03-18,final,143.029467,276.8653,0.42959965,0.74625693,61.138883,204.857650,0.18232143,0.61629710
2017-03-19,final,136.860172,281.0123,0.40051488,0.71348545,54.926319,198.721023,0.16070353,0.58157477
2017-03-20,final,131.498600,282.4536,0.37753335,0.68534612,49.750971,193.218850,0.14550055,0.55272035
2017-03-21,final,127.049526,284.6058,0.35592330,0.66413953,45.572775,188.565260,0.13057632,0.52606245
2017-03-22,final,122.477081,286.1329,0.33612712,0.65036215,41.654307,183.499056,0.11784639,0.50093118
2017-03-23,final,118.085343,286.5936,0.31878447,0.63692683,38.129649,178.452666,0.10798239,0.47794207
2017-03-24,final,121.516153,277.9315,0.34835682,0.78996177,41.253393,182.115313,0.13202153,0.51169206
2017-03-25,final,120.965622,275.8307,0.34578711,0.77854387,40.484661,181.729526,0.13233060,0.50694884
2017-03-26,final,120.359420,273.0846,0.34454331,0.75621242,38.628458,182.067086,0.12366486,0.51130867
2017-03-27,final,119.061287,272.4823,0.33721111,0.72618817,36.522168,181.379121,0.11447665,0.50537778
2017-03-28,final,119.566593,268.5972,0.34200917,0.70554215,35.807402,182.805593,0.11369442,0.51438902
2017-03-29,final,124.196014,257.4373,0.37490957,0.80273487,38.477403,188.914393,0.13295008,0.55759132
2017-03-30,final,122.806446,259.3543,0.36474009,0.77100674,36.618105,187.879477,0.12261264,0.54754866
2017-03-31,final,121.255091,262.0126,0.35246679,0.70890665,34.070124,187.080583,0.10828834,0.53682388
2017-04-01,final,125.307087,256.3776,0.38328685,0.81276277,37.193093,191.834004,0.13370461,0.57172386
2017-04-02,final,126.084884,255.5853,0.38721703,0.80939762,37.117142,193.256389,0.13394489,0.57843995
2017-04-03,final,125.594177,251.6281,0.38477921,0.77038968,35.248955,193.805693,0.12407418,0.58161403
2017-04-04,final,128.923682,244.5135,0.41492183,0.81131791,37.100414,198.251136,0.13851434,0.62361215
