date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2008-10-01,final,0.003015,100.5510,0.00002218,0.00022180,0.000000,0.005291,0.00000000,0.00003893
2008-10-02,final,0.001206,100.2050,0.00000986,0.00009861,0.000000,0.002116,0.00000000,0.00001731
2008-10-03,final,0.000603,100.1855,0.00000468,0.00004678,0.000000,0.001058,0.00000000,0.00000821
2008-10-04,final,0.000000,100.9522,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2008-10-05,final,0.872808,110.2533,0.00614402,0.06125138,0.041654,1.500336,0.00038766,0.01049014
2008-10-06,final,0.983750,118.7036,0.00679327,0.06793268,0.064561,1.677746,0.00055781,0.01150110
2008-10-07,final,0.821259,114.7068,0.00573337,0.05733369,0.050710,1.403030,0.00044934,0.00972286
2008-10-08,final,0.522410,113.5295,0.00366531,0.03665311,0.028747,0.895130,0.00025501,0.00624012
2008-10-09,final,0.299147,112.2022,0.00210123,0.02101225,0.012351,0.515681,0.00010877,0.00360555
2008-10-10,final,0.186421,110.6343,0.00130935,0.01309348,0.049056,0.290133,0.00034225,0.00203952
2008-10-11,final,0.228391,114.0888,0.00154358,0.01543575,0.210070,0.242223,0.00138527,0.00166310
2008-10-12,final,3.226762,134.5760,0.02164193,0.20628575,1.056504,4.865327,0.00714379,0.03258816
2008-10-13,final,3.739997,137.5473,0.02493875,0.23997593,1.488265,5.440076,0.00990540,0.03628908
2008-10-14,final,4.314309,142.4671,0.02897657,0.27801551,1.990861,6.068534,0.01325847,0.04084389
2008-10-15,final,5.380773,143.2381,0.03533094,0.33956456,3.320185,6.936537,0.02183636,0.04551949
2008-10-16,final,4.289899,143.3391,0.02772806,0.27377469,2.371744,5.738124,0.01537197,0.03705703
2008-10-17,final,3.031887,142.8011,0.01938645,0.19276655,1.307502,4.333814,0.00843628,0.02765393
2008-10-18,final,1.886518,140.5951,0.01198015,0.11980148,0.634542,2.831772,0.00414244,0.01789769
2008-10-19,final,1.134889,136.9331,0.00720163,0.07201629,0.258929,1.796247,0.00172605,0.01133574
2008-10-20,final,0.765575,131.0176,0.00485268,0.04852684,0.100067,1.268039,0.00070898,0.00798122
2008-10-21,final,0.701517,122.9588,0.00452681,0.04526811,0.037484,1.202869,0.00030640,0.00771326
2008-10-22,final,2.878777,133.5992,0.02036430,0.19781802,1.198019,4.147766,0.00832849,0.02945145
2008-10-23,final,3.256026,132.1037,0.02214172,0.21546801,1.378577,4.673517,0.00937797,0.03177847
2008-10-24,final,3.102567,132.9818,0.02069880,0.20271465,1.285285,4.474633,0.00865198,0.02979426
2008-10-25,final,2.768229,132.4408,0.01840699,0.18073974,1.021088,4.087337,0.00686534,0.02712104
2008-10-26,final,2.050567,130.6034,0.01355449,0.13349667,0.606688,3.140709,0.00410741,0.02068714
2008-10-27,final,1.667555,128.7176,0.01097667,0.10825814,0.394200,2.628951,0.00269676,0.01722808
2008-10-28,final,1.243001,124.7792,0.00818449,0.08105566,0.231343,2.006812,0.00162509,0.01313689
2008-10-29,final,0.889317,122.0977,0.00584083,0.05829152,0.131533,1.461451,0.00094333,0.00953850
2008-10-30,final,0.666156,119.9113,0.00434543,0.04345434,0.073549,1.113579,0.00053613,0.00722149
2008-10-31,final,0.498940,116.7625,0.00321877,0.03218774,0.034558,0.849552,0.00025132,0.00545923
2008-11-01,final,0.367940,114.8524,0.00235930,0.02359305,0.014909,0.634482,0.00011491,0.00405385
