date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2001-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-04,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-05,0.00271129,0.03885445,0.070494,0.00039003,0.075463,0.067085,0.00045113,0.00034811
2001-10-06,0.00089775,0.02179853,0.023341,0.00012944,0.027321,0.020611,0.00017388,0.00009895
2001-10-07,0.00011761,0.01005429,0.003058,0.00001439,0.004064,0.002368,0.00002375,0.00000797
2001-10-08,0.00000762,0.00138563,0.000198,0.00000037,0.000425,0.000042,0.00000089,0.00000002
2001-10-09,0.00953633,0.06125135,0.247945,0.00101206,0.144656,0.318793,0.00056722,0.00131719
2001-10-10,0.02590719,0.12077550,0.673587,0.00440904,0.224406,0.981694,0.00142307,0.00645721
2001-10-11,0.02294356,0.10058097,0.596532,0.00382426,0.132162,0.915058,0.00083037,0.00587786
2001-10-12,0.04687060,0.14705924,1.218636,0.00751136,0.596721,1.645226,0.00324526,0.01043762
2001-10-13,0.05475003,0.15953484,1.423501,0.00938384,0.559471,2.016165,0.00367561,0.01329928
2001-10-14,0.02770887,0.14916876,0.720431,0.00467659,0.166846,1.100151,0.00105918,0.00715788
2001-10-15,0.01433013,0.12313988,0.372583,0.00241190,0.121130,0.545063,0.00074869,0.00355274
2001-10-16,0.00667152,0.09408366,0.173460,0.00113647,0.060831,0.250715,0.00038891,0.00164924
2001-10-17,0.00145865,0.05861015,0.037925,0.00023524,0.012872,0.055110,0.00007768,0.00034331
2001-10-18,0.00037981,0.03296976,0.009875,0.00005452,0.002878,0.014674,0.00001445,0.00008201
2001-10-19,0.00011950,0.01844392,0.003107,0.00001252,0.000903,0.004619,0.00000347,0.00001872
2001-10-20,0.00001154,0.00496482,0.000300,0.00000046,0.000070,0.000457,0.00000005,0.00000075
2001-10-21,0.00000000,0.00050684,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-22,0.00285017,0.04966057,0.074104,0.00042331,0.000063,0.124891,0.00000008,0.00071361
2001-10-23,0.00174078,0.02796636,0.045260,0.00027630,0.000000,0.076306,0.00000000,0.00046582
2001-10-24,0.00219592,0.05780441,0.057094,0.00034579,0.001267,0.095387,0.00000348,0.00058060
2001-10-25,0.00323381,0.05608487,0.084079,0.00050799,0.003645,0.139251,0.00001702,0.00084477
2001-10-26,0.00262650,0.04841161,0.068289,0.00041356,0.001882,0.113839,0.00000744,0.00069213
2001-10-27,0.00113071,0.03972535,0.029398,0.00017491,0.000675,0.049101,0.00000243,0.00029321
2001-10-28,0.00031127,0.02604207,0.008093,0.00004562,0.000000,0.013644,0.00000000,0.00007691
2001-10-29,0.00008447,0.02061045,0.002196,0.00001055,0.000003,0.003700,0.00000000,0.00001778
2001-10-30,0.00002391,0.00556078,0.000622,0.00000267,0.000000,0.001048,0.00000000,0.00000450
2001-10-31,0.00024630,0.00917457,0.006404,0.00001490,0.000040,0.010769,0.00000003,0.00002509
2001-11-01,0.00138355,0.03752151,0.035972,0.00022255,0.000014,0.060637,0.00000002,0.00037518
2001-11-02,0.00099385,0.01308811,0.025840,0.00015376,0.000000,0.043564,0.00000000,0.00025924
2001-11-03,0.00038157,0.01692465,0.009921,0.00006032,0.000006,0.016722,0.00000001,0.00010170
2001-11-04,0.00016204,0.01109972,0.004213,0.00002496,0.000004,0.007100,0.00000000,0.00004208
2001-11-05,0.00005694,0.00555757,0.001480,0.00000898,0.000000,0.002496,0.00000000,0.00001514
2001-11-06,0.00001993,0.00435429,0.000518,0.00000261,0.000000,0.000874,0.00000000,0.00000440
2001-11-07,0.00015612,0.00923941,0.004059,0.00001296,0.000004,0.006841,0.00000000,0.00002186
2001-11-08,0.02141792,0.10023453,0.556866,0.00337158,0.237067,0.776226,0.00132097,0.00477816
2001-11-09,0.02143535,0.10370445,0.557319,0.00368014,0.194120,0.806448,0.00127003,0.00533331
2001-11-10,0.00898862,0.09505961,0.233704,0.00154169,0.070622,0.345567,0.00046136,0.00228272
2001-11-11,0.00479172,0.09323695,0.124585,0.00082206,0.028732,0.190333,0.00018635,0.00125811
2001-11-12,0.00252053,0.07780456,0.065534,0.00041596,0.010681,0.103159,0.00006482,0.00065682
2001-11-13,0.00113782,0.05834506,0.029583,0.00017506,0.003045,0.047787,0.00001438,0.00028528
2001-11-14,0.00074535,0.06295501,0.019379,0.00010696,0.003380,0.030354,0.00001490,0.00017011
2001-11-15,0.00089424,0.05185002,0.023250,0.00009703,0.013937,0.029639,0.00003254,0.00014127
2001-11-16,0.00060182,0.03908963,0.015647,0.00005755,0.011327,0.018611,0.00002347,0.00008093
2001-11-17,0.00046578,0.03060576,0.012110,0.00005219,0.012375,0.011929,0.00004304,0.00005847
2001-11-18,0.00645729,0.06498728,0.167890,0.00077955,0.028798,0.263296,0.00009619,0.00124829
2001-11-19,0.01990078,0.09132625,0.517420,0.00337449,0.218944,0.722154,0.00133901,0.00477069
2001-11-20,0.01352654,0.08663681,0.351690,0.00229339,0.146942,0.492133,0.00091680,0.00323764
2001-11-21,0.01181043,0.09448441,0.307071,0.00197470,0.105885,0.445071,0.00059796,0.00291904
2001-11-22,0.05177166,0.14139881,1.346063,0.00821639,0.659655,1.816891,0.00316020,0.01168458
2001-11-23,0.18650559,0.17078688,4.849145,0.03217125,3.288885,5.919375,0.02170469,0.03935058
2001-11-24,0.24500292,0.17208998,6.370076,0.04236430,4.173950,7.876465,0.02771107,0.05241539
2001-11-25,0.33221763,0.17304544,8.637658,0.05756808,5.917324,10.503618,0.03940906,0.07002390
2001-11-26,0.47436551,0.17343059,12.351419,0.08231922,9.279503,14.458538,0.06186218,0.09635132
2001-11-27,0.50861228,0.17370557,13.291040,0.08852004,10.167109,15.433838,0.06777707,0.10274826
2001-11-28,0.52663177,0.17343780,13.825803,0.09192529,10.530555,16.086113,0.07006912,0.10691710
2001-11-29,0.53490995,0.17384341,14.119248,0.09368843,10.834142,16.372602,0.07205962,0.10852429
