date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2001-10-01,final,0.000000,100.2490,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-02,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-03,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-04,final,0.000000,100.0000,0.00000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
2001-10-05,final,0.274155,113.6599,0.00189010,0.01890100,0.299765,0.254819,0.00199941,0.00180757
2001-10-06,final,0.239881,108.2406,0.00163741,0.01637410,0.252693,0.230208,0.00167665,0.00160778
2001-10-07,final,0.136169,107.3942,0.00094665,0.00946653,0.133628,0.138088,0.00088656,0.00099202
2001-10-08,final,0.075495,108.6804,0.00052942,0.00529419,0.031687,0.108571,0.00020954,0.00077093
2001-10-09,final,0.506910,115.4690,0.00375147,0.03751466,0.145951,0.779437,0.00113671,0.00572563
2001-10-10,final,2.606647,131.8929,0.01739677,0.17162254,1.015821,3.807736,0.00652303,0.02560654
2001-10-11,final,2.543236,133.1156,0.01687261,0.16716038,0.992939,3.713725,0.00642546,0.02476030
2001-10-12,final,4.759577,149.2152,0.03204685,0.30528594,2.473449,6.485625,0.01608119,0.04410107
2001-10-13,final,5.999984,149.9274,0.03962107,0.37674597,3.492684,7.893019,0.02249825,0.05254896
2001-10-14,final,5.454956,148.4020,0.03537003,0.33567129,2.574669,7.629600,0.01650953,0.04960988
2001-10-15,final,4.631685,148.4299,0.02960675,0.28455529,1.809011,6.762831,0.01158867,0.04321057
2001-10-16,final,4.129898,146.9992,0.02608490,0.25231629,1.450354,6.152979,0.00925261,0.03879344
2001-10-17,final,3.087018,144.0191,0.01916844,0.18918491,0.888685,4.746780,0.00563015,0.02938998
2001-10-18,final,2.026203,136.4373,0.01250775,0.12465319,0.451470,3.215141,0.00298593,0.01969681
2001-10-19,final,1.574863,131.1802,0.00966194,0.09661938,0.284789,2.548882,0.00191660,0.01550974
2001-10-20,final,1.206802,125.2985,0.00740482,0.07404815,0.182734,1.979983,0.00126194,0.01204275
2001-10-21,final,0.859094,121.4065,0.00530200,0.05301997,0.106491,1.427316,0.00076241,0.00872943
2001-10-22,final,1.227717,123.3453,0.00808738,0.08087375,0.103134,2.076788,0.00077729,0.01360656
2001-10-23,final,1.280026,119.9483,0.00847984,0.08428688,0.087688,2.180252,0.00068292,0.01436660
2001-10-24,final,1.632058,130.8576,0.01067449,0.10539978,0.125233,2.769726,0.00088137,0.01806839
2001-10-25,final,1.564793,121.2051,0.01041742,0.10299904,0.115090,2.659333,0.00089937,0.01760364
2001-10-26,final,1.475687,121.2904,0.00979714,0.09697851,0.109638,2.507068,0.00085573,0.01654799
2001-10-27,final,1.273276,121.0509,0.00836428,0.08298909,0.085869,2.169779,0.00066717,0.01417568
2001-10-28,final,0.981536,119.8406,0.00640970,0.06407077,0.058846,1.678176,0.00046344,0.01089919
2001-10-29,final,0.655823,116.8027,0.00429838,0.04298380,0.027722,1.130045,0.00022155,0.00737643
2001-10-30,final,0.444631,114.5120,0.00291204,0.02912037,0.013511,0.770131,0.00010931,0.00502813
2001-10-31,final,0.344356,115.6324,0.00223645,0.02236454,0.005412,0.600262,0.00004592,0.00389033
2001-11-01,final,1.028748,121.9450,0.00677870,0.06765812,0.047703,1.769446,0.00037101,0.01161658
2001-11-02,final,0.998749,116.4552,0.00668316,0.06673480,0.042164,1.720980,0.00035899,0.01145797
2001-11-03,final,0.848220,116.4560,0.00563136,0.05631357,0.036056,1.461412,0.00030903,0.00964976
2001-11-04,final,0.685408,115.5115,0.00451977,0.04519775,0.027874,1.181854,0.00024040,0.00775074
2001-11-05,final,0.521308,115.0046,0.00341425,0.03414254,0.016284,0.902606,0.00014074,0.00588579
2001-11-06,final,0.404194,114.4940,0.00264295,0.02642952,0.008853,0.702680,0.00007354,0.00458288
2001-11-07,final,0.357576,114.3050,0.00235898,0.02358979,0.004108,0.624448,0.00003390,0.00411444
