date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
2014-10-01,final,0.846303,116.0353,0.00593804,0.05938042,0.070707,1.431886,0.00062187,0.00995181
2014-10-02,final,1.948085,130.1230,0.01333644,0.13336442,0.488915,3.049772,0.00360398,0.02068455
2014-10-03,final,1.748268,129.2486,0.01179025,0.11790249,0.442035,2.734487,0.00311679,0.01833879
2014-10-04,final,1.330261,124.5730,0.00903525,0.09035248,0.275586,2.126551,0.00196081,0.01437652
2014-10-05,final,0.826281,121.2886,0.00560138,0.05601382,0.125997,1.355002,0.00091156,0.00914224
2014-10-06,final,0.508901,115.3993,0.00349630,0.03496305,0.054527,0.851958,0.00041011,0.00582641
2014-10-07,final,0.266871,111.9449,0.00184093,0.01840930,0.017687,0.455007,0.00013679,0.00312757
2014-10-08,final,0.128768,107.0961,0.00090121,0.00901207,0.005432,0.221889,0.00004651,0.00154651
2014-10-09,final,0.119673,107.8464,0.00086980,0.00869804,0.004175,0.206876,0.00003939,0.00149678
2014-10-10,final,1.431017,116.7657,0.00992250,0.09922504,0.053857,2.470786,0.00047209,0.01705766
2014-10-11,final,1.230955,116.7773,0.00842262,0.08422620,0.040083,2.130075,0.00034933,0.01451803
2014-10-12,final,0.853069,119.9372,0.00577815,0.05778147,0.023367,1.479502,0.00019545,0.00999314
2014-10-13,final,3.690864,138.2304,0.02455084,0.24238526,0.997600,5.724305,0.00690265,0.03787539
2014-10-14,final,3.422321,136.4800,0.02269514,0.22455533,0.861297,5.355919,0.00602237,0.03528325
2014-10-15,final,2.207074,134.0258,0.01463411,0.14631003,0.501543,3.494766,0.00354526,0.02300631
2014-10-16,final,1.181522,130.8737,0.00782493,0.07824928,0.200807,1.921972,0.00146205,0.01262896
2014-10-17,final,0.658702,126.4431,0.00436036,0.04360364,0.085173,1.091722,0.00063092,0.00717613
2014-10-18,final,0.377169,122.2742,0.00251152,0.02511516,0.042258,0.630030,0.00032209,0.00416456
2014-10-19,final,0.218966,115.1947,0.00148671,0.01486712,0.015678,0.372451,0.00012707,0.00251326
2014-10-20,final,0.194000,110.8193,0.00133906,0.01339063,0.006819,0.335324,0.00005614,0.00230768
2014-10-21,final,0.104242,107.1094,0.00071893,0.00718931,0.000000,0.182946,0.00000000,0.00126173
2014-10-22,final,0.186898,107.1653,0.00138791,0.01387911,0.024966,0.309158,0.00022748,0.00226405
2014-10-23,final,0.148698,105.5439,0.00110928,0.01109285,0.016873,0.248227,0.00014842,0.00183475
2014-10-24,final,0.091887,105.1524,0.00067611,0.00676112,0.007442,0.155644,0.00006492,0.00113757
2014-10-25,final,0.053327,104.6226,0.00039542,0.00395420,0.004069,0.090517,0.00003527,0.00066734
2014-10-26,final,0.027309,102.3615,0.00020706,0.00207058,0.001353,0.046905,0.00001185,0.00035444
2014-10-27,final,0.728902,119.4344,0.00520547,0.05205468,0.144348,1.170245,0.00104777,0.00834457
2014-10-28,final,0.926317,116.0470,0.00636047,0.06360469,0.283085,1.411964,0.00203407,0.00962694
2014-10-29,final,0.877296,114.2399,0.00601683,0.06016827,0.250655,1.350417,0.00180305,0.00919827
2014-10-30,final,0.773071,114.2349,0.00529692,0.05296917,0.195140,1.209415,0.00140891,0.00823240
2014-10-31,final,0.606159,113.8397,0.00415662,0.04156624,0.137275,0.960172,0.00099871,0.00654088
2014-11-01,final,0.534121,118.7789,0.00370659,0.03706590,0.091454,0.868338,0.00069420,0.00598097
2014-11-02,final,0.844463,117.6548,0.00590630,0.05906296,0.064855,1.433075,0.00055572,0.00994603
