checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,merra_latitude,merra_longitude,merra_latitude_index,merra_longitude_index,sum_w,sum_w_error,sum_w_abs_error,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,bias_pp,mae_pp,support_fraction,direct_observation_fraction,domain,error_sign,merra_product,modscag_product,aggregation
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,0,MERRA2_i254_j114,37.0,-108.75,254,114,444911.0,25874.37546903861,26056.281812854166,444911,445532,435066,31,31,31,5.815629523441454,5.85651553071382,0.9986061607247066,0.9778719788901601,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,1,MERRA2_i254_j115,37.0,-108.125,254,115,441690.0,-9759.156272261835,25493.11270683157,441690,445687,393884,31,31,31,-2.2095035595693435,5.771720597439735,0.9910318227814587,0.8917657180375377,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,2,MERRA2_i254_j116,37.0,-107.5,254,116,436768.0,-88455.03829788964,88455.03829788964,436768,445656,287074,31,31,31,-20.252179257154747,20.252179257154747,0.9800563663453425,0.6572688475346179,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,3,MERRA2_i254_j117,37.0,-106.875,254,117,436550.0,-149688.21644111912,149688.21644111912,436550,445687,224480,31,31,31,-34.288905381083296,34.288905381083296,0.9794990654876629,0.5142137212232276,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,4,MERRA2_i254_j118,37.0,-106.25,254,118,439840.0,-176607.9592319159,176607.9592319159,439840,445532,290868,31,31,31,-40.1527735612759,40.1527735612759,0.9872242622303224,0.6613041105856675,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,5,MERRA2_i254_j119,37.0,-105.625,254,119,440329.0,-307112.29303316225,307112.29303316225,440329,445625,304277,31,31,31,-69.7460973574673,69.7460973574673,0.9881155680224404,0.6910219404127368,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,6,MERRA2_i254_j120,37.0,-105.0,254,120,444578.0,-77939.60063097233,77939.60063097233,444578,445718,349016,31,31,31,-17.53114203378762,17.53114203378762,0.9974423290062326,0.7850500924472196,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,7,MERRA2_i254_j121,37.0,-104.375,254,121,444073.0,-19125.90068256918,23342.456801973734,444073,445656,381977,31,31,31,-4.306927167958687,5.256445855067463,0.9964479329348197,0.8601671346828111,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,8,MERRA2_i255_j114,37.5,-108.75,255,114,434131.0,-91154.0919354966,92678.71509449265,434131,442649,290986,31,31,31,-20.996909213001747,21.348098867506042,0.9807567621298139,0.6702723371516892,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2013-12,cell,9,MERRA2_i255_j115,37.5,-108.125,255,115,435704.0,-17840.733477522357,23105.907541929206,435704,442742,244671,31,31,31,-4.0946912301751555,5.303120361972624,0.984103608873791,0.5615532563391661,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
