checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,merra_latitude,merra_longitude,merra_latitude_index,merra_longitude_index,sum_w,sum_w_error,sum_w_abs_error,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,bias_pp,mae_pp,support_fraction,direct_observation_fraction,domain,error_sign,merra_product,modscag_product,aggregation
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,0,MERRA2_i254_j114,37.0,-108.75,254,114,431160.0,24.458122661652922,251.18281656257903,431160,431160,415356,30,30,30,0.005672632586894175,0.0582574488734064,1.0,0.9633453938213192,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,1,MERRA2_i254_j115,37.0,-108.125,254,115,431310.0,425.99168760489704,960.9187459546329,431310,431310,412758,30,30,30,0.09876693969648212,0.2227907412196872,1.0,0.9569868540029214,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,2,MERRA2_i254_j116,37.0,-107.5,254,116,430800.0,-104.94133844287657,3973.872742550387,430800,431280,401579,30,30,30,-0.024359642164084625,0.9224402837860695,0.9988870339454646,0.9321703806870938,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,3,MERRA2_i254_j117,37.0,-106.875,254,117,431220.0,-59444.90157191881,59444.90157191881,431220,431310,339840,30,30,30,-13.785283978460834,13.785283978460834,0.9997913333797037,0.7880896062334771,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,4,MERRA2_i254_j118,37.0,-106.25,254,118,431125.0,-144546.00689906246,144546.00689906246,431125,431160,334641,30,30,30,-33.52763279769497,33.52763279769497,0.9999188236385564,0.7762041171354016,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,5,MERRA2_i254_j119,37.0,-105.625,254,119,430890.0,-26272.66182247273,27242.614967381825,430890,431250,382156,30,30,30,-6.097301358228952,6.322405942904645,0.9991652173913044,0.8868992086147277,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,6,MERRA2_i254_j120,37.0,-105.0,254,120,431100.0,-68512.83954608299,68512.83954608299,431100,431340,345228,30,30,30,-15.892563105099278,15.892563105099278,0.9994435943803033,0.8008072372999304,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,7,MERRA2_i254_j121,37.0,-104.375,254,121,431280.0,-2484.4419445237622,3994.1509908987678,431280,431280,383143,30,30,30,-0.5760624059830649,0.9261155144914597,1.0,0.8883857354850677,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,8,MERRA2_i255_j114,37.5,-108.75,255,114,426540.0,-4871.626977904591,5407.473690119361,426540,428370,387072,30,30,30,-1.1421266417931708,1.2677530102966572,0.9957279921563135,0.9074694049796033,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-04,cell,9,MERRA2_i255_j115,37.5,-108.125,255,115,428258.0,-113852.08886618355,113852.08886618355,428258,428460,297535,30,30,30,-26.58492984747128,26.58492984747128,0.9995285440881296,0.694756431870508,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
