checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,merra_latitude,merra_longitude,merra_latitude_index,merra_longitude_index,sum_w,sum_w_error,sum_w_abs_error,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,bias_pp,mae_pp,support_fraction,direct_observation_fraction,domain,error_sign,merra_product,modscag_product,aggregation
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,0,MERRA2_i254_j114,37.0,-108.75,254,114,445532.0,-29.26435777108791,29.264366795363383,445532,445532,402171,31,31,31,-0.006568407605085136,0.006568409630590706,1.0,0.9026759020676405,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,1,MERRA2_i254_j115,37.0,-108.125,254,115,445687.0,261.0280171043572,346.33177751093217,445687,445687,402240,31,31,31,0.05856756358259433,0.07770739947786948,1.0,0.9025167886880254,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,2,MERRA2_i254_j116,37.0,-107.5,254,116,445284.0,36.661457957775816,232.88690667554587,445284,445656,400465,31,31,31,0.008233275383300504,0.052300757870380674,0.9991652754590985,0.8993473827939024,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,3,MERRA2_i254_j117,37.0,-106.875,254,117,445567.0,-21031.337529695375,21031.337529695375,445567,445687,364989,31,31,31,-4.720129078162291,4.720129078162291,0.9997307527480047,0.8191562660609965,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,4,MERRA2_i254_j118,37.0,-106.25,254,118,444728.0,-33075.24436029178,33075.24436029178,444728,445532,335242,31,31,31,-7.437185056999284,7.437185056999284,0.9981954158174946,0.7538135669442896,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,5,MERRA2_i254_j119,37.0,-105.625,254,119,445615.0,-7341.696934078545,9424.838625030423,445615,445625,383914,31,31,31,-1.647542594858464,2.1150182612861825,0.9999775596072932,0.8615374258047866,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,6,MERRA2_i254_j120,37.0,-105.0,254,120,444903.0,-22601.810815664394,22810.242933386424,444903,445718,344374,31,31,31,-5.080165972282586,5.127014862427636,0.9981714895965611,0.7740428812572628,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,7,MERRA2_i254_j121,37.0,-104.375,254,121,445656.0,783.0652994971908,1564.6054012857192,445656,445656,393953,31,31,31,0.17571070500502425,0.35107917346242823,1.0,0.8839845082305635,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,8,MERRA2_i255_j114,37.5,-108.75,255,114,442649.0,118.04910447971062,315.7660857289752,442649,442649,396690,31,31,31,0.026668783726996024,0.07133554706527638,1.0,0.8961728141258649,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-05,cell,9,MERRA2_i255_j115,37.5,-108.125,255,115,439981.0,-38581.26823347788,38581.26823347788,439981,442742,297290,31,31,31,-8.768848707893723,8.768848707893723,0.9937638624752113,0.6756882683570427,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
