checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,merra_latitude,merra_longitude,merra_latitude_index,merra_longitude_index,sum_w,sum_w_error,sum_w_abs_error,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,bias_pp,mae_pp,support_fraction,direct_observation_fraction,domain,error_sign,merra_product,modscag_product,aggregation
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,0,MERRA2_i254_j114,37.0,-108.75,254,114,445501.0,11679.994286144789,14574.419792900044,445501,445532,406606,31,31,31,2.621766120871735,3.271467357626592,0.9999304202616198,0.9126937986671186,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,1,MERRA2_i254_j115,37.0,-108.125,254,115,445675.0,10812.15625139768,20928.05233338335,445675,445687,344240,31,31,31,2.4260181188977796,4.695810250380513,0.9999730752748005,0.7724014135861333,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,2,MERRA2_i254_j116,37.0,-107.5,254,116,443571.0,-6841.7013983456245,27847.95024429933,443571,445656,315105,31,31,31,-1.5424140438273972,6.278126893845479,0.9953215035812375,0.7103823288718153,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,3,MERRA2_i254_j117,37.0,-106.875,254,117,442272.0,-196215.86634200916,196215.86634200916,442272,445687,227377,31,31,31,-44.365428139698906,44.365428139698906,0.9923376719536356,0.5141112256710803,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,4,MERRA2_i254_j118,37.0,-106.25,254,118,439387.0,-209714.3233752635,209714.3233752635,439387,445532,246875,31,31,31,-47.72884117537922,47.72884117537922,0.9862075002468959,0.5618623218256343,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,5,MERRA2_i254_j119,37.0,-105.625,254,119,445009.0,-42902.150578613735,57209.272304304766,445009,445625,339636,31,31,31,-9.640737733082643,12.855756244099505,0.9986176718092566,0.7632115305533147,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,6,MERRA2_i254_j120,37.0,-105.0,254,120,445140.0,-121824.21295857531,121824.21295857531,445140,445718,294193,31,31,31,-27.367617594144612,27.367617594144612,0.998703215934739,0.6608999415914094,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,7,MERRA2_i254_j121,37.0,-104.375,254,121,445656.0,-35276.17584747392,36979.61226062855,445656,445656,365961,31,31,31,-7.915561744366489,8.297792974991596,1.0,0.8211737304108999,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,8,MERRA2_i255_j114,37.5,-108.75,255,114,440186.0,-59036.38256640756,64304.39943411679,440186,442649,278666,31,31,31,-13.411690186968137,14.608460840216814,0.9944357719095717,0.6330642046771138,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,9,MERRA2_i255_j115,37.5,-108.125,255,115,434650.0,-182946.14335436406,182946.14335436406,434650,442742,202219,31,31,31,-42.09045055892421,42.09045055892421,0.9817229899128612,0.46524559990797193,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,10,MERRA2_i255_j116,37.5,-107.5,255,116,420054.0,-211919.24818507192,211919.24818507192,420054,442618,193107,31,31,31,-50.450477363641795,50.450477363641795,0.9490215038701544,0.45971946464026053,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,11,MERRA2_i255_j117,37.5,-106.875,255,117,427220.0,-245098.72880163603,245098.72880163603,427220,442680,198098,31,31,31,-57.37061205038061,57.37061205038061,0.9650763531218939,0.4636908384438931,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,12,MERRA2_i255_j118,37.5,-106.25,255,118,436114.0,-80406.56186593711,80406.56186593711,436114,442680,286956,31,31,31,-18.437051290703145,18.437051290703145,0.98516761543327,0.6579839216351688,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,13,MERRA2_i255_j119,37.5,-105.625,255,119,441333.0,-35493.27371752097,47855.435133388484,441333,442804,359630,31,31,31,-8.0422886386291,10.843384730665615,0.9966779884553888,0.8148722166708585,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,14,MERRA2_i255_j120,37.5,-105.0,255,120,440794.0,-140411.96149214942,140411.96149214942,440794,442587,261830,31,31,31,-31.854326849310432,31.854326849310432,0.995948819102233,0.593996288515724,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,15,MERRA2_i255_j121,37.5,-104.375,255,121,442773.0,11987.49591827009,15535.970602510566,442773,442773,410353,31,31,31,2.7073683170089615,3.5087890640374564,1.0,0.9267796365180352,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,16,MERRA2_i256_j114,38.0,-108.75,256,114,438595.0,-66742.9145059314,71129.16178402916,438595,439735,279264,31,31,31,-15.217436246635598,16.217504026272337,0.9974075295348335,0.6367240848618886,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,17,MERRA2_i256_j115,38.0,-108.125,256,115,428040.0,-214950.38768442764,214950.38768442764,428040,439735,195495,31,31,31,-50.21735998608253,50.21735998608253,0.9734044367630504,0.45672133445472385,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,18,MERRA2_i256_j116,38.0,-107.5,256,116,405210.0,-137449.7213069185,140700.151593061,405210,439735,180506,31,31,31,-33.92061432514462,34.722773769912145,0.921486804552742,0.4454628464253103,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,19,MERRA2_i256_j117,38.0,-106.875,256,117,398612.0,-230737.03515914708,230737.03515914708,398612,439642,163368,31,31,31,-57.88512015673063,57.88512015673063,0.9066740666269374,0.40984215226837123,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,20,MERRA2_i256_j118,38.0,-106.25,256,118,433016.0,-84703.65728863655,84703.65728863655,433016,439735,247459,31,31,31,-19.561322742955582,19.561322742955582,0.9847203429338124,0.5714777283056516,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,21,MERRA2_i256_j119,38.0,-105.625,256,119,435441.0,-116184.27605181179,116386.51863313172,435441,439766,257631,31,31,31,-26.68197897116068,26.72842443250216,0.9901652242328874,0.591655356293964,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,22,MERRA2_i256_j120,38.0,-105.0,256,120,438376.0,-86539.86028661313,86539.86028661313,438376,439673,279423,31,31,31,-19.741012347074914,19.741012347074914,0.9970500804006615,0.6374048761793529,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,23,MERRA2_i256_j121,38.0,-104.375,256,121,439580.0,7013.312442980764,12551.955350163038,439580,439704,395653,31,31,31,1.595457582915684,2.8554427749586058,0.9997179921037789,0.9000705218617772,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,24,MERRA2_i257_j114,38.5,-108.75,257,114,433591.0,-88639.22914540542,89487.8303463676,433591,436666,311267,31,31,31,-20.443050973245622,20.638765644666886,0.9929580045160374,0.7178815980959015,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,25,MERRA2_i257_j115,38.5,-108.125,257,115,430165.0,-76590.16973776296,83045.9816318627,430165,436666,306853,31,31,31,-17.80483529291387,19.305611017135913,0.9851121910109787,0.7133379052224147,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,26,MERRA2_i257_j116,38.5,-107.5,257,116,423498.0,-203518.1004387447,203518.1004387447,423498,436666,200724,31,31,31,-48.05644901244981,48.05644901244981,0.9698442287698149,0.4739668192057578,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,27,MERRA2_i257_j117,38.5,-106.875,257,117,425181.0,-229410.53342915155,229410.53342915155,425181,436728,210029,31,31,31,-53.95597014663203,53.95597014663203,0.973560202231137,0.49397550690176656,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,28,MERRA2_i257_j118,38.5,-106.25,257,118,424381.0,-216290.23831456515,216290.23831456515,424381,436697,190020,31,31,31,-50.96605133466512,50.96605133466512,0.9717973789606982,0.44775802875246534,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,29,MERRA2_i257_j119,38.5,-105.625,257,119,432047.0,-59500.73031702302,61059.76512553979,432047,436666,273117,31,31,31,-13.771818880127167,14.132667308311316,0.989422121255147,0.6321465025795805,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,30,MERRA2_i257_j120,38.5,-105.0,257,120,436195.0,12412.98217070167,28157.882142413473,436195,436759,376224,31,31,31,2.8457415079727353,6.4553427119553115,0.9987086699987865,0.8625133254622359,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,31,MERRA2_i257_j121,38.5,-104.375,257,121,436697.0,17475.60015705906,18684.806495570527,436697,436697,405700,31,31,31,4.001767852094028,4.278666099279484,1.0,0.9290194345278305,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,905d7dc047ed32bec4d52f65ef75ab2fdf55ef473044edf2450e2c21a5a0a0d7,2021-03,cell,32,MERRA2_i258_j114,39.0,-108.75,258,114,432558.0,-68554.52986473148,68554.52986473148,432558,433659,336562,31,31,31,-15.848632984416305,15.848632984416305,0.9974611388210552,0.7780736918517286,"centers:-109,-104E;37,41N",MERRA2_minus_MODSCAG,"M2T1NXLND.5.12.4:FRSNO[index=15,15:00-16:00Z]",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
