group,water_years,month,month_number,slot,cell_id,merra_latitude,merra_longitude,pooled_modis_fsca_fraction,masked_modis_fsca_below_0_1,normalized_mean_bias_pct,mean_annual_nmb_pct,n_water_years,degrees_of_freedom,t_statistic,two_sided_p_value,two_sided_p_lt_0_05
Wet,"2011,2017,2019,2023",December,12,61,MERRA2_i261_j119,40.5,-105.625,0.5670658641989137,False,18.24661889137061,21.26436413069474,4,3,2.083427900674571,0.12858087937500456,False
Wet,"2011,2017,2019,2023",December,12,62,MERRA2_i261_j120,40.5,-105.0,0.07821609304716917,True,20.652421180193077,232.37437562149026,4,3,,,False
Wet,"2011,2017,2019,2023",December,12,63,MERRA2_i261_j121,40.5,-104.375,0.08726635969654399,True,-41.17353563335253,7290.464566869919,4,3,,,False
Wet,"2011,2017,2019,2023",December,12,64,MERRA2_i262_j114,41.0,-108.75,0.6533875945230794,False,-52.45262741286944,-47.84623258470919,4,3,-4.840420680624053,0.01681953771681653,True
Wet,"2011,2017,2019,2023",December,12,65,MERRA2_i262_j115,41.0,-108.125,0.7419472571805658,False,-45.627928758376235,-39.83991886134286,4,3,-5.846888278087781,0.009971340145994805,True
Wet,"2011,2017,2019,2023",December,12,66,MERRA2_i262_j116,41.0,-107.5,0.8576337525214579,False,0.35989846975231393,2.4025298164550497,3,2,0.6710500752739731,0.5713087962283132,False
Wet,"2011,2017,2019,2023",December,12,67,MERRA2_i262_j117,41.0,-106.875,0.8784899274750573,False,10.918489105644474,15.734217818533462,4,3,5.968443381155563,0.009411321283116435,True
Wet,"2011,2017,2019,2023",December,12,68,MERRA2_i262_j118,41.0,-106.25,0.8185436922986017,False,16.124550720420316,19.421738554201305,4,3,4.166741864537811,0.025155646275120805,True
Wet,"2011,2017,2019,2023",December,12,69,MERRA2_i262_j119,41.0,-105.625,0.46202902718249866,False,34.87603033792778,53.26080622792753,4,3,1.7732556459779607,0.17429495594135713,False
Wet,"2011,2017,2019,2023",December,12,70,MERRA2_i262_j120,41.0,-105.0,0.061489751367388934,True,114.19974779135828,168.662558585163,4,3,,,False
Wet,"2011,2017,2019,2023",December,12,71,MERRA2_i262_j121,41.0,-104.375,0.058244390151913954,True,21.007171597502467,342.26750834455555,4,3,,,False
Wet,"2011,2017,2019,2023",January,1,0,MERRA2_i254_j114,37.0,-108.75,0.3070494606404731,False,-20.40171124600226,25.400037117423718,4,3,0.48680110117820935,0.6597486650351514,False
Wet,"2011,2017,2019,2023",January,1,1,MERRA2_i254_j115,37.0,-108.125,0.556060234143396,False,-39.77006695049075,-33.17251574524624,4,3,-1.6561055951195638,0.19627719304396102,False
Wet,"2011,2017,2019,2023",January,1,2,MERRA2_i254_j116,37.0,-107.5,0.7688410738021737,False,-42.21279468968811,-32.480911727066726,4,3,-1.6635401815409294,0.1947920863819517,False
Wet,"2011,2017,2019,2023",January,1,3,MERRA2_i254_j117,37.0,-106.875,0.8789750235489656,False,-21.420413744223872,-17.351235459747873,4,3,-2.087547956939051,0.1280762083607792,False
Wet,"2011,2017,2019,2023",January,1,4,MERRA2_i254_j118,37.0,-106.25,0.7872090033784085,False,-12.156694527415146,-11.997519244632537,4,3,-1.2340744295945834,0.30503535736644155,False
Wet,"2011,2017,2019,2023",January,1,5,MERRA2_i254_j119,37.0,-105.625,0.5787864357780443,False,-46.85565923779644,-42.984848527692925,4,3,-3.0957549154316797,0.053472537236564234,False
Wet,"2011,2017,2019,2023",January,1,6,MERRA2_i254_j120,37.0,-105.0,0.4908622766307735,False,-44.314253474651466,-48.224543909005085,4,3,-3.1851225965618375,0.04989739529453855,True
Wet,"2011,2017,2019,2023",January,1,7,MERRA2_i254_j121,37.0,-104.375,0.2854916727652209,False,-72.12964087977952,-71.98963830355419,4,3,-21.965206367558114,0.00020655409616905722,True
Wet,"2011,2017,2019,2023",January,1,8,MERRA2_i255_j114,37.5,-108.75,0.7588313538814593,False,-39.09879847067154,-33.51436270856164,4,3,-2.1402619110759153,0.12182290311846487,False
Wet,"2011,2017,2019,2023",January,1,9,MERRA2_i255_j115,37.5,-108.125,0.8723040053031884,False,-7.059897541443616,-5.796563785936657,4,3,-1.0198985095103617,0.3828558381718448,False
Wet,"2011,2017,2019,2023",January,1,10,MERRA2_i255_j116,37.5,-107.5,0.8876640429154184,False,-2.3653175322304536,-0.762888711069547,4,3,-0.1437339677687884,0.8948225089501152,False
Wet,"2011,2017,2019,2023",January,1,11,MERRA2_i255_j117,37.5,-106.875,0.8917685266248252,False,6.923452340871358,6.811470868707556,4,3,4.051802387521464,0.027079438336879307,True
Wet,"2011,2017,2019,2023",January,1,12,MERRA2_i255_j118,37.5,-106.25,0.6381079527124801,False,-9.339626715320382,0.47007867763098954,4,3,0.026885970056061782,0.9802391578640113,False
Wet,"2011,2017,2019,2023",January,1,13,MERRA2_i255_j119,37.5,-105.625,0.5411789446706726,False,-46.440776118194535,-44.459597821371226,4,3,-5.830624451399191,0.010049553013205141,True
Wet,"2011,2017,2019,2023",January,1,14,MERRA2_i255_j120,37.5,-105.0,0.4909510848229372,False,-47.392874440866095,-47.07472974464801,4,3,-3.0183760869933134,0.05683231541196653,False
Wet,"2011,2017,2019,2023",January,1,15,MERRA2_i255_j121,37.5,-104.375,0.29206817086352493,False,-75.66780159389911,-74.9502447453896,4,3,-28.225706522362465,9.76286564875863e-05,True
Wet,"2011,2017,2019,2023",January,1,16,MERRA2_i256_j114,38.0,-108.75,0.671093248574273,False,-9.650423116819486,10.864344021572672,4,3,0.3213337240709969,0.7690434226081719,False
Wet,"2011,2017,2019,2023",January,1,17,MERRA2_i256_j115,38.0,-108.125,0.8628932714106429,False,4.329879162998632,3.9358767363425518,4,3,0.5682142076568562,0.6096384159140174,False
Wet,"2011,2017,2019,2023",January,1,18,MERRA2_i256_j116,38.0,-107.5,0.8764465004028892,False,13.94156050294459,13.061324505563508,4,3,8.88736254008119,0.0030040258416598672,True
Wet,"2011,2017,2019,2023",January,1,19,MERRA2_i256_j117,38.0,-106.875,0.844538958888988,False,13.535004455640115,11.130609776059234,4,3,3.5445660111455535,0.03823874241936624,True
Wet,"2011,2017,2019,2023",January,1,20,MERRA2_i256_j118,38.0,-106.25,0.6057602038481104,False,-30.48017428708416,-26.950184107138423,4,3,-1.9654976329550464,0.1440775947250247,False
Wet,"2011,2017,2019,2023",January,1,21,MERRA2_i256_j119,38.0,-105.625,0.6061981869529339,False,-54.75671270137381,-56.1309644479302,4,3,-6.243009073388954,0.00829013302588237,True
Wet,"2011,2017,2019,2023",January,1,22,MERRA2_i256_j120,38.0,-105.0,0.357790093673246,False,-54.37889378575341,-48.81814023156087,4,3,-4.426193118162755,0.021420151855543048,True
Wet,"2011,2017,2019,2023",January,1,23,MERRA2_i256_j121,38.0,-104.375,0.219766941376661,False,-74.6988826441444,-73.93548189655793,4,3,-21.465855035773473,0.0002212297297856624,True
Wet,"2011,2017,2019,2023",January,1,24,MERRA2_i257_j114,38.5,-108.75,0.6501753610054933,False,-15.568456103470862,4.525780331866961,4,3,0.14415666744564176,0.8945160284150295,False
Wet,"2011,2017,2019,2023",January,1,25,MERRA2_i257_j115,38.5,-108.125,0.5367703998495786,False,-18.606896908758408,-8.584293091773073,4,3,-0.36348835271955954,0.7403446478195475,False
Wet,"2011,2017,2019,2023",January,1,26,MERRA2_i257_j116,38.5,-107.5,0.832984826066784,False,-5.328703800536288,-9.089440514654134,4,3,-0.6111363510335831,0.5843010810126054,False
Wet,"2011,2017,2019,2023",January,1,27,MERRA2_i257_j117,38.5,-106.875,0.89855474127658,False,-5.931153564757804,-4.233314887103665,4,3,-0.36822193174779166,0.7371558657350177,False
Wet,"2011,2017,2019,2023",January,1,28,MERRA2_i257_j118,38.5,-106.25,0.7960847576567512,False,-6.826066175286676,-5.009067973569379,4,3,-0.869369265688216,0.4486141070754752,False
Wet,"2011,2017,2019,2023",January,1,29,MERRA2_i257_j119,38.5,-105.625,0.45536443331319276,False,-39.794490056228454,-41.321735751794904,4,3,-3.689443086414039,0.03452989328801255,True
Wet,"2011,2017,2019,2023",January,1,30,MERRA2_i257_j120,38.5,-105.0,0.15296817886460573,False,-34.04892781871863,-24.41257687469114,4,3,-1.5766468193066372,0.21297042731622234,False
Wet,"2011,2017,2019,2023",January,1,31,MERRA2_i257_j121,38.5,-104.375,0.04645946690701585,True,24.906899877373903,145.53329816500863,2,1,,,False
Wet,"2011,2017,2019,2023",January,1,32,MERRA2_i258_j114,39.0,-108.75,0.5819656926063719,False,-31.87781380848863,-27.738196742219344,4,3,-1.561224990771368,0.21639100804334935,False
Wet,"2011,2017,2019,2023",January,1,33,MERRA2_i258_j115,39.0,-108.125,0.6155399239412849,False,8.706548394200908,25.130165302454003,4,3,0.6706040581707653,0.550482016200664,False
Wet,"2011,2017,2019,2023",January,1,34,MERRA2_i258_j116,39.0,-107.5,0.8634942396394478,False,3.1742841969832747,-3.1758229773844446,4,3,-0.23340745534668428,0.8304648084285212,False
Wet,"2011,2017,2019,2023",January,1,35,MERRA2_i258_j117,39.0,-106.875,0.9028545314604552,False,10.731041201382727,10.596842588171823,4,3,26.790892546530852,0.00011411302164182861,True
Wet,"2011,2017,2019,2023",January,1,36,MERRA2_i258_j118,39.0,-106.25,0.795455985834073,False,11.996691962952756,12.292075692001474,4,3,3.191740520315212,0.04964481433261751,True
Wet,"2011,2017,2019,2023",January,1,37,MERRA2_i258_j119,39.0,-105.625,0.626426927241964,False,-42.11405291717214,-40.47692752297492,4,3,-7.096617660200811,0.005755878828082404,True
Wet,"2011,2017,2019,2023",January,1,38,MERRA2_i258_j120,39.0,-105.0,0.4522708941592795,False,-66.9012998693269,-67.5128665921341,4,3,-20.594667964539617,0.00025034124757809903,True
Wet,"2011,2017,2019,2023",January,1,39,MERRA2_i258_j121,39.0,-104.375,0.3034892809198788,False,-67.20924424179445,-40.74982373551174,4,3,-1.541958319629925,0.22075038181108644,False
Wet,"2011,2017,2019,2023",January,1,40,MERRA2_i259_j114,39.5,-108.75,0.7633494617003612,False,-44.75175382664034,-45.58436782365151,4,3,-3.4201057133845216,0.041839708082038116,True
Wet,"2011,2017,2019,2023",January,1,41,MERRA2_i259_j115,39.5,-108.125,0.7856001811197386,False,-10.251286602367824,2.1748623271808127,4,3,0.1054119956622746,0.9227017994756191,False
Wet,"2011,2017,2019,2023",January,1,42,MERRA2_i259_j116,39.5,-107.5,0.8429602262784327,False,13.462426603571783,10.289140168622781,4,3,1.1253590026070555,0.3423420712752212,False
Wet,"2011,2017,2019,2023",January,1,43,MERRA2_i259_j117,39.5,-106.875,0.8396225727815146,False,19.10113334461514,18.89846323582848,4,3,4.53807133674482,0.02003124301699713,True
Wet,"2011,2017,2019,2023",January,1,44,MERRA2_i259_j118,39.5,-106.25,0.9004799871263148,False,9.240988793178703,8.46323468706327,4,3,3.7978896942251086,0.032050534662532285,True
Wet,"2011,2017,2019,2023",January,1,45,MERRA2_i259_j119,39.5,-105.625,0.7551557452992635,False,-10.11744113868056,-10.12755468974906,4,3,-2.1669245799074424,0.11879906715430383,False
Wet,"2011,2017,2019,2023",January,1,46,MERRA2_i259_j120,39.5,-105.0,0.4455186329141047,False,-63.10179000278095,-59.03964766678014,4,3,-10.369180739185838,0.0019137454556835088,True
Wet,"2011,2017,2019,2023",January,1,47,MERRA2_i259_j121,39.5,-104.375,0.46822365718697223,False,-75.15208598934062,-48.49423523521034,4,3,-1.6875194505081226,0.19008797003207772,False
Wet,"2011,2017,2019,2023",January,1,48,MERRA2_i260_j114,40.0,-108.75,0.8600447417191726,False,-48.12022556375972,-50.94594702400127,4,3,-5.786433621182523,0.010266167064704474,True
Wet,"2011,2017,2019,2023",January,1,49,MERRA2_i260_j115,40.0,-108.125,0.8689140205743849,False,-19.617227954407355,-17.790113331065484,4,3,-1.1509322480178308,0.33317175102009067,False
Wet,"2011,2017,2019,2023",January,1,50,MERRA2_i260_j116,40.0,-107.5,0.8840232538384574,False,11.512175393733767,10.712807301929034,4,3,6.531857047735717,0.007292525328630873,True
Wet,"2011,2017,2019,2023",January,1,51,MERRA2_i260_j117,40.0,-106.875,0.8845792312492278,False,13.048098426160406,12.933621722970287,4,3,15.648408152324338,0.0005671684293481585,True
Wet,"2011,2017,2019,2023",January,1,52,MERRA2_i260_j118,40.0,-106.25,0.9107016921984145,False,8.672332641632307,9.751235779225338,4,3,5.268978443335439,0.013324718023551358,True
Wet,"2011,2017,2019,2023",January,1,53,MERRA2_i260_j119,40.0,-105.625,0.7962716050941745,False,-12.852551857011141,-12.110071393197632,4,3,-3.5458127123523195,0.03820471192544239,True
Wet,"2011,2017,2019,2023",January,1,54,MERRA2_i260_j120,40.0,-105.0,0.35213372653007396,False,-52.784629532008104,-17.675745638128753,4,3,-0.4894010468078861,0.6581083117104627,False
Wet,"2011,2017,2019,2023",January,1,55,MERRA2_i260_j121,40.0,-104.375,0.4140141158759129,False,-74.33107662516075,-62.3336094375515,4,3,-6.82375962967398,0.006438756065394077,True
Wet,"2011,2017,2019,2023",January,1,56,MERRA2_i261_j114,40.5,-108.75,0.8774430501633834,False,-42.748334632993036,-50.281172153974666,4,3,-6.79077282127123,0.006528408324910442,True
Wet,"2011,2017,2019,2023",January,1,57,MERRA2_i261_j115,40.5,-108.125,0.905646305477335,False,-24.53771223777762,-21.636217268432,4,3,-1.8589226830061134,0.1600008744071921,False
Wet,"2011,2017,2019,2023",January,1,58,MERRA2_i261_j116,40.5,-107.5,0.8870751017190592,False,10.67441228490653,9.229144718140143,4,3,4.270387235239419,0.02356956697284533,True
Wet,"2011,2017,2019,2023",January,1,59,MERRA2_i261_j117,40.5,-106.875,0.8904139055730276,False,12.30732064504857,12.325050873361864,4,3,11.277944408370006,0.0014949387558160047,True
Wet,"2011,2017,2019,2023",January,1,60,MERRA2_i261_j118,40.5,-106.25,0.8991630561533198,False,11.139129693012066,11.381864325851522,4,3,22.079607295356144,0.00020337564356137156,True
Wet,"2011,2017,2019,2023",January,1,61,MERRA2_i261_j119,40.5,-105.625,0.6889152317855172,False,4.834198294509345,6.382210631013197,4,3,1.0511111435239937,0.37040325995708034,False
Wet,"2011,2017,2019,2023",January,1,62,MERRA2_i261_j120,40.5,-105.0,0.24943453060517926,False,-38.85115907074347,70.99867685855939,4,3,0.7570138185570803,0.5040691211175938,False
Wet,"2011,2017,2019,2023",January,1,63,MERRA2_i261_j121,40.5,-104.375,0.2831271169632673,False,-64.94530416459187,187.6739648068228,4,3,0.8386239563487052,0.46323981938797215,False
Wet,"2011,2017,2019,2023",January,1,64,MERRA2_i262_j114,41.0,-108.75,0.8462000807703434,False,-24.157539609437823,-25.929397677909634,4,3,-2.974217435804451,0.05886886650950284,False
Wet,"2011,2017,2019,2023",January,1,65,MERRA2_i262_j115,41.0,-108.125,0.8911887980516866,False,-11.514884012260351,-11.011139526594691,4,3,-1.3995066599798418,0.25614003639481264,False
Wet,"2011,2017,2019,2023",January,1,66,MERRA2_i262_j116,41.0,-107.5,0.9003496834227265,False,8.90705131294251,8.218443360109905,4,3,8.827597444775627,0.0030636222110980273,True
Wet,"2011,2017,2019,2023",January,1,67,MERRA2_i262_j117,41.0,-106.875,0.8846869415050962,False,13.034334868640034,14.083666551941642,4,3,7.36144251832399,0.005181529527073116,True
Wet,"2011,2017,2019,2023",January,1,68,MERRA2_i262_j118,41.0,-106.25,0.8704243291221891,False,13.819139869242562,14.756415547415825,4,3,8.41880041281247,0.003516329335184925,True
Wet,"2011,2017,2019,2023",January,1,69,MERRA2_i262_j119,41.0,-105.625,0.6511192778920838,False,11.354219074977452,16.94507688096692,4,3,1.2057761284368995,0.31432967086741553,False
Wet,"2011,2017,2019,2023",January,1,70,MERRA2_i262_j120,41.0,-105.0,0.16751555661894355,False,16.173514055966017,113.81303478412748,4,3,1.888088398679879,0.15544763244846657,False
Wet,"2011,2017,2019,2023",January,1,71,MERRA2_i262_j121,41.0,-104.375,0.22727401879151116,False,-46.03228276557379,2789.536971523429,4,3,0.9957352331947973,0.3927694488865165,False
Wet,"2011,2017,2019,2023",February,2,0,MERRA2_i254_j114,37.0,-108.75,0.13448624810468143,False,-11.947917719551368,-23.111369010372485,4,3,-1.2477992480620952,0.3006297630047165,False
Wet,"2011,2017,2019,2023",February,2,1,MERRA2_i254_j115,37.0,-108.125,0.331143981627754,False,-61.75141759515606,-62.33144889969363,4,3,-8.269880075739321,0.003703157655375856,True
Wet,"2011,2017,2019,2023",February,2,2,MERRA2_i254_j116,37.0,-107.5,0.5136422492347184,False,-70.10812414157208,-70.12106809968634,4,3,-11.00058188776112,0.0016086167743775627,True
Wet,"2011,2017,2019,2023",February,2,3,MERRA2_i254_j117,37.0,-106.875,0.8423309571368187,False,-48.294170611803196,-48.68551549151951,4,3,-4.263851865197653,0.02366569514704434,True
Wet,"2011,2017,2019,2023",February,2,4,MERRA2_i254_j118,37.0,-106.25,0.7807676014701842,False,-33.66982277939007,-34.02956055091654,4,3,-2.6090895613617096,0.07974756970181242,False
Wet,"2011,2017,2019,2023",February,2,5,MERRA2_i254_j119,37.0,-105.625,0.4904611812717604,False,-66.70826923094785,-62.31286611871377,4,3,-6.939661991249707,0.0061363169542005885,True
Wet,"2011,2017,2019,2023",February,2,6,MERRA2_i254_j120,37.0,-105.0,0.43821209442351133,False,-62.19702695121084,-62.139107980021,4,3,-57.40495709821666,1.1645236475759675e-05,True
Wet,"2011,2017,2019,2023",February,2,7,MERRA2_i254_j121,37.0,-104.375,0.23588603581342027,False,-70.95251537314921,-72.34087908446314,4,3,-13.393033820452311,0.0008998820806986627,True
Wet,"2011,2017,2019,2023",February,2,8,MERRA2_i255_j114,37.5,-108.75,0.5676358494780882,False,-59.34194610274066,-63.453114230605536,4,3,-5.517958399402034,0.01172275966429132,True
Wet,"2011,2017,2019,2023",February,2,9,MERRA2_i255_j115,37.5,-108.125,0.8423083796599774,False,-14.906044787436143,-14.358479339876434,4,3,-7.82472885417915,0.004346091977178894,True
Wet,"2011,2017,2019,2023",February,2,10,MERRA2_i255_j116,37.5,-107.5,0.8871346987946523,False,-12.205937223636571,-11.430859395563285,4,3,-4.82177610232253,0.016997338328808953,True
Wet,"2011,2017,2019,2023",February,2,11,MERRA2_i255_j117,37.5,-106.875,0.9007022192829705,False,-4.28829593827321,-4.207117146863207,4,3,-0.5926912582111687,0.5950954504235195,False
Wet,"2011,2017,2019,2023",February,2,12,MERRA2_i255_j118,37.5,-106.25,0.6277389690710876,False,-30.31858235122215,-28.151071027040587,4,3,-2.0598825396798044,0.131510740982671,False
Wet,"2011,2017,2019,2023",February,2,13,MERRA2_i255_j119,37.5,-105.625,0.39902506878591043,False,-59.97057720232681,-54.85231010506236,4,3,-4.9835508128189145,0.015532067334424067,True
Wet,"2011,2017,2019,2023",February,2,14,MERRA2_i255_j120,37.5,-105.0,0.4729659870570769,False,-64.46639194311327,-64.87765971587314,4,3,-52.51750001727509,1.5205196601729892e-05,True
Wet,"2011,2017,2019,2023",February,2,15,MERRA2_i255_j121,37.5,-104.375,0.19090005067020158,False,-67.28163694444464,-48.001890331596414,4,3,-2.239124075916549,0.11105177213167526,False
Wet,"2011,2017,2019,2023",February,2,16,MERRA2_i256_j114,38.0,-108.75,0.48038490177869797,False,-45.447481554701234,-48.97691110630038,4,3,-3.872575051802411,0.030474630331066396,True
Wet,"2011,2017,2019,2023",February,2,17,MERRA2_i256_j115,38.0,-108.125,0.8332997913414357,False,1.071034998919583,1.2970328045675554,4,3,0.6120194788802396,0.5837878435769737,False
Wet,"2011,2017,2019,2023",February,2,18,MERRA2_i256_j116,38.0,-107.5,0.8805978715490203,False,13.559211566222048,13.362190866107454,4,3,12.064881937018272,0.0012253597311064168,True
Wet,"2011,2017,2019,2023",February,2,19,MERRA2_i256_j117,38.0,-106.875,0.8709879898732263,False,7.93288998856458,8.203416403950204,4,3,2.4257860145342267,0.0936824190379707,False
Wet,"2011,2017,2019,2023",February,2,20,MERRA2_i256_j118,38.0,-106.25,0.5616264040753939,False,-40.630449822676034,-40.768508583668606,4,3,-3.0896047034891847,0.05373027662710069,False
Wet,"2011,2017,2019,2023",February,2,21,MERRA2_i256_j119,38.0,-105.625,0.5014588960418431,False,-67.88486737172124,-69.06570663543042,4,3,-14.872828218747957,0.0006595789801351528,True
Wet,"2011,2017,2019,2023",February,2,22,MERRA2_i256_j120,38.0,-105.0,0.3465669207582744,False,-66.94677054052454,-67.87788561791459,4,3,-25.230372839175956,0.00013653661080220464,True
Wet,"2011,2017,2019,2023",February,2,23,MERRA2_i256_j121,38.0,-104.375,0.1557230898548785,False,-67.17288785908114,-31.872248595763317,4,3,-0.9899650503553037,0.39517249139135624,False
Wet,"2011,2017,2019,2023",February,2,24,MERRA2_i257_j114,38.5,-108.75,0.4922474225745136,False,-63.16458253636134,-61.58454976307429,4,3,-4.70189490893762,0.018200970297935916,True
Wet,"2011,2017,2019,2023",February,2,25,MERRA2_i257_j115,38.5,-108.125,0.43641328850132455,False,-51.95815898897544,-52.05141367999738,4,3,-3.1723919959730886,0.05038785503661186,False
Wet,"2011,2017,2019,2023",February,2,26,MERRA2_i257_j116,38.5,-107.5,0.8034916039189011,False,-34.62594495261664,-33.83332427491006,4,3,-3.2921532161329763,0.046003535471614024,True
Wet,"2011,2017,2019,2023",February,2,27,MERRA2_i257_j117,38.5,-106.875,0.909660899431499,False,-11.314441831042872,-11.625321304071871,4,3,-0.901267093392215,0.4338738798252301,False
Wet,"2011,2017,2019,2023",February,2,28,MERRA2_i257_j118,38.5,-106.25,0.7840681196757933,False,-4.978187399902401,-4.98151845179375,4,3,-2.618590700307556,0.07909733239763134,False
Wet,"2011,2017,2019,2023",February,2,29,MERRA2_i257_j119,38.5,-105.625,0.41493566160472517,False,-58.48419934742307,-60.75042423920921,4,3,-8.576441785670132,0.0033319000319356217,True
Wet,"2011,2017,2019,2023",February,2,30,MERRA2_i257_j120,38.5,-105.0,0.1440937300045674,False,-42.269996507463865,-30.460448218666087,4,3,-2.8383647748302816,0.06573500537587446,False
Wet,"2011,2017,2019,2023",February,2,31,MERRA2_i257_j121,38.5,-104.375,0.028482315309308417,True,71.61766348437648,4910.522629632925,2,1,,,False
Wet,"2011,2017,2019,2023",February,2,32,MERRA2_i258_j114,39.0,-108.75,0.42710220725051473,False,-63.342894514535985,-65.01335754741461,4,3,-4.435803422845661,0.0212960387804327,True
Wet,"2011,2017,2019,2023",February,2,33,MERRA2_i258_j115,39.0,-108.125,0.4786956766479967,False,10.34459300789913,6.441814527063248,4,3,0.2207572468021026,0.8394523441154902,False
Wet,"2011,2017,2019,2023",February,2,34,MERRA2_i258_j116,39.0,-107.5,0.8326771328835395,False,-4.5848877270911155,-2.7846968321197805,4,3,-0.1262872233058493,0.9074930546094316,False
Wet,"2011,2017,2019,2023",February,2,35,MERRA2_i258_j117,39.0,-106.875,0.9025395643091401,False,10.781815835765943,10.828362199917596,4,3,31.47741025336097,7.045277062270048e-05,True
Wet,"2011,2017,2019,2023",February,2,36,MERRA2_i258_j118,39.0,-106.25,0.7970452500962686,False,8.27479962470813,8.247596575252434,4,3,3.8045199310115105,0.03190646490959714,True
Wet,"2011,2017,2019,2023",February,2,37,MERRA2_i258_j119,39.0,-105.625,0.5624907629305698,False,-57.45685542569754,-57.56259172551631,4,3,-16.026169784386457,0.0005283569925491209,True
Wet,"2011,2017,2019,2023",February,2,38,MERRA2_i258_j120,39.0,-105.0,0.3976010839145813,False,-76.20470217177234,-76.71801124657915,4,3,-30.38508541565517,7.830662841882672e-05,True
Wet,"2011,2017,2019,2023",February,2,39,MERRA2_i258_j121,39.0,-104.375,0.2256878990088969,False,-73.0272821669116,-25.956497745452424,4,3,-0.5626512387639799,0.6129780352301888,False
Wet,"2011,2017,2019,2023",February,2,40,MERRA2_i259_j114,39.5,-108.75,0.6003751201540362,False,-65.71512559851996,-65.75327092785628,4,3,-5.051842002549618,0.01496293812220427,True
Wet,"2011,2017,2019,2023",February,2,41,MERRA2_i259_j115,39.5,-108.125,0.6482558537512574,False,-20.803848355557268,-23.52631279143756,4,3,-1.0913916019655978,0.3549109686687074,False
Wet,"2011,2017,2019,2023",February,2,42,MERRA2_i259_j116,39.5,-107.5,0.7475241184257968,False,12.833836582221892,11.687989519190937,4,3,0.5478473227349554,0.6219266593632046,False
Wet,"2011,2017,2019,2023",February,2,43,MERRA2_i259_j117,39.5,-106.875,0.825901895387747,False,21.079756032103155,19.97444761405279,4,3,6.245787302876138,0.008279709454722412,True
Wet,"2011,2017,2019,2023",February,2,44,MERRA2_i259_j118,39.5,-106.25,0.899303056078929,False,10.021195429412689,10.120478715685156,4,3,12.367677965859539,0.0011388805171860933,True
Wet,"2011,2017,2019,2023",February,2,45,MERRA2_i259_j119,39.5,-105.625,0.7133344683398184,False,-7.073511255322368,-5.188227241593432,4,3,-0.5316104047882153,0.6318431047819582,False
Wet,"2011,2017,2019,2023",February,2,46,MERRA2_i259_j120,39.5,-105.0,0.33302280399712303,False,-72.65519480227574,-59.043638300268725,4,3,-3.7451704648473627,0.033226290294301214,True
Wet,"2011,2017,2019,2023",February,2,47,MERRA2_i259_j121,39.5,-104.375,0.3918705049463637,False,-85.90964865044381,-0.29623553736220387,4,3,-0.0034886087096698214,0.9974355125537817,False
Wet,"2011,2017,2019,2023",February,2,48,MERRA2_i260_j114,40.0,-108.75,0.7297229503382455,False,-65.47281992384869,-67.5249620278627,4,3,-5.417296386541022,0.012338359437948341,True
Wet,"2011,2017,2019,2023",February,2,49,MERRA2_i260_j115,40.0,-108.125,0.7418348416669508,False,-35.60031022732231,-38.87449977925148,4,3,-2.122317836979601,0.1239098068165605,False
Wet,"2011,2017,2019,2023",February,2,50,MERRA2_i260_j116,40.0,-107.5,0.8757106390281648,False,7.577656669720053,6.882372442511222,4,3,1.3697727490860265,0.2642762235799993,False
Wet,"2011,2017,2019,2023",February,2,51,MERRA2_i260_j117,40.0,-106.875,0.862361001207764,False,15.355998031983665,14.92741062460447,4,3,5.750161155268854,0.010448559933451477,True
Wet,"2011,2017,2019,2023",February,2,52,MERRA2_i260_j118,40.0,-106.25,0.8908204831903466,False,12.2560626826454,12.111482136962263,4,3,7.536999207286265,0.004841894971115145,True
Wet,"2011,2017,2019,2023",February,2,53,MERRA2_i260_j119,40.0,-105.625,0.7615208789883364,False,-8.013360232975968,-7.7840167546557595,4,3,-2.959028027772372,0.05959049081830989,False
Wet,"2011,2017,2019,2023",February,2,54,MERRA2_i260_j120,40.0,-105.0,0.2321935521402949,False,-62.823791317328,36.410176617851675,4,3,0.3563739267798389,0.7451504631274279,False
Wet,"2011,2017,2019,2023",February,2,55,MERRA2_i260_j121,40.0,-104.375,0.3239501772304093,False,-87.74896109683114,159.13621195961673,4,3,0.6732785052795065,0.5489967341027442,False
Wet,"2011,2017,2019,2023",February,2,56,MERRA2_i261_j114,40.5,-108.75,0.8291191363882673,False,-78.5377192778712,-78.69755823697894,4,3,-8.867581193373768,0.0030235801276274643,True
Wet,"2011,2017,2019,2023",February,2,57,MERRA2_i261_j115,40.5,-108.125,0.8740410884756836,False,-66.6542180263041,-67.00531059598396,4,3,-7.3431017105470735,0.005218803978323174,True
Wet,"2011,2017,2019,2023",February,2,58,MERRA2_i261_j116,40.5,-107.5,0.8631007210545101,False,6.593859141619752,6.901056383481452,4,3,1.2601997034257428,0.29670582619646596,False
Wet,"2011,2017,2019,2023",February,2,59,MERRA2_i261_j117,40.5,-106.875,0.8939228592901165,False,11.86647590532831,11.787171454003479,4,3,18.150076162471528,0.0003648460284214943,True
Wet,"2011,2017,2019,2023",February,2,60,MERRA2_i261_j118,40.5,-106.25,0.8968589297631177,False,10.589469158784258,10.59339477351962,4,3,13.295894429178356,0.000919483621245954,True
