month,month_number,slot,cell_id,merra_latitude,merra_longitude,cell_mean_elevation_m,n_water_years,degrees_of_freedom,mean_bias_pp,t_statistic,two_sided_p_value,benjamini_hochberg_two_sided_q_value,raw_two_sided_p_lt_0_05,bh_two_sided_q_lt_0_05,water_years,alternative
December,12,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-16.321853157166505,-5.198690191544733,0.00017148104829141654,0.0007752335632436394,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-7.081644784939381,-1.3447110409481053,0.20171150628720147,0.23123368142681014,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-18.380550014549396,-3.832878830873963,0.0020737793904836914,0.005530078374623177,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,-8.193675278255117,-1.3254862868392157,0.2078326663006581,0.23381174958824036,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,-8.752622163192637,-1.7367531714284024,0.1060502476027407,0.12941725131181916,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-28.718419493042266,-4.567051122651481,0.0005284571700519663,0.0018118531544638844,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-23.35472134064226,-5.835466429028392,5.823371343001983e-05,0.000349402280580119,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,-7.713746125496255,-2.6975282123126205,0.018279914760536822,0.03210131372582076,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-22.65313693977451,-7.554488836769144,4.163474276784466e-06,0.00015844140991738286,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-9.408224492706188,-2.1206771810633693,0.053754214606608605,0.07898578472807795,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-8.74241864553384,-1.9613345218800242,0.07161823206019231,0.09549097608025642,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,-6.963185352700491,-1.34274881930552,0.20232947124845888,0.23123368142681014,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,-12.737968168035556,-2.3040871098651188,0.038366719323179144,0.057550078984768716,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-15.465300783014104,-3.494812375182969,0.003953177581373978,0.009487626195297548,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-16.21118620397845,-3.263202487482468,0.006169458753285417,0.013460637279895455,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,-15.872635221044096,-3.105633519124973,0.00835566636892842,0.01583178890954859,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-29.477204705199853,-7.116070806660214,7.861801842176885e-06,0.00018868324421224522,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-20.30725868303993,-6.237003366888695,3.0340147693032498e-05,0.0002510551848915703,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-16.357956548384404,-2.582465615189355,0.02275004780830861,0.03722735095905045,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,-9.558584389151516,-1.7546969903278808,0.10283464168970737,0.1276567965803264,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,13,12,-7.377219393410825,-1.4231615520569356,0.18016452526725354,0.21265321015151237,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-21.509174678885348,-5.334763117011296,0.00013549933064645704,0.0006968537004674935,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,-9.147147156627499,-1.7581944176465036,0.10221807175450208,0.1276567965803264,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,-15.038482597436616,-2.772514346979792,0.01584122056661276,0.028514197019902966,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-35.751376977196244,-6.807400266230981,1.2483665039570552e-05,0.00019213048072724612,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,-35.178331868159866,-7.515523753703108,4.4011502754828575e-06,0.00015844140991738286,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-8.087070733539155,-1.764714818983222,0.10107734803112738,0.1276567965803264,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,14,13,-9.331123066783036,-1.60592547533216,0.13229707146058364,0.15875648575270035,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,-4.804650810273501,-0.7977146816213543,0.4393648259792591,0.4519181067215236,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-10.82717573563175,-2.427776159540499,0.03045770950984605,0.048732335215753673,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,-10.52599554139658,-2.1035978996500737,0.05544924310585607,0.07984691007243275,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,-7.498334431516345,-2.0170541018248946,0.06482759753169724,0.0880676796657019,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-31.826329035109385,-6.150155388875971,3.486877567938476e-05,0.0002510551848915703,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,-31.345294259226762,-6.175797157854367,3.346192184060086e-05,0.0002510551848915703,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,13,12,-12.472198312171525,-2.653488709512413,0.021043013178878377,0.03607373687807722,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,14,13,-7.344385450572476,-1.147173391216369,0.27198499509899765,0.2922823827929527,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,1.10253369502033,0.2281484666184051,0.8230801838210732,0.8230801838210732,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,-5.503887032198337,-0.9329796979615723,0.3678357502103343,0.38382860891513143,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,-1.037861143841279,-0.3666039224440069,0.7198122088817331,0.729950409006828,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
December,12,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,-3.4590337286355397,-1.114900612206576,0.2850800586117967,0.3018494738242553,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,0,MERRA2_i254_j114,37.0,-108.75,1683.9430638942265,14,13,-4.149389175443422,-0.9632681217809899,0.35298988154317834,0.39929395832330256,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,1,MERRA2_i254_j115,37.0,-108.125,1943.8017920771688,14,13,-19.53408456927363,-3.827878026024142,0.0020935481655318918,0.004862434448977297,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,2,MERRA2_i254_j116,37.0,-107.5,2055.221174798817,14,13,-24.679069569410615,-4.491567508538418,0.0006065820005042916,0.0018197460015128748,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,3,MERRA2_i254_j117,37.0,-106.875,2446.972072853058,14,13,-28.349394994218148,-5.207844413290822,0.00016877217700752916,0.0005786474640258143,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,4,MERRA2_i254_j118,37.0,-106.25,2832.8863690295047,14,13,-22.938004204035284,-3.605697091932691,0.0031968387872815364,0.006696601665099461,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,5,MERRA2_i254_j119,37.0,-105.625,2523.8219254802293,14,13,-34.84663679196176,-5.771150510964869,6.477923160744882e-05,0.000245479193459806,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,6,MERRA2_i254_j120,37.0,-105.0,2658.6252219488133,14,13,-22.516642100542878,-8.059899689221295,2.060600258627857e-06,1.8545402327650714e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,7,MERRA2_i254_j121,37.0,-104.375,2096.9248310645203,14,13,-17.016778532179927,-6.156603719761375,3.4509215894479734e-05,0.0001736195433113286,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,8,MERRA2_i255_j114,37.5,-108.75,2020.9130825493096,14,13,-24.04393539649973,-5.260372685094801,0.0001540692766515387,0.0005546493959455393,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,9,MERRA2_i255_j115,37.5,-108.125,2698.1766625195414,14,13,-14.38949235880156,-3.40337144653982,0.004711702808550349,0.008927436900411187,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,10,MERRA2_i255_j116,37.5,-107.5,2987.0102242346966,14,13,-11.963770673955862,-2.553249983980951,0.02404429823912615,0.036066447358689226,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,11,MERRA2_i255_j117,37.5,-106.875,3049.4010293297697,14,13,-8.306011782515329,-1.4690639521850377,0.16559550466357612,0.20917326904872774,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,12,MERRA2_i255_j118,37.5,-106.25,2650.444743771183,14,13,-22.551121445467924,-3.2540388974608585,0.006279230588774989,0.01130261505979498,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,13,MERRA2_i255_j119,37.5,-105.625,2479.4527521812706,14,13,-29.97250942305212,-4.932824371690263,0.00027365223173798166,0.0008955891220515763,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,14,MERRA2_i255_j120,37.5,-105.0,2478.100111711585,14,13,-27.256216825438315,-8.135516617689314,1.8596271079736302e-06,1.8545402327650714e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,15,MERRA2_i255_j121,37.5,-104.375,1791.3043617704584,14,13,-10.702630732699273,-3.5281911279884977,0.003708146063338903,0.007416292126677806,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,16,MERRA2_i256_j114,38.0,-108.75,2054.111282038443,14,13,-11.452058749134878,-1.681205653852621,0.1165757174864608,0.15260821198227598,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,17,MERRA2_i256_j115,38.0,-108.125,2707.096060061232,14,13,-14.521865514095877,-2.2511543342635525,0.04231713855327877,0.05974184266345238,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,2.101591319117059,0.4799826228823789,0.6392150063098574,0.6973254614289354,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-1.8574635363781753,-0.3357368357273258,0.7424260181911311,0.7860981369082565,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,-29.02634707821334,-4.191743100857177,0.0010556826177563702,0.002815153647350321,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-41.58219455917138,-7.219620119633204,6.750886775531441e-06,4.8364780888163356e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-22.416387972572103,-6.705554756113695,1.4581538767450268e-05,8.075929163510919e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,-8.717394531126782,-3.462209255237875,0.0042083363399361955,0.00818919503987584,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-14.894100499667259,-2.426539765481662,0.030528431884102383,0.04485810399296677,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-22.52861721652066,-4.46562337987926,0.0006361188849617146,0.001832022388689738,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-30.450811515092816,-4.764454247752724,0.0003696959028006242,0.0011573089131149976,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-19.815292826392987,-3.175285396625445,0.007307124381292836,0.012526498939359147,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-16.450837670825916,-3.5962227707088807,0.003255292476090016,0.006696601665099461,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-25.94194906754374,-8.085977069646622,1.9888010776844195e-06,1.8545402327650714e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,-6.5786461508099014,-3.711953660870797,0.002609895151104475,0.005872264089985068,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,0.02476394189780638,0.018422920857541086,0.9855812220338642,0.9855812220338643,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-29.187700493646222,-6.07362561289842,3.945061612641338e-05,0.0001775277725688602,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-8.010058966600713,-1.0062898381952532,0.3326399818966276,0.39110777012374126,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-13.507144720801147,-1.9508449021602436,0.07296733772480156,0.10103169838818678,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,6.13942153724494,1.8397758003222604,0.08874086620182356,0.11832115493576474,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,3.2648965976337814,1.3036777190352073,0.21495794422765319,0.26232155905747506,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-38.622514361326246,-7.86376816779608,2.6974329770946236e-06,2.157946381675699e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-29.732047207099157,-10.257363575520591,1.3387582494434062e-07,2.6368877853013664e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,-14.049791095881815,-3.3793032822601607,0.004934738412197683,0.009110286299441878,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-39.04909827440806,-10.486181757826094,1.0344015536209266e-07,2.6368877853013664e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-18.553119785053894,-2.5684894876471187,0.023360537142162408,0.0357863547709722,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-5.138584559019038,-0.9592638158114024,0.3549279629540467,0.39929395832330256,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,7.947881427440406,2.6261875061544813,0.020938549973105697,0.03277338256660022,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,4.030188244690747,1.5793918543093255,0.13826097396878828,0.1777641093884421,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-11.469664634760013,-3.986306604958871,0.0015515869243831724,0.003723808618519614,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-23.50199291348981,-6.127378516737371,3.6170738189860124e-05,0.0001736195433113286,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,-24.794989654408237,-4.379503938505734,0.0007452865610929032,0.0020638704768726553,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-44.15039341018651,-10.178401252393451,1.4649376585007592e-07,2.6368877853013664e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-26.142181597311346,-4.148452170883051,0.0011445286206113142,0.0029430735958576653,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,1.352354093198485,0.28121249163374845,0.7829735699532632,0.8039062401160854,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,5.170326573275756,1.4184254005851042,0.1795925795423725,0.222942512535359,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,13,12,2.4078606553450896,0.6316618358690458,0.5394549465255665,0.5975500946129352,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-15.05481545940725,-4.126720078964029,0.0011919951266039265,0.0029594361763959553,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,-17.15650695317959,-3.2246238227515063,0.006645013325470592,0.011669291693509333,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,-24.58580053681216,-3.6741196857163887,0.002805153282622039,0.006120334434811721,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-47.2210594687066,-12.416645967362987,1.3862495768068474e-08,9.980996953009301e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,-34.17605921875811,-5.8734388928165036,5.469899759829471e-05,0.00021879599039317885,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-1.1533425460780347,-0.2881327624511526,0.7777876408359928,0.8039062401160854,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,13,12,6.225284897345012,1.9500021484316783,0.07492747771787514,0.10178827161673604,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,7.17142914850853,3.0886807852995517,0.008632822242789254,0.014126436397291508,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-3.488118565538877,-1.0173988757343093,0.3275253963684963,0.39110777012374126,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,-17.27284449320149,-3.101157800409968,0.008427964835143516,0.014111941119310075,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,-18.56621119852124,-2.7167056008739388,0.01762335150827874,0.028197362413245983,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-29.754849929687087,-7.158110023929782,7.389063746802735e-06,4.8364780888163356e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,-27.109070875787843,-5.919862442049375,5.0681625260988376e-05,0.00021465158934065665,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,14,13,1.0772027887484885,0.2682174214880631,0.7927408756700286,0.8039062401160854,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,13,12,12.35130181482833,9.231828120585417,8.433633518820464e-07,1.2144432267101468e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,12.083556181579665,6.708064995947901,1.4525575914144738e-05,8.075929163510919e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,1.5956804528176838,0.4060229318641144,0.6913297828507243,0.7429215576903306,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,-3.342050143086623,-0.9973721208760227,0.3367872464954439,0.39110777012374126,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
January,1,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,-11.330001087621568,-2.378511402373307,0.03340069978260661,0.04809700768695352,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,0,MERRA2_i254_j114,37.0,-108.75,1683.9430638942265,14,13,-0.3893053760436845,-0.2726641307355771,0.7893944644668685,0.8005126963607679,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,1,MERRA2_i254_j115,37.0,-108.125,1943.8017920771688,14,13,-15.068634548450214,-3.310835598233912,0.005629143375798354,0.008271394348111867,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,2,MERRA2_i254_j116,37.0,-107.5,2055.221174798817,14,13,-25.843355460696703,-5.225820470550207,0.00016358212069899014,0.0003271642413979803,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,3,MERRA2_i254_j117,37.0,-106.875,2446.972072853058,14,13,-40.72440556021319,-8.871650952351242,7.082499614100421e-07,4.249499768460253e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,4,MERRA2_i254_j118,37.0,-106.25,2832.8863690295047,14,13,-28.335333835778723,-6.018604568436534,4.313404584210343e-05,0.00010709142415970508,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,5,MERRA2_i254_j119,37.0,-105.625,2523.8219254802293,14,13,-25.84142974078507,-6.6736378325878665,1.5313302959120712e-05,4.593990887736214e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,6,MERRA2_i254_j120,37.0,-105.0,2658.6252219488133,14,13,-27.148319189490135,-9.952761676760666,1.9008050713018007e-07,1.6933896452564733e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,7,MERRA2_i254_j121,37.0,-104.375,2096.9248310645203,14,13,-15.098046181377011,-4.854743846687328,0.00031447526932356615,0.0005805697279819683,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,8,MERRA2_i255_j114,37.5,-108.75,2020.9130825493096,14,13,-24.421722120502967,-6.093756479177649,3.818702141440057e-05,9.819519792274433e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
