checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,sum_w,sum_w_fsca,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,mean_modis_fsca_pct,domain,modscag_product,aggregation
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,0,MERRA2_i254_j114,445532.0,1938.6700000000005,445532,445532,441085,31,31,31,0.43513597227584117,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,1,MERRA2_i254_j115,445687.0,3243.8499999999985,445687,445687,437510,31,31,31,0.7278314153206171,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,2,MERRA2_i254_j116,441285.0,30710.989999999936,441285,445656,390089,31,31,31,6.959445709688735,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,3,MERRA2_i254_j117,442876.0,140468.6799999995,442876,445687,315446,31,31,31,31.71738364688976,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,4,MERRA2_i254_j118,438186.0,138820.91999999867,438186,445532,323865,31,31,31,31.680820473497253,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,5,MERRA2_i254_j119,444890.0,44384.169999999925,444890,445625,386225,31,31,31,9.976436872035768,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,6,MERRA2_i254_j120,444663.0,63423.32000000011,444663,445718,366572,31,31,31,14.263233055145157,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,7,MERRA2_i254_j121,445029.0,32717.950000000055,445029,445656,404839,31,31,31,7.351869204029413,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,8,MERRA2_i255_j114,440507.0,60258.77000000006,440507,442649,365532,31,31,31,13.679412585952111,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,9,MERRA2_i255_j115,439954.0,213870.05999999656,439954,442742,279179,31,31,31,48.61191397282365,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,10,MERRA2_i255_j116,419603.0,210875.60999999676,419603,442618,251320,31,31,31,50.255982440544216,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,11,MERRA2_i255_j117,423058.0,228648.5699999951,423058,442680,238968,31,31,31,54.04662481267228,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,12,MERRA2_i255_j118,439451.0,37236.320000000196,439451,442680,388011,31,31,31,8.473372457907752,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,13,MERRA2_i255_j119,441850.0,38791.32000000005,441850,442804,390230,31,31,31,8.779296141224409,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,14,MERRA2_i255_j120,442195.0,79713.65999999979,442195,442587,335193,31,31,31,18.026811700720224,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,15,MERRA2_i255_j121,442773.0,2740.16,442773,442773,437812,31,31,31,0.6188633904958071,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,16,MERRA2_i256_j114,438508.0,63085.229999999974,438508,439735,355179,31,31,31,14.386335026955033,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,17,MERRA2_i256_j115,424643.0,253272.0799999957,424643,439735,216521,31,31,31,59.64353115440399,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,18,MERRA2_i256_j116,395762.0,277123.4599999943,395762,425550,188776,30,30,31,70.02275610088748,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,19,MERRA2_i256_j117,416686.0,146675.36999999962,416686,439642,235206,31,31,31,35.200455498864756,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,20,MERRA2_i256_j118,439690.0,23253.32000000018,439690,439735,396206,31,31,31,5.2885714935523165,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-01,cell,21,MERRA2_i256_j119,437767.0,43424.86999999989,437767,439766,355574,31,31,31,9.919630762483216,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
