checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,sum_w,sum_w_fsca,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,mean_modis_fsca_pct,domain,modscag_product,aggregation
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,0,MERRA2_i254_j114,437733.0,9703.660000000027,437733,445532,263436,31,31,31,2.2167988248544264,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,1,MERRA2_i254_j115,442484.0,38047.050000000185,442484,445687,336421,31,31,31,8.598514296562177,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,2,MERRA2_i254_j116,444671.0,61986.990000000136,444671,445656,371795,31,31,31,13.939966851897276,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,3,MERRA2_i254_j117,445687.0,135568.47999999952,445687,445687,393399,31,31,31,30.417867247642295,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,4,MERRA2_i254_j118,445532.0,244258.25999999436,445532,445532,410809,31,31,31,54.823954283866115,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,5,MERRA2_i254_j119,445598.0,42179.62000000003,445598,445625,381953,31,31,31,9.46584589697441,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,6,MERRA2_i254_j120,445718.0,62789.57000000043,445718,445718,393437,31,31,31,14.087286131590025,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,7,MERRA2_i254_j121,445644.0,8827.569999999992,445644,445656,374156,31,31,31,1.9808569171805281,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,8,MERRA2_i255_j114,441375.0,152507.04999999914,441375,442649,371707,31,31,31,34.55271594449145,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,9,MERRA2_i255_j115,442742.0,287845.5999999953,442742,442742,406845,31,31,31,65.01429726567511,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,10,MERRA2_i255_j116,442426.0,327692.9599999928,442426,442618,408418,31,31,31,74.0672926093839,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,11,MERRA2_i255_j117,442641.0,355768.11999998835,442641,442680,413650,31,31,31,80.37396445426167,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,12,MERRA2_i255_j118,442666.0,118107.06999999919,442666,442680,380695,31,31,31,26.680854188033233,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,13,MERRA2_i255_j119,442741.0,31721.93999999988,442741,442804,349029,31,31,31,7.164897761896883,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,14,MERRA2_i255_j120,442289.0,53161.76000000072,442289,442587,351775,31,31,31,12.019688484226542,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,15,MERRA2_i255_j121,442724.0,572.9499999999998,442724,442773,314501,31,31,31,0.12941471435928475,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,16,MERRA2_i256_j114,429826.0,161138.2599999979,429826,439735,330128,31,31,31,37.48918399538369,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,17,MERRA2_i256_j115,439113.0,326014.0299999972,439113,439735,399538,31,31,31,74.2437664109232,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,18,MERRA2_i256_j116,439085.0,349303.3299999892,439085,439735,398805,31,31,31,79.5525536057914,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,19,MERRA2_i256_j117,438848.0,313332.80999999493,438848,439642,397851,31,31,31,71.39893767317953,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,20,MERRA2_i256_j118,439473.0,52242.84000000005,439473,439735,347201,31,31,31,11.887610842986952,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,21,MERRA2_i256_j119,439353.0,67940.27000000044,439353,439766,330071,31,31,31,15.463709135934076,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,22,MERRA2_i256_j120,439645.0,10998.920000000006,439645,439673,299074,31,31,31,2.5017730214150062,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,23,MERRA2_i256_j121,432996.0,5559.55,432996,439704,249815,31,31,31,1.283972600208778,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-12,cell,24,MERRA2_i257_j114,432976.0,180724.91999999824,432976,436666,318655,31,31,31,41.740170355862276,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
