checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,sum_w,sum_w_fsca,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,mean_modis_fsca_pct,domain,modscag_product,aggregation
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,0,MERRA2_i254_j114,431160.0,172.2600000000001,431160,431160,428709,30,30,30,0.0399526857779015,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,1,MERRA2_i254_j115,431310.0,158.07000000000002,431310,431310,422859,30,30,30,0.03664881407804132,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,2,MERRA2_i254_j116,430050.0,7338.23999999997,430050,431280,396208,30,30,30,1.706369026857335,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,3,MERRA2_i254_j117,431118.0,76128.67000000087,431118,431310,285207,30,30,30,17.65842994261452,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,4,MERRA2_i254_j118,430953.0,130211.33999999873,430953,431160,303258,30,30,30,30.21474267495498,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,5,MERRA2_i254_j119,430800.0,31769.28000000005,430800,431250,380252,30,30,30,7.37448467966575,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,6,MERRA2_i254_j120,430983.0,57614.92000000074,430983,431340,335730,30,30,30,13.368258144752982,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,7,MERRA2_i254_j121,430830.0,14936.759999999964,430830,431280,362708,30,30,30,3.4669730520158675,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,8,MERRA2_i255_j114,426420.0,3913.320000000002,426420,428370,390079,30,30,30,0.9177149289432958,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2013-04,cell,9,MERRA2_i255_j115,428240.0,122734.8699999996,428240,428460,274591,30,30,30,28.660300298897724,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
