checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,sum_w,sum_w_fsca,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,mean_modis_fsca_pct,domain,modscag_product,aggregation
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,0,MERRA2_i254_j114,431160.0,253.87000000000006,431160,431160,429723,30,30,30,0.05888069394192413,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,1,MERRA2_i254_j115,431310.0,113.46000000000004,431310,431310,430389,30,30,30,0.026305905265354392,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,2,MERRA2_i254_j116,430440.0,796.3299999999996,430440,431280,425319,30,30,30,0.185003717126661,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,3,MERRA2_i254_j117,431216.0,33999.28000000025,431216,431310,376312,30,30,30,7.884512634039612,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,4,MERRA2_i254_j118,431150.0,75184.91999999998,431150,431160,359054,30,30,30,17.438227994897364,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,5,MERRA2_i254_j119,431160.0,13062.120000000004,431160,431250,411321,30,30,30,3.029529640968551,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,6,MERRA2_i254_j120,431250.0,23048.05999999992,431250,431340,400691,30,30,30,5.344477681159402,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,7,MERRA2_i254_j121,431280.0,363.83,431280,431280,428611,30,30,30,0.08436050825449824,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,8,MERRA2_i255_j114,428130.0,1475.3699999999994,428130,428370,414765,30,30,30,0.34460794618456997,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,9,MERRA2_i255_j115,428449.0,67009.20000000064,428449,428460,306904,30,30,30,15.639947811758374,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,10,MERRA2_i255_j116,426019.0,118680.21999999916,426019,428340,276971,30,30,30,27.857964081414014,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,11,MERRA2_i255_j117,428204.0,153929.2199999978,428204,428400,281682,30,30,30,35.94763710754635,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,12,MERRA2_i255_j118,427969.0,27336.390000000127,427969,428400,389589,30,30,30,6.3874696531758435,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,13,MERRA2_i255_j119,428220.0,7603.78,428220,428520,413567,30,30,30,1.775671383868105,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,14,MERRA2_i255_j120,428310.0,11761.119999999997,428310,428310,406622,30,30,30,2.745936354509584,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,15,MERRA2_i255_j121,428490.0,0.0,428490,428490,428490,30,30,30,0.0,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,16,MERRA2_i256_j114,425550.0,852.2699999999999,425550,425550,412173,30,30,30,0.20027493831512158,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,17,MERRA2_i256_j115,424983.0,88594.84000000014,424983,425550,277135,30,30,30,20.846678573025308,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,18,MERRA2_i256_j116,423750.0,238037.97999999736,423750,425550,220961,30,30,30,56.174154572270766,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,19,MERRA2_i256_j117,424841.0,83671.6799999998,424841,425460,256882,30,30,30,19.694822298224466,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,20,MERRA2_i256_j118,425550.0,3126.6999999999985,425550,425550,398465,30,30,30,0.7347432734108796,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,21,MERRA2_i256_j119,425528.0,20173.919999999973,425528,425580,384898,30,30,30,4.740914816416304,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,22,MERRA2_i256_j120,425490.0,2003.9799999999998,425490,425490,410732,30,30,30,0.47098169169663207,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,23,MERRA2_i256_j121,425490.0,0.36,425490,425520,425465,30,30,30,8.460833392089121e-05,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,24,MERRA2_i257_j114,422550.0,14535.500000000018,422550,422580,371916,30,30,30,3.4399479351556073,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,25,MERRA2_i257_j115,422580.0,15504.009999999955,422580,422580,373931,30,30,30,3.6688934639594764,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,26,MERRA2_i257_j116,421303.0,105615.70999999956,421303,422580,266590,30,30,30,25.068824575186873,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,27,MERRA2_i257_j117,421699.0,54231.91000000008,421699,422640,319570,30,30,30,12.860336401082309,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,28,MERRA2_i257_j118,422347.0,125131.61999999937,422347,422610,299459,30,30,30,29.62768055650907,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,29,MERRA2_i257_j119,422580.0,5343.899999999999,422580,422580,400429,30,30,30,1.2645889535709212,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,30,MERRA2_i257_j120,422670.0,843.9999999999998,422670,422670,417628,30,30,30,0.1996829677999384,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,31,MERRA2_i257_j121,422610.0,0.0,422610,422610,422610,30,30,30,0.0,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,32,MERRA2_i258_j114,419670.0,12138.760000000024,419670,419670,375364,30,30,30,2.892453594490915,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,33,MERRA2_i258_j115,419361.0,71839.10000000108,419361,419670,352397,30,30,30,17.130610619490387,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,34,MERRA2_i258_j116,418851.0,158372.6999999982,418851,419700,246980,30,30,30,37.811226426580866,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,35,MERRA2_i258_j117,418098.0,314042.47999999375,418098,419730,213157,30,30,30,75.11216987404717,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2018-04,cell,36,MERRA2_i258_j118,418058.0,173528.81999999704,418058,419490,281478,30,30,30,41.508312243754936,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
