checkpoint_schema,config_fingerprint,calendar_month,level,slot,cell_id,sum_w,sum_w_fsca,valid_pixels,expected_pixels,observed_pixels,n_cell_days,n_days,n_calendar_days,mean_modis_fsca_pct,domain,modscag_product,aggregation
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,0,MERRA2_i254_j114,422312.0,162.44,422312,431160,295112,30,30,30,0.03846445282161056,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,1,MERRA2_i254_j115,431307.0,2457.75,431307,431310,360157,30,30,30,0.5698377257962426,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,2,MERRA2_i254_j116,431273.0,2765.789999999999,431273,431280,376124,30,30,30,0.6413084055806876,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,3,MERRA2_i254_j117,431310.0,48719.3900000004,431310,431310,376028,30,30,30,11.295678282441957,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,4,MERRA2_i254_j118,430546.0,155599.90999999788,430546,431160,379916,30,30,30,36.14013601334071,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,5,MERRA2_i254_j119,418984.0,101733.9899999991,418984,431250,375148,30,30,30,24.281115746663144,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,6,MERRA2_i254_j120,431278.0,71601.26999999979,431278,431340,334446,30,30,30,16.602115109047944,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,7,MERRA2_i254_j121,431051.0,20046.610000000008,431051,431280,299023,30,30,30,4.650635307655012,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,8,MERRA2_i255_j114,428369.0,17115.109999999935,428369,428370,370768,30,30,30,3.99541283332826,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,9,MERRA2_i255_j115,428460.0,111632.51000000077,428460,428460,389531,30,30,30,26.0543598002149,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,10,MERRA2_i255_j116,428340.0,200911.06999999518,428340,428340,400400,30,30,30,46.90457813886052,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,11,MERRA2_i255_j117,428386.0,260694.98999999158,428386,428400,405873,30,30,30,60.85516099965722,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,12,MERRA2_i255_j118,424266.0,117297.68999999913,424266,428400,364799,30,30,30,27.647204819617674,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,13,MERRA2_i255_j119,424883.0,27976.990000000016,424883,428520,313796,30,30,30,6.584633887446665,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,14,MERRA2_i255_j120,427758.0,73869.77999999968,427758,428310,336811,30,30,30,17.269058673361968,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,15,MERRA2_i255_j121,428487.0,540.5699999999999,428487,428490,264440,30,30,30,0.1261578530970601,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,16,MERRA2_i256_j114,425245.0,26215.28000000002,425245,425550,355333,30,30,30,6.1647473809215905,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,17,MERRA2_i256_j115,425516.0,160681.1499999978,425516,425550,392060,30,30,30,37.761482529446084,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,18,MERRA2_i256_j116,425492.0,251314.65999999674,425492,425550,402793,30,30,30,59.06448534872495,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,19,MERRA2_i256_j117,425388.0,184982.12999999832,425388,425460,396418,30,30,30,43.485507348584896,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,20,MERRA2_i256_j118,420891.0,51227.81000000008,420891,425550,342431,30,30,30,12.171277124005995,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,21,MERRA2_i256_j119,423744.0,37534.130000000005,423744,425580,324715,30,30,30,8.857737218698084,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,22,MERRA2_i256_j120,425490.0,9096.000000000007,425490,425490,290226,30,30,30,2.137770570401186,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,23,MERRA2_i256_j121,425504.0,17.36,425504,425520,257506,30,30,30,0.004079867639317139,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,24,MERRA2_i257_j114,422519.0,66450.78000000064,422519,422580,355441,30,30,30,15.727288003616557,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,25,MERRA2_i257_j115,421567.0,77136.47000000077,421567,422580,351207,30,30,30,18.297558869646053,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,26,MERRA2_i257_j116,422118.0,141565.0599999993,422118,422580,384304,30,30,30,33.5368451475652,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,27,MERRA2_i257_j117,422640.0,75160.4300000004,422640,422640,357548,30,30,30,17.78355811092192,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,28,MERRA2_i257_j118,422602.0,132473.28999999943,422602,422610,372515,30,30,30,31.347057041850114,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,29,MERRA2_i257_j119,422578.0,24644.260000000075,422578,422580,338594,30,30,30,5.831884291184131,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
1,9db36ceaf0069abac450ee37a02d2fe22dae530bbec3fde4e36fc6d67f4389ad,2022-11,cell,30,MERRA2_i257_j120,422662.0,8819.889999999996,422662,422670,295899,30,30,30,2.0867478032091826,"centers:-109,-104E;37,41N",STC_MODSCGDRF_HIST_v1:snow_fraction,equal_area_MODIS_pixel_center_to_MERRA2_cell
